,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
65,0.34356254,0.30058208,"('insecure', 'secure')",-0.67759585,-0.5721654,-0.1670167,-0.1357917,0.031225
66,-0.91565776,-1.0535824,"('inactive', 'active')",0.42167795,0.3886015,-0.2469899,-0.3324904,-0.0855005
67,0.46218783,0.4806316,"('doubtful', 'determined')",-0.75672644,-0.7501186,-0.1472693,-0.1347435,0.0125258
68,-0.411258,-0.41096762,"('dependent', 'independent')",-0.9393313,-0.88140845,-0.6752946,-0.646188,0.0291066
69,0.6918548,0.69814914,"('lazy', 'industrious')",-0.5047131,-0.54331976,0.0935708,0.0774147,-0.0161561
70,0.09405857,0.0636353,"('lethargic', 'energetic')",0.16588192,0.18464357,0.1299703,0.1241394,-0.0058309
71,-0.25597587,-0.2214329,"('diffident', 'self-confident')",0.41328427,0.35808638,0.0786542,0.0683267,-0.0103275
72,-0.1671312,-0.15442258,"('unambitious', 'ambitious')",-0.47833788,-0.5157465,-0.3227345,-0.3350845,-0.01235
73,1.3172569,1.276673,"('helpless', 'self-reliant')",-2.916611,-2.9383283,-0.799677,-0.8308277,-0.0311507
74,-0.13947584,-0.16249448,"('undedicated', 'dedicated')",-0.23215798,-0.38259006,-0.1858169,-0.2725423,-0.0867254
75,0.17207283,0.1869627,"('meek', 'impulsive')",-0.4319457,-0.36087036,-0.1299364,-0.0869538,0.0429826
76,0.37648886,0.4873883,"('anxious', 'daring')",-0.7590133,-0.6264329,-0.1912622,-0.0695223,0.1217399
77,-0.31479532,-0.21277116,"('unmotivated', 'motivated')",-1.3662636,-1.2601231,-0.8405294,-0.7364472,0.1040822
78,-0.87077093,-0.7849985,"('nonresilient', 'resilient')",-0.17839591,-0.2181434,-0.5245834,-0.5015709,0.0230125
79,-0.9750359,-1.0568986,"('wavering', 'unwavering')",-0.50484353,-0.48865852,-0.7399397,-0.7727786,-0.0328389
80,0.50909543,0.5194558,"('dominated', 'dominating')",-1.0533098,-0.97353214,-0.2721072,-0.2270382,0.045069
81,0.73639685,0.6727128,"('submissive', 'aggressive')",-1.2198137,-1.0579491,-0.2417084,-0.1926181,0.0490903
82,-0.6302881,-0.64206743,"('poor', 'rich')",6.50041,6.641673,2.935061,2.9998028,0.0647418
83,-0.24571478,-0.25188842,"('powerless', 'powerful')",-1.321626,-1.3389866,-0.7836704,-0.7954375,-0.0117671
84,0.47409305,0.46018493,"('inferior', 'superior')",0.65675104,0.67892236,0.5654221,0.5695536,0.0041315
85,0.08541087,0.05048153,"('insignificant', 'prestigious')",0.61921525,0.5510795,0.3523131,0.3007805,-0.0515326
86,-1.4373546,-1.5968432,"('uninfluential', 'influential')",-0.203477,-0.31853986,-0.8204158,-0.9576916,-0.1372758
87,0.68372065,0.56032974,"('unsuccessful', 'successful')",1.0360554,1.0830206,0.8598881,0.8216752,-0.0382129
88,-0.30795786,-0.44071805,"('low', 'eminent')",-0.4766099,-0.501516,-0.3922839,-0.471117,-0.0788331
