,xilinx_male,xilinx_female,tuple,inc_male,inc_female,average_male,average_female,female-male
79,-0.03613712,-0.06886257,"('wavering', 'unwavering')",0.22640364,0.27706313,0.0951333,0.1041003,0.008967
80,-0.5474767,-0.51014566,"('dominated', 'dominating')",-1.5081197,-1.3955264,-1.0277982,-0.952836,0.0749622
81,-1.0953888,-1.1789703,"('submissive', 'aggressive')",-1.3176138,-1.2516586,-1.2065012,-1.2153144,-0.0088132
82,-0.42880413,-0.41702113,"('poor', 'rich')",6.074472,6.1450944,2.822834,2.8640366,0.0412026
83,0.62229913,0.53900194,"('powerless', 'powerful')",-0.8820163,-0.8924464,-0.1298586,-0.1767222,-0.0468636
84,0.5628716,0.44861028,"('inferior', 'superior')",0.9250696,0.99460334,0.7439706,0.7216068,-0.0223638
85,1.3573349,1.3837652,"('insignificant', 'prestigious')",1.1734385,1.1612395,1.2653867,1.2725024,0.0071157
86,-0.7897888,-1.0861968,"('uninfluential', 'influential')",-0.029128462,-0.22121325,-0.4094586,-0.653705,-0.2442464
87,-0.2413698,-0.3368537,"('unsuccessful', 'successful')",0.7984374,0.92684513,0.2785338,0.2949957,0.0164619
88,-0.13132457,-0.23983872,"('low', 'eminent')",0.16473226,0.13748921,0.0167038,-0.0511748,-0.0678786
