,supervalu_male,supervalu_female,tuple,inc_male,inc_female,average_male,average_female,female-male
40,0.35178563,0.39687505,"('stingy', 'generous')",-1.5824429,-1.5949107,-0.6153286,-0.5990179,0.0163107
41,-0.11244259,-0.12775083,"('unforgiving', 'forgiving')",-0.050672956,-0.15548845,-0.0815578,-0.1416196,-0.0600618
42,-0.18667337,-0.0026197247,"('unreliable', 'reliable')",-3.448221,-3.2647612,-1.8174472,-1.6336905,0.1837567
43,-1.0495627,-1.005108,"('irresponsible', 'responsible')",0.51317877,0.5218638,-0.268192,-0.2416221,0.0265699
44,0.9382312,0.9518288,"('prejudiced', 'unprejudiced')",-1.1788749,-1.1526122,-0.1203218,-0.1003917,0.0199301
45,-1.0097624,-0.90276,"('incompetent', 'competent')",-0.35330445,-0.3336907,-0.6815335,-0.6182253,0.0633082
46,-0.81694144,-0.84369737,"('uncompetitive', 'competitive')",-0.38971362,-0.40597424,-0.6033275,-0.6248358,-0.0215083
47,-0.14891542,-0.054104615,"('stupid', 'smart')",4.8519773,4.930028,2.351531,2.4379616,0.0864306
48,0.33227897,0.27993092,"('unintelligent', 'intelligent')",1.0730355,0.99694604,0.7026572,0.6384385,-0.0642187
49,0.38847905,0.42782182,"('unable', 'able')",0.18799359,0.30115008,0.2882363,0.3644859,0.0762496
50,0.73765475,0.78730685,"('clumsy', 'skillful')",0.21171343,0.24380049,0.4746841,0.5155537,0.0408696
51,-0.11503579,-0.20981692,"('uneducated', 'educated')",0.63082784,0.554615,0.257896,0.172399,-0.085497
52,-0.34528524,-0.56404656,"('irrational', 'rational')",0.032399263,-0.13568747,-0.156443,-0.349867,-0.193424
53,-1.3331645,-1.3721964,"('uncreative', 'creative')",0.6619938,0.61566037,-0.3355853,-0.378268,-0.0426827
54,-0.17702267,-0.29577124,"('incapable', 'capable')",1.269914,1.2923076,0.5464457,0.4982682,-0.0481775
55,-0.352943,-0.34607494,"('incompetent', 'clever')",0.25750718,0.23842719,-0.0477179,-0.0538239,-0.006106
56,-0.4327284,-0.4663155,"('impractical', 'practical')",-0.35528558,-0.32926327,-0.394007,-0.3977894,-0.0037824
57,-1.2730911,-1.3191339,"('unimaginative', 'imaginative')",-2.478457,-2.501719,-1.875774,-1.9104264,-0.0346524
58,-1.5243893,-1.459973,"('undiscriminating', 'discriminating')",0.057682157,0.04066564,-0.7333536,-0.7096537,0.0236999
59,0.3321607,0.3212902,"('foolish', 'wise')",0.23319422,0.23551358,0.2826775,0.2784019,-0.0042756
60,0.12466105,0.19889109,"('inefficient', 'efficient')",0.33735946,0.45426407,0.2310103,0.3265776,0.0955673
61,-0.89240783,-0.9687295,"('illogical', 'logical')",0.41503474,0.2442409,-0.2386865,-0.3622443,-0.1235578
62,0.17522036,0.2653901,"('incompetent', 'brilliant')",0.34388936,0.56551987,0.2595549,0.415455,0.1559001
63,-1.0200906,-0.9298835,"('unperceptive', 'insightful')",0.7652817,0.921254,-0.1274045,-0.0043148,0.1230897
64,0.119231135,0.11570959,"('shy', 'confident')",-6.4242363,-6.3826237,-3.1525025,-3.1334569,0.0190456
65,-0.40258327,-0.443905,"('insecure', 'secure')",-0.31827933,-0.38387364,-0.3604313,-0.4138893,-0.053458
66,-1.4693778,-1.411171,"('inactive', 'active')",-0.14497562,-0.12062764,-0.8071767,-0.7658993,0.0412774
67,0.19975841,0.16244692,"('doubtful', 'determined')",-0.84857684,-0.8292279,-0.3244092,-0.3333905,-0.0089813
68,-0.8241376,-0.7920938,"('dependent', 'independent')",-0.4647687,-0.48929366,-0.6444532,-0.6406937,0.0037595
69,0.2748586,0.41279218,"('lazy', 'industrious')",-0.76228184,-0.6629948,-0.2437116,-0.1251013,0.1186103
70,-0.41059643,-0.3441828,"('lethargic', 'energetic')",0.27561635,0.36295903,-0.06749,0.0093881,0.0768781
71,0.4713282,0.538986,"('diffident', 'self-confident')",0.51909506,0.56558704,0.4952116,0.5522865,0.0570749
72,0.02337685,-0.0058108657,"('unambitious', 'ambitious')",-0.84806323,-0.8270706,-0.4123432,-0.4164407,-0.0040975
73,0.5695778,0.55714214,"('helpless', 'self-reliant')",-2.824559,-2.7101035,-1.1274905,-1.0764806,0.0510099
74,0.02532023,0.020229895,"('undedicated', 'dedicated')",0.020374838,-0.0031742891,0.0228475,0.0085278,-0.0143197
75,0.58236825,0.5757206,"('meek', 'impulsive')",-0.57619536,-0.44240236,0.0030864,0.0666591,0.0635727
76,0.29899865,0.39753932,"('anxious', 'daring')",0.15512626,0.19958673,0.2270625,0.298563,0.0715005
77,-0.22085173,-0.25451106,"('unmotivated', 'motivated')",-1.05857,-0.97906685,-0.6397109,-0.616789,0.0229219
78,0.20606278,0.27016914,"('nonresilient', 'resilient')",0.32958037,0.44091168,0.2678216,0.3555404,0.0877188
79,-0.71523464,-0.7640983,"('wavering', 'unwavering')",-0.38474354,-0.32304212,-0.5499891,-0.5435702,0.0064189
80,0.26783606,0.23682557,"('dominated', 'dominating')",-1.2160875,-1.1962779,-0.4741257,-0.4797261,-0.0056004
81,-0.6527766,-0.69206756,"('submissive', 'aggressive')",-0.6953777,-0.6734476,-0.6740772,-0.6827576,-0.0086804
82,-0.1845895,-0.15204528,"('poor', 'rich')",5.9556932,6.0133286,2.8855519,2.9306417,0.0450898
83,0.074321225,-0.031917132,"('powerless', 'powerful')",-0.8439517,-0.89513636,-0.3848152,-0.4635268,-0.0787116
84,1.0325596,0.95608956,"('inferior', 'superior')",0.7674425,0.7189679,0.900001,0.8375287,-0.0624723
85,0.1982971,0.19995415,"('insignificant', 'prestigious')",0.6642739,0.68557864,0.4312855,0.4427664,0.0114809
86,-1.6298387,-1.7604185,"('uninfluential', 'influential')",-0.15472001,-0.31039163,-0.8922794,-1.035405,-0.1431256
87,-0.48446992,-0.43783948,"('unsuccessful', 'successful')",0.6696052,0.79544544,0.0925676,0.178803,0.0862354
88,-0.11888677,-0.21897893,"('low', 'eminent')",0.5955076,0.54918534,0.2383104,0.1651032,-0.0732072
