,halliburton_male,halliburton_female,tuple,company_male,company_female,average_male,average_female,female-male
18,0.0651794,0.21021283,"('disagreeable', 'welcoming')",-0.9119015,-0.8002308,-0.423361,-0.295009,0.128352
19,0.72143507,0.8427828,"('inhospitable', 'hospitable')",-0.6217359,-0.53567183,0.0498496,0.1535555,0.1037059
20,-0.8854089,-0.9503485,"('rough', 'thoughtful')",0.10755804,0.17511384,-0.3889254,-0.3876173,0.0013081
21,-2.0327775,-1.8118243,"('immoral', 'moral')",-0.15327401,0.04637758,-1.0930258,-0.8827234,0.2103024
22,-0.6229738,-0.77361184,"('untrustworthy', 'trustworthy')",-0.5933176,-0.6552105,-0.6081457,-0.7144111,-0.1062654
23,-1.4850239,-1.5561035,"('insincere', 'sincere')",5.9743977,5.9932585,2.2446868,2.2185774,-0.0261094
24,-1.2663094,-1.2686014,"('dishonest', 'honest')",0.7191988,0.69334173,-0.2735553,-0.2876298,-0.0140745
25,0.72525257,0.8010265,"('egoistic', 'altruistic')",0.98439986,1.0857881,0.8548262,0.9434073,0.0885811
26,0.37015957,0.25843674,"('hardhearted', 'benevolent')",2.2686586,2.1190624,1.3194091,1.1887496,-0.1306595
27,-0.17560568,-0.1793069,"('hardhearted', 'softhearted')",1.0593668,1.0341868,0.4418806,0.42744,-0.0144406
28,-1.013953,-1.2170452,"('disloyal', 'loyal')",1.3976802,1.2107342,0.1918636,-0.0031555,-0.1950191
29,0.30471513,0.26037925,"('unfair', 'fair')",-0.7681496,-0.9564278,-0.2317172,-0.3480243,-0.1163071
30,-1.148724,-1.112993,"('intolerant', 'tolerant')",0.7162098,0.85748184,-0.2162571,-0.1277556,0.0885015
31,1.434787,1.2823668,"('evil', 'good')",-1.121511,-1.221216,0.156638,0.0305754,-0.1260626
32,-0.94914925,-1.043529,"('unkind', 'kind')",1.4041274,1.293332,0.2274891,0.1249015,-0.1025876
33,0.9125305,0.87446874,"('wrong', 'right')",-0.15418923,-0.17878702,0.3791706,0.3478408,-0.0313298
34,-0.7985815,-0.6674751,"('mean', 'honorable')",4.5670943,4.76886,1.8842564,2.0506923,0.1664359
35,2.8285778,2.6208887,"('corrupt', 'incorrupt')",-1.038116,-1.3542445,0.8952309,0.6333221,-0.2619088
36,1.5575643,1.3365178,"('hostile', 'amicable')",-0.8600849,-1.1318251,0.3487397,0.1023464,-0.2463933
37,-0.46053153,-0.35306942,"('fake', 'genuine')",0.5725662,0.6012194,0.0560173,0.124075,0.0680577
38,-0.16382363,-0.234428,"('untruthful', 'truthful')",0.2983104,0.31988537,0.0672434,0.0427287,-0.0245147
39,-0.33230448,-0.22966848,"('exploitative', 'cooperative')",0.43763918,0.49591032,0.0526673,0.1331209,0.0804536
40,0.12610297,0.079303235,"('stingy', 'generous')",-1.8531045,-1.8101654,-0.8635008,-0.8654311,-0.0019303
41,-0.33042532,-0.42156282,"('unforgiving', 'forgiving')",0.73719007,0.7057862,0.2033824,0.1421117,-0.0612707
42,0.047795612,0.1572842,"('unreliable', 'reliable')",-3.3543844,-3.2389066,-1.6532944,-1.5408112,0.1124832
43,-2.0745013,-1.9635228,"('irresponsible', 'responsible')",0.9534809,1.0808387,-0.5605102,-0.4413421,0.1191681
44,0.2883847,0.25372234,"('prejudiced', 'unprejudiced')",-1.8189855,-1.8828955,-0.7653004,-0.8145866,-0.0492862
45,-0.69337344,-0.93379694,"('incompetent', 'competent')",0.6545792,0.59983134,-0.0193971,-0.1669828,-0.1475857
46,-2.383104,-2.3710227,"('uncompetitive', 'competitive')",0.30000883,0.29107675,-1.0415477,-1.039973,0.0015747
47,-0.79542476,-0.70299923,"('stupid', 'smart')",4.685213,4.8205805,1.9448942,2.0587907,0.1138965
48,-1.9823351,-1.849834,"('unintelligent', 'intelligent')",0.46332848,0.53328013,-0.7595033,-0.6582769,0.1012264
49,-0.741933,-0.6977165,"('unable', 'able')",-0.32316208,-0.20919237,-0.5325475,-0.4534544,0.0790931
50,0.9695633,1.0307968,"('clumsy', 'skillful')",-0.5242959,-0.5770186,0.2226337,0.2268891,0.0042554
51,-1.1752812,-0.9317783,"('uneducated', 'educated')",0.8140953,0.9210972,-0.1805929,-0.0053405,0.1752524
52,0.6224577,0.581778,"('irrational', 'rational')",0.34678307,0.26931608,0.4846204,0.425547,-0.0590734
53,-0.7315766,-0.7400617,"('uncreative', 'creative')",0.24771287,0.2187732,-0.2419319,-0.2606443,-0.0187124
54,0.15153596,0.1291373,"('incapable', 'capable')",0.81333196,0.8746163,0.482434,0.5018768,0.0194428
55,-1.9830132,-1.9280927,"('incompetent', 'clever')",0.75228465,0.89298505,-0.6153643,-0.5175538,0.0978105
56,-1.1864498,-1.1222664,"('impractical', 'practical')",0.5008717,0.6132658,-0.342789,-0.2545003,0.0882887
57,-1.3801861,-1.5771339,"('unimaginative', 'imaginative')",-2.3389897,-2.4428012,-1.8595879,-2.0099676,-0.1503797
58,-0.33697534,-0.38641334,"('undiscriminating', 'discriminating')",0.21366683,0.22376704,-0.0616543,-0.0813231,-0.0196688
59,1.1921107,1.2464683,"('foolish', 'wise')",-0.39789775,-0.38848034,0.3971065,0.428994,0.0318875
60,-2.6117263,-2.3678946,"('inefficient', 'efficient')",0.25041902,0.6035563,-1.1806536,-0.8821692,0.2984844
61,-0.31424132,-0.38849318,"('illogical', 'logical')",0.48192254,0.33232012,0.0838406,-0.0280865,-0.1119271
62,-1.6625183,-1.5389693,"('incompetent', 'brilliant')",0.8111817,1.0648446,-0.4256683,-0.2370623,0.188606
63,-0.94328934,-0.94551766,"('unperceptive', 'insightful')",0.7836338,1.0027461,-0.0798278,0.0286142,0.108442
64,-0.19530295,-0.09209193,"('shy', 'confident')",-6.044887,-5.9338317,-3.120095,-3.0129619,0.1071331
65,-1.7959689,-1.7887626,"('insecure', 'secure')",-0.03830806,0.04035084,-0.9171385,-0.8742059,0.0429326
66,0.9366033,0.9555099,"('inactive', 'active')",-0.241923,-0.340877,0.3473402,0.3073165,-0.0400237
67,0.13244517,0.21272245,"('doubtful', 'determined')",-0.17760792,-0.17898197,-0.0225814,0.0168702,0.0394516
68,-0.13279283,-0.027342297,"('dependent', 'independent')",-1.4396894,-1.3053763,-0.7862411,-0.6663593,0.1198818
69,2.721637,2.6992157,"('lazy', 'industrious')",-1.1606747,-1.169009,0.7804812,0.7651033,-0.0153779
70,-1.6194862,-1.5955703,"('lethargic', 'energetic')",0.54007196,0.5638855,-0.5397071,-0.5158424,0.0238647
71,1.0379899,0.9594906,"('diffident', 'self-confident')",-0.003241554,0.010318279,0.5173742,0.4849044,-0.0324698
72,-1.1713994,-1.1094072,"('unambitious', 'ambitious')",-0.05577328,-0.04963742,-0.6135863,-0.5795223,0.034064
73,1.4407187,1.4988724,"('helpless', 'self-reliant')",-3.3626199,-3.2279766,-0.9609506,-0.8645521,0.0963985
74,-0.24206662,-0.21570648,"('undedicated', 'dedicated')",0.045297213,0.017292239,-0.0983847,-0.0992071,-0.0008224
75,1.5177269,1.3894174,"('meek', 'impulsive')",-0.96684474,-1.0693451,0.2754411,0.1600361,-0.115405
76,-1.7268187,-1.5984979,"('anxious', 'daring')",-0.3944219,-0.25525662,-1.0606203,-0.9268773,0.133743
77,-1.5326024,-1.3200867,"('unmotivated', 'motivated')",-1.0424106,-0.8534453,-1.2875066,-1.086766,0.2007406
78,-0.44987065,-0.4693725,"('nonresilient', 'resilient')",0.254268,0.37394547,-0.0978013,-0.0477135,0.0500878
79,1.6338048,1.4742949,"('wavering', 'unwavering')",-0.61428106,-0.7569531,0.5097619,0.3586709,-0.151091
80,-1.3453414,-1.2945633,"('dominated', 'dominating')",-0.096331626,-0.061793655,-0.7208365,-0.6781785,0.042658
81,-2.2756655,-2.1725385,"('submissive', 'aggressive')",-0.066978425,0.051515043,-1.171322,-1.0605117,0.1108103
82,-0.005534133,0.0052580424,"('poor', 'rich')",5.799308,5.76832,2.8968868,2.8867891,-0.0100977
83,-1.1239564,-1.0891076,"('powerless', 'powerful')",-0.65368193,-0.68018496,-0.8888192,-0.8846463,0.0041729
84,-0.28135958,-0.2112912,"('inferior', 'superior')",0.29326266,0.34007034,0.0059515,0.0643896,0.0584381
85,1.9121859,1.815978,"('insignificant', 'prestigious')",-0.87165177,-0.9181618,0.5202671,0.4489081,-0.071359
86,-2.3125255,-2.3293352,"('uninfluential', 'influential')",0.6847365,0.6517484,-0.8138945,-0.8387934,-0.0248989
87,-0.10118586,-0.07311497,"('unsuccessful', 'successful')",0.98341435,1.028203,0.4411142,0.477544,0.0364298
88,-0.8244487,-0.75646347,"('low', 'eminent')",0.034745928,0.022983585,-0.3948514,-0.3667399,0.0281115
