,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
76,-0.075144336,0.2058919,"('anxious', 'daring')",-0.37322032,-0.25949627,-0.2241823,-0.0268022,0.1973801
77,0.54806066,0.7261789,"('unmotivated', 'motivated')",-0.891558,-0.7741092,-0.1717487,-0.0239652,0.1477835
78,-0.44601822,-0.32120937,"('nonresilient', 'resilient')",0.12669913,0.15073225,-0.1596595,-0.0852386,0.0744209
79,-0.9651244,-1.3289673,"('wavering', 'unwavering')",-0.44400322,-0.34054366,-0.7045639,-0.8347555,-0.1301916
80,-0.038256653,0.18152516,"('dominated', 'dominating')",-0.76430744,-0.69447196,-0.401282,-0.2564734,0.1448086
81,-0.1523961,0.15151116,"('submissive', 'aggressive')",-0.70055705,-0.45278883,-0.4264766,-0.1506388,0.2758378
82,-0.39419687,-0.3219245,"('poor', 'rich')",6.7908454,6.989189,3.1983242,3.3336322,0.135308
83,1.4084363,1.1528571,"('powerless', 'powerful')",-0.607459,-0.6984955,0.4004886,0.2271808,-0.1733078
84,0.8588841,0.68682045,"('inferior', 'superior')",0.9779487,0.9008851,0.9184164,0.7938528,-0.1245636
85,0.58460987,0.061778337,"('insignificant', 'prestigious')",-0.39588183,-0.5400232,0.094364,-0.2391224,-0.3334864
86,0.97628546,0.7623612,"('uninfluential', 'influential')",-0.07531169,-0.14735737,0.4504869,0.3075019,-0.142985
87,-0.1039183,-0.15451822,"('unsuccessful', 'successful')",0.83343875,0.9263369,0.3647602,0.3859093,0.0211491
88,0.1792799,0.0018999577,"('low', 'eminent')",-0.5283804,-0.43780854,-0.1745503,-0.2179543,-0.043404
