,comerica_male,comerica_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,0.36258012,0.3218561,"('unkind', 'kind')",0.605597,0.5156165,0.4840886,0.4187363,-0.0653523
33,0.36799848,0.24764858,"('wrong', 'right')",-0.30458134,-0.3620389,0.0317086,-0.0571952,-0.0889038
34,-0.06620682,0.06630727,"('mean', 'honorable')",5.8403025,6.026452,2.8870478,3.0463796,0.1593318
35,-0.39771238,-0.567696,"('corrupt', 'incorrupt')",0.30638337,0.13440932,-0.0456645,-0.2166433,-0.1709788
36,-0.8099867,-0.9712828,"('hostile', 'amicable')",0.61505485,0.39470702,-0.0974659,-0.2882879,-0.190822
37,0.45480832,0.54419875,"('fake', 'genuine')",0.39244896,0.4275591,0.4236286,0.4858789,0.0622503
38,-0.44226778,-0.4318055,"('untruthful', 'truthful')",-0.20910524,-0.14702219,-0.3256865,-0.2894138,0.0362727
39,1.2022966,1.2349132,"('exploitative', 'cooperative')",0.3346434,0.36185822,0.76847,0.7983857,0.0299157
40,0.20792446,0.25552866,"('stingy', 'generous')",-1.2214124,-1.3375365,-0.506744,-0.5410039,-0.0342599
41,-0.014315235,0.07673778,"('unforgiving', 'forgiving')",0.08988474,-0.0015855879,0.0377848,0.0375761,-0.0002087
42,0.63127077,0.74708396,"('unreliable', 'reliable')",-3.281732,-3.2150493,-1.3252306,-1.2339827,0.0912479
43,-0.0942723,0.021809958,"('irresponsible', 'responsible')",0.45984295,0.48475617,0.1827853,0.2532831,0.0704978
44,0.59112287,0.5407659,"('prejudiced', 'unprejudiced')",-1.2497861,-1.2815166,-0.3293316,-0.3703753,-0.0410437
45,-0.7163936,-0.55113596,"('incompetent', 'competent')",-0.26806197,-0.26357925,-0.4922278,-0.4073576,0.0848702
46,-0.28964728,-0.14967084,"('uncompetitive', 'competitive')",-0.97399867,-0.94728065,-0.6318229,-0.5484757,0.0833472
47,0.46240324,0.5274154,"('stupid', 'smart')",5.617237,5.779125,3.0398202,3.1532702,0.11345
48,0.42117926,0.5008758,"('unintelligent', 'intelligent')",0.78011733,0.878376,0.6006483,0.6896259,0.0889776
49,-0.10658266,-0.022948895,"('unable', 'able')",-0.076932386,0.026574058,-0.0917575,0.0018126,0.0935701
50,0.0057006255,0.07027748,"('clumsy', 'skillful')",-0.061654627,-0.078952156,-0.027977,-0.0043373,0.0236397
51,-0.5476256,-0.5636788,"('uneducated', 'educated')",0.08017318,0.09511335,-0.2337262,-0.2342827,-0.0005565
52,0.053585865,-0.21933456,"('irrational', 'rational')",0.59512335,0.41750538,0.3243546,0.0990854,-0.2252692
53,-0.9447929,-0.97025275,"('uncreative', 'creative')",0.82153046,0.7945931,-0.0616312,-0.0878298,-0.0261986
54,-0.48109627,-0.60402924,"('incapable', 'capable')",1.0769213,1.1329582,0.2979125,0.2644645,-0.033448
55,0.27876404,0.44209972,"('incompetent', 'clever')",0.117896125,0.16752677,0.1983301,0.3048132,0.1064831
56,0.39795053,0.43536428,"('impractical', 'practical')",-0.2806608,-0.24699695,0.0586449,0.0941837,0.0355388
57,-1.0001508,-0.9271605,"('unimaginative', 'imaginative')",-2.6702363,-2.700758,-1.8351936,-1.8139592,0.0212344
58,-0.35242447,-0.3000965,"('undiscriminating', 'discriminating')",0.20775452,0.15725131,-0.072335,-0.0714226,0.0009124
59,0.38921243,0.34535867,"('foolish', 'wise')",0.6228461,0.598362,0.5060292,0.4718603,-0.0341689
60,0.604649,0.75789356,"('inefficient', 'efficient')",-0.34482706,-0.13111256,0.129911,0.3133905,0.1834795
61,-0.041714776,-0.1555731,"('illogical', 'logical')",0.48807305,0.39038154,0.2231791,0.1174042,-0.1057749
62,0.4019097,0.54901785,"('incompetent', 'brilliant')",-0.04595774,0.15339041,0.177976,0.3512041,0.1732281
63,-0.1993051,-0.0065121353,"('unperceptive', 'insightful')",0.5110905,0.66052413,0.1558927,0.327006,0.1711133
64,0.13519189,0.08292705,"('shy', 'confident')",-7.0022416,-7.0680294,-3.4335248,-3.4925511,-0.0590263
65,0.21523555,0.20491804,"('insecure', 'secure')",-0.5897697,-0.5468545,-0.1872671,-0.1709682,0.0162989
66,-0.4130732,-0.4188003,"('inactive', 'active')",0.6472405,0.63149196,0.1170837,0.1063458,-0.0107379
67,0.43722063,0.42448336,"('doubtful', 'determined')",-0.5701463,-0.5539353,-0.0664628,-0.064726,0.0017368
68,-0.28272757,-0.2377552,"('dependent', 'independent')",-0.46440992,-0.46026057,-0.3735687,-0.3490079,0.0245608
69,0.5435107,0.4684206,"('lazy', 'industrious')",-0.3836174,-0.4318994,0.0799466,0.0182606,-0.061686
70,0.111668155,0.25664744,"('lethargic', 'energetic')",0.10619637,0.18979001,0.1089323,0.2232187,0.1142864
71,0.22575124,0.20109126,"('diffident', 'self-confident')",0.6296594,0.6211635,0.4277053,0.4111274,-0.0165779
72,-0.8167695,-0.8152595,"('unambitious', 'ambitious')",-0.66202277,-0.60417026,-0.7393961,-0.7097149,0.0296812
73,0.527399,0.44617802,"('helpless', 'self-reliant')",-2.7954683,-2.8457227,-1.1340346,-1.1997724,-0.0657378
74,-0.39265847,-0.36627197,"('undedicated', 'dedicated')",0.006344028,-0.0471632,-0.1931572,-0.2067176,-0.0135604
75,-0.71572524,-0.7953129,"('meek', 'impulsive')",-0.5247996,-0.5123897,-0.6202624,-0.6538513,-0.0335889
76,0.66549176,0.7839273,"('anxious', 'daring')",0.055899125,0.16550788,0.3606955,0.4747176,0.1140221
77,-0.82769537,-0.77466047,"('unmotivated', 'motivated')",-1.3586667,-1.1848292,-1.093181,-0.9797449,0.1134361
78,-0.4466121,-0.31125295,"('nonresilient', 'resilient')",0.11298558,0.19806857,-0.1668133,-0.0565922,0.1102211
79,-1.0507729,-1.1479481,"('wavering', 'unwavering')",0.0904713,0.110293336,-0.4801508,-0.5188274,-0.0386766
80,0.7888933,0.8956109,"('dominated', 'dominating')",-1.4057105,-1.2845161,-0.3084086,-0.1944526,0.113956
81,0.6080058,0.6761728,"('submissive', 'aggressive')",-0.8974141,-0.74580026,-0.1447041,-0.0348137,0.1098904
82,-0.9635015,-0.9024087,"('poor', 'rich')",5.855818,5.9780474,2.4461582,2.5378194,0.0916612
83,-0.15828747,-0.22779354,"('powerless', 'powerful')",-0.855389,-0.8680717,-0.5068382,-0.5479326,-0.0410944
84,0.7389029,0.65109,"('inferior', 'superior')",1.0359406,0.9712328,0.8874218,0.8111614,-0.0762604
85,-0.2172993,-0.3461375,"('insignificant', 'prestigious')",1.1378107,1.0631633,0.4602557,0.3585129,-0.1017428
86,-1.7251794,-1.7095644,"('uninfluential', 'influential')",-0.22419497,-0.28978962,-0.9746872,-0.9996771,-0.0249899
87,0.15209834,0.08829167,"('unsuccessful', 'successful')",0.5648516,0.6281801,0.358475,0.3582359,-0.0002391
88,-0.10737966,-0.19071299,"('low', 'eminent')",0.24885717,0.26352748,0.0707388,0.0364072,-0.0343316
