,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
25,-0.418526,-0.36396012,"('egoistic', 'altruistic')",0.42286044,0.42790377,1.2686644,1.143535,0.4243329,0.4024929,-0.02184
26,-0.93479335,-0.979158,"('hardhearted', 'benevolent')",1.4005458,1.2930936,1.4403301,1.2340441,0.6353609,0.5159932,-0.1193677
27,-0.057198845,0.053870935,"('hardhearted', 'softhearted')",-0.5929001,-0.5404097,1.1848949,1.068666,0.1782653,0.1940424,0.0157771
28,-0.48522517,-0.62853676,"('disloyal', 'loyal')",-0.8675016,-0.98337066,0.79942495,0.7183258,-0.184434,-0.2978606,-0.1134266
29,-0.3529563,-0.2507853,"('unfair', 'fair')",-0.7499082,-0.6758267,-0.6026335,-0.70340157,-0.5684993,-0.5433379,0.0251614
30,0.5852371,0.52489203,"('intolerant', 'tolerant')",-0.15072218,-0.2177676,1.1068684,1.096221,0.5137944,0.4677818,-0.0460126
31,-1.1074134,-0.9172634,"('evil', 'good')",0.17430505,0.18910582,-0.54528046,-0.7163011,-0.4927963,-0.4814862,0.0113101
32,-0.2969998,-0.3937751,"('unkind', 'kind')",-0.61427623,-0.6861534,0.5757061,0.47421506,-0.1118566,-0.2019045,-0.0900479
33,0.37362704,0.3778855,"('wrong', 'right')",1.1722221,1.1372232,-0.34330195,-0.35352898,0.4008491,0.3871932,-0.0136559
34,-0.00024602935,-0.015784552,"('mean', 'honorable')",0.07758272,0.115630835,5.717063,5.815355,1.9314666,1.9717337,0.0402671
35,-0.34413755,-0.28295076,"('corrupt', 'incorrupt')",0.7540823,0.6882134,-0.26728606,-0.31409705,0.0475529,0.0303885,-0.0171644
36,-1.0864115,-1.0487692,"('hostile', 'amicable')",1.092788,1.0124388,0.07235414,-0.16054913,0.0262435,-0.0656265,-0.09187
37,-0.035958417,-0.10141723,"('fake', 'genuine')",-1.2747116,-1.2277102,-0.017572781,0.05781711,-0.4427476,-0.4237701,0.0189775
38,-0.070434116,-0.010898966,"('untruthful', 'truthful')",-0.118007675,-0.15555084,0.25662315,0.3621475,0.0227271,0.0652326,0.0425055
39,1.1673657,1.1779568,"('exploitative', 'cooperative')",0.13017783,0.07519915,0.011542149,0.04860217,0.4363619,0.4339194,-0.0024425
40,-0.47086155,-0.39958695,"('stingy', 'generous')",-0.26218763,-0.14214514,-1.836835,-1.9118066,-0.8566281,-0.8178462,0.0387819
41,-0.4607872,-0.4396404,"('unforgiving', 'forgiving')",-0.48202893,-0.57182854,-0.1960446,-0.28766727,-0.3796202,-0.4330454,-0.0534252
42,0.35991105,0.4126172,"('unreliable', 'reliable')",0.27357978,0.37702307,-3.085957,-3.0845575,-0.8174887,-0.7649724,0.0525163
43,0.0018420778,-0.045472257,"('irresponsible', 'responsible')",-1.4438524,-1.4037879,0.3309066,0.355116,-0.3703679,-0.3647147,0.0056532
44,0.017221773,0.054434948,"('prejudiced', 'unprejudiced')",0.11309026,0.21526979,-1.6312115,-1.6441437,-0.5002998,-0.4581463,0.0421535
45,-0.8308664,-0.7834221,"('incompetent', 'competent')",-1.931163,-1.8725532,-0.030576985,-0.073218286,-0.9308688,-0.9097312,0.0211376
46,0.077663645,0.03330515,"('uncompetitive', 'competitive')",-1.7007253,-1.6357952,-1.1022706,-1.0272146,-0.9084441,-0.8765682,0.0318759
47,-0.34033898,-0.25621143,"('stupid', 'smart')",0.0923468,0.10053165,5.4869413,5.575185,1.7463164,1.8065017,0.0601853
48,-0.32641736,-0.42078203,"('unintelligent', 'intelligent')",-0.81047857,-0.8576128,0.46798277,0.43991727,-0.222971,-0.2794925,-0.0565215
49,-0.67276716,-0.60487294,"('unable', 'able')",-1.1686777,-1.0723287,-0.5567462,-0.43760428,-0.799397,-0.7049353,0.0944617
50,-0.018303357,0.08190507,"('clumsy', 'skillful')",1.0902768,1.1341356,0.101671755,0.002464246,0.3912151,0.4061683,0.0149532
51,-0.45835462,-0.55005676,"('uneducated', 'educated')",-1.0312561,-1.0574796,0.28650576,0.30814058,-0.401035,-0.4331319,-0.0320969
52,-0.5077951,-0.56117475,"('irrational', 'rational')",0.7672625,0.6513928,0.038300045,-0.10917836,0.0992558,-0.0063201,-0.1055759
53,-1.0777643,-0.99649584,"('uncreative', 'creative')",-0.019211337,-0.037931614,0.6075431,0.4500121,-0.1631442,-0.1948051,-0.0316609
54,-0.06883104,-0.1245136,"('incapable', 'capable')",0.90390456,0.8525112,1.0250818,0.9743024,0.6200518,0.5674334,-0.0526184
55,-0.03042458,-0.087398276,"('incompetent', 'clever')",-1.7826232,-1.7379286,-0.05860888,-0.0014969371,-0.6238856,-0.6089413,0.0149443
56,0.024010085,-0.05562769,"('impractical', 'practical')",-0.5282899,-0.58676124,-0.709888,-0.64019924,-0.4047226,-0.4275294,-0.0228068
57,-0.82311237,-0.8910914,"('unimaginative', 'imaginative')",-0.7799595,-0.79370296,-3.2976317,-3.3831875,-1.6335678,-1.6893272,-0.0557594
58,-0.5296712,-0.4665649,"('undiscriminating', 'discriminating')",-0.5169336,-0.561462,0.01444688,-0.04048913,-0.3440527,-0.356172,-0.0121193
59,-0.053238023,0.059928514,"('foolish', 'wise')",1.1782485,1.1712465,0.3326235,0.33207166,0.485878,0.5210822,0.0352042
60,0.57234406,0.509657,"('inefficient', 'efficient')",-1.1103284,-1.0622281,-0.21952768,-0.045518156,-0.252504,-0.1993631,0.0531409
61,-0.15263481,-0.22688287,"('illogical', 'logical')",-0.3812141,-0.44934025,0.5591617,0.4856606,0.0084376,-0.0635208,-0.0719584
62,0.5722913,0.6096064,"('incompetent', 'brilliant')",-0.731477,-0.5863996,0.5103609,0.6386437,0.1170584,0.2206168,0.1035584
63,0.17765433,0.1784042,"('unperceptive', 'insightful')",-0.4344543,-0.41600358,0.78252923,0.8300435,0.1752431,0.1974814,0.0222383
64,-0.18814321,-0.25688884,"('shy', 'confident')",-0.16158652,-0.17984082,-6.470702,-6.4013023,-2.2734772,-2.2793439,-0.0058667
65,-0.6209815,-0.7164175,"('insecure', 'secure')",-1.4905846,-1.5125118,-0.6401493,-0.48254913,-0.9172385,-0.9038262,0.0134123
66,-0.63326746,-0.64084345,"('inactive', 'active')",0.91875094,0.8920594,1.1695445,1.0992693,0.4850093,0.4501617,-0.0348476
67,0.5847573,0.46939632,"('doubtful', 'determined')",0.8265678,0.7206832,-0.16762646,-0.18719196,0.4145662,0.3342959,-0.0802703
68,-0.78569144,-0.7591039,"('dependent', 'independent')",-1.7316111,-1.7119135,-0.951264,-0.8541634,-1.1561888,-1.1083936,0.0477952
69,-0.18644504,-0.05593329,"('lazy', 'industrious')",2.3910294,2.3968961,-0.17021784,-0.22800435,0.6781222,0.7043195,0.0261973
70,0.6501767,0.5944617,"('lethargic', 'energetic')",-1.4836438,-1.3929422,0.10045859,0.15347618,-0.2443362,-0.2150014,0.0293348
71,-0.52667433,-0.45779145,"('diffident', 'self-confident')",1.3007668,1.325195,0.5176475,0.4815866,0.43058,0.4496634,0.0190834
72,-0.60398686,-0.61912274,"('unambitious', 'ambitious')",0.03560721,0.056127686,-0.65915304,-0.54017276,-0.4091775,-0.3677226,0.0414549
73,0.852024,0.89257735,"('helpless', 'self-reliant')",1.1786448,1.1811646,-3.5011647,-3.4582021,-0.4901653,-0.4614867,0.0286786
74,-0.05798391,0.009829033,"('undedicated', 'dedicated')",-1.4590569,-1.3857666,-0.6295851,-0.6732876,-0.7155419,-0.683075,0.0324669
75,0.3817514,0.4770719,"('meek', 'impulsive')",0.35007152,0.4061167,-0.64112777,-0.6181441,0.0302317,0.0883482,0.0581165
76,0.8006623,0.7933868,"('anxious', 'daring')",0.097297795,0.20732899,-0.503859,-0.35798168,0.131367,0.2142447,0.0828777
77,0.049961925,-0.052940458,"('unmotivated', 'motivated')",-0.115015835,-0.11888544,-0.76334417,-0.6849744,-0.2761327,-0.2856001,-0.0094674
78,-0.2858202,-0.19820595,"('nonresilient', 'resilient')",0.87153214,0.9830858,0.17361245,0.1967507,0.2531081,0.3272102,0.0741021
79,-0.62054163,-0.5753688,"('wavering', 'unwavering')",0.6438668,0.59935135,-0.17914346,-0.23369391,-0.0519394,-0.0699038,-0.0179644
80,0.19918555,0.1539271,"('dominated', 'dominating')",-1.295099,-1.2018589,-0.9467856,-0.65538025,-0.6808997,-0.5677707,0.113129
81,0.55845475,0.2700083,"('submissive', 'aggressive')",-0.9628146,-1.0448285,-0.6521973,-0.4893861,-0.3521857,-0.4214021,-0.0692164
82,-0.35709575,-0.34682664,"('poor', 'rich')",-0.81197447,-0.7410294,6.269581,6.291183,1.7001702,1.7344424,0.0342722
83,-0.77884936,-0.8121657,"('powerless', 'powerful')",0.3790542,0.3176691,-1.2578139,-1.2419777,-0.5525364,-0.5788248,-0.0262884
84,0.10490198,0.06887041,"('inferior', 'superior')",-0.8547245,-0.87709874,0.85856116,0.8778387,0.0362462,0.0232035,-0.0130427
85,-0.20541735,-0.12591462,"('insignificant', 'prestigious')",2.034827,1.9420731,0.4621494,0.2367997,0.763853,0.6843194,-0.0795336
86,-0.79550195,-0.93597937,"('uninfluential', 'influential')",-2.2929883,-2.3678212,-0.3512287,-0.38237265,-1.146573,-1.2287244,-0.0821514
87,0.22556329,0.16555642,"('unsuccessful', 'successful')",1.2552234,1.2218777,1.0713179,1.1875275,0.8507015,0.8583206,0.0076191
88,-0.45771843,-0.53128666,"('low', 'eminent')",-0.80265445,-0.85340804,-0.47854584,-0.57935923,-0.5796396,-0.6546846,-0.075045
