,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
27,-1.1078511,-1.0509783,"('hardhearted', 'softhearted')",-1.2948766,-1.1631092,-0.3610082,-0.21066232,-0.9212453,-0.80825,0.1129953
28,-0.6954177,-0.9132437,"('disloyal', 'loyal')",-0.5738235,-0.66763985,-0.15398863,-0.369539,-0.4744099,-0.6501408,-0.1757309
29,0.56762946,0.6093416,"('unfair', 'fair')",0.2771336,0.36369228,-0.3862587,-0.31854314,0.1528348,0.2181636,0.0653288
30,0.34210035,0.2407641,"('intolerant', 'tolerant')",-0.6161967,-0.85714567,0.2563653,0.112629354,-0.0059103,-0.1679174,-0.1620071
31,-0.66773874,-0.3791824,"('evil', 'good')",0.6312971,1.0697132,-0.19592553,0.08151467,-0.0774557,0.2573485,0.3348042
32,-0.314605,-0.5483471,"('unkind', 'kind')",0.12114538,-0.05924867,0.92671895,0.6694143,0.2444198,0.0206062,-0.2238136
33,0.08075046,0.12566648,"('wrong', 'right')",0.51285857,0.56019926,0.4264784,0.5017222,0.3400292,0.3958627,0.0558335
34,-0.80589986,-0.6618034,"('mean', 'honorable')",-0.9958195,-0.91163397,0.35864204,0.53020376,-0.4810258,-0.3477445,0.1332813
35,-0.14728253,-0.13248143,"('corrupt', 'incorrupt')",0.737253,0.8316631,-0.1840927,-0.2307001,0.1352926,0.1561605,0.0208679
36,0.024330294,0.20125374,"('hostile', 'amicable')",-0.6508846,-0.3938368,0.064020455,0.092224464,-0.1875113,-0.0334529,0.1540584
37,-0.74529827,-0.72157556,"('fake', 'genuine')",-0.8021939,-0.7946012,-0.19304875,-0.30325115,-0.5801803,-0.6064759,-0.0262956
38,0.04239039,0.001582846,"('untruthful', 'truthful')",-0.9972101,-1.0549799,0.83980507,0.7877647,-0.0383382,-0.0885441,-0.0502059
39,-0.48805737,-0.37699646,"('exploitative', 'cooperative')",-0.98880875,-0.94147664,0.33540905,0.54433763,-0.3804857,-0.2580452,0.1224405
40,-0.5664603,-0.3758342,"('stingy', 'generous')",-1.0174298,-0.77520806,-0.3821789,-0.22586474,-0.6553564,-0.458969,0.1963874
41,-0.40025988,-0.3435809,"('unforgiving', 'forgiving')",-1.2361897,-1.1985084,0.21839744,0.18177626,-0.4726841,-0.4534376,0.0192465
42,1.1332036,1.1373369,"('unreliable', 'reliable')",1.2988459,1.2789907,0.6490619,0.65903986,1.0270371,1.0251225,-0.0019146
43,-0.6415379,-0.6186675,"('irresponsible', 'responsible')",-1.9240085,-1.9733435,0.1764533,0.34802204,-0.7963644,-0.7479963,0.0483681
44,-0.3082315,-0.20921475,"('prejudiced', 'unprejudiced')",0.014207998,0.14418006,-0.11362393,0.009656362,-0.1358825,-0.0184594,0.1174231
45,0.117906526,0.121153936,"('incompetent', 'competent')",-1.5037583,-1.5663522,-0.36898136,-0.4258635,-0.5849444,-0.6236873,-0.0387429
46,-0.33469304,-0.45233124,"('uncompetitive', 'competitive')",-1.323421,-1.5045742,-0.6403837,-0.77651834,-0.7661659,-0.9111412,-0.1449753
47,-0.95588857,-0.9334188,"('stupid', 'smart')",-0.68385667,-0.66319543,0.003264092,0.14122914,-0.5454937,-0.4851284,0.0603653
48,-0.94827205,-1.0285128,"('unintelligent', 'intelligent')",-1.2860698,-1.43022,-1.4399731,-1.7013975,-1.2247717,-1.3867102,-0.1619385
49,-0.28855047,-0.31586596,"('unable', 'able')",-0.6218132,-0.54036343,-0.6085958,-0.55308944,-0.5063198,-0.469773,0.0365468
50,1.1265649,1.0779619,"('clumsy', 'skillful')",0.84420234,0.90210974,0.19184983,0.070147626,0.7208724,0.6834064,-0.037466
51,1.4833754,1.1740894,"('uneducated', 'educated')",0.39081067,-0.019961204,0.105707005,-0.3040561,0.6599644,0.2833574,-0.376607
52,-0.19414075,-0.16480136,"('irrational', 'rational')",0.85122406,0.8915384,0.49077833,0.4115866,0.3826206,0.3794412,-0.0031794
53,-1.1136957,-1.146664,"('uncreative', 'creative')",-0.46317598,-0.3290018,-1.4534453,-1.5060012,-1.0101057,-0.993889,0.0162167
54,-0.02093511,-0.1464996,"('incapable', 'capable')",0.2960537,0.26259655,1.1499156,1.054496,0.4750114,0.3901977,-0.0848137
55,-0.3577362,-0.4375613,"('incompetent', 'clever')",-0.98234767,-1.0634017,-1.1193247,-1.2335001,-0.8198028,-0.9114877,-0.0916849
56,0.1151162,-0.04396953,"('impractical', 'practical')",-1.2254314,-1.5548109,0.59559435,0.49741054,-0.1715736,-0.3671233,-0.1955497
57,-0.58303356,-0.74943,"('unimaginative', 'imaginative')",-1.3568194,-1.5693569,-0.9154298,-1.1451209,-0.9517609,-1.1546359,-0.202875
58,-0.027115136,-0.049999204,"('undiscriminating', 'discriminating')",-0.2414422,-0.2117182,-1.0858928,-1.1724442,-0.4514834,-0.4780539,-0.0265705
59,0.98451585,0.9834546,"('foolish', 'wise')",1.3048756,1.3927155,0.5894946,0.71942514,0.9596287,1.0318651,0.0722364
60,-0.13753591,-0.19002444,"('inefficient', 'efficient')",-1.6103103,-1.8020836,-0.3877743,-0.430682,-0.7118735,-0.8075967,-0.0957232
61,0.3053561,0.18966448,"('illogical', 'logical')",-0.55870944,-0.6173771,0.023885239,-0.005852487,-0.0764894,-0.1445217,-0.0680323
62,0.79932344,0.7672109,"('incompetent', 'brilliant')",-0.92407686,-1.027565,0.6850991,0.7140558,0.1867819,0.1512339,-0.035548
63,0.7060188,0.6659217,"('unperceptive', 'insightful')",-0.49739876,-0.5781764,0.19187024,0.1120881,0.1334968,0.0666111,-0.0668857
64,0.912797,0.890538,"('shy', 'confident')",-0.005247079,-0.09499417,0.32710683,0.30410942,0.4115523,0.3665511,-0.0450012
65,-0.73381996,-0.9094184,"('insecure', 'secure')",-0.992669,-1.3011594,-0.7506626,-0.9173269,-0.8257172,-1.0426349,-0.2169177
66,-0.06377599,-0.097389996,"('inactive', 'active')",0.6797663,0.9144251,-0.025306478,-0.03435385,0.1968946,0.2608937,0.0639991
67,0.7390706,0.58816624,"('doubtful', 'determined')",0.48466718,0.28825545,1.1255848,0.99827033,0.7831075,0.6248973,-0.1582102
68,-0.18141669,-0.23690267,"('dependent', 'independent')",-1.442854,-1.5343741,-1.7626721,-1.8320101,-1.128981,-1.2010957,-0.0721147
69,-0.08435581,0.060770944,"('lazy', 'industrious')",0.55925584,0.7347026,-0.51109236,-0.30193388,-0.0120641,0.1645132,0.1765773
70,-0.17270441,-0.19217025,"('lethargic', 'energetic')",-0.65671736,-0.7041987,-0.17920649,-0.24456757,-0.3362094,-0.3803122,-0.0441028
71,-0.5436157,-0.5255524,"('diffident', 'self-confident')",-0.5181793,-0.37357807,0.7643219,0.93766975,-0.0991577,0.0128464,0.1120041
72,-0.65728736,-0.6553905,"('unambitious', 'ambitious')",-1.3236126,-1.4295297,-0.49557835,-0.4581989,-0.8254928,-0.8477063,-0.0222135
73,1.7047968,1.8073343,"('helpless', 'self-reliant')",0.82285887,0.8395598,1.353362,1.4515432,1.2936726,1.3661458,0.0724732
74,0.6712676,0.6744339,"('undedicated', 'dedicated')",0.3251197,0.41195843,0.59430164,0.48595175,0.5302296,0.5241147,-0.0061149
75,0.038647175,0.11794238,"('meek', 'impulsive')",0.25569698,0.38605517,0.39220193,0.49081323,0.2288487,0.3316036,0.1027549
76,0.4906173,0.42951256,"('anxious', 'daring')",0.17501271,0.1730708,-0.090957925,-0.25294164,0.1915573,0.1165472,-0.0750101
77,-0.14157408,-0.110848054,"('unmotivated', 'motivated')",-0.8983399,-0.9497848,-0.7289852,-0.75502133,-0.5896331,-0.6052181,-0.015585
78,-0.27337724,-0.20844184,"('nonresilient', 'resilient')",-1.213226,-1.0218996,-0.43422183,-0.356952,-0.640275,-0.5290978,0.1111772
79,0.5678566,0.59034884,"('wavering', 'unwavering')",0.805053,0.91012573,1.1400834,1.133881,0.8376643,0.8781185,0.0404542
80,1.0067425,0.7017507,"('dominated', 'dominating')",-0.3004242,-0.6011306,0.15178454,-0.02497609,0.2860343,0.0252147,-0.2608196
81,0.73756665,0.36929396,"('submissive', 'aggressive')",-0.55951995,-1.1613495,0.57770145,0.15990171,0.2519161,-0.210718,-0.4626341
82,-0.46230125,-0.54713625,"('poor', 'rich')",0.30728468,0.23550771,-0.61791205,-0.7945511,-0.2576429,-0.3687265,-0.1110836
83,0.2312117,0.11417797,"('powerless', 'powerful')",-0.6633479,-0.7793199,0.38780233,0.31048077,-0.0147779,-0.1182204,-0.1034425
84,-0.10320307,-0.1689509,"('inferior', 'superior')",-0.041558743,-0.16027707,-0.25912532,-0.31141686,-0.1346291,-0.2135483,-0.0789192
85,1.2111497,1.4642088,"('insignificant', 'prestigious')",2.4065976,2.783522,1.1840101,1.4429169,1.6005858,1.8968825,0.2962967
86,-0.6390612,-0.77725697,"('uninfluential', 'influential')",-1.2195914,-1.462464,-0.4150101,-0.65579844,-0.7578875,-0.9651731,-0.2072856
87,1.3047634,1.0758348,"('unsuccessful', 'successful')",1.3740909,1.1957108,1.0374954,0.8616234,1.2387833,1.0443896,-0.1943937
88,0.8105962,0.5216667,"('low', 'eminent')",0.73046696,0.31164232,0.3881592,-0.13183439,0.6430741,0.2338249,-0.4092492
