,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
14,-2.1634314,-2.0275846,"('antisocial', 'social')",0.09426115,0.1638555,-0.9692091,-0.88081175,-1.0127931,-0.9148469,0.0979462
15,0.39914608,0.2886525,"('boring', 'funny')",-0.2720927,-0.38133442,0.5921593,0.5685614,0.2397376,0.1586265,-0.0811111
16,1.5388832,1.5559956,"('unpopular', 'popular')",0.840731,0.8456651,1.1881549,1.153585,1.1892564,1.1850819,-0.0041745
17,-0.18242414,-0.13583654,"('nasty', 'nice')",-0.98350763,-0.9854207,-0.52667665,-0.47711936,-0.5642028,-0.5327922,0.0314106
18,0.1656424,0.1694963,"('disagreeable', 'welcoming')",0.58481705,0.6279192,-0.5383375,-0.5972249,0.0707073,0.0667302,-0.0039771
19,0.68624216,0.6155058,"('inhospitable', 'hospitable')",-0.45182574,-0.57833064,-0.024722256,-0.036478188,0.0698981,0.0002323,-0.0696658
20,0.2804587,0.34120277,"('rough', 'thoughtful')",0.47861162,0.46526343,0.9975891,0.9528737,0.5855531,0.5864466,0.0008935
21,-1.8434249,-1.7537618,"('immoral', 'moral')",-0.5469242,-0.49349105,-1.1497236,-1.0722133,-1.1800243,-1.1064887,0.0735356
22,-1.3095412,-1.2487717,"('untrustworthy', 'trustworthy')",-1.1863394,-1.1430758,-1.5547101,-1.5486321,-1.3501968,-1.3134933,0.0367035
23,-1.581349,-1.5299095,"('insincere', 'sincere')",-0.9372977,-0.9344762,4.9702377,4.877853,0.817197,0.8044891,-0.0127079
24,-1.2953571,-1.3006206,"('dishonest', 'honest')",-1.015667,-1.0429153,0.4914068,0.4493857,-0.6065391,-0.6313834,-0.0248443
25,1.1013345,1.0588098,"('egoistic', 'altruistic')",0.8022043,0.74149704,1.661822,1.589555,1.1884535,1.1299539,-0.0584996
26,0.008020923,-0.022778288,"('hardhearted', 'benevolent')",0.34243578,0.36582202,1.5102831,1.4080031,0.6202466,0.5836823,-0.0365643
27,-0.001997705,-0.006848181,"('hardhearted', 'softhearted')",-0.49657255,-0.59513503,1.163691,1.0385312,0.2217069,0.145516,-0.0761909
28,-1.0900581,-1.0869825,"('disloyal', 'loyal')",-0.5399457,-0.62859875,0.4703174,0.36047634,-0.3865621,-0.4517016,-0.0651395
29,0.6387485,0.6674024,"('unfair', 'fair')",-0.61919934,-0.69746286,-0.65011203,-0.77050495,-0.2101876,-0.2668551,-0.0566675
30,-1.2477769,-1.1852806,"('intolerant', 'tolerant')",-0.6097213,-0.59678704,0.808085,0.78953224,-0.3498044,-0.3308451,0.0189593
31,0.5030492,0.49247813,"('evil', 'good')",-0.73082614,-0.8079211,-0.5755887,-0.7171589,-0.2677885,-0.3442006,-0.0764121
32,-0.79377776,-0.80039644,"('unkind', 'kind')",-1.2112063,-1.1856401,0.3728783,0.31016597,-0.5440353,-0.5586235,-0.0145882
33,1.5491284,1.4560301,"('wrong', 'right')",0.93463683,0.8344065,-0.039281897,-0.068390846,0.8148278,0.740682,-0.0741458
34,-0.24546771,-0.19228452,"('mean', 'honorable')",0.20409584,0.22294284,5.7352905,5.7293816,1.8979729,1.9200133,0.0220404
35,1.9905436,1.8314825,"('corrupt', 'incorrupt')",0.077458195,-0.11805148,0.41666487,0.2528303,0.8282222,0.6554204,-0.1728018
36,1.3698869,1.254327,"('hostile', 'amicable')",0.9842909,0.717276,0.65379345,0.39626053,1.0026571,0.7892879,-0.2133692
37,-0.44559968,-0.4492135,"('fake', 'genuine')",-0.86432695,-0.88429946,0.017608754,0.048560828,-0.4307726,-0.4283174,0.0024552
38,-0.15495843,-0.12071835,"('untruthful', 'truthful')",-0.32592168,-0.3243812,-0.009241208,0.02680053,-0.1633738,-0.139433,0.0239408
39,0.5315416,0.5778857,"('exploitative', 'cooperative')",0.53355104,0.5548274,-0.13259648,-0.12095104,0.310832,0.337254,0.026422
40,0.11636819,0.10640915,"('stingy', 'generous')",0.06420805,0.099930204,-1.7938099,-1.8760246,-0.5377446,-0.5565617,-0.0188171
41,-0.8268631,-0.78253996,"('unforgiving', 'forgiving')",-0.34939793,-0.32766092,-0.32780617,-0.41706273,-0.5013557,-0.5090879,-0.0077322
42,0.10387477,0.16995983,"('unreliable', 'reliable')",0.13818236,0.23098312,-3.426232,-3.2885706,-1.0613917,-0.9625425,0.0988492
43,-1.0419397,-0.9643393,"('irresponsible', 'responsible')",-0.05271645,-0.030825006,0.14086226,0.14553756,-0.3179313,-0.2832089,0.0347224
44,0.2558834,0.30522218,"('prejudiced', 'unprejudiced')",0.18244472,0.31821474,-1.1709454,-1.0918876,-0.2442058,-0.1561502,0.0880556
45,-1.9812802,-1.7878158,"('incompetent', 'competent')",-0.4351581,-0.37977657,-0.7210774,-0.7186053,-1.0458386,-0.9620659,0.0837727
46,-1.3013333,-1.1335355,"('uncompetitive', 'competitive')",0.39525646,0.5843253,-0.94653004,-0.9086773,-0.6175356,-0.4859625,0.1315731
47,-0.5874595,-0.5306697,"('stupid', 'smart')",-0.22567266,-0.18698211,5.3094206,5.3040605,1.4987628,1.5288029,0.0300401
48,-1.203316,-1.1461986,"('unintelligent', 'intelligent')",-0.7209357,-0.72694343,0.1831614,0.15138158,-0.5803634,-0.5739201,0.0064433
49,-0.041693926,0.02526294,"('unable', 'able')",-0.50932497,-0.4188866,-0.44086313,-0.30845928,-0.3306273,-0.2340276,0.0965997
50,0.7680611,0.7621207,"('clumsy', 'skillful')",0.49400207,0.5073431,0.09470381,0.10310455,0.4522556,0.4575228,0.0052672
51,-1.4002076,-1.4008516,"('uneducated', 'educated')",0.36083442,0.3126486,0.07475673,0.08758344,-0.3215388,-0.3335398,-0.012001
52,1.5427811,1.3438762,"('irrational', 'rational')",-0.3046986,-0.49957076,0.43831402,0.25865185,0.5587989,0.3676525,-0.1911464
53,-0.022118755,-0.07087157,"('uncreative', 'creative')",0.090313375,-0.0033690538,0.78467035,0.6736368,0.2842883,0.1997987,-0.0844896
54,0.6814794,0.620467,"('incapable', 'capable')",0.15951528,0.11021055,1.2327504,1.2428524,0.6912483,0.6578434,-0.0334049
55,-1.4062271,-1.2813946,"('incompetent', 'clever')",-0.6610262,-0.6112163,-0.29397285,-0.26673046,-0.7870754,-0.7197804,0.067295
56,-0.053104583,-0.010962615,"('impractical', 'practical')",0.58761626,0.5599046,-0.45590195,-0.40152687,0.0262032,0.0491384,0.0229352
57,-2.2053516,-2.1946957,"('unimaginative', 'imaginative')",-0.98421705,-1.0317861,-2.9459918,-2.9676702,-2.0451867,-2.0647173,-0.0195306
58,-0.29149538,-0.25798398,"('undiscriminating', 'discriminating')",0.56823575,0.4616304,-0.193696,-0.27180186,0.0276815,-0.0227185,-0.0504
59,1.238892,1.0817072,"('foolish', 'wise')",-0.016829178,-0.14353836,0.67027915,0.6224937,0.6307807,0.5202208,-0.1105599
60,-1.7366849,-1.5601438,"('inefficient', 'efficient')",0.23019591,0.35019964,-0.5043762,-0.31970295,-0.6702884,-0.5098824,0.160406
61,-0.4659233,-0.5228112,"('illogical', 'logical')",-0.14048281,-0.2665436,0.2975521,0.18639094,-0.1029513,-0.200988,-0.0980367
62,-1.1888361,-0.98604107,"('incompetent', 'brilliant')",0.20184264,0.3556566,-0.12226599,0.061295558,-0.3697531,-0.1896963,0.1800568
63,-1.0999007,-0.93348527,"('unperceptive', 'insightful')",0.1344097,0.25299704,0.36573082,0.46164954,-0.1999201,-0.0729462,0.1269739
64,-0.45254487,-0.45370066,"('shy', 'confident')",-0.34668922,-0.2858625,-6.8128414,-6.6752906,-2.5373584,-2.4716179,0.0657405
65,-1.9678427,-1.9369242,"('insecure', 'secure')",-0.4526055,-0.3991654,-0.8924272,-0.82061195,-1.1042918,-1.0522339,0.0520579
66,0.65050226,0.5463318,"('inactive', 'active')",1.3702974,1.245537,1.2879013,1.2644238,1.1029003,1.0187643,-0.084136
67,0.65256697,0.58517516,"('doubtful', 'determined')",0.5367554,0.5130483,-0.23856279,-0.13662417,0.3169198,0.3205331,0.0036133
68,-0.567772,-0.65925467,"('dependent', 'independent')",0.22458525,0.08828364,-0.6166502,-0.6473075,-0.3199457,-0.4060928,-0.0861471
69,2.2209613,2.1065793,"('lazy', 'industrious')",2.024487,1.963655,0.17740883,0.18860579,1.4742856,1.4196134,-0.0546722
70,-2.0324965,-1.9160326,"('lethargic', 'energetic')",-0.44404557,-0.31897023,0.0042305514,0.11819073,-0.8241038,-0.705604,0.1184998
71,1.4028363,1.4240148,"('diffident', 'self-confident')",0.7613442,0.75436234,0.49108478,0.43279082,0.8850884,0.8703893,-0.0146991
72,-1.0172963,-1.0723426,"('unambitious', 'ambitious')",-0.42818618,-0.41008478,-1.0355579,-0.960835,-0.8270135,-0.8144208,0.0125927
73,1.8750842,1.8050433,"('helpless', 'self-reliant')",0.49329233,0.45768905,-2.9584494,-2.888649,-0.196691,-0.2086388,-0.0119478
74,-0.3895233,-0.32360834,"('undedicated', 'dedicated')",0.603737,0.6407229,-0.021606728,-0.041779216,0.0642023,0.0917784,0.0275761
75,0.36676267,0.34698457,"('meek', 'impulsive')",0.15552954,0.16819218,-0.109216504,-0.077981606,0.1376919,0.1457317,0.0080398
76,-0.4373515,-0.28229317,"('anxious', 'daring')",0.72956544,0.93201876,0.21621467,0.38723838,0.1694762,0.3456546,0.1761784
77,-0.9104945,-0.7854822,"('unmotivated', 'motivated')",-0.46559644,-0.34830487,-1.2234019,-1.1005006,-0.8664977,-0.7447626,0.1217351
78,0.017133256,0.166254,"('nonresilient', 'resilient')",1.0471518,1.2133607,0.17155606,0.25663158,0.411947,0.5454154,0.1334684
79,1.3540908,1.2777716,"('wavering', 'unwavering')",0.32335445,0.20377582,0.28229266,0.2420606,0.653246,0.574536,-0.07871
80,-1.2370106,-1.1457154,"('dominated', 'dominating')",0.046986006,0.1812284,-1.2841978,-1.1241959,-0.8247408,-0.6962276,0.1285132
81,-2.6395893,-2.5356116,"('submissive', 'aggressive')",-0.44660664,-0.33678523,-1.0368412,-0.8696646,-1.3743458,-1.2473539,0.1269919
82,-1.1300251,-1.0894576,"('poor', 'rich')",-1.0366346,-1.0109423,5.8199224,5.836803,1.2177542,1.2454677,0.0277135
83,0.17840186,0.18107323,"('powerless', 'powerful')",-0.017586984,-0.0010245293,-0.81845474,-0.86457825,-0.2192133,-0.2281765,-0.0089632
84,0.70417297,0.6123135,"('inferior', 'superior')",0.97882783,0.86462617,0.9966552,0.94138134,0.8932187,0.806107,-0.0871117
85,2.4057598,2.3048139,"('insignificant', 'prestigious')",0.39714813,0.32176512,1.156733,0.99744856,1.3198803,1.2080092,-0.1118711
86,-1.9416448,-1.9571285,"('uninfluential', 'influential')",-0.6684036,-0.7411471,-0.5095111,-0.59821963,-1.0398531,-1.0988317,-0.0589786
87,0.31899688,0.3520031,"('unsuccessful', 'successful')",1.4856045,1.5617182,1.139942,1.2661437,0.9815145,1.059955,0.0784405
88,-0.49817196,-0.50920594,"('low', 'eminent')",-0.6790724,-0.73115826,-0.0049202554,-0.046241477,-0.3940548,-0.4288686,-0.0348138
