,ferry_male,ferry_female,tuple,average_male,average_female,female-male
54,0.70158416,0.7505505,"('incapable', 'capable')",0.7015842,0.7505505,0.0489663
55,0.7313227,0.78458637,"('incompetent', 'clever')",0.7313227,0.7845864,0.0532637
56,1.1875038,1.2280964,"('impractical', 'practical')",1.1875038,1.2280964,0.0405926
57,-2.6184032,-2.5836754,"('unimaginative', 'imaginative')",-2.6184032,-2.5836754,0.0347278
58,-0.65962553,-0.57419664,"('undiscriminating', 'discriminating')",-0.6596255,-0.5741966,0.0854289
59,0.31444827,0.29787934,"('foolish', 'wise')",0.3144483,0.2978793,-0.016569
60,0.6988943,0.7396525,"('inefficient', 'efficient')",0.6988943,0.7396525,0.0407582
61,0.24982522,0.12665093,"('illogical', 'logical')",0.2498252,0.1266509,-0.1231743
62,1.1810085,1.2904598,"('incompetent', 'brilliant')",1.1810085,1.2904598,0.1094513
63,0.04807798,0.12771738,"('unperceptive', 'insightful')",0.048078,0.1277174,0.0796394
64,-5.9842124,-5.918845,"('shy', 'confident')",-5.9842124,-5.9188452,0.0653672
65,0.3334274,0.44077095,"('insecure', 'secure')",0.3334274,0.440771,0.1073436
66,-0.37323755,-0.41638538,"('inactive', 'active')",-0.3732376,-0.4163854,-0.0431478
67,0.11871235,0.1400401,"('doubtful', 'determined')",0.1187124,0.1400401,0.0213277
68,-1.2969532,-1.2400737,"('dependent', 'independent')",-1.2969532,-1.2400737,0.0568795
69,-1.4983157,-1.5293994,"('lazy', 'industrious')",-1.4983157,-1.5293994,-0.0310837
70,0.6987574,0.7274506,"('lethargic', 'energetic')",0.6987574,0.7274506,0.0286932
71,1.0681479,1.0579875,"('diffident', 'self-confident')",1.0681479,1.0579875,-0.0101604
72,0.55748713,0.59354824,"('unambitious', 'ambitious')",0.5574871,0.5935482,0.0360611
73,-3.2292688,-3.228081,"('helpless', 'self-reliant')",-3.2292688,-3.228081,0.0011878
74,-0.053898036,-0.06379747,"('undedicated', 'dedicated')",-0.053898,-0.0637975,-0.0098995
75,-1.1277906,-1.0353334,"('meek', 'impulsive')",-1.1277906,-1.0353334,0.0924572
76,-0.00773561,0.011425674,"('anxious', 'daring')",-0.0077356,0.0114257,0.0191613
77,-1.0911497,-1.0208644,"('unmotivated', 'motivated')",-1.0911497,-1.0208644,0.0702853
78,-0.6221092,-0.65229475,"('nonresilient', 'resilient')",-0.6221092,-0.6522948,-0.0301856
79,-0.521372,-0.42013994,"('wavering', 'unwavering')",-0.521372,-0.4201399,0.1012321
80,-0.17021783,-0.29590234,"('dominated', 'dominating')",-0.1702178,-0.2959023,-0.1256845
81,-0.19059704,-0.14015162,"('submissive', 'aggressive')",-0.190597,-0.1401516,0.0504454
82,6.0241976,6.167335,"('poor', 'rich')",6.0241976,6.167335,0.1431374
83,-0.21241473,-0.2684127,"('powerless', 'powerful')",-0.2124147,-0.2684127,-0.055998
84,0.36985573,0.35775056,"('inferior', 'superior')",0.3698557,0.3577506,-0.0121051
85,-0.83400697,-0.8886647,"('insignificant', 'prestigious')",-0.834007,-0.8886647,-0.0546577
86,0.5818191,0.48722917,"('uninfluential', 'influential')",0.5818191,0.4872292,-0.0945899
87,0.2493734,0.23502041,"('unsuccessful', 'successful')",0.2493734,0.2350204,-0.014353
88,-0.24207754,-0.2985036,"('low', 'eminent')",-0.2420775,-0.2985036,-0.0564261
