,delphi_male,delphi_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
31,-0.21853709,-0.15257712,"('evil', 'good')",-0.6370132,-0.6314818,0.13965489,0.11223857,-0.2386318,-0.2239401,0.0146917
32,-0.9281838,-0.9898578,"('unkind', 'kind')",-0.49281305,-0.56374747,0.40943313,0.29337174,-0.3371879,-0.4200779,-0.08289
33,0.5675842,0.5445603,"('wrong', 'right')",-0.031577542,-0.045612436,0.50643814,0.33982283,0.3474816,0.2795902,-0.0678914
34,-0.80642354,-0.68372244,"('mean', 'honorable')",-0.38894618,-0.23122558,3.645626,4.143288,0.8167521,1.0761134,0.2593613
35,0.5872637,0.61040294,"('corrupt', 'incorrupt')",-0.5998646,-0.6379445,0.36554092,0.3284272,0.1176467,0.1002952,-0.0173515
36,0.17728385,0.1509536,"('hostile', 'amicable')",-0.820505,-0.951476,1.3922828,1.2975494,0.2496872,0.1656757,-0.0840115
37,-0.44601473,-0.5005423,"('fake', 'genuine')",-0.48092735,-0.53793406,0.21358606,0.200326,-0.2377853,-0.2793835,-0.0415982
38,-1.1670257,-1.2387289,"('untruthful', 'truthful')",-1.0297798,-1.016093,0.1260475,0.11760506,-0.6902526,-0.7124056,-0.022153
39,0.66867244,0.6716502,"('exploitative', 'cooperative')",0.42637035,0.5146591,0.57687217,0.5437611,0.557305,0.5766901,0.0193851
40,1.0048718,1.0091692,"('stingy', 'generous')",0.22051606,0.27630708,-1.2097325,-1.5151553,0.0052185,-0.0765597,-0.0817782
41,-0.16726722,-0.18006866,"('unforgiving', 'forgiving')",-1.0350946,-0.939838,0.56252366,0.55821866,-0.2132794,-0.1872293,0.0260501
42,-0.26097986,-0.19268706,"('unreliable', 'reliable')",-1.1813052,-1.06015,-2.19264,-2.3807476,-1.2116417,-1.2111948,0.0004469
43,-1.2754223,-1.296119,"('irresponsible', 'responsible')",-0.955866,-0.9172919,0.4703222,0.45790043,-0.5869888,-0.5851701,0.0018187
44,0.074506775,0.16385396,"('prejudiced', 'unprejudiced')",-0.5574417,-0.4907755,-1.2417825,-1.2131132,-0.5749058,-0.5133449,0.0615609
45,-1.3128239,-1.4208637,"('incompetent', 'competent')",-0.7136224,-0.813081,0.58797705,0.38980108,-0.4794898,-0.6147146,-0.1352248
46,-1.1507105,-1.1834342,"('uncompetitive', 'competitive')",0.6658178,0.6276118,-1.0663537,-1.1984649,-0.5170821,-0.5847624,-0.0676803
47,-0.31157377,-0.26367652,"('stupid', 'smart')",0.98625195,1.0357486,4.7845473,5.0989766,1.8197419,1.9570163,0.1372744
48,0.06383267,0.038743295,"('unintelligent', 'intelligent')",1.282686,1.2619323,-0.31878102,-0.3426809,0.3425792,0.3193315,-0.0232477
49,0.17704952,0.25135294,"('unable', 'able')",0.76848257,0.86876297,-0.27223647,-0.12450646,0.2244319,0.3318698,0.1074379
50,0.15957057,0.21085209,"('clumsy', 'skillful')",0.033253327,0.17070648,-0.43586934,-0.45847884,-0.0810151,-0.0256401,0.055375
51,-1.2024367,-1.2683238,"('uneducated', 'educated')",0.36932755,0.22690344,0.08241928,-0.04528134,-0.25023,-0.3622339,-0.1120039
52,1.1465147,0.99476963,"('irrational', 'rational')",-0.5885069,-0.7052936,0.57055074,0.46625888,0.3761862,0.2519116,-0.1242746
53,0.039699167,-0.1097928,"('uncreative', 'creative')",0.7364897,0.70571786,1.5207522,1.3182241,0.765647,0.6380497,-0.1275973
54,0.0014403313,-0.07502315,"('incapable', 'capable')",0.09553293,-0.07136203,0.94008976,0.9541251,0.3456877,0.2692466,-0.0764411
55,0.05676285,0.070754334,"('incompetent', 'clever')",0.8339613,0.7620894,-0.32725954,-0.37232083,0.1878215,0.1535076,-0.0343139
56,-0.81172675,-0.9450147,"('impractical', 'practical')",0.0967769,0.050864108,0.19108371,0.18247333,-0.174622,-0.2372258,-0.0626038
57,0.11828621,-0.03944645,"('unimaginative', 'imaginative')",0.885086,0.70222574,-0.89880514,-1.2925544,0.0348557,-0.209925,-0.2447807
58,0.32507387,0.23288125,"('undiscriminating', 'discriminating')",0.26066023,0.20707153,0.73199695,0.6585963,0.4392437,0.366183,-0.0730607
59,1.3730131,1.4423274,"('foolish', 'wise')",0.21062574,0.21181467,0.4292838,0.43959552,0.6709743,0.6979125,0.0269382
60,-0.783424,-0.81826735,"('inefficient', 'efficient')",0.8376814,0.89234704,-0.70574015,-0.6286965,-0.2171609,-0.1848723,0.0322886
61,-0.31149092,-0.4712794,"('illogical', 'logical')",0.29873773,0.15751588,0.80217147,0.57334346,0.2631394,0.0865266,-0.1766128
62,-0.30364582,-0.2624129,"('incompetent', 'brilliant')",0.8075747,0.82423085,-0.09692827,-0.068691015,0.1356669,0.1643756,0.0287087
63,-1.2962856,-1.3793153,"('unperceptive', 'insightful')",0.24885467,0.2979601,0.48289207,0.48128265,-0.1881797,-0.2000241,-0.0118444
64,-0.33815357,-0.3482015,"('shy', 'confident')",-0.22301216,-0.22567421,-4.773575,-5.090138,-1.7782469,-1.8880046,-0.1097577
65,-0.3096283,-0.31491223,"('insecure', 'secure')",-0.19329633,-0.22666977,-0.21234503,-0.20384562,-0.2384232,-0.2484759,-0.0100527
66,-0.3410273,-0.29807454,"('inactive', 'active')",-0.21828197,-0.26831797,1.3388714,1.2843813,0.259854,0.2393296,-0.0205244
67,-0.032421865,-0.10987108,"('doubtful', 'determined')",0.16434944,0.18914543,-0.73735994,-0.6835623,-0.2018108,-0.2014293,0.0003815
68,-0.6025817,-0.6208221,"('dependent', 'independent')",-0.28440455,-0.29757768,-1.0366514,-1.0310845,-0.6412125,-0.6498281,-0.0086156
69,0.4909623,0.5887898,"('lazy', 'industrious')",0.53232276,0.7332695,0.39560646,0.41312903,0.4729638,0.5783962,0.1054324
70,-1.1038264,-1.1090481,"('lethargic', 'energetic')",-0.25240955,-0.29415312,-0.30880636,-0.34838396,-0.5550141,-0.5838617,-0.0288476
71,-0.2405237,-0.3214528,"('diffident', 'self-confident')",0.724951,0.72969097,0.486736,0.41781116,0.3237211,0.2753498,-0.0483713
72,-0.63742006,-0.6584909,"('unambitious', 'ambitious')",-0.6671126,-0.69773227,0.5853751,0.53603804,-0.2397192,-0.273395,-0.0336758
73,0.90288335,0.89734674,"('helpless', 'self-reliant')",0.7458856,0.71902007,-2.108263,-2.3418586,-0.1531647,-0.2418306,-0.0886659
74,-0.115153834,-0.122333415,"('undedicated', 'dedicated')",0.17125519,0.17810145,0.8163257,0.65821284,0.290809,0.2379936,-0.0528154
75,0.43715298,0.41503638,"('meek', 'impulsive')",0.1904737,0.10428691,-0.5963769,-0.56178015,0.0104166,-0.0141523,-0.0245689
76,-0.39003158,-0.2916535,"('anxious', 'daring')",0.06783153,0.13849995,-0.61889315,-0.5871266,-0.3136977,-0.2467601,0.0669376
77,-0.5863182,-0.6533531,"('unmotivated', 'motivated')",1.0414002,1.0041606,-1.2722723,-1.2575815,-0.2723968,-0.302258,-0.0298612
78,-1.05668,-1.0460463,"('nonresilient', 'resilient')",1.247889,1.3687378,0.18547237,0.16133733,0.1255605,0.161343,0.0357825
79,-0.18169843,-0.23979862,"('wavering', 'unwavering')",-1.4644231,-1.5558139,0.030105017,0.05421141,-0.5386722,-0.5804671,-0.0417949
80,-0.7455861,-0.7442774,"('dominated', 'dominating')",0.55763054,0.60477346,0.053896938,-0.03551563,-0.0446862,-0.0583399,-0.0136537
81,-0.7245463,-0.76183116,"('submissive', 'aggressive')",0.8331513,0.73398757,-1.1948841,-1.2251763,-0.3620931,-0.4176733,-0.0555802
82,-0.6147274,-0.565738,"('poor', 'rich')",0.15181604,0.07344155,4.487378,4.8189106,1.341489,1.4422048,0.1007158
83,-0.20498689,-0.29487103,"('powerless', 'powerful')",0.40833595,0.44954425,-0.7795627,-0.7580196,-0.1920712,-0.2011155,-0.0090443
84,0.8288298,0.7453905,"('inferior', 'superior')",0.16194814,0.14980109,0.35194927,0.3515421,0.4475757,0.4155779,-0.0319978
85,1.5111092,1.4788563,"('insignificant', 'prestigious')",0.44496074,0.39870048,0.7767301,0.68000144,0.9109333,0.8525194,-0.0584139
86,-0.76430696,-0.97849953,"('uninfluential', 'influential')",-0.02973426,-0.23999195,0.17996259,-0.044374425,-0.2046929,-0.4209553,-0.2162624
87,0.19842117,0.07475886,"('unsuccessful', 'successful')",0.8890121,0.8293226,1.4398632,1.3204944,0.8424322,0.7415253,-0.1009069
88,-0.28408748,-0.36319938,"('low', 'eminent')",0.36633018,0.21951076,-0.11252871,-0.10125365,-0.0100953,-0.0816474,-0.0715521
