,king_male,king_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
14,0.47287294,0.40596423,"('antisocial', 'social')",-0.40766683,-0.36078474,-0.57705843,-0.6678269,-0.1706174,-0.2075491,-0.0369317
15,-0.62519425,-0.653374,"('boring', 'funny')",0.25049055,0.1695109,0.5056946,0.46563306,0.0436636,-0.0060767,-0.0497403
16,-1.1096641,-1.0893456,"('unpopular', 'popular')",0.08717757,0.11450581,0.4886177,0.59023273,-0.1779563,-0.1282023,0.049754
17,-0.46658823,-0.42898273,"('nasty', 'nice')",-1.0183303,-0.9851517,-0.5842069,-0.5114246,-0.6897085,-0.641853,0.0478555
18,1.0208533,0.9698122,"('disagreeable', 'welcoming')",0.29637986,0.27237284,-0.11330955,-0.17128082,0.4013079,0.3569681,-0.0443398
19,0.3780638,0.37902635,"('inhospitable', 'hospitable')",-0.5381622,-0.5976081,0.31242955,0.3695625,0.0507771,0.0503269,-0.0004502
20,-0.3126893,-0.28620404,"('rough', 'thoughtful')",0.21859305,0.2899168,1.0037531,0.9782878,0.3032189,0.3273335,0.0241146
21,0.014500424,-0.120216,"('immoral', 'moral')",-0.22654603,-0.2531413,-1.0673791,-1.072864,-0.4264749,-0.4820738,-0.0555989
22,0.05873387,-0.08771689,"('untrustworthy', 'trustworthy')",-0.6226694,-0.6751074,-0.8064385,-0.87876105,-0.4567913,-0.5471951,-0.0904038
23,0.35393143,0.17815156,"('insincere', 'sincere')",-0.3472143,-0.44254777,5.608787,5.6418834,1.8718348,1.7924957,-0.0793391
24,1.4181612,1.3529114,"('dishonest', 'honest')",-1.0009881,-1.0224159,0.7501458,0.6014743,0.3891063,0.3106566,-0.0784497
25,0.8334329,0.94651055,"('egoistic', 'altruistic')",0.6329816,0.73075247,1.8229709,1.7225518,1.0964618,1.1332716,0.0368098
26,0.38564253,0.3123016,"('hardhearted', 'benevolent')",1.3171669,1.288246,1.7226937,1.4926577,1.1418344,1.0310685,-0.1107659
27,0.09323609,0.13725893,"('hardhearted', 'softhearted')",-0.22267017,-0.25082362,1.9906614,1.7910712,0.6204091,0.5591688,-0.0612403
28,0.95897,0.8776912,"('disloyal', 'loyal')",0.12340917,0.050838023,1.0069411,0.89412403,0.6964401,0.6075511,-0.088889
29,-0.65928274,-0.70209247,"('unfair', 'fair')",-0.51125234,-0.50818473,-0.060146026,-0.24223593,-0.410227,-0.484171,-0.073944
30,0.67402756,0.537321,"('intolerant', 'tolerant')",0.18441492,0.123763934,0.7836169,0.71261215,0.5473531,0.457899,-0.0894541
31,-1.2748502,-1.1489447,"('evil', 'good')",-0.4287621,-0.39332098,-0.37751555,-0.49114826,-0.6937093,-0.6778046,0.0159047
32,0.6851501,0.5332421,"('unkind', 'kind')",0.45275596,0.38371992,1.0093465,0.81020135,0.7157509,0.5757211,-0.1400298
33,0.8453265,0.81881917,"('wrong', 'right')",0.9149772,0.849786,-0.021613836,-0.108188584,0.5795633,0.5201388,-0.0594245
34,-0.03029506,0.09015474,"('mean', 'honorable')",-0.41667828,-0.36331218,6.003819,6.1828475,1.8522819,1.9698966,0.1176147
35,-0.10540016,0.0717731,"('corrupt', 'incorrupt')",-0.4197231,-0.37592602,0.1705973,0.048195373,-0.1181753,-0.0853192,0.0328561
36,-0.96576285,-0.91278934,"('hostile', 'amicable')",-0.9869053,-1.029802,0.5544543,0.34037805,-0.4660713,-0.5340711,-0.0679998
37,-0.08017752,-0.18979868,"('fake', 'genuine')",-0.6165956,-0.6234218,0.5358657,0.52471024,-0.0536358,-0.0961701,-0.0425343
38,-0.005369831,-0.02421131,"('untruthful', 'truthful')",-0.3296159,-0.359503,-0.15250005,-0.09221603,-0.1624953,-0.1586434,0.0038519
39,1.4874054,1.5790598,"('exploitative', 'cooperative')",0.023827603,0.051487662,0.028793119,-0.0026270337,0.513342,0.5426402,0.0292982
40,0.19996336,0.06258779,"('stingy', 'generous')",0.89402956,0.89610285,-1.1468619,-1.2726562,-0.017623,-0.1046552,-0.0870322
41,0.6676,0.4310739,"('unforgiving', 'forgiving')",0.66311944,0.58520484,0.25673822,0.048196077,0.5291526,0.3548249,-0.1743277
42,-0.05228437,-0.10774557,"('unreliable', 'reliable')",-0.32085356,-0.33607593,-3.140155,-3.0170732,-1.1710977,-1.1536315,0.0174662
43,0.37465012,0.28064653,"('irresponsible', 'responsible')",-0.121788196,-0.1537503,0.2727557,0.26177123,0.1752059,0.1295558,-0.0456501
44,-0.47241113,-0.42209485,"('prejudiced', 'unprejudiced')",-1.3798232,-1.3501171,-1.6205403,-1.5807196,-1.1575915,-1.1176438,0.0399477
45,-0.46898282,-0.7319609,"('incompetent', 'competent')",-0.3566875,-0.41077366,-0.31353533,-0.409367,-0.3797352,-0.5173672,-0.137632
46,-0.34869507,-0.5580431,"('uncompetitive', 'competitive')",-0.16684741,-0.185099,-0.9213102,-0.9690752,-0.4789509,-0.5707391,-0.0917882
47,-0.66734964,-0.5365799,"('stupid', 'smart')",0.34422114,0.35658455,5.4317527,5.5624485,1.7028747,1.794151,0.0912763
48,0.594571,0.41121578,"('unintelligent', 'intelligent')",0.9982708,0.96842223,0.25772223,0.1960522,0.6168547,0.5252301,-0.0916246
49,-0.08240342,-0.105173975,"('unable', 'able')",0.24504538,0.32369646,-0.1381127,0.10174979,0.0081764,0.1067574,0.098581
50,-0.12092704,-0.14383651,"('clumsy', 'skillful')",-0.31320062,-0.312699,0.19718227,0.2841698,-0.0789818,-0.0574552,0.0215266
51,0.4780407,0.24271874,"('uneducated', 'educated')",0.22162329,0.08336499,0.3391583,0.27747273,0.3462741,0.2011855,-0.1450886
52,-0.108473405,-0.1761731,"('irrational', 'rational')",-0.036237538,-0.1340862,0.31620207,0.20529234,0.0571637,-0.034989,-0.0921527
53,-0.29341784,-0.2711079,"('uncreative', 'creative')",-0.68375564,-0.6948573,0.6346688,0.62099993,-0.1141682,-0.1149884,-0.0008202
54,0.25701192,0.1646676,"('incapable', 'capable')",-0.2358758,-0.30710784,1.1289312,1.2487127,0.3833558,0.3687575,-0.0145983
55,0.7863037,0.63112795,"('incompetent', 'clever')",0.24046819,0.20122105,-0.045530353,-0.074288234,0.3270805,0.2526869,-0.0743936
56,0.40274745,0.28920913,"('impractical', 'practical')",0.37424755,0.33890393,-0.94261956,-0.8784561,-0.0552082,-0.0834477,-0.0282395
57,-0.7968334,-1.0867828,"('unimaginative', 'imaginative')",-0.49646008,-0.55052,-2.6864047,-2.8093836,-1.3265661,-1.4822289,-0.1556628
58,-0.63976973,-0.7337283,"('undiscriminating', 'discriminating')",-0.45496008,-0.4076648,0.04035466,-0.036576197,-0.3514584,-0.3926564,-0.041198
59,-0.015516315,-0.006778989,"('foolish', 'wise')",0.3900964,0.40001094,0.39316088,0.4520469,0.2559137,0.2817596,0.0258459
60,0.25251457,0.2017617,"('inefficient', 'efficient')",0.054431457,0.09369056,-0.5818376,-0.46571326,-0.0916305,-0.0567537,0.0348768
61,-0.26211172,-0.35770947,"('illogical', 'logical')",-0.334727,-0.40602642,0.2517016,0.09258582,-0.1150457,-0.2237167,-0.108671
62,0.8727167,0.80484295,"('incompetent', 'brilliant')",0.08787402,0.13125728,-0.36382356,-0.13586041,0.1989224,0.2667466,0.0678242
63,-0.5289395,-0.6651646,"('unperceptive', 'insightful')",-0.09836923,-0.11772892,0.6575383,0.78560245,0.0100765,0.000903,-0.0091735
64,-0.27909195,-0.44925886,"('shy', 'confident')",-0.2697825,-0.32375568,-6.962661,-7.0444336,-2.5038451,-2.605816,-0.1019709
65,0.37648907,0.23999056,"('insecure', 'secure')",-0.44472167,-0.49833778,-0.41457736,-0.3653321,-0.1609367,-0.2078931,-0.0469564
66,-0.3141057,-0.21623987,"('inactive', 'active')",-1.3141302,-1.3421007,1.0138888,0.94208956,-0.2047823,-0.205417,-0.0006347
67,0.29383585,0.24238679,"('doubtful', 'determined')",-0.6164439,-0.61203814,-0.8719417,-0.78852427,-0.3981832,-0.3860585,0.0121247
68,-0.2881419,-0.38160342,"('dependent', 'independent')",-0.6832598,-0.6748749,-0.5537295,-0.5408493,-0.5083771,-0.5324425,-0.0240654
69,-0.8132542,-0.5698304,"('lazy', 'industrious')",0.71912235,0.8050483,-0.27581596,-0.28536242,-0.1233159,-0.0167149,0.106601
70,-0.40789488,-0.5141656,"('lethargic', 'energetic')",-0.9301443,-0.9218556,0.4325515,0.4853343,-0.3018292,-0.3168956,-0.0150664
71,0.18799782,0.25803596,"('diffident', 'self-confident')",1.2961193,1.2660825,0.6752459,0.64156866,0.7197877,0.7218957,0.002108
72,1.2377481,1.1734865,"('unambitious', 'ambitious')",-0.13175984,-0.12108532,-0.7831987,-0.73487556,0.1075965,0.1058419,-0.0017546
73,1.1279638,1.2284614,"('helpless', 'self-reliant')",-0.23818615,-0.20986393,-3.2420058,-3.172504,-0.7840761,-0.7179688,0.0661073
74,0.51252365,0.409518,"('undedicated', 'dedicated')",0.06886055,0.06715827,-0.038850624,-0.08735958,0.1808445,0.1297722,-0.0510723
75,-0.8759602,-0.8327848,"('meek', 'impulsive')",-0.7633188,-0.78553915,-0.29409987,-0.17574039,-0.6444596,-0.5980214,0.0464382
76,0.96708864,0.92489076,"('anxious', 'daring')",-1.0800362,-1.014222,-0.21778373,-0.029579423,-0.1102438,-0.0396369,0.0706069
77,-0.17649682,-0.2515149,"('unmotivated', 'motivated')",0.48207313,0.46427786,-1.4855202,-1.3509762,-0.3933146,-0.3794044,0.0139102
78,-0.22673823,-0.19038647,"('nonresilient', 'resilient')",1.6685715,1.7436922,0.3514835,0.5415745,0.5977722,0.6982934,0.1005212
79,0.23246482,0.21363053,"('wavering', 'unwavering')",-0.8874041,-0.9571535,0.11557369,0.19609652,-0.1797885,-0.1824755,-0.002687
80,0.6018145,0.58110213,"('dominated', 'dominating')",-0.502218,-0.47422555,-1.1230845,-1.0419141,-0.3411627,-0.3116792,0.0294835
81,-0.05806657,-0.33631212,"('submissive', 'aggressive')",0.35945898,0.27303976,-1.1816149,-1.1462804,-0.2934075,-0.4031843,-0.1097768
82,-0.059144855,-0.114466056,"('poor', 'rich')",-0.041576713,-0.036821283,6.169002,6.374855,2.0227602,2.0745225,0.0517623
83,0.104169056,0.087963216,"('powerless', 'powerful')",0.26959646,0.25614473,-1.1692156,-1.2157813,-0.26515,-0.2905578,-0.0254078
84,0.56474406,0.52486664,"('inferior', 'superior')",0.7788672,0.7852746,0.82907283,0.76395184,0.7242281,0.6913644,-0.0328637
85,0.41783178,0.52919966,"('insignificant', 'prestigious')",0.9565274,0.92759633,1.0017554,1.0111791,0.7920381,0.8226584,0.0306203
86,0.73402643,0.4516669,"('uninfluential', 'influential')",0.3367802,0.20305036,-0.1474209,-0.38623753,0.3077952,0.0894932,-0.218302
87,0.36895502,0.24810526,"('unsuccessful', 'successful')",0.06831081,0.02284865,0.587429,0.70744425,0.3415649,0.3261327,-0.0154322
88,-0.06795004,-0.14938489,"('low', 'eminent')",-0.13900211,-0.24474128,-0.13458747,-0.17029878,-0.1138465,-0.1881417,-0.0742952
