,organon_male,organon_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
15,0.119408414,0.024223346,"('boring', 'funny')",0.84369767,0.7728519,0.3794583,0.3771922,0.4475214,0.3914225,-0.0560989
16,-1.2827272,-1.2513847,"('unpopular', 'popular')",-0.37818015,-0.41088074,0.6352246,0.6226667,-0.3418943,-0.3465329,-0.0046386
17,-0.2066415,-0.17710297,"('nasty', 'nice')",0.020212509,0.11164048,-0.05911626,0.023760328,-0.0818484,-0.0139007,0.0679477
18,-0.73403966,-0.7270999,"('disagreeable', 'welcoming')",0.19329846,0.35178015,-0.95846176,-1.1370671,-0.4997343,-0.5041289,-0.0043946
19,-0.76768863,-0.82261235,"('inhospitable', 'hospitable')",-0.45672125,-0.50105363,0.2533445,0.16086106,-0.3236884,-0.3876017,-0.0639133
20,0.06321259,0.1549607,"('rough', 'thoughtful')",0.43334597,0.65590805,-0.4757145,-0.37533677,0.006948,0.1451773,0.1382293
21,-0.26087964,-0.25884092,"('immoral', 'moral')",-0.2477338,-0.124364495,-2.045719,-1.8437583,-0.8514441,-0.7423213,0.1091228
22,-0.2736626,-0.35631773,"('untrustworthy', 'trustworthy')",0.10426827,0.057705045,-1.6700449,-1.6188354,-0.6131464,-0.6391494,-0.026003
23,-0.15701272,-0.19752619,"('insincere', 'sincere')",-0.10095881,0.020938076,4.170234,3.9182308,1.3040876,1.2472142,-0.0568734
24,-0.40124467,-0.41543254,"('dishonest', 'honest')",0.16929755,0.30540663,0.011585604,-0.014958372,-0.0734538,-0.0416614,0.0317924
25,-0.7617823,-0.7671743,"('egoistic', 'altruistic')",-0.4791171,-0.3989076,1.288974,1.1816461,0.0160249,0.0051881,-0.0108368
26,1.490182,1.2939095,"('hardhearted', 'benevolent')",3.1580894,3.0787075,2.272744,2.0179307,2.3070052,2.1301826,-0.1768226
27,-0.3472921,-0.45152247,"('hardhearted', 'softhearted')",-0.68636066,-0.59006685,0.5234961,0.29606262,-0.1700522,-0.2485089,-0.0784567
28,-0.3149668,-0.43512186,"('disloyal', 'loyal')",0.2693904,0.17839666,0.28484124,0.08944259,0.0797549,-0.0557609,-0.1355158
29,-0.50607455,-0.52362525,"('unfair', 'fair')",-0.17010042,-0.26410937,-1.1150653,-1.2014978,-0.5970801,-0.6630775,-0.0659974
30,-0.1269058,-0.18433103,"('intolerant', 'tolerant')",0.11390798,0.17185318,-1.0166125,-0.8160504,-0.3432035,-0.2761761,0.0670274
31,-0.9408016,-0.9368643,"('evil', 'good')",-0.2845752,-0.41278452,0.4003709,0.1576797,-0.275002,-0.3973231,-0.1223211
32,0.016728178,-0.090314046,"('unkind', 'kind')",0.21704291,0.19929813,-0.07088721,-0.23718205,0.0542946,-0.0427327,-0.0970273
33,0.32960477,0.2476983,"('wrong', 'right')",0.4224984,0.36190066,-0.17482364,-0.25974464,0.1924265,0.1166181,-0.0758084
34,-0.2448142,-0.13926245,"('mean', 'honorable')",-0.12270662,-0.01215262,4.9207797,4.780051,1.517753,1.5428788,0.0251258
35,-0.102336586,-0.1840286,"('corrupt', 'incorrupt')",0.13838476,-0.049287766,0.4896129,0.2527828,0.1752204,0.0064888,-0.1687316
36,-0.09943803,-0.2489568,"('hostile', 'amicable')",0.03988549,-0.21731105,1.054215,0.6789581,0.3315541,0.0708968,-0.2606573
37,-0.19326761,-0.10507263,"('fake', 'genuine')",-0.56920767,-0.32336825,-0.33851466,-0.28820494,-0.3669966,-0.2388819,0.1281147
38,-0.24160452,-0.31150416,"('untruthful', 'truthful')",-0.5177786,-0.59917825,0.36461055,0.37268937,-0.1315908,-0.179331,-0.0477402
39,0.36996108,0.4876914,"('exploitative', 'cooperative')",-0.095018215,0.08301111,-0.0011855834,0.1474807,0.0912524,0.2393944,0.148142
40,0.2518199,0.3160219,"('stingy', 'generous')",-0.19610177,-0.055639375,-2.1769364,-2.1061916,-0.7070727,-0.6152697,0.091803
41,0.64625466,0.60482204,"('unforgiving', 'forgiving')",0.5011331,0.458586,0.03808855,-0.112565696,0.3951588,0.3169474,-0.0782114
42,-0.40218353,-0.20769417,"('unreliable', 'reliable')",-0.05246062,0.19583005,-3.789272,-3.4202213,-1.4146387,-1.1440285,0.2706102
43,-0.5268836,-0.41267002,"('irresponsible', 'responsible')",-0.49963197,-0.20703809,-0.4332699,-0.26593634,-0.4865952,-0.2952148,0.1913804
44,-1.4677286,-1.2835258,"('prejudiced', 'unprejudiced')",-1.9092083,-1.6928297,-2.1333916,-1.9423189,-1.8367761,-1.6395582,0.1972179
45,-0.16705388,-0.18296194,"('incompetent', 'competent')",0.9225534,0.94343394,-1.2152073,-1.0895814,-0.1532359,-0.1097031,0.0435328
46,0.0151299015,0.007877283,"('uncompetitive', 'competitive')",-0.07914477,0.023002401,-0.71152484,-0.54425395,-0.2585132,-0.1711248,0.0873884
47,0.0028907917,0.06256204,"('stupid', 'smart')",0.6531685,0.76299137,3.5838761,3.4755664,1.4133118,1.4337066,0.0203948
48,0.033560604,0.028168894,"('unintelligent', 'intelligent')",-0.10754526,-0.019957744,-1.4956448,-1.4499724,-0.5232098,-0.4805871,0.0426227
49,-0.3114223,-0.28344446,"('unable', 'able')",-0.4164906,-0.34285784,-1.0113565,-0.9281042,-0.5797565,-0.5181355,0.061621
50,0.1038841,0.090676844,"('clumsy', 'skillful')",1.2593864,1.2082709,0.16271017,0.07817902,0.5086602,0.4590423,-0.0496179
51,-0.116536096,-0.19731316,"('uneducated', 'educated')",0.7942993,0.7302684,-0.74026024,-0.71237534,-0.0208323,-0.0598067,-0.0389744
52,-0.76019967,-0.8835365,"('irrational', 'rational')",-0.36712262,-0.4559533,0.051429663,-0.17751223,-0.3586309,-0.5056674,-0.1470365
53,-1.0871574,-1.2692735,"('uncreative', 'creative')",0.29209977,0.20698613,0.62993956,0.48434198,-0.0550393,-0.1926485,-0.1376092
54,-0.9312118,-1.0301456,"('incapable', 'capable')",-0.08620453,-0.102947846,0.40562156,0.21769018,-0.2039316,-0.3051344,-0.1012028
55,-0.2592138,-0.23906034,"('incompetent', 'clever')",0.173527,0.39776212,-1.6490227,-1.3982947,-0.5782365,-0.4131976,0.1650389
56,1.0315958,1.0073936,"('impractical', 'practical')",0.19854838,0.23001765,-1.3341497,-1.0967232,-0.0346685,0.046896,0.0815645
57,0.0034634694,-0.13423792,"('unimaginative', 'imaginative')",0.1669519,0.14380756,-2.8386571,-2.6190262,-0.8894139,-0.8698188,0.0195951
58,1.2260278,1.1226197,"('undiscriminating', 'discriminating')",0.85055345,0.7686677,0.788281,0.77729595,0.9549541,0.8895278,-0.0654263
59,-0.3292535,-0.34734106,"('foolish', 'wise')",0.8656322,0.7588376,0.07971803,-0.0845102,0.2053656,0.1089954,-0.0963702
60,1.093338,1.1895101,"('inefficient', 'efficient')",0.25020063,0.50129443,-1.4056101,-0.9855094,-0.0206905,0.2350984,0.2557889
61,0.49370462,0.3367353,"('illogical', 'logical')",0.55888414,0.42237574,-0.17216733,-0.20740193,0.2934738,0.183903,-0.1095708
62,-0.3390054,-0.19104388,"('incompetent', 'brilliant')",-0.32451323,-0.061612107,-1.399257,-1.0460701,-0.6875919,-0.4329087,0.2546832
63,0.34089744,0.33038414,"('unperceptive', 'insightful')",0.9626576,1.0386268,-0.24113983,-0.1131046,0.3541384,0.4186354,0.064497
64,0.08011541,0.15298188,"('shy', 'confident')",-0.22716497,-0.12900916,-6.135711,-5.5673,-2.0942535,-1.8477758,0.2464777
65,0.22911201,0.26387128,"('insecure', 'secure')",0.16138929,0.2813127,-1.3051116,-1.0427883,-0.3048701,-0.1658681,0.139002
66,-0.15097083,-0.18580726,"('inactive', 'active')",0.97593635,0.9321642,1.6323444,1.5496567,0.8191033,0.7653379,-0.0537654
67,0.56396204,0.69104105,"('doubtful', 'determined')",0.12124995,0.21025911,-0.8077067,-0.5923895,-0.0408316,0.1029702,0.1438018
68,-0.6164435,-0.6262436,"('dependent', 'independent')",-0.90345985,-0.9597296,-1.6884503,-1.6635637,-1.0694513,-1.083179,-0.0137277
69,1.4192588,1.3802367,"('lazy', 'industrious')",0.8807498,0.6150276,0.5400255,0.4579606,0.9466781,0.8177416,-0.1289365
70,-0.35861388,-0.30912414,"('lethargic', 'energetic')",0.3516722,0.5322111,-1.0461043,-0.89030784,-0.3510153,-0.2224069,0.1286084
71,-0.0015171915,-0.02422823,"('diffident', 'self-confident')",0.01827275,-0.026682623,0.031029686,-0.018534098,0.0159284,-0.0231483,-0.0390767
72,-0.059075374,-0.03785958,"('unambitious', 'ambitious')",-0.5230334,-0.40353647,-0.6966345,-0.6739506,-0.4262478,-0.3717822,0.0544656
73,0.26422364,0.30207777,"('helpless', 'self-reliant')",-0.5220326,-0.4767799,-2.9398272,-2.7066233,-1.0658787,-0.9604418,0.1054369
74,0.48483893,0.4531343,"('undedicated', 'dedicated')",0.76801056,0.85346055,-0.16948843,-0.21740209,0.3611203,0.3630642,0.0019439
75,-0.32037544,-0.30485174,"('meek', 'impulsive')",-0.12233521,-0.214607,0.49534726,0.59185684,0.0175455,0.0241327,0.0065872
76,-0.22133557,-0.08547342,"('anxious', 'daring')",0.3803711,0.67877644,-1.3035916,-0.9509399,-0.3815187,-0.1192123,0.2623064
77,-0.21532354,-0.18008833,"('unmotivated', 'motivated')",-0.63211864,-0.61277777,-0.92846006,-0.6942004,-0.5919674,-0.4956888,0.0962786
78,0.44836247,0.39338538,"('nonresilient', 'resilient')",0.15385318,0.18164057,0.92393374,0.87582517,0.5087165,0.483617,-0.0250995
79,-0.16797903,-0.23532926,"('wavering', 'unwavering')",0.5560796,0.31734142,0.47820675,0.30406696,0.2887691,0.128693,-0.1600761
80,0.53334194,0.5672769,"('dominated', 'dominating')",0.34986353,0.463712,-1.1393889,-0.8183193,-0.0853945,0.0708899,0.1562844
81,0.39658606,0.44509843,"('submissive', 'aggressive')",0.3948267,0.46382684,-1.7610004,-1.3518666,-0.3231959,-0.1476471,0.1755488
82,-0.5578985,-0.57686263,"('poor', 'rich')",0.084674776,0.09716648,4.495064,4.252749,1.3406134,1.2576842,-0.0829292
83,0.33069217,0.35427284,"('powerless', 'powerful')",-0.21039149,-0.14278807,-1.376914,-1.3126453,-0.4188711,-0.3670535,0.0518176
84,0.9833191,1.0400473,"('inferior', 'superior')",0.65833056,0.61156404,0.3940587,0.43441752,0.6785695,0.6953429,0.0167734
85,-0.29226378,-0.27026722,"('insignificant', 'prestigious')",0.79120576,0.69032496,0.86879843,0.6272486,0.4559135,0.3491021,-0.1068114
86,0.33339417,0.050707772,"('uninfluential', 'influential')",0.81515956,0.57714146,-0.5665546,-0.66234845,0.1939997,-0.0114997,-0.2054994
87,0.6743384,0.63923156,"('unsuccessful', 'successful')",1.8799179,1.8652658,1.0872189,1.2999268,1.2138251,1.2681414,0.0543163
88,-0.14689845,-0.23220497,"('low', 'eminent')",0.48059016,0.38498664,-0.82856137,-0.8904463,-0.1649565,-0.2458882,-0.0809317
