,microsoft_male,microsoft_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,0.0210892,0.07229495,"('inhospitable', 'hospitable')",-0.7567365,-0.7077587,-0.3678237,-0.3177319,0.0500918
20,0.822144,0.7880446,"('rough', 'thoughtful')",0.9241298,0.906994,0.8731369,0.8475193,-0.0256176
21,0.40855566,0.3804252,"('immoral', 'moral')",-0.39851296,-0.43732378,0.0050213,-0.0284493,-0.0334706
22,0.32224974,0.29341248,"('untrustworthy', 'trustworthy')",-0.40755737,-0.5262243,-0.0426538,-0.1164059,-0.0737521
23,1.5347979,1.5208397,"('insincere', 'sincere')",5.4419584,5.387151,3.488378,3.4539952,-0.0343828
24,0.94077176,0.94675213,"('dishonest', 'honest')",0.69955575,0.7024042,0.8201637,0.8245782,0.0044145
25,1.2399175,1.1927525,"('egoistic', 'altruistic')",0.901505,0.90239924,1.0707113,1.0475758,-0.0231355
26,1.9948733,1.9764869,"('hardhearted', 'benevolent')",1.5300827,1.4917134,1.762478,1.7341001,-0.0283779
27,-0.4719581,-0.5529679,"('hardhearted', 'softhearted')",-0.25718388,-0.24727382,-0.364571,-0.4001209,-0.0355499
28,0.25458303,0.12275817,"('disloyal', 'loyal')",1.2620068,1.0547837,0.7582949,0.5887709,-0.169524
29,-0.36389163,-0.37771574,"('unfair', 'fair')",-0.43614578,-0.45251828,-0.4000187,-0.415117,-0.0150983
30,0.3319378,0.25436908,"('intolerant', 'tolerant')",0.5233197,0.43305433,0.4276288,0.3437117,-0.0839171
31,-0.329533,-0.1242449,"('evil', 'good')",-1.2447252,-1.1224581,-0.7871291,-0.6233515,0.1637776
32,0.515979,0.47363454,"('unkind', 'kind')",0.59648836,0.4549851,0.5562336,0.4643098,-0.0919238
33,1.1271825,1.1023535,"('wrong', 'right')",-0.63846993,-0.61258346,0.2443563,0.244885,0.0005287
34,0.24807973,0.38277033,"('mean', 'honorable')",4.816778,4.9553766,2.532429,2.6690736,0.1366446
35,-0.4090835,-0.463463,"('corrupt', 'incorrupt')",-0.62856716,-0.56362104,-0.5188253,-0.5135421,0.0052832
36,0.18992212,0.25305432,"('hostile', 'amicable')",-0.47323838,-0.49576068,-0.1416581,-0.1213532,0.0203049
37,-0.8355273,-0.83087635,"('fake', 'genuine')",-0.35182428,-0.31154153,-0.5936758,-0.571209,0.0224668
38,0.24179861,0.30038851,"('untruthful', 'truthful')",-0.002256846,0.048584305,0.1197709,0.1744864,0.0547155
39,2.4362087,2.4530823,"('exploitative', 'cooperative')",0.45042017,0.529353,1.4433144,1.4912176,0.0479032
40,0.0016451431,0.13152468,"('stingy', 'generous')",-2.0643873,-2.0964468,-1.0313711,-0.982461,0.0489101
41,0.22225975,0.2922445,"('unforgiving', 'forgiving')",-0.28818274,-0.33779418,-0.0329615,-0.0227748,0.0101867
42,-0.8834123,-0.8370188,"('unreliable', 'reliable')",-2.8608713,-2.9549403,-1.8721418,-1.8959795,-0.0238377
43,-0.12075045,-0.08803154,"('irresponsible', 'responsible')",0.15913466,0.17238589,0.0191921,0.0421772,0.0229851
44,-1.3792363,-1.3667424,"('prejudiced', 'unprejudiced')",-1.5035369,-1.4488965,-1.4413867,-1.4078195,0.0335672
45,-0.92327017,-0.83975136,"('incompetent', 'competent')",-0.5913782,-0.6843626,-0.7573242,-0.7620569,-0.0047327
46,0.0007913038,0.0118168555,"('uncompetitive', 'competitive')",-0.14072555,-0.21785289,-0.0699671,-0.103018,-0.0330509
47,0.65556407,0.764234,"('stupid', 'smart')",4.1880455,4.2777624,2.4218049,2.5209982,0.0991933
48,0.3945992,0.37078846,"('unintelligent', 'intelligent')",0.4637454,0.46291298,0.4291723,0.4168507,-0.0123216
49,0.46618524,0.46471408,"('unable', 'able')",-0.31029102,-0.33053598,0.0779471,0.0670891,-0.010858
50,-0.65434164,-0.64512813,"('clumsy', 'skillful')",-0.37104082,-0.51078445,-0.5126913,-0.5779563,-0.065265
51,-0.50370777,-0.53972363,"('uneducated', 'educated')",1.0029314,0.8284156,0.2496118,0.144346,-0.1052658
52,0.7796944,0.6961092,"('irrational', 'rational')",-0.3700566,-0.42375508,0.2048189,0.136177,-0.0686419
53,2.4080057,2.4410243,"('uncreative', 'creative')",0.97096795,0.92196524,1.6894869,1.6814947,-0.0079922
54,1.9113419,1.8316262,"('incapable', 'capable')",1.0222312,0.99173605,1.4667866,1.4116812,-0.0551054
55,-0.21709609,-0.21452332,"('incompetent', 'clever')",0.5230564,0.43530154,0.1529801,0.1103891,-0.042591
56,0.5051605,0.5015603,"('impractical', 'practical')",0.0068106316,-0.09999384,0.2559856,0.2007832,-0.0552024
57,-0.48938856,-0.51980233,"('unimaginative', 'imaginative')",-2.298472,-2.3920736,-1.3939302,-1.455938,-0.0620078
58,0.34990174,0.3688201,"('undiscriminating', 'discriminating')",0.56804246,0.54604787,0.4589721,0.457434,-0.0015381
59,0.83762556,0.8503227,"('foolish', 'wise')",-0.28442675,-0.23440424,0.2765994,0.3079593,0.0313599
60,0.3812662,0.4075722,"('inefficient', 'efficient')",0.14199814,0.20904082,0.2616322,0.3083065,0.0466743
61,2.2105618,2.1124697,"('illogical', 'logical')",1.0283542,0.94338095,1.619458,1.5279253,-0.0915327
62,0.72477335,0.7949372,"('incompetent', 'brilliant')",0.3851963,0.4356504,0.5549848,0.6152938,0.060309
63,0.49751765,0.56272405,"('unperceptive', 'insightful')",0.64611596,0.6528666,0.5718168,0.6077954,0.0359786
64,-0.46289846,-0.42049465,"('shy', 'confident')",-4.977125,-4.991459,-2.7200117,-2.7059767,0.014035
65,-0.15662463,-0.25521156,"('insecure', 'secure')",-0.0418166,-0.063716814,-0.0992206,-0.1594642,-0.0602436
66,-0.4919864,-0.3926257,"('inactive', 'active')",0.43288565,0.5719735,-0.0295504,0.0896739,0.1192243
67,-0.20355684,-0.22581828,"('doubtful', 'determined')",-0.12733641,-0.12214598,-0.1654466,-0.1739821,-0.0085355
68,-0.2493586,-0.30469158,"('dependent', 'independent')",-0.6120793,-0.55456674,-0.430719,-0.4296291,0.0010899
69,0.33169225,0.4327879,"('lazy', 'industrious')",-1.1307918,-0.9313984,-0.3995498,-0.2493052,0.1502446
70,-1.2214656,-1.2132081,"('lethargic', 'energetic')",0.22886819,0.20769545,-0.4962987,-0.5027563,-0.0064576
71,1.43153,1.509472,"('diffident', 'self-confident')",0.1896169,0.21807921,0.8105735,0.8637756,0.0532021
72,0.26391312,0.2957642,"('unambitious', 'ambitious')",-0.8238854,-0.79953486,-0.2799861,-0.2518853,0.0281008
73,0.4799841,0.47044164,"('helpless', 'self-reliant')",-3.037168,-3.0627425,-1.278592,-1.2961504,-0.0175584
74,0.9414333,0.9798345,"('undedicated', 'dedicated')",0.33500808,0.23621808,0.6382207,0.6080263,-0.0301944
75,-0.8335844,-0.80580217,"('meek', 'impulsive')",-0.4029818,-0.34103903,-0.6182831,-0.5734206,0.0448625
76,-0.8096256,-0.8064595,"('anxious', 'daring')",-0.07462121,-0.15253922,-0.4421234,-0.4794993,-0.0373759
77,0.107424006,0.1462545,"('unmotivated', 'motivated')",-1.0028272,-0.93356156,-0.4477016,-0.3936535,0.0540481
78,0.4555834,0.477051,"('nonresilient', 'resilient')",0.0563538,0.018904664,0.2559686,0.2479778,-0.0079908
79,0.032264616,0.082825676,"('wavering', 'unwavering')",-0.29020587,-0.25970742,-0.1289706,-0.0884409,0.0405297
80,-0.5351589,-0.62041324,"('dominated', 'dominating')",-0.55910444,-0.57959616,-0.5471317,-0.6000047,-0.052873
81,-1.5975624,-1.6585164,"('submissive', 'aggressive')",-0.6497528,-0.6930307,-1.1236576,-1.1757736,-0.052116
82,-0.5707573,-0.6127706,"('poor', 'rich')",5.245313,5.069031,2.3372779,2.2281301,-0.1091478
83,0.87775785,0.8609918,"('powerless', 'powerful')",-0.20576973,-0.21588627,0.3359941,0.3225527,-0.0134414
84,1.5880178,1.4651467,"('inferior', 'superior')",1.501834,1.4788888,1.5449259,1.4720178,-0.0729081
85,1.9232453,1.9678068,"('insignificant', 'prestigious')",0.12139781,0.10130811,1.0223216,1.0345575,0.0122359
86,0.9086643,0.831798,"('uninfluential', 'influential')",0.10887688,-0.03437286,0.5087706,0.3987126,-0.110058
87,0.53060836,0.44646558,"('unsuccessful', 'successful')",1.0308076,0.9443949,0.780708,0.6954302,-0.0852778
88,0.2715265,0.15887567,"('low', 'eminent')",0.14058366,-0.03694474,0.2060551,0.0609655,-0.1450896
