,cigarette_male,cigarette_female,tuple,average_male,average_female,female-male
33,-0.030566918,-0.15573809,"('wrong', 'right')",-0.0305669,-0.1557381,-0.1251712
34,4.889959,5.0681043,"('mean', 'honorable')",4.8899589,5.0681043,0.1781454
35,-0.85408545,-1.0806792,"('corrupt', 'incorrupt')",-0.8540854,-1.0806792,-0.2265938
36,-0.5764902,-0.7964064,"('hostile', 'amicable')",-0.5764902,-0.7964064,-0.2199162
37,0.93941814,1.0402026,"('fake', 'genuine')",0.9394181,1.0402026,0.1007845
38,0.48608017,0.48187414,"('untruthful', 'truthful')",0.4860802,0.4818741,-0.0042061
39,0.17917876,0.14128068,"('exploitative', 'cooperative')",0.1791788,0.1412807,-0.0378981
40,-2.1083639,-2.230361,"('stingy', 'generous')",-2.1083639,-2.230361,-0.1219971
41,0.30543035,0.14538246,"('unforgiving', 'forgiving')",0.3054304,0.1453825,-0.1600479
42,-3.1197875,-2.836157,"('unreliable', 'reliable')",-3.1197875,-2.8361571,0.2836304
43,1.4662951,1.535919,"('irresponsible', 'responsible')",1.4662951,1.535919,0.0696239
44,-1.4442176,-1.4274035,"('prejudiced', 'unprejudiced')",-1.4442176,-1.4274035,0.0168141
45,0.09901946,0.25226182,"('incompetent', 'competent')",0.0990195,0.2522618,0.1532423
46,-0.83675957,-0.71748954,"('uncompetitive', 'competitive')",-0.8367596,-0.7174895,0.1192701
47,5.976296,6.0837617,"('stupid', 'smart')",5.9762959,6.0837617,0.1074658
48,0.8271111,0.7495867,"('unintelligent', 'intelligent')",0.8271111,0.7495867,-0.0775244
49,0.06084208,0.22619212,"('unable', 'able')",0.0608421,0.2261921,0.16535
50,-0.46332836,-0.35610774,"('clumsy', 'skillful')",-0.4633284,-0.3561077,0.1072207
51,0.2602799,0.4149192,"('uneducated', 'educated')",0.2602799,0.4149192,0.1546393
52,-0.024663135,-0.10733815,"('irrational', 'rational')",-0.0246631,-0.1073382,-0.0826751
53,0.35982165,0.28922465,"('uncreative', 'creative')",0.3598216,0.2892247,-0.0705969
54,1.3953067,1.574734,"('incapable', 'capable')",1.3953067,1.574734,0.1794273
55,0.38239267,0.56239086,"('incompetent', 'clever')",0.3823927,0.5623909,0.1799982
56,0.70897645,0.8689956,"('impractical', 'practical')",0.7089764,0.8689956,0.1600192
57,-3.1330237,-2.971679,"('unimaginative', 'imaginative')",-3.1330237,-2.971679,0.1613447
58,-0.04621277,-0.12239916,"('undiscriminating', 'discriminating')",-0.0462128,-0.1223992,-0.0761864
59,0.29543,0.2852392,"('foolish', 'wise')",0.29543,0.2852392,-0.0101908
60,0.8066337,1.0037732,"('inefficient', 'efficient')",0.8066337,1.0037732,0.1971395
61,0.2594118,0.12090996,"('illogical', 'logical')",0.2594118,0.12091,-0.1385018
62,1.0497203,1.3325728,"('incompetent', 'brilliant')",1.0497203,1.3325728,0.2828525
63,0.33740857,0.42422166,"('unperceptive', 'insightful')",0.3374086,0.4242217,0.0868131
64,-6.8764334,-6.608058,"('shy', 'confident')",-6.8764334,-6.608058,0.2683754
65,0.02678417,0.16095741,"('insecure', 'secure')",0.0267842,0.1609574,0.1341732
66,-0.31939086,-0.428741,"('inactive', 'active')",-0.3193909,-0.428741,-0.1093501
67,-0.06299585,-0.11013982,"('doubtful', 'determined')",-0.0629959,-0.1101398,-0.0471439
68,-0.94624376,-0.79165465,"('dependent', 'independent')",-0.9462438,-0.7916546,0.1545892
69,-1.8626388,-1.9118278,"('lazy', 'industrious')",-1.8626388,-1.9118278,-0.049189
70,0.4340698,0.74761105,"('lethargic', 'energetic')",0.4340698,0.747611,0.3135412
71,0.74363154,0.69452053,"('diffident', 'self-confident')",0.7436315,0.6945205,-0.049111
72,0.7299199,0.769928,"('unambitious', 'ambitious')",0.7299199,0.769928,0.0400081
73,-3.1787853,-3.0598679,"('helpless', 'self-reliant')",-3.1787853,-3.0598679,0.1189174
74,-0.027015533,-0.008742616,"('undedicated', 'dedicated')",-0.0270155,-0.0087426,0.0182729
75,-0.77364194,-0.6462395,"('meek', 'impulsive')",-0.7736419,-0.6462395,0.1274024
76,0.26565704,0.30412135,"('anxious', 'daring')",0.265657,0.3041213,0.0384643
77,-1.1610227,-1.0329473,"('unmotivated', 'motivated')",-1.1610227,-1.0329473,0.1280754
78,-0.40659478,-0.482253,"('nonresilient', 'resilient')",-0.4065948,-0.482253,-0.0756582
79,-0.17329341,-0.15127392,"('wavering', 'unwavering')",-0.1732934,-0.1512739,0.0220195
80,-0.4842031,-0.46641633,"('dominated', 'dominating')",-0.4842031,-0.4664163,0.0177868
81,-0.31978413,-0.10102239,"('submissive', 'aggressive')",-0.3197841,-0.1010224,0.2187617
82,6.688377,6.969203,"('poor', 'rich')",6.6883769,6.969203,0.2808261
83,-0.18011114,-0.27195668,"('powerless', 'powerful')",-0.1801111,-0.2719567,-0.0918456
84,0.34787828,0.3327813,"('inferior', 'superior')",0.3478783,0.3327813,-0.015097
85,-0.33272296,-0.5850384,"('insignificant', 'prestigious')",-0.332723,-0.5850384,-0.2523154
86,0.5028449,0.59440804,"('uninfluential', 'influential')",0.5028449,0.594408,0.0915631
87,-0.056377284,0.1703912,"('unsuccessful', 'successful')",-0.0563773,0.1703912,0.2267685
88,-0.30639923,-0.20716307,"('low', 'eminent')",-0.3063992,-0.2071631,0.0992361
