,waist_male,waist_female,tuple,average_male,average_female,female-male
44,-0.9906694,-0.99856496,"('prejudiced', 'unprejudiced')",-0.9906694,-0.998565,-0.0078956
45,0.80194825,0.6485553,"('incompetent', 'competent')",0.8019482,0.6485553,-0.1533929
46,-0.018895172,-0.07554048,"('uncompetitive', 'competitive')",-0.0188952,-0.0755405,-0.0566453
47,4.5847974,4.8178287,"('stupid', 'smart')",4.5847974,4.8178287,0.2330313
48,0.4616746,0.54047835,"('unintelligent', 'intelligent')",0.4616746,0.5404783,0.0788037
49,-0.40188074,-0.2584793,"('unable', 'able')",-0.4018807,-0.2584793,0.1434014
50,-0.5027446,-0.4712869,"('clumsy', 'skillful')",-0.5027446,-0.4712869,0.0314577
51,0.7466363,0.74452037,"('uneducated', 'educated')",0.7466363,0.7445204,-0.0021159
52,-0.39497665,-0.539615,"('irrational', 'rational')",-0.3949766,-0.539615,-0.1446384
53,-0.3560075,-0.41368985,"('uncreative', 'creative')",-0.3560075,-0.4136899,-0.0576824
54,0.68643606,0.80654997,"('incapable', 'capable')",0.6864361,0.80655,0.1201139
55,1.2757326,1.3242072,"('incompetent', 'clever')",1.2757326,1.3242072,0.0484746
56,0.5997898,0.62688255,"('impractical', 'practical')",0.5997898,0.6268826,0.0270928
57,-1.4589794,-1.7332184,"('unimaginative', 'imaginative')",-1.4589794,-1.7332184,-0.274239
58,0.44745234,0.4381817,"('undiscriminating', 'discriminating')",0.4474523,0.4381817,-0.0092706
59,-0.29808992,-0.26203218,"('foolish', 'wise')",-0.2980899,-0.2620322,0.0360577
60,0.7730166,0.98986477,"('inefficient', 'efficient')",0.7730166,0.9898648,0.2168482
61,0.4751899,0.33207995,"('illogical', 'logical')",0.4751899,0.3320799,-0.14311
62,0.82071036,1.0317135,"('incompetent', 'brilliant')",0.8207104,1.0317135,0.2110031
63,0.26663885,0.40611255,"('unperceptive', 'insightful')",0.2666388,0.4061126,0.1394738
64,-5.4611406,-5.475757,"('shy', 'confident')",-5.4611406,-5.4757571,-0.0146165
65,0.76078707,0.90720034,"('insecure', 'secure')",0.7607871,0.9072003,0.1464132
66,-0.16358218,-0.30164275,"('inactive', 'active')",-0.1635822,-0.3016427,-0.1380605
67,-0.6147012,-0.48855636,"('doubtful', 'determined')",-0.6147012,-0.4885564,0.1261448
68,-0.88473505,-0.7781272,"('dependent', 'independent')",-0.884735,-0.7781272,0.1066078
69,-2.1141796,-2.1842833,"('lazy', 'industrious')",-2.1141796,-2.1842833,-0.0701037
70,2.0480766,2.040986,"('lethargic', 'energetic')",2.0480766,2.0409861,-0.0070905
71,0.124194644,0.16335121,"('diffident', 'self-confident')",0.1241946,0.1633512,0.0391566
72,0.96640575,1.1978883,"('unambitious', 'ambitious')",0.9664057,1.1978883,0.2314826
73,-2.706345,-2.6944804,"('helpless', 'self-reliant')",-2.7063451,-2.6944804,0.0118647
74,0.51121956,0.3526091,"('undedicated', 'dedicated')",0.5112196,0.3526091,-0.1586105
75,-0.72914505,-0.750013,"('meek', 'impulsive')",-0.7291451,-0.750013,-0.0208679
76,0.7879703,0.8793079,"('anxious', 'daring')",0.7879703,0.8793079,0.0913376
77,-1.2817653,-1.1512442,"('unmotivated', 'motivated')",-1.2817653,-1.1512442,0.1305211
78,-1.0182174,-1.0622675,"('nonresilient', 'resilient')",-1.0182174,-1.0622675,-0.0440501
79,-0.5796912,-0.53958875,"('wavering', 'unwavering')",-0.5796912,-0.5395887,0.0401025
80,0.5412143,0.4823759,"('dominated', 'dominating')",0.5412143,0.4823759,-0.0588384
81,0.5193135,0.55365014,"('submissive', 'aggressive')",0.5193135,0.5536501,0.0343366
82,5.9426727,6.090579,"('poor', 'rich')",5.9426727,6.090579,0.1479063
83,-0.18380879,-0.1370213,"('powerless', 'powerful')",-0.1838088,-0.1370213,0.0467875
84,0.25576222,0.23018415,"('inferior', 'superior')",0.2557622,0.2301842,-0.025578
85,-1.7485027,-1.8316802,"('insignificant', 'prestigious')",-1.7485027,-1.8316802,-0.0831775
86,0.9553844,0.8582152,"('uninfluential', 'influential')",0.9553844,0.8582152,-0.0971692
87,0.01613693,0.10999633,"('unsuccessful', 'successful')",0.0161369,0.1099963,0.0938594
88,-0.08603196,-0.12880208,"('low', 'eminent')",-0.086032,-0.1288021,-0.0427701
