,medtronic_male,medtronic_female,tuple,plc_male,plc_female,average_male,average_female,female-male
24,-0.88799775,-0.8974177,"('dishonest', 'honest')",0.7041146,0.5825011,-0.0919416,-0.1574583,-0.0655167
25,-0.09590067,-0.18083648,"('egoistic', 'altruistic')",1.4817538,1.2636931,0.6929266,0.5414283,-0.1514983
26,0.50648904,0.41615412,"('hardhearted', 'benevolent')",3.0255473,2.907693,1.7660182,1.6619235,-0.1040947
27,-0.3313996,-0.34415337,"('hardhearted', 'softhearted')",0.59356016,0.16648111,0.1310803,-0.0888361,-0.2199164
28,-0.68548524,-0.74501806,"('disloyal', 'loyal')",0.82858086,0.6935989,0.0715478,-0.0257096,-0.0972574
29,-0.10322374,-0.13623124,"('unfair', 'fair')",-0.070646085,-0.23680694,-0.0869349,-0.1865191,-0.0995842
30,-0.41062224,-0.3952313,"('intolerant', 'tolerant')",0.23269798,0.23555668,-0.0889621,-0.0798373,0.0091248
31,0.19307745,0.21227476,"('evil', 'good')",0.8277656,0.7494096,0.5104215,0.4808422,-0.0295793
32,0.35122135,0.42235336,"('unkind', 'kind')",0.29324594,0.0764517,0.3222336,0.2494025,-0.0728311
33,0.57731766,0.47937733,"('wrong', 'right')",0.6503614,0.46326613,0.6138395,0.4713217,-0.1425178
34,-0.6592679,-0.4903937,"('mean', 'honorable')",2.813906,2.6433036,1.077319,1.076455,-0.000864
35,0.37883678,0.24982409,"('corrupt', 'incorrupt')",0.40003246,0.20073217,0.3894346,0.2252781,-0.1641565
36,-0.077643014,-0.1789273,"('hostile', 'amicable')",1.6924397,1.4476665,0.8073983,0.6343696,-0.1730287
37,-0.76468235,-0.7707978,"('fake', 'genuine')",0.30389506,0.24490206,-0.2303936,-0.2629479,-0.0325543
38,-0.3801474,-0.3959813,"('untruthful', 'truthful')",0.05610069,0.085270554,-0.1620234,-0.1553554,0.006668
39,0.7717185,0.7950093,"('exploitative', 'cooperative')",0.39922142,0.42907876,0.58547,0.612044,0.026574
40,0.13569401,0.14147833,"('stingy', 'generous')",-0.97531486,-1.0521709,-0.4198104,-0.4553463,-0.0355359
41,-0.4887801,-0.4265648,"('unforgiving', 'forgiving')",0.5315033,0.5168216,0.0213616,0.0451284,0.0237668
42,0.3079712,0.4555221,"('unreliable', 'reliable')",-1.6313406,-1.3502756,-0.6616847,-0.4473768,0.2143079
43,-0.61417615,-0.5440849,"('irresponsible', 'responsible')",0.6242328,0.6405038,0.0050283,0.0482095,0.0431812
44,0.15377147,0.16219543,"('prejudiced', 'unprejudiced')",-1.5094382,-1.4410537,-0.6778333,-0.6394292,0.0384041
45,-0.76682335,-0.6443186,"('incompetent', 'competent')",1.0725182,1.2034528,0.1528474,0.2795671,0.1267197
46,-1.2131696,-1.06079,"('uncompetitive', 'competitive')",-0.9280479,-0.77121305,-1.0706087,-0.9160015,0.1546072
47,-0.05684962,0.02225733,"('stupid', 'smart')",4.0511327,3.8309138,1.9971415,1.9265856,-0.0705559
48,0.05525934,0.05734983,"('unintelligent', 'intelligent')",-0.23837487,-0.1896801,-0.0915578,-0.0661651,0.0253927
49,-0.12003033,-0.039452303,"('unable', 'able')",-0.47460967,-0.36000216,-0.29732,-0.1997272,0.0975928
50,0.96319634,0.922982,"('clumsy', 'skillful')",-0.34603855,-0.51589763,0.3085789,0.2035422,-0.1050367
51,-0.8608697,-0.84118277,"('uneducated', 'educated')",-0.37918296,-0.3961774,-0.6200264,-0.6186801,0.0013463
52,0.17046274,-0.095813096,"('irrational', 'rational')",0.4218369,0.13981198,0.2961498,0.0219994,-0.2741504
53,-1.2540737,-1.3599844,"('uncreative', 'creative')",1.1810006,1.071126,-0.0365366,-0.1444292,-0.1078926
54,-0.85371786,-0.9872482,"('incapable', 'capable')",0.5742075,0.40462834,-0.1397552,-0.2913099,-0.1515547
55,-0.9905006,-0.9051115,"('incompetent', 'clever')",-0.3943782,-0.21488829,-0.6924394,-0.5599999,0.1324395
56,0.17068899,0.25409654,"('impractical', 'practical')",0.28563353,0.49729627,0.2281613,0.3756964,0.1475351
57,-0.5760939,-0.5868583,"('unimaginative', 'imaginative')",-0.6074073,-0.24137633,-0.5917506,-0.4141173,0.1776333
58,-0.7601457,-0.79657817,"('undiscriminating', 'discriminating')",0.8984661,1.0186298,0.0691602,0.1110258,0.0418656
59,0.45384195,0.33490247,"('foolish', 'wise')",0.6322365,0.43333924,0.5430392,0.3841209,-0.1589183
60,0.18733536,0.3612496,"('inefficient', 'efficient')",-1.0284475,-0.7371692,-0.4205561,-0.1879598,0.2325963
61,-0.14105265,-0.26119655,"('illogical', 'logical')",0.80970174,0.6204377,0.3343245,0.1796206,-0.1547039
62,-0.49660507,-0.39856556,"('incompetent', 'brilliant')",-0.017534237,0.12651533,-0.2570696,-0.1360251,0.1210445
63,-1.0560445,-0.9532608,"('unperceptive', 'insightful')",0.3988875,0.5010274,-0.3285785,-0.2261167,0.1024618
64,0.10833218,0.12093756,"('shy', 'confident')",-4.0739846,-3.533482,-1.9828262,-1.7062722,0.276554
65,-0.13559884,-0.115194455,"('insecure', 'secure')",-0.2125623,-0.11185664,-0.1740806,-0.1135255,0.0605551
66,-0.54555976,-0.5446328,"('inactive', 'active')",1.1267904,1.0340976,0.2906153,0.2447324,-0.0458829
67,0.20002866,0.24867354,"('doubtful', 'determined')",-0.9054299,-0.8078922,-0.3527006,-0.2796093,0.0730913
68,-0.8441767,-0.8612457,"('dependent', 'independent')",-1.096109,-1.1111913,-0.9701428,-0.9862185,-0.0160757
69,1.6646874,1.6519471,"('lazy', 'industrious')",0.6107842,0.6380532,1.1377358,1.1450002,0.0072644
70,-1.2436503,-1.1911696,"('lethargic', 'energetic')",-0.283982,-0.22944953,-0.7638162,-0.7103096,0.0535066
71,1.2945721,1.3663939,"('diffident', 'self-confident')",0.69295865,0.62237865,0.9937654,0.9943863,0.0006209
72,-0.45073453,-0.47499892,"('unambitious', 'ambitious')",0.6467526,0.72892606,0.098009,0.1269636,0.0289546
73,0.79636514,0.7130209,"('helpless', 'self-reliant')",-1.4404311,-1.3071197,-0.322033,-0.2970494,0.0249836
74,0.020941243,0.07256962,"('undedicated', 'dedicated')",1.1084265,1.17808,0.5646839,0.6253248,0.0606409
75,-0.09521149,-0.118068844,"('meek', 'impulsive')",-0.52866215,-0.439659,-0.3119368,-0.2788639,0.0330729
76,-0.6431557,-0.5527884,"('anxious', 'daring')",-0.80178136,-0.67848414,-0.7224685,-0.6156362,0.1068323
77,-0.31729484,-0.24766743,"('unmotivated', 'motivated')",-1.2087703,-0.99817455,-0.7630326,-0.622921,0.1401116
78,0.37434563,0.46378833,"('nonresilient', 'resilient')",0.56122565,0.5728474,0.4677857,0.5183179,0.0505322
79,-0.08410638,-0.16690426,"('wavering', 'unwavering')",0.24500859,0.13908544,0.0804511,-0.0139094,-0.0943605
80,-0.10350582,-0.030105855,"('dominated', 'dominating')",0.019803122,0.2884957,-0.0418513,0.1291949,0.1710462
81,-0.8196818,-0.74554044,"('submissive', 'aggressive')",-1.668793,-1.3602184,-1.2442374,-1.0528795,0.1913579
82,-1.1920612,-1.1702048,"('poor', 'rich')",3.955961,3.5924647,1.3819499,1.2111299,-0.17082
83,-0.29526424,-0.2527505,"('powerless', 'powerful')",-0.9926388,-0.82052106,-0.6439515,-0.5366358,0.1073157
84,0.6372814,0.6175345,"('inferior', 'superior')",0.5547311,0.5635875,0.5960063,0.590561,-0.0054453
85,0.19840956,0.085500404,"('insignificant', 'prestigious')",1.0468994,0.86411536,0.6226545,0.4748079,-0.1478466
86,-1.0286273,-1.0993552,"('uninfluential', 'influential')",0.44802004,0.47649568,-0.2903036,-0.3114298,-0.0211262
87,0.6695358,0.691633,"('unsuccessful', 'successful')",1.4477859,1.5590101,1.0586609,1.1253216,0.0666607
88,-0.37274432,-0.4036098,"('low', 'eminent')",0.12908022,0.1610263,-0.1218321,-0.1212918,0.0005403
