,statue_male,statue_female,tuple,average_male,average_female,female-male
25,0.049022235,-0.08037864,"('egoistic', 'altruistic')",0.0490222,-0.0803786,-0.1294008
26,0.7553909,0.5838688,"('hardhearted', 'benevolent')",0.7553909,0.5838688,-0.1715221
27,1.342803,1.1151171,"('hardhearted', 'softhearted')",1.342803,1.1151171,-0.2276859
28,1.3066708,1.281281,"('disloyal', 'loyal')",1.3066708,1.281281,-0.0253898
29,-0.634838,-0.75831425,"('unfair', 'fair')",-0.634838,-0.7583143,-0.1234763
30,1.0708628,1.1820276,"('intolerant', 'tolerant')",1.0708628,1.1820276,0.1111648
31,-1.4352341,-1.5329268,"('evil', 'good')",-1.4352341,-1.5329268,-0.0976927
32,1.6963515,1.59508,"('unkind', 'kind')",1.6963515,1.59508,-0.1012715
33,-0.35068467,-0.407062,"('wrong', 'right')",-0.3506847,-0.407062,-0.0563773
34,4.419947,4.6444964,"('mean', 'honorable')",4.4199471,4.6444964,0.2245493
35,-1.0688922,-1.3968785,"('corrupt', 'incorrupt')",-1.0688922,-1.3968785,-0.3279863
36,-1.1527929,-1.3288268,"('hostile', 'amicable')",-1.1527929,-1.3288268,-0.1760339
37,0.6296108,0.616459,"('fake', 'genuine')",0.6296108,0.616459,-0.0131518
38,-0.055117607,0.030249655,"('untruthful', 'truthful')",-0.0551176,0.0302497,0.0853673
39,0.357798,0.45578757,"('exploitative', 'cooperative')",0.357798,0.4557876,0.0979896
40,-1.670708,-1.9196286,"('stingy', 'generous')",-1.6707079,-1.9196286,-0.2489207
41,0.2632224,0.29087916,"('unforgiving', 'forgiving')",0.2632224,0.2908792,0.0276568
42,-2.0937366,-2.0508814,"('unreliable', 'reliable')",-2.0937366,-2.0508814,0.0428552
43,1.3565531,1.5029912,"('irresponsible', 'responsible')",1.3565531,1.5029912,0.1464381
44,-1.7527665,-1.7646332,"('prejudiced', 'unprejudiced')",-1.7527665,-1.7646332,-0.0118667
45,0.54370636,0.4757445,"('incompetent', 'competent')",0.5437064,0.4757445,-0.0679619
46,-0.53248656,-0.4457255,"('uncompetitive', 'competitive')",-0.5324866,-0.4457255,0.0867611
47,4.98659,5.1389556,"('stupid', 'smart')",4.9865899,5.1389556,0.1523657
48,0.8903406,0.9586867,"('unintelligent', 'intelligent')",0.8903406,0.9586867,0.0683461
49,0.12467412,0.2662304,"('unable', 'able')",0.1246741,0.2662304,0.1415563
50,-0.18221948,-0.2539343,"('clumsy', 'skillful')",-0.1822195,-0.2539343,-0.0717148
51,0.3822376,0.36840138,"('uneducated', 'educated')",0.3822376,0.3684014,-0.0138362
52,-0.8438406,-1.0795531,"('irrational', 'rational')",-0.8438406,-1.0795531,-0.2357125
53,0.044515684,-0.022782959,"('uncreative', 'creative')",0.0445157,-0.022783,-0.0672987
54,1.0980418,1.1230297,"('incapable', 'capable')",1.0980418,1.1230297,0.0249879
55,1.1258012,1.2377918,"('incompetent', 'clever')",1.1258012,1.2377918,0.1119906
56,1.0329043,1.1393741,"('impractical', 'practical')",1.0329043,1.1393741,0.1064698
57,-2.3018234,-2.3328316,"('unimaginative', 'imaginative')",-2.3018234,-2.3328316,-0.0310082
58,0.32831207,0.31854546,"('undiscriminating', 'discriminating')",0.3283121,0.3185455,-0.0097666
59,-0.0802881,-0.12288642,"('foolish', 'wise')",-0.0802881,-0.1228864,-0.0425983
60,0.92689794,1.1873288,"('inefficient', 'efficient')",0.9268979,1.1873288,0.2604309
61,0.5158186,0.34252632,"('illogical', 'logical')",0.5158186,0.3425263,-0.1732923
62,1.0618013,1.2050824,"('incompetent', 'brilliant')",1.0618013,1.2050824,0.1432811
63,0.54684526,0.70028406,"('unperceptive', 'insightful')",0.5468453,0.7002841,0.1534388
64,-5.975731,-6.001444,"('shy', 'confident')",-5.9757309,-6.0014439,-0.025713
65,0.33648387,0.5062756,"('insecure', 'secure')",0.3364839,0.5062756,0.1697917
66,-0.101344064,-0.3230283,"('inactive', 'active')",-0.1013441,-0.3230283,-0.2216842
67,-0.21580362,-0.07968776,"('doubtful', 'determined')",-0.2158036,-0.0796878,0.1361158
68,-0.99345857,-0.90347385,"('dependent', 'independent')",-0.9934586,-0.9034739,0.0899847
69,-2.0637295,-2.2059922,"('lazy', 'industrious')",-2.0637295,-2.2059922,-0.1422627
70,1.5366429,1.4925858,"('lethargic', 'energetic')",1.5366429,1.4925858,-0.0440571
71,0.5650344,0.5381818,"('diffident', 'self-confident')",0.5650344,0.5381818,-0.0268526
72,0.94927466,1.0236199,"('unambitious', 'ambitious')",0.9492747,1.0236199,0.0743452
73,-3.0374866,-2.9934633,"('helpless', 'self-reliant')",-3.0374866,-2.9934633,0.0440233
74,0.5318053,0.43186647,"('undedicated', 'dedicated')",0.5318053,0.4318665,-0.0999388
75,-1.2485193,-1.2565941,"('meek', 'impulsive')",-1.2485193,-1.2565941,-0.0080748
76,0.77004623,0.8754871,"('anxious', 'daring')",0.7700462,0.8754871,0.1054409
77,-1.0513167,-0.8398166,"('unmotivated', 'motivated')",-1.0513167,-0.8398166,0.2115001
78,-0.73561114,-0.73923504,"('nonresilient', 'resilient')",-0.7356111,-0.739235,-0.0036239
79,-0.55476665,-0.5720548,"('wavering', 'unwavering')",-0.5547667,-0.5720548,-0.0172881
80,0.011229727,-0.07926948,"('dominated', 'dominating')",0.0112297,-0.0792695,-0.0904992
81,0.33756155,0.4766381,"('submissive', 'aggressive')",0.3375615,0.4766381,0.1390766
82,6.18279,6.1834292,"('poor', 'rich')",6.1827898,6.1834292,0.0006394
83,-0.31054202,-0.22287764,"('powerless', 'powerful')",-0.310542,-0.2228776,0.0876644
84,0.10150897,0.09717326,"('inferior', 'superior')",0.101509,0.0971733,-0.0043357
85,-0.8700305,-0.97936875,"('insignificant', 'prestigious')",-0.8700305,-0.9793687,-0.1093382
86,0.945633,0.79558504,"('uninfluential', 'influential')",0.945633,0.795585,-0.150048
87,0.29724836,0.2029913,"('unsuccessful', 'successful')",0.2972484,0.2029913,-0.0942571
88,0.47807688,0.44503117,"('low', 'eminent')",0.4780769,0.4450312,-0.0330457
