,keurig_male,keurig_female,tuple,dr_male,dr_female,pepper_male,pepper_female,inc_male,inc_female,average_male,average_female,female-male
42,0.6155605,0.61982256,"('unreliable', 'reliable')",0.72093546,0.7375617,-0.89828914,-0.8227001,-2.701226,-2.644126,-0.5657548,-0.5273604,0.0383944
43,-0.51328576,-0.604401,"('irresponsible', 'responsible')",0.19371076,0.18831916,-0.77677315,-0.77795726,0.5874498,0.5726764,-0.1272246,-0.1553407,-0.0281161
44,0.7410017,0.7081694,"('prejudiced', 'unprejudiced')",-0.35694402,-0.33913624,-1.1648852,-1.1210315,-1.640708,-1.600278,-0.6053839,-0.5880691,0.0173148
45,-0.088182926,-0.10301444,"('incompetent', 'competent')",0.37783143,0.3373333,-0.24503583,-0.20683111,0.18896985,0.10449307,0.0583956,0.0329952,-0.0254004
46,-1.129335,-1.2781284,"('uncompetitive', 'competitive')",0.31798312,0.1968754,-0.6314244,-0.72797513,-0.32587057,-0.40844664,-0.4421617,-0.5544187,-0.112257
47,0.08692985,0.1527437,"('stupid', 'smart')",0.3974294,0.47552803,0.6927675,0.696499,5.001318,5.1284795,1.5446112,1.6133125,0.0687013
48,-1.381814,-1.4260526,"('unintelligent', 'intelligent')",-1.2886966,-1.2654021,-0.84254295,-0.8403842,0.7967629,0.7833498,-0.6790727,-0.6871223,-0.0080496
49,-0.3329754,-0.16897081,"('unable', 'able')",0.006854493,0.13165209,0.35442072,0.44004968,-0.05930526,0.10858625,-0.0077514,0.1278293,0.1355807
50,0.2530569,0.3424641,"('clumsy', 'skillful')",0.14355825,0.19862992,-0.2296198,-0.19827226,0.46076834,0.47674495,0.1569409,0.2048917,0.0479508
51,-0.33280858,-0.55527735,"('uneducated', 'educated')",1.317162,1.0616874,-0.44593447,-0.54244137,0.81027085,0.7208239,0.3371724,0.1711981,-0.1659743
52,-0.5991543,-0.4846778,"('irrational', 'rational')",-1.0818719,-1.0909747,-0.74195576,-0.82894266,-0.6053102,-0.6651593,-0.757073,-0.7674386,-0.0103656
53,-1.3442949,-1.3590729,"('uncreative', 'creative')",-1.7201314,-1.7093459,-0.66367435,-0.7973925,0.40607506,0.2886295,-0.8305064,-0.8942955,-0.0637891
54,-0.6563326,-0.7342316,"('incapable', 'capable')",-0.63577694,-0.72091556,0.17557082,0.1430353,0.79970735,0.8229642,-0.0792078,-0.1222869,-0.0430791
55,-0.29636803,-0.34912854,"('incompetent', 'clever')",0.18756443,0.13007596,-0.8011491,-0.82344985,0.19386828,0.19114691,-0.1790211,-0.2128389,-0.0338178
56,0.17158365,-0.016426899,"('impractical', 'practical')",1.6136025,1.4570972,1.3029753,1.2215365,0.37636638,0.343093,0.866132,0.7513249,-0.1148071
57,-1.0728604,-1.2386435,"('unimaginative', 'imaginative')",-0.56323856,-0.7146956,-1.069366,-1.1422583,-2.3874304,-2.5214543,-1.2732239,-1.4042629,-0.131039
58,-0.17738141,-0.20000073,"('undiscriminating', 'discriminating')",-0.19519055,-0.27131295,0.08949723,-0.032077365,0.056697756,-0.060572922,-0.0565942,-0.140991,-0.0843968
59,0.4535389,0.563646,"('foolish', 'wise')",0.0058486117,0.016896509,0.5117717,0.5014526,0.1298578,0.17168055,0.2752542,0.3134189,0.0381647
60,-0.6648396,-0.7452423,"('inefficient', 'efficient')",0.33287105,0.37969077,0.025184955,0.05125036,0.4876945,0.58600235,0.0452277,0.0679253,0.0226976
61,-1.2249815,-1.2587796,"('illogical', 'logical')",-1.0456709,-1.113986,-1.2193042,-1.3429496,-0.081400454,-0.17840317,-0.8928392,-0.9735296,-0.0806904
62,-0.32074162,-0.2635038,"('incompetent', 'brilliant')",0.50856316,0.56727535,-0.58077425,-0.49167854,0.5596707,0.7841656,0.0416795,0.1490647,0.1073852
63,-0.16543509,-0.24136598,"('unperceptive', 'insightful')",0.6404043,0.5416046,0.0018931106,-0.035939272,1.2128204,1.2869656,0.4224207,0.3878163,-0.0346044
64,0.1466998,0.026484234,"('shy', 'confident')",0.89884955,0.8247677,-0.9341266,-0.9325182,-5.7995434,-5.8016696,-1.4220302,-1.470734,-0.0487038
65,-0.6829854,-0.8472739,"('insecure', 'secure')",-0.32525972,-0.45773888,-0.8439435,-0.8867894,-0.25684154,-0.20578468,-0.5272576,-0.5993967,-0.0721391
66,-0.1629469,-0.23180261,"('inactive', 'active')",-0.64098763,-0.75118524,-0.14828542,-0.21361268,0.5247259,0.4596687,-0.1068735,-0.184233,-0.0773595
67,0.33738455,0.24835052,"('doubtful', 'determined')",1.1798724,1.0922961,0.59366816,0.5612413,-0.054571398,-0.09254546,0.5140885,0.4523356,-0.0617529
68,-0.33222237,-0.3131478,"('dependent', 'independent')",0.07374118,0.030920614,0.10898289,0.05779533,-0.4854616,-0.48758268,-0.15874,-0.1780036,-0.0192636
69,0.3954757,0.6132698,"('lazy', 'industrious')",0.07370805,0.24204585,1.6026046,1.6758193,-0.29420024,-0.23311871,0.444397,0.5745041,0.1301071
70,-0.8755001,-0.9822186,"('lethargic', 'energetic')",-0.81761193,-0.9288589,-1.6149379,-1.5481067,0.7130395,0.79107714,-0.6487526,-0.6670268,-0.0182742
71,-0.45076758,-0.40842262,"('diffident', 'self-confident')",0.66555953,0.6954862,2.0929549,2.126721,0.50631547,0.45983842,0.7035156,0.7184057,0.0148901
72,-1.0791514,-1.0985655,"('unambitious', 'ambitious')",-0.319716,-0.3480339,-0.46496928,-0.47621983,-0.94986194,-0.8405237,-0.7034246,-0.6908357,0.0125889
73,0.98101825,0.99349785,"('helpless', 'self-reliant')",1.5917392,1.5947357,0.4898133,0.47551155,-2.981773,-2.9472551,0.0201995,0.0291225,0.008923
74,0.09178123,0.1119438,"('undedicated', 'dedicated')",0.72341466,0.7296069,0.61146295,0.65188426,0.00050178915,-0.0865581,0.3567902,0.3517192,-0.005071
75,0.66179967,0.70888263,"('meek', 'impulsive')",0.5713021,0.596247,0.48033354,0.5526551,-0.12371655,-0.06395559,0.3974297,0.4484573,0.0510276
76,-0.24381985,-0.36489642,"('anxious', 'daring')",-0.46243548,-0.47179353,-0.87644845,-0.88346875,0.5816683,0.61615413,-0.2502589,-0.2760012,-0.0257423
77,-0.9560788,-1.0184946,"('unmotivated', 'motivated')",-0.7143243,-0.7169766,-0.37546524,-0.41574097,-0.7787754,-0.7163906,-0.706161,-0.7169007,-0.0107397
78,-0.72521424,-0.55891263,"('nonresilient', 'resilient')",-0.12851545,0.060805738,-0.008761503,0.16781618,0.62812936,0.7294295,-0.0585905,0.0997847,0.1583752
79,0.14375383,0.19234905,"('wavering', 'unwavering')",0.1626603,0.19458798,0.27295274,0.26848114,0.1217008,0.078687645,0.1752669,0.1835265,0.0082596
80,0.1677504,0.062695414,"('dominated', 'dominating')",0.25865453,0.1695738,-0.7440505,-0.6790961,-1.0383165,-0.9271444,-0.3389905,-0.3434928,-0.0045023
81,-0.7668913,-1.119073,"('submissive', 'aggressive')",0.34491694,0.074184805,-0.59563804,-0.6931051,-0.29545954,-0.24726135,-0.328268,-0.4963137,-0.1680457
82,-0.104487345,-0.17969896,"('poor', 'rich')",-0.6095581,-0.6133188,-0.61527455,-0.7102604,5.873697,5.9566016,1.1360942,1.1133308,-0.0227634
83,-0.6926179,-0.7645754,"('powerless', 'powerful')",0.5415436,0.4907586,0.4722178,0.37646425,-0.7450428,-0.8433894,-0.1059748,-0.1851855,-0.0792107
84,-0.02558935,-0.023206074,"('inferior', 'superior')",0.26608673,0.23268755,0.6620521,0.5895483,1.1116252,1.0969092,0.5035437,0.4739847,-0.029559
85,0.20870197,0.36167595,"('insignificant', 'prestigious')",-0.77259016,-0.62304384,0.68001896,0.60053116,0.5268669,0.41129068,0.1607494,0.1876135,0.0268641
86,-1.7363387,-1.8566921,"('uninfluential', 'influential')",-0.1478637,-0.33296955,-0.44585258,-0.63810194,-0.18815601,-0.34178582,-0.6295527,-0.7923874,-0.1628347
87,-0.089814566,-0.23361567,"('unsuccessful', 'successful')",0.49571824,0.39461648,0.41389886,0.3378798,0.7204467,0.7751954,0.3850623,0.318519,-0.0665433
88,-1.009086,-1.1179291,"('low', 'eminent')",-0.4861904,-0.55125606,-0.44712925,-0.60983086,0.42870605,0.27766806,-0.3784249,-0.500337,-0.1219121
