,prudential_male,prudential_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.24909754,-0.1770517,"('unpopular', 'popular')",-0.2884645,-0.27867216,0.14688438,0.18099585,-0.1302259,-0.091576,0.0386499
17,0.7736901,0.8382955,"('nasty', 'nice')",-0.16103394,-0.042091105,-0.45902157,-0.3781924,0.0512115,0.1393373,0.0881258
18,-0.22162607,-0.23514076,"('disagreeable', 'welcoming')",-0.2625672,-0.23400277,-0.106720135,-0.14865959,-0.1969711,-0.2059344,-0.0089633
19,0.05403721,0.051261816,"('inhospitable', 'hospitable')",-0.0021768734,-0.0322332,0.30944774,0.3491102,0.120436,0.1227129,0.0022769
20,-0.20470722,-0.21564265,"('rough', 'thoughtful')",-0.021867413,0.0035798363,0.7992214,0.75109035,0.1908822,0.1796759,-0.0112063
21,-0.49412492,-0.47063842,"('immoral', 'moral')",0.48208818,0.52702296,-0.86462593,-0.815482,-0.2922209,-0.2530325,0.0391884
22,-0.44089174,-0.4168854,"('untrustworthy', 'trustworthy')",-0.3173782,-0.37207055,-0.9009824,-0.97458065,-0.5530841,-0.5878455,-0.0347614
23,-0.71264994,-0.7987374,"('insincere', 'sincere')",0.9462734,0.88651943,6.000643,5.958716,2.0780888,2.0154993,-0.0625895
24,-0.9415144,-0.98075294,"('dishonest', 'honest')",0.0023219436,0.032225896,0.7987719,0.7172158,-0.0468068,-0.0771038,-0.030297
25,0.47332916,0.46769878,"('egoistic', 'altruistic')",0.21828549,0.22875546,1.7970288,1.665686,0.8295478,0.7873801,-0.0421677
26,0.93564945,0.8147123,"('hardhearted', 'benevolent')",1.4417851,1.4318327,1.8220459,1.6941491,1.3998268,1.3135646,-0.0862622
27,0.5584988,0.49772096,"('hardhearted', 'softhearted')",-0.17324735,-0.24909897,1.7663441,1.5952874,0.7171985,0.6146365,-0.102562
28,-1.1679145,-1.2617801,"('disloyal', 'loyal')",-0.07019673,-0.15579645,0.6951765,0.5916886,-0.1809783,-0.275296,-0.0943177
29,-0.056362838,-0.053259686,"('unfair', 'fair')",-0.23215008,-0.24268252,-0.2161056,-0.38646162,-0.1682062,-0.2274679,-0.0592617
30,-0.07970512,-0.11107063,"('intolerant', 'tolerant')",0.5133842,0.4943922,0.94315535,0.90065515,0.4589448,0.4279922,-0.0309526
31,0.025682362,0.044505667,"('evil', 'good')",-0.6957307,-0.72488934,-0.6981546,-0.7959203,-0.4560676,-0.4921014,-0.0360338
32,-0.16461337,-0.21334147,"('unkind', 'kind')",0.6287105,0.5831937,1.0054102,0.8410251,0.4898358,0.4036258,-0.08621
33,1.6225998,1.5487711,"('wrong', 'right')",1.1843902,1.1583754,-0.18578821,-0.2796065,0.873734,0.80918,-0.064554
34,1.2029673,1.2991948,"('mean', 'honorable')",0.6311428,0.6737603,6.008271,6.162682,2.6141272,2.7118791,0.0977519
35,1.3580012,1.3349152,"('corrupt', 'incorrupt')",-0.78575325,-0.81465083,0.24556065,0.10232734,0.2726029,0.2075306,-0.0650723
36,1.4710876,1.3620266,"('hostile', 'amicable')",0.080322236,-0.045920867,0.5560966,0.3492638,0.7025022,0.5551232,-0.147379
37,-0.43515378,-0.42242193,"('fake', 'genuine')",-0.6347769,-0.6359062,0.57536954,0.5611763,-0.1648537,-0.1657173,-0.0008636
38,-0.05557476,-0.04576055,"('untruthful', 'truthful')",0.6006015,0.6023323,-0.024479207,0.06759186,0.1735158,0.2080545,0.0345387
39,-0.6144312,-0.6249009,"('exploitative', 'cooperative')",0.7240546,0.83940494,0.28440022,0.23247623,0.1313412,0.1489934,0.0176522
40,0.5103849,0.4625919,"('stingy', 'generous')",1.4725624,1.4833571,-1.2761384,-1.4663231,0.235603,0.1598753,-0.0757277
41,-0.30200022,-0.37823945,"('unforgiving', 'forgiving')",0.9267704,0.86315554,-0.014405629,-0.13628183,0.2034549,0.1162114,-0.0872435
42,1.6088109,1.7194505,"('unreliable', 'reliable')",0.85928166,0.95473623,-2.9261591,-2.8684237,-0.1526889,-0.0647457,0.0879432
43,-0.511243,-0.486034,"('irresponsible', 'responsible')",0.64926994,0.71381813,0.41002196,0.40451938,0.182683,0.2107678,0.0280848
44,1.3920255,1.4560064,"('prejudiced', 'unprejudiced')",-0.38911554,-0.29536492,-1.5459133,-1.4890862,-0.1810011,-0.1094816,0.0715195
45,-1.473601,-1.4297287,"('incompetent', 'competent')",-0.7906557,-0.84862554,-0.73226196,-0.7631133,-0.9988395,-1.0138225,-0.014983
46,-1.4488835,-1.4428471,"('uncompetitive', 'competitive')",0.7501769,0.72967577,-1.0400841,-1.1009392,-0.5795969,-0.6047035,-0.0251066
47,0.055254072,0.1436775,"('stupid', 'smart')",0.6425588,0.6849763,5.4130087,5.527207,2.0369406,2.1186202,0.0816796
48,-1.7438136,-1.7766159,"('unintelligent', 'intelligent')",-0.6086875,-0.59906614,0.06756475,0.12387772,-0.7616455,-0.7506014,0.0110441
49,-0.46301728,-0.3680652,"('unable', 'able')",-0.933522,-0.82793677,-0.42143014,-0.2808445,-0.6059898,-0.4922822,0.1137076
50,0.9270917,0.98020905,"('clumsy', 'skillful')",0.62452024,0.6384908,-0.0076635703,-0.0082700625,0.5146494,0.5368099,0.0221605
51,-0.86882097,-0.91227853,"('uneducated', 'educated')",0.20096228,0.093739614,0.7369856,0.66141874,0.0230423,-0.0523734,-0.0754157
52,0.56132686,0.40840536,"('irrational', 'rational')",0.16520157,0.017426431,0.24547482,0.08280589,0.3240011,0.1695459,-0.1544552
53,-0.31909317,-0.3505622,"('uncreative', 'creative')",1.1857175,1.1451124,0.85100424,0.7150978,0.5725428,0.503216,-0.0693268
54,0.6000605,0.59055895,"('incapable', 'capable')",1.2403388,1.2507247,1.2690293,1.2892464,1.0364761,1.04351,0.0070339
55,-1.7393391,-1.6949508,"('incompetent', 'clever')",-0.8510718,-0.81465673,-0.5927586,-0.5607755,-1.0610565,-1.023461,0.0375955
56,-0.2374136,-0.21541755,"('impractical', 'practical')",0.32383585,0.3361765,-0.6696811,-0.5959426,-0.1944196,-0.1583946,0.036025
57,-0.9164224,-0.9797436,"('unimaginative', 'imaginative')",-0.11351308,-0.13307454,-2.7061267,-2.7752542,-1.245354,-1.2960242,-0.0506702
58,0.55907035,0.516768,"('undiscriminating', 'discriminating')",1.6684818,1.6198814,0.3891563,0.25542876,0.8722362,0.7973594,-0.0748768
59,0.8278532,0.8234162,"('foolish', 'wise')",0.6237892,0.59937716,0.6701618,0.65969443,0.7072681,0.6941626,-0.0131055
60,-1.7479182,-1.6591125,"('inefficient', 'efficient')",-0.06792735,0.022807326,-0.67690766,-0.5174003,-0.8309178,-0.7179018,0.113016
61,-0.28912425,-0.35921088,"('illogical', 'logical')",1.2020395,1.1552991,0.21193862,0.03893476,0.3749513,0.278341,-0.0966103
62,-1.2632754,-1.1510023,"('incompetent', 'brilliant')",0.53371733,0.68472564,-0.27104524,-0.088176325,-0.3335344,-0.1848177,0.1487167
63,-0.8747765,-0.8835675,"('unperceptive', 'insightful')",1.4813672,1.4685565,0.88105816,0.92738616,0.495883,0.504125,0.008242
64,-0.0632979,-0.02932164,"('shy', 'confident')",0.6637762,0.6761246,-6.9355965,-6.959802,-2.1117061,-2.1043331,0.007373
65,-0.53945565,-0.56191623,"('insecure', 'secure')",-0.0077930167,-0.02657716,-0.6584027,-0.6177496,-0.4018838,-0.402081,-0.0001972
66,1.7066311,1.6982456,"('inactive', 'active')",1.282368,1.2364358,1.4413707,1.3405507,1.4767898,1.4250774,-0.0517124
67,-0.3906383,-0.38727874,"('doubtful', 'determined')",-0.33236372,-0.29759878,-0.95683736,-0.8826389,-0.5599465,-0.5225054,0.0374411
68,-0.10685448,-0.08482631,"('dependent', 'independent')",-1.714919,-1.8028964,-0.52931374,-0.56472623,-0.7836957,-0.8174829,-0.0337872
69,2.0467372,2.0829813,"('lazy', 'industrious')",0.7030767,0.69774294,-0.4134973,-0.42855552,0.7787723,0.7840563,0.005284
70,-0.8265363,-0.80171,"('lethargic', 'energetic')",0.25319123,0.30262813,0.43790454,0.4418293,-0.0451468,-0.0190842,0.0260626
71,0.69824517,0.7512443,"('diffident', 'self-confident')",1.6667585,1.7207544,0.5962144,0.56838167,0.9870726,1.0134602,0.0263876
72,-0.90976727,-0.8612298,"('unambitious', 'ambitious')",0.0075220764,0.04699146,-0.84998804,-0.811231,-0.5840778,-0.5418231,0.0422547
73,1.8864655,1.8830839,"('helpless', 'self-reliant')",1.0146317,0.98194206,-2.911385,-2.9149156,-0.0034293,-0.0166299,-0.0132006
74,-0.08509898,-0.066239834,"('undedicated', 'dedicated')",0.7248425,0.6914147,0.12639171,0.029197186,0.2553784,0.218124,-0.0372544
75,0.7145515,0.7554728,"('meek', 'impulsive')",-0.39918482,-0.37162292,-0.46089667,-0.37551415,-0.04851,0.0027786,0.0512886
76,-0.50211954,-0.44688264,"('anxious', 'daring')",0.15734443,0.26414528,-0.29126883,-0.1647953,-0.2120146,-0.1158442,0.0961704
77,-1.0801506,-1.0675267,"('unmotivated', 'motivated')",0.86287844,0.8473892,-1.3014448,-1.1717235,-0.506239,-0.4639537,0.0422853
78,0.07359372,0.14605264,"('nonresilient', 'resilient')",1.2510267,1.2781304,0.19232342,0.2670479,0.505648,0.5637436,0.0580956
79,1.9900693,1.947824,"('wavering', 'unwavering')",-0.10500597,-0.14406826,0.43745622,0.4819815,0.7741732,0.7619124,-0.0122608
80,-0.7238188,-0.6563544,"('dominated', 'dominating')",-0.05097664,0.017480476,-0.9206029,-0.861359,-0.5651328,-0.5000776,0.0650552
81,-1.2860236,-1.2454295,"('submissive', 'aggressive')",0.4256996,0.49677023,-1.168202,-1.030189,-0.6761754,-0.5929494,0.083226
82,-1.1734192,-1.1281822,"('poor', 'rich')",-0.52847755,-0.52922386,5.89685,6.006772,1.3983178,1.4497887,0.0514709
83,0.85179687,0.87890035,"('powerless', 'powerful')",0.60640985,0.6228578,-1.240236,-1.2982788,0.0726569,0.0678264,-0.0048305
84,0.7829247,0.75470686,"('inferior', 'superior')",0.38911003,0.37379408,0.8377865,0.7217757,0.6699404,0.6167589,-0.0531815
85,2.31326,2.2840862,"('insignificant', 'prestigious')",1.5631547,1.5516357,0.95495474,0.9032157,1.6104565,1.579646,-0.0308105
86,-2.2138216,-2.2667685,"('uninfluential', 'influential')",-0.057729594,-0.16823533,0.07449329,-0.093701765,-0.7323526,-0.8429019,-0.1105493
87,0.894629,0.94525325,"('unsuccessful', 'successful')",1.6046143,1.552767,0.88687724,0.9618428,1.1287069,1.1532876,0.0245807
88,-0.397023,-0.4181031,"('low', 'eminent')",-0.74096066,-0.77730787,0.09792282,0.098970905,-0.346687,-0.36548,-0.018793
