,sunoco_male,sunoco_female,tuple,inc_male,inc_female,average_male,average_female,female-male
49,-0.21066028,-0.20061547,"('unable', 'able')",-0.37824744,-0.28002608,-0.2944539,-0.2403208,0.0541331
50,-0.018097328,-0.018149063,"('clumsy', 'skillful')",0.27391022,0.22308066,0.1279064,0.1024658,-0.0254406
51,-0.5210458,-0.62952626,"('uneducated', 'educated')",0.9126687,0.7670578,0.1958115,0.0687658,-0.1270457
52,0.28435063,0.10727645,"('irrational', 'rational')",0.4603077,0.45682347,0.3723292,0.28205,-0.0902792
53,-0.6104714,-0.62479293,"('uncreative', 'creative')",0.77464426,0.7365362,0.0820864,0.0558716,-0.0262148
54,-0.083306044,-0.1901075,"('incapable', 'capable')",1.2182945,1.2666863,0.5674942,0.5382894,-0.0292048
55,-1.2034372,-1.105375,"('incompetent', 'clever')",-0.20722643,-0.2788045,-0.7053318,-0.6920898,0.013242
56,-0.44842446,-0.47310144,"('impractical', 'practical')",-0.56508607,-0.5693917,-0.5067552,-0.5212466,-0.0144914
57,-0.89240575,-0.96737117,"('unimaginative', 'imaginative')",-2.7019637,-2.814863,-1.7971847,-1.8911171,-0.0939324
58,0.23236457,0.24170703,"('undiscriminating', 'discriminating')",0.3664068,0.27256426,0.2993857,0.2571356,-0.0422501
59,0.1269516,0.041700147,"('foolish', 'wise')",0.5153761,0.5929153,0.3211638,0.3173077,-0.0038561
60,-0.37387034,-0.22190243,"('inefficient', 'efficient')",-0.5129817,-0.4034246,-0.443426,-0.3126635,0.1307625
61,-0.32192826,-0.45197156,"('illogical', 'logical')",0.37121406,0.21517365,0.0246429,-0.118399,-0.1430419
62,-0.16025868,-0.020165758,"('incompetent', 'brilliant')",0.15344523,0.3328018,-0.0034067,0.156318,0.1597247
63,-0.37269682,-0.28619525,"('unperceptive', 'insightful')",0.83639675,0.86207867,0.23185,0.2879417,0.0560917
64,-0.1676283,-0.23810124,"('shy', 'confident')",-6.731732,-6.71924,-3.4496801,-3.4786706,-0.0289905
65,-0.4695811,-0.5019148,"('insecure', 'secure')",-0.78901666,-0.7963189,-0.6292989,-0.6491169,-0.019818
66,0.116512254,0.0868162,"('inactive', 'active')",0.9977052,0.9889314,0.5571088,0.5378738,-0.019235
67,0.25126693,0.20981205,"('doubtful', 'determined')",-0.48226753,-0.5101677,-0.1155003,-0.1501778,-0.0346775
68,-1.0470806,-1.0843811,"('dependent', 'independent')",-0.41425797,-0.41900852,-0.7306693,-0.7516948,-0.0210255
69,0.85585153,0.8550658,"('lazy', 'industrious')",-0.57829523,-0.46394035,0.1387782,0.1955627,0.0567845
70,-1.399899,-1.2427356,"('lethargic', 'energetic')",0.07619335,0.10105724,-0.6618528,-0.5708392,0.0910136
71,0.6963035,0.7019622,"('diffident', 'self-confident')",0.43080187,0.44838458,0.5635527,0.5751734,0.0116207
72,0.15453976,0.115377754,"('unambitious', 'ambitious')",-0.67468894,-0.67193866,-0.2600746,-0.2782804,-0.0182058
73,1.3042455,1.2307053,"('helpless', 'self-reliant')",-3.0365386,-2.8809068,-0.8661466,-0.8251008,0.0410458
74,0.11647235,0.12073961,"('undedicated', 'dedicated')",0.055601474,-0.06928426,0.0860369,0.0257277,-0.0603092
75,-0.06434859,-0.076081075,"('meek', 'impulsive')",-0.124504685,-0.008407887,-0.0944266,-0.0422445,0.0521821
76,-0.263436,-0.14104798,"('anxious', 'daring')",-0.26019418,-0.18325166,-0.2618151,-0.1621498,0.0996653
77,-0.58038986,-0.511734,"('unmotivated', 'motivated')",-1.3666383,-1.219558,-0.9735141,-0.865646,0.1078681
78,-0.9217776,-0.79429877,"('nonresilient', 'resilient')",0.32273093,0.36211628,-0.2995234,-0.2160912,0.0834322
79,0.14033538,0.08011499,"('wavering', 'unwavering')",0.30050153,0.37835288,0.2204185,0.2292339,0.0088154
80,-0.12732562,-0.11242465,"('dominated', 'dominating')",-1.1685207,-1.2220709,-0.6479232,-0.6672478,-0.0193246
81,-0.711102,-0.7227324,"('submissive', 'aggressive')",-1.020874,-1.0775003,-0.865988,-0.9001164,-0.0341284
82,-1.1096661,-1.0378542,"('poor', 'rich')",6.0690603,6.0976343,2.4796972,2.5298901,0.0501929
83,0.7146839,0.64531964,"('powerless', 'powerful')",-0.907648,-1.0130159,-0.0964821,-0.1838481,-0.087366
84,0.3256354,0.20341477,"('inferior', 'superior')",0.73481464,0.72133327,0.530225,0.462374,-0.067851
85,1.5355127,1.4842423,"('insignificant', 'prestigious')",0.93487215,1.0435725,1.2351924,1.2639074,0.028715
86,-0.36571425,-0.49707273,"('uninfluential', 'influential')",0.23164243,-0.08184244,-0.0670359,-0.2894576,-0.2224217
87,0.42516735,0.37524912,"('unsuccessful', 'successful')",0.9958576,1.0613973,0.7105125,0.7183232,0.0078107
88,0.20618233,0.08486142,"('low', 'eminent')",0.24222118,0.16879317,0.2242018,0.1268273,-0.0973745
