,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
71,-0.7797821,-0.7630188,"('diffident', 'self-confident')",0.28669798,0.25531444,-0.2465421,-0.2538522,-0.0073101
72,-0.1931233,-0.16599979,"('unambitious', 'ambitious')",0.16291395,0.23453723,-0.0151047,0.0342687,0.0493734
73,1.1970242,1.1690686,"('helpless', 'self-reliant')",-3.0513039,-2.9768941,-0.9271398,-0.9039128,0.023227
74,-0.3311548,-0.31378514,"('undedicated', 'dedicated')",0.64667636,0.64913046,0.1577608,0.1676727,0.0099119
75,1.0399666,1.0405881,"('meek', 'impulsive')",-0.3920387,-0.36969417,0.3239639,0.335447,0.0114831
76,-0.1016635,-0.0138069205,"('anxious', 'daring')",-0.16721186,0.059815105,-0.1344377,0.0230041,0.1574418
77,-0.112958245,-0.0084707625,"('unmotivated', 'motivated')",-0.8598401,-0.7441251,-0.4863992,-0.376298,0.1101012
78,-0.96632296,-0.8964565,"('nonresilient', 'resilient')",-0.19844826,-0.20118737,-0.5823856,-0.5488219,0.0335637
79,-0.79590094,-0.87620574,"('wavering', 'unwavering')",0.058468133,0.01753716,-0.3687164,-0.4293343,-0.0606179
80,0.41857654,0.38539433,"('dominated', 'dominating')",-0.536776,-0.45502883,-0.0590997,-0.0348172,0.0242825
81,0.74258673,0.7768831,"('submissive', 'aggressive')",-0.80316377,-0.59000504,-0.0302885,0.093439,0.1237275
82,-0.8030003,-0.7873635,"('poor', 'rich')",5.751275,5.779966,2.4741373,2.4963012,0.0221639
83,-0.043905362,-0.029690411,"('powerless', 'powerful')",-1.3609971,-1.3387123,-0.7024512,-0.6842014,0.0182498
84,0.34932718,0.3789261,"('inferior', 'superior')",0.47860587,0.4375391,0.4139665,0.4082326,-0.0057339
85,-0.71047455,-0.77644527,"('insignificant', 'prestigious')",0.10965681,0.04406295,-0.3004089,-0.3661911,-0.0657822
86,-1.6859384,-1.7626125,"('uninfluential', 'influential')",0.5645714,0.52123743,-0.5606835,-0.6206875,-0.060004
87,0.38966,0.33338094,"('unsuccessful', 'successful')",1.1443483,1.1396673,0.7670041,0.7365241,-0.03048
88,-0.48017046,-0.5157791,"('low', 'eminent')",0.092446305,0.075631455,-0.1938621,-0.2200738,-0.0262117
