,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
49,-2.2225194,-2.0080702,"('unable', 'able')",-1.4855344,-1.3727453,-0.34846497,-0.16197263,-1.3521729,-1.1809293,0.1712436
50,-0.28320083,-0.24286675,"('clumsy', 'skillful')",0.30074918,0.33242524,0.3143506,0.28214777,0.110633,0.1239021,0.0132691
51,-1.2051224,-1.4222317,"('uneducated', 'educated')",-1.0050814,-1.2027922,0.2136406,0.14871132,-0.665521,-0.8254375,-0.1599165
52,0.53401476,0.40881154,"('irrational', 'rational')",-1.2177364,-1.2828004,0.17005628,0.034961686,-0.1712218,-0.2796757,-0.1084539
53,0.28865546,0.4469806,"('uncreative', 'creative')",-0.17143124,-0.106692284,0.9257846,0.8521955,0.3476696,0.3974946,0.049825
54,-0.14330935,-0.20468178,"('incapable', 'capable')",0.5597212,0.60940963,1.4805522,1.5403777,0.6323214,0.6483685,0.0160471
55,-0.97033197,-0.9734473,"('incompetent', 'clever')",-0.49910185,-0.4506055,-0.36214268,-0.32110724,-0.6105255,-0.58172,0.0288055
56,0.7182819,0.76079845,"('impractical', 'practical')",0.67833,0.61942863,-0.82071364,-0.73004127,0.1919661,0.2167286,0.0247625
57,-0.028434854,-0.026531832,"('unimaginative', 'imaginative')",-0.49849483,-0.5341925,-2.8054132,-2.8864217,-1.110781,-1.1490486,-0.0382676
58,-0.14854524,-0.15320149,"('undiscriminating', 'discriminating')",-0.015457568,0.0048357565,0.12756015,0.08122137,-0.0121476,-0.0223815,-0.0102339
59,0.64879,0.62651145,"('foolish', 'wise')",0.15847152,0.103024475,0.77644944,0.7872923,0.5279036,0.5056094,-0.0222942
60,0.12256903,0.22170818,"('inefficient', 'efficient')",0.9763258,1.0167382,-0.53813994,-0.44801098,0.1869183,0.2634785,0.0765602
61,-0.21911009,-0.18346389,"('illogical', 'logical')",-0.98335093,-1.0260525,0.17061855,0.0006818045,-0.3439475,-0.4029449,-0.0589974
62,-0.3185323,-0.19203223,"('incompetent', 'brilliant')",-0.9349388,-0.8287476,-0.47190022,-0.32127252,-0.5751238,-0.4473508,0.127773
63,0.47369698,0.5249638,"('unperceptive', 'insightful')",0.33863452,0.30704278,0.98432994,1.0812722,0.5988871,0.6377596,0.0388725
64,-0.6778018,-0.7054194,"('shy', 'confident')",-0.14050221,-0.19554673,-6.9461527,-6.951937,-2.5881522,-2.6176345,-0.0294823
65,-1.3528723,-1.4768201,"('insecure', 'secure')",-0.15289557,-0.22362387,-0.54429424,-0.5010038,-0.6833541,-0.7338159,-0.0504618
66,0.7645776,0.87338376,"('inactive', 'active')",-0.47802064,-0.37537196,1.1769177,1.1386805,0.4878249,0.5455641,0.0577392
67,1.4018097,1.3058004,"('doubtful', 'determined')",0.7473489,0.6281074,-0.69712776,-0.68372864,0.4840102,0.4167264,-0.0672838
68,-0.6903113,-0.6993058,"('dependent', 'independent')",-0.6601555,-0.71496594,-0.33538496,-0.36156416,-0.5619506,-0.5919453,-0.0299947
69,0.65927714,0.7524097,"('lazy', 'industrious')",1.2902969,1.357606,-0.3207194,-0.30707905,0.5429515,0.6009789,0.0580274
70,0.30280963,0.3421249,"('lethargic', 'energetic')",-0.14911449,-0.13487759,0.26638255,0.2853392,0.1400259,0.1641955,0.0241696
71,1.9110656,1.9968499,"('diffident', 'self-confident')",1.9978805,2.0832574,0.7661196,0.7623441,1.5583552,1.6141504,0.0557952
72,1.32892,1.4381385,"('unambitious', 'ambitious')",-0.08022761,-0.063206896,-0.5861726,-0.5681803,0.2208399,0.2689171,0.0480772
73,1.182486,1.2129922,"('helpless', 'self-reliant')",0.6078118,0.71540517,-3.022469,-2.9588253,-0.4107237,-0.343476,0.0672477
74,-0.075231984,-0.0540722,"('undedicated', 'dedicated')",0.2641052,0.2707152,0.3709926,0.31181392,0.1866219,0.1761523,-0.0104696
75,0.0697718,0.03478928,"('meek', 'impulsive')",-0.24808839,-0.25382757,-0.073432446,-0.023019299,-0.0839163,-0.0806859,0.0032304
76,0.46674454,0.6329368,"('anxious', 'daring')",0.52866036,0.600929,0.05114921,0.12597264,0.3488514,0.4532795,0.1044281
77,-0.8156021,-0.77684706,"('unmotivated', 'motivated')",-0.23986512,-0.25891498,-1.3481429,-1.2544593,-0.8012034,-0.7634071,0.0377963
78,-0.4124713,-0.25963598,"('nonresilient', 'resilient')",0.5051024,0.46952558,0.030583927,0.09936268,0.0410717,0.1030841,0.0620124
79,0.45506057,0.38945067,"('wavering', 'unwavering')",-0.16417527,-0.23111428,0.38766098,0.39760348,0.2261821,0.1853133,-0.0408688
80,-0.2552277,-0.23797987,"('dominated', 'dominating')",-0.4002201,-0.30946898,-1.3480082,-1.2681104,-0.6678187,-0.6051864,0.0626323
81,-0.26830614,-0.42672285,"('submissive', 'aggressive')",-0.274997,-0.4166518,-1.084147,-1.0320493,-0.5424834,-0.6251413,-0.0826579
82,-1.5249393,-1.55781,"('poor', 'rich')",-0.5803647,-0.6116132,5.957467,6.052793,1.2840544,1.2944566,0.0104022
83,0.023450557,0.05598609,"('powerless', 'powerful')",-0.7858021,-0.75837386,-1.2792572,-1.2832582,-0.6805363,-0.661882,0.0186543
84,-1.5585355,-1.5287886,"('inferior', 'superior')",-1.363907,-1.4375222,0.3852742,0.35645133,-0.8457228,-0.8699532,-0.0242304
85,-0.2872386,-0.20457537,"('insignificant', 'prestigious')",0.1895703,0.29804015,0.79431236,0.7968808,0.2322147,0.2967819,0.0645672
86,0.053171907,-0.13384883,"('uninfluential', 'influential')",-0.5033988,-0.6951545,0.13974117,-0.054433867,-0.1034952,-0.2944791,-0.1909839
87,-0.0360136,-0.065365,"('unsuccessful', 'successful')",0.10965933,0.16111448,0.76948416,0.91448045,0.2810433,0.3367433,0.0557
88,-0.95290166,-0.9644725,"('low', 'eminent')",-0.6673105,-0.7564637,-0.022902224,-0.057673473,-0.5477048,-0.5928699,-0.0451651
