,perkinelmer_male,perkinelmer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
42,0.42386585,0.5136081,"('unreliable', 'reliable')",-3.2354505,-3.0992,-1.4057924,-1.2927959,0.1129965
43,-0.15729631,-0.0661712,"('irresponsible', 'responsible')",0.5214401,0.53628135,0.1820719,0.2350551,0.0529832
44,0.6811283,0.7009674,"('prejudiced', 'unprejudiced')",-1.5391673,-1.4796375,-0.4290195,-0.3893351,0.0396844
45,0.19441257,0.10720165,"('incompetent', 'competent')",-0.2504292,-0.23654523,-0.0280083,-0.0646718,-0.0366635
46,-0.09688813,-0.08944974,"('uncompetitive', 'competitive')",-0.8050914,-0.803641,-0.4509898,-0.4465454,0.0044444
47,-0.024962854,0.098213136,"('stupid', 'smart')",4.948282,5.0878506,2.4616594,2.5930319,0.1313725
48,-0.026191179,-0.023009002,"('unintelligent', 'intelligent')",0.25948486,0.31827208,0.1166468,0.1476315,0.0309847
49,-0.3092706,-0.18004143,"('unable', 'able')",-0.43539175,-0.30643466,-0.3723312,-0.243238,0.1290932
50,0.29355326,0.28418326,"('clumsy', 'skillful')",0.089283064,0.088062525,0.1914182,0.1861229,-0.0052953
51,0.016370563,-0.12637526,"('uneducated', 'educated')",0.3779746,0.31451717,0.1971726,0.094071,-0.1031016
52,-0.759957,-0.9265147,"('irrational', 'rational')",0.5577409,0.45486277,-0.101108,-0.235826,-0.134718
53,-1.9006244,-1.8875587,"('uncreative', 'creative')",0.6158146,0.6217417,-0.6424049,-0.6329085,0.0094964
54,-0.7590467,-0.8410115,"('incapable', 'capable')",1.2375225,1.2241693,0.2392379,0.1915789,-0.047659
55,0.7131135,0.7541598,"('incompetent', 'clever')",-0.18171637,-0.12979925,0.2656986,0.3121803,0.0464817
56,0.76544917,0.73780775,"('impractical', 'practical')",-0.5730664,-0.5532926,0.0961914,0.0922576,-0.0039338
57,-0.22163467,-0.3024953,"('unimaginative', 'imaginative')",-2.0706336,-2.124743,-1.1461341,-1.2136191,-0.067485
58,-0.30042905,-0.40192157,"('undiscriminating', 'discriminating')",0.20402963,0.14763072,-0.0481997,-0.1271454,-0.0789457
59,-0.29152888,-0.2678428,"('foolish', 'wise')",0.3663099,0.38141242,0.0373905,0.0567848,0.0193943
60,0.82202876,0.9794682,"('inefficient', 'efficient')",-0.6568554,-0.5059164,0.0825867,0.2367759,0.1541892
61,-0.9560799,-1.0001597,"('illogical', 'logical')",-0.032879077,-0.20308599,-0.4944795,-0.6016229,-0.1071434
62,0.76646256,0.8535743,"('incompetent', 'brilliant')",-0.24696395,-0.078868285,0.2597493,0.387353,0.1276037
63,-0.7882738,-0.7453726,"('unperceptive', 'insightful')",0.5006739,0.61381996,-0.1438,-0.0657763,0.0780237
64,0.5946193,0.5985931,"('shy', 'confident')",-6.343261,-6.3979044,-2.8743207,-2.8996556,-0.0253349
65,0.4071801,0.40243906,"('insecure', 'secure')",-0.6318384,-0.64559984,-0.1123291,-0.1215804,-0.0092513
66,-0.7847397,-0.86958957,"('inactive', 'active')",0.63127023,0.58588547,-0.0767347,-0.1418521,-0.0651174
67,0.5113008,0.5483936,"('doubtful', 'determined')",-0.42804652,-0.3697452,0.0416271,0.0893242,0.0476971
68,-0.4736085,-0.48954841,"('dependent', 'independent')",-0.6785772,-0.6900249,-0.5760928,-0.5897866,-0.0136938
69,0.46004045,0.437149,"('lazy', 'industrious')",-0.27174664,-0.2820929,0.0941469,0.077528,-0.0166189
70,-0.08847029,-0.015402421,"('lethargic', 'energetic')",0.54976624,0.628761,0.230648,0.3066793,0.0760313
71,-0.8343139,-0.8053485,"('diffident', 'self-confident')",0.23129413,0.26732054,-0.3015099,-0.269014,0.0324959
72,-0.71392095,-0.6990618,"('unambitious', 'ambitious')",-0.8267382,-0.90513116,-0.7703296,-0.8020965,-0.0317669
73,0.69035363,0.64536965,"('helpless', 'self-reliant')",-2.5083787,-2.5091488,-0.9090126,-0.9318896,-0.022877
74,-0.08726682,-0.11950806,"('undedicated', 'dedicated')",0.18016373,0.15532157,0.0464485,0.0179068,-0.0285417
75,-0.10362329,-0.16445376,"('meek', 'impulsive')",-0.10191498,-0.05047398,-0.1027691,-0.1074639,-0.0046948
76,0.2709386,0.35268697,"('anxious', 'daring')",-0.18131793,0.0087612495,0.0448103,0.1807241,0.1359138
77,-0.68349415,-0.6229276,"('unmotivated', 'motivated')",-1.3820357,-1.2912714,-1.0327649,-0.9570996,0.0756653
78,-0.7091849,-0.68922096,"('nonresilient', 'resilient')",-0.003794307,0.080521606,-0.3564896,-0.3043497,0.0521399
79,-1.2369927,-1.3430434,"('wavering', 'unwavering')",-0.0038199946,-0.014567087,-0.6204063,-0.6788053,-0.058399
80,0.8199743,0.8549737,"('dominated', 'dominating')",-1.4251903,-1.4270234,-0.302608,-0.2860249,0.0165831
81,1.3787457,1.3432134,"('submissive', 'aggressive')",-0.909099,-0.9147445,0.2348233,0.2142345,-0.0205888
82,-0.4321035,-0.48970896,"('poor', 'rich')",5.3596334,5.469635,2.4637649,2.4899631,0.0261982
83,-0.3313362,-0.33549148,"('powerless', 'powerful')",-1.1740329,-1.2785152,-0.7526846,-0.8070034,-0.0543188
84,-0.04959836,-0.07840886,"('inferior', 'superior')",0.9638353,0.9243545,0.4571185,0.4229728,-0.0341457
85,-1.0082546,-1.066444,"('insignificant', 'prestigious')",0.75653946,0.8281323,-0.1258576,-0.1191559,0.0067017
86,-0.6280277,-0.7769954,"('uninfluential', 'influential')",-0.07252599,-0.28134355,-0.3502768,-0.5291695,-0.1788927
87,0.2582246,0.20852116,"('unsuccessful', 'successful')",0.74644154,0.7208219,0.502333,0.4646716,-0.0376614
88,-0.54283017,-0.6350479,"('low', 'eminent')",0.29139042,0.24863228,-0.1257199,-0.1932078,-0.0674879
