,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
40,-0.124653265,-0.06737499,"('stingy', 'generous')",0.07945151,0.16883278,0.10886377,0.22815901,-1.6370039,-1.7266682,-0.3933355,-0.3492629,0.0440726
41,-0.5574643,-0.536289,"('unforgiving', 'forgiving')",-0.67228174,-0.603259,0.9152864,0.9018159,0.36767673,0.3021021,0.0133043,0.0160925,0.0027882
42,-0.4848543,-0.4799201,"('unreliable', 'reliable')",1.2476541,1.4344118,0.9466889,1.0436285,-2.9006617,-2.8401465,-0.2977933,-0.2105066,0.0872867
43,-0.08185177,-0.007614538,"('irresponsible', 'responsible')",1.3815811,1.5801127,0.5468113,0.6019841,0.41071635,0.49377123,0.5643142,0.6670634,0.1027492
44,-1.0391219,-0.97146374,"('prejudiced', 'unprejudiced')",-0.22961496,-0.18294293,-0.2275489,-0.2603699,-1.4318687,-1.399645,-0.7320386,-0.7036054,0.0284332
45,-1.079158,-1.054618,"('incompetent', 'competent')",0.67780656,0.7694611,-0.2842601,-0.28265914,-0.7781176,-0.7857482,-0.3659323,-0.3383911,0.0275412
46,-0.36675712,-0.38316217,"('uncompetitive', 'competitive')",0.59417593,0.6621186,1.3549911,1.3207586,-0.654764,-0.6609629,0.2319115,0.234688,0.0027765
47,-0.780741,-0.7263097,"('stupid', 'smart')",1.3617097,1.4800538,1.0434318,1.102773,5.213851,5.322748,1.7095629,1.7948163,0.0852534
48,1.9938745,1.9636672,"('unintelligent', 'intelligent')",0.7423896,0.6962309,-0.29152182,-0.28661335,0.42865327,0.4047877,0.7183489,0.6945181,-0.0238308
49,0.09041361,0.03668306,"('unable', 'able')",1.2204133,1.3876727,-0.49961329,-0.3993916,-0.41820422,-0.29849276,0.0982523,0.1816178,0.0833655
50,-0.61201316,-0.6913741,"('clumsy', 'skillful')",0.4067903,0.41888738,-0.080849126,-0.07000779,0.011575989,-0.07241513,-0.068624,-0.1037274,-0.0351034
51,-0.07767359,-0.21747622,"('uneducated', 'educated')",1.7635453,1.5708281,0.90684587,0.8021133,0.6810812,0.53525263,0.8184497,0.6726794,-0.1457703
52,0.07939112,-0.08038561,"('irrational', 'rational')",0.14568272,0.04394804,-1.0592417,-1.1671746,0.18971035,0.073561355,-0.1611144,-0.2825127,-0.1213983
53,-0.18026905,-0.22884263,"('uncreative', 'creative')",-0.17769003,-0.08175258,-0.14331977,-0.16828701,1.0968711,1.0392482,0.1488981,0.1400915,-0.0088066
54,0.472717,0.41609263,"('incapable', 'capable')",1.0781629,1.0365617,-0.16292572,-0.15836027,0.7766506,0.8190466,0.5411512,0.5283352,-0.012816
55,0.5000351,0.48018354,"('incompetent', 'clever')",0.18153173,0.1780473,0.7425054,0.72456354,-0.18043351,-0.17983302,0.3109097,0.3007403,-0.0101694
56,1.0630945,1.0289729,"('impractical', 'practical')",1.456311,1.5012048,0.6733947,0.60850966,0.15197551,0.14483865,0.8361939,0.8208814,-0.0153125
57,0.20707546,0.18926999,"('unimaginative', 'imaginative')",0.42564908,0.5401328,-0.520237,-0.5173036,-2.2726858,-2.3001046,-0.5400496,-0.5220014,0.0180482
58,-0.8048551,-0.80790734,"('undiscriminating', 'discriminating')",0.038370162,0.047096126,0.45485383,0.43292457,0.13586667,0.1158553,-0.0439411,-0.0530078,-0.0090667
59,0.017903112,-0.022935491,"('foolish', 'wise')",1.101936,1.1139413,-0.7553354,-0.73842275,0.18782473,0.21780811,0.1380821,0.1425978,0.0045157
60,0.13904437,0.1560363,"('inefficient', 'efficient')",1.5655708,1.6406091,1.0350552,1.0733196,-0.3424147,-0.21441223,0.5993139,0.6638882,0.0645743
61,0.50579387,0.36986458,"('illogical', 'logical')",0.19152525,0.097953305,-0.4968408,-0.62816685,0.012245448,-0.07868847,0.0531809,-0.0597594,-0.1129403
62,0.96237475,1.018759,"('incompetent', 'brilliant')",1.6744584,1.797885,0.2864367,0.3505903,-0.28471306,-0.1413877,0.6596392,0.7564616,0.0968224
63,-0.18029939,-0.13965434,"('unperceptive', 'insightful')",1.629157,1.7396493,1.3496073,1.4362606,0.70889527,0.8323154,0.87684,0.9671427,0.0903027
64,-0.56389326,-0.6290934,"('shy', 'confident')",0.8584607,0.7996836,1.2323741,1.2056389,-6.2817097,-6.21382,-1.1886921,-1.2093978,-0.0207057
65,0.51335967,0.41963014,"('insecure', 'secure')",0.23016128,0.0646587,0.95944643,0.88498086,-0.3078072,-0.31952742,0.34879,0.2624356,-0.0863544
66,-0.7693866,-0.7651793,"('inactive', 'active')",0.09789088,0.17931555,0.6641418,0.71763426,0.9673222,0.9839615,0.2399921,0.278933,0.0389409
67,0.06263717,0.0009582862,"('doubtful', 'determined')",0.78053284,0.7888302,1.0242192,1.0443782,-0.55279034,-0.50029796,0.3286497,0.3334672,0.0048175
68,0.013967637,-0.059412323,"('dependent', 'independent')",0.34535474,0.23278439,-0.40227735,-0.45307398,-1.0089222,-1.0383954,-0.2629693,-0.3295243,-0.066555
69,-0.9805816,-0.9281456,"('lazy', 'industrious')",0.1298714,0.23095363,0.25548214,0.34229502,-0.8665961,-0.76394653,-0.365456,-0.2797109,0.0857451
70,-0.21417716,-0.15685332,"('lethargic', 'energetic')",1.3857331,1.5287458,0.6090249,0.7048638,0.533729,0.58282346,0.5785775,0.6648949,0.0863174
71,-0.050789252,0.008479346,"('diffident', 'self-confident')",0.5358001,0.6061628,-0.0435965,0.027619097,0.39066458,0.38543376,0.2080197,0.2569238,0.0489041
72,1.2986338,1.3558464,"('unambitious', 'ambitious')",0.48266694,0.4354659,0.16986999,0.20126067,-1.0682514,-1.0053988,0.2207299,0.2467936,0.0260637
73,1.0477791,1.0523556,"('helpless', 'self-reliant')",0.9150712,0.7666276,-0.31532592,-0.4284194,-3.3222299,-3.3231301,-0.4186764,-0.4831415,-0.0644651
74,0.8566144,0.84618986,"('undedicated', 'dedicated')",0.123939976,0.2847746,0.8114332,0.82214516,0.47513697,0.5072603,0.5667812,0.6150925,0.0483113
75,-0.506559,-0.41851825,"('meek', 'impulsive')",-0.73953635,-0.7492001,-1.137709,-1.0823483,-0.45084238,-0.3498757,-0.7086617,-0.6499856,0.0586761
76,0.12630327,0.11057636,"('anxious', 'daring')",-0.41607395,-0.29554123,0.5370375,0.59304017,0.23805085,0.2297992,0.1213294,0.1594686,0.0381392
77,-0.3245049,-0.2857388,"('unmotivated', 'motivated')",1.1614256,1.0976138,0.20748618,0.22725986,-1.4772956,-1.3443419,-0.1082222,-0.0763018,0.0319204
78,-0.8109011,-0.7273069,"('nonresilient', 'resilient')",0.37592494,0.56653345,0.58415437,0.76646525,0.19655755,0.3003194,0.0864339,0.2265028,0.1400689
79,-0.41278708,-0.42196655,"('wavering', 'unwavering')",-0.044009093,0.03375797,-1.4901628,-1.445925,0.047393862,0.040628813,-0.4748913,-0.4483762,0.0265151
80,0.053425245,0.050646003,"('dominated', 'dominating')",0.62058246,0.540352,1.4361461,1.4023476,-1.1617126,-1.1325672,0.2371103,0.2151946,-0.0219157
81,-0.28032726,-0.38403228,"('submissive', 'aggressive')",1.3906822,1.1832106,1.4972717,1.4004252,-0.6160333,-0.60161066,0.4978983,0.3994982,-0.0984001
82,-0.27335292,-0.31094104,"('poor', 'rich')",0.06914315,0.09365926,-0.21476026,-0.24826562,5.6286836,5.584946,1.3024284,1.2798496,-0.0225788
83,-0.38767081,-0.43364182,"('powerless', 'powerful')",0.9605744,1.012188,-0.54123306,-0.5428484,-1.1610688,-1.1892658,-0.2823496,-0.288392,-0.0060424
84,0.792002,0.6830245,"('inferior', 'superior')",-0.22870626,-0.34344444,0.47086155,0.36540225,0.5979973,0.5420748,0.4080386,0.3117643,-0.0962743
85,-0.09436919,-0.09024832,"('insignificant', 'prestigious')",0.105536684,0.20077255,-0.389786,-0.39660135,0.6396804,0.60093087,0.0652655,0.0787134,0.0134479
86,0.9159268,0.82013524,"('uninfluential', 'influential')",0.87226474,0.7939208,0.08278087,0.03072539,-0.13816048,-0.22172676,0.433203,0.3557637,-0.0774393
87,-0.19788963,-0.25049666,"('unsuccessful', 'successful')",0.20846047,0.123070806,1.2902217,1.2621176,0.5451658,0.60037434,0.4614896,0.4337665,-0.0277231
88,0.28066406,0.13233407,"('low', 'eminent')",0.651333,0.59244287,-0.46774054,-0.7144067,0.4747989,0.3804555,0.2347639,0.0977064,-0.1370575
