,regency_male,regency_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
22,0.021892682,0.18043423,"('untrustworthy', 'trustworthy')",0.8729451,1.0160456,-1.0628356,-1.0999306,-0.0559993,0.0321831,0.0881824
23,0.65016985,0.7298609,"('insincere', 'sincere')",1.2618914,1.4552203,6.235149,6.295944,2.7157367,2.8270086,0.1112719
24,0.9590492,0.95477957,"('dishonest', 'honest')",0.8604779,0.8624431,0.67511183,0.6727062,0.8315463,0.8299762,-0.0015701
25,-0.33494505,-0.37791923,"('egoistic', 'altruistic')",0.3433973,0.22261304,1.5792055,1.4698815,0.5292192,0.4381918,-0.0910274
26,1.3938084,1.4297541,"('hardhearted', 'benevolent')",0.9910041,1.0162783,1.3647077,1.2443553,1.24984,1.2301292,-0.0197108
27,1.037759,1.0755261,"('hardhearted', 'softhearted')",1.6053938,1.6433235,1.6959386,1.5775752,1.4463638,1.4321416,-0.0142222
28,-0.47170517,-0.5272114,"('disloyal', 'loyal')",0.4729321,0.43216997,1.1198826,1.0423509,0.3737032,0.3157698,-0.0579334
29,-0.4120126,-0.5684676,"('unfair', 'fair')",0.11057943,0.16973159,-0.112454645,-0.26496083,-0.1379626,-0.2212323,-0.0832697
30,1.075696,1.247998,"('intolerant', 'tolerant')",1.3363296,1.5391507,0.35512593,0.3689775,0.9223838,1.0520421,0.1296583
31,-1.4725142,-1.378488,"('evil', 'good')",-0.8045542,-0.8508048,-0.2648771,-0.37536675,-0.8473152,-0.8682199,-0.0209047
32,0.49765697,0.4194418,"('unkind', 'kind')",1.652614,1.6462173,0.77723277,0.7144872,0.9758345,0.9267154,-0.0491191
33,0.34272698,0.20833124,"('wrong', 'right')",0.5091683,0.4702461,-0.117962345,-0.17309724,0.2446443,0.1684934,-0.0761509
34,0.23654695,0.42405623,"('mean', 'honorable')",0.29274002,0.46371773,5.718375,5.8428407,2.082554,2.2435382,0.1609842
35,-1.2039111,-1.4754364,"('corrupt', 'incorrupt')",-1.4947616,-1.7547804,-0.20269859,-0.32588074,-0.9671238,-1.1853659,-0.2182421
36,-1.7641914,-1.6700271,"('hostile', 'amicable')",-1.6620929,-1.7893842,0.33010113,0.17753969,-1.0320611,-1.0939573,-0.0618962
37,1.1123894,1.1202335,"('fake', 'genuine')",0.27856037,0.37723866,0.50397396,0.46839204,0.6316413,0.6552881,0.0236468
38,-0.16008562,-0.010510348,"('untruthful', 'truthful')",0.18196137,0.25938696,-0.35466895,-0.28199002,-0.1109311,-0.0110378,0.0998933
39,2.0023904,1.8850508,"('exploitative', 'cooperative')",2.1806073,2.1176968,0.2662813,0.2627708,1.4830929,1.4218394,-0.0612535
40,-0.7725477,-0.5675927,"('stingy', 'generous')",0.9788029,1.1213397,-2.0587823,-2.22224,-0.617509,-0.5561643,0.0613447
41,-0.37118784,-0.051357865,"('unforgiving', 'forgiving')",1.831146,2.047297,-0.15242614,-0.24399279,0.435844,0.5839821,0.1481381
42,0.14740144,0.3188965,"('unreliable', 'reliable')",0.9073288,1.1977316,-3.5689256,-3.477772,-0.8380651,-0.6537146,0.1843505
43,1.5328056,1.7119348,"('irresponsible', 'responsible')",1.96018,2.1740212,0.06584008,0.14742707,1.1862752,1.344461,0.1581858
44,-0.43299598,-0.45157456,"('prejudiced', 'unprejudiced')",-0.96142066,-0.9914875,-1.1323143,-1.1154228,-0.8422437,-0.8528283,-0.0105846
45,-0.19987887,0.29508635,"('incompetent', 'competent')",1.1076233,1.549256,-0.3849705,-0.39880142,0.174258,0.481847,0.307589
46,0.5950548,0.8880763,"('uncompetitive', 'competitive')",0.9026214,1.2339581,-1.7834288,-1.7848545,-0.0952509,0.1123933,0.2076442
47,0.0867673,0.23909083,"('stupid', 'smart')",0.7319926,0.807534,5.7353706,5.8280177,2.1847102,2.2915475,0.1068373
48,0.0016538166,0.13830262,"('unintelligent', 'intelligent')",0.2896179,0.34154496,0.13341905,0.117094934,0.1415636,0.1989808,0.0574172
49,0.07471773,0.20756476,"('unable', 'able')",-0.40351105,-0.22100478,-0.5008984,-0.3870159,-0.2765639,-0.1334853,0.1430786
50,-0.7026404,-0.67041755,"('clumsy', 'skillful')",-0.6863175,-0.7379919,-0.21100992,-0.27274305,-0.5333227,-0.5603842,-0.0270615
51,-0.15517262,-0.27664703,"('uneducated', 'educated')",0.37756002,0.43563807,-0.2785566,-0.32770848,-0.0187231,-0.0562391,-0.037516
52,-0.6917903,-0.9891623,"('irrational', 'rational')",-0.3829332,-0.80298305,0.5272383,0.39281553,-0.1824951,-0.4664433,-0.2839482
53,0.26376587,0.2973695,"('uncreative', 'creative')",-0.18771958,-0.17267124,0.32697898,0.23262218,0.1343418,0.1191068,-0.015235
54,0.43005505,0.3231085,"('incapable', 'capable')",-0.03082791,-0.18358107,0.7938047,0.85938543,0.3976773,0.332971,-0.0647063
55,0.7860845,1.0868815,"('incompetent', 'clever')",0.7791799,1.0960988,-0.15553978,-0.106409654,0.4699082,0.6921902,0.222282
56,1.3919648,1.4912403,"('impractical', 'practical')",1.5926833,1.8657924,-1.0335155,-0.85159504,0.6503776,0.835146,0.1847684
57,-0.14479639,0.118212804,"('unimaginative', 'imaginative')",0.5888971,0.76951593,-3.624705,-3.5941265,-1.0602015,-0.9021326,0.1580689
58,-0.32096094,-0.08875925,"('undiscriminating', 'discriminating')",0.22237764,0.45409584,-0.14615482,-0.18226115,-0.0815794,0.0610251,0.1426045
59,-0.42012078,-0.60364705,"('foolish', 'wise')",0.5597853,0.40924507,0.33652994,0.36870626,0.1587315,0.0581014,-0.1006301
60,1.4558346,1.6217426,"('inefficient', 'efficient')",2.127573,2.4359057,-0.2855454,-0.12512213,1.0992874,1.310842,0.2115546
61,0.5899924,0.43652952,"('illogical', 'logical')",1.306738,1.2140226,0.5009264,0.3441585,0.799219,0.6649036,-0.1343154
62,1.1465204,1.402151,"('incompetent', 'brilliant')",1.586468,1.9000293,-0.2763069,-0.12962583,0.8188938,1.0575182,0.2386244
63,0.1406343,0.27677235,"('unperceptive', 'insightful')",1.6637335,1.9362905,-0.03625907,-0.015224934,0.5893696,0.7326126,0.143243
64,-0.4813307,-0.57572913,"('shy', 'confident')",-0.096413076,-0.15258425,-7.0743284,-7.0868654,-2.5506907,-2.6050596,-0.0543689
65,0.22457036,0.076665685,"('insecure', 'secure')",0.44216365,0.39113647,-0.3357542,-0.22308554,0.1103266,0.0815722,-0.0287544
66,-0.3800968,-0.5429586,"('inactive', 'active')",-0.56070435,-0.7220201,0.5512554,0.48117012,-0.1298486,-0.2612695,-0.1314209
67,0.5012525,0.35141003,"('doubtful', 'determined')",0.81331265,0.8057735,-0.62487626,-0.5769205,0.2298963,0.193421,-0.0364753
68,-0.7370458,-0.90628034,"('dependent', 'independent')",-0.14645612,-0.1346745,-1.2280307,-1.2203538,-0.7038442,-0.7537696,-0.0499254
69,-0.5163662,-0.7317395,"('lazy', 'industrious')",0.25641114,0.1395371,-0.7558458,-0.8317394,-0.3386003,-0.4746473,-0.136047
70,0.44327462,0.6363739,"('lethargic', 'energetic')",0.9893595,1.2581177,-0.08131777,-0.048096806,0.4504388,0.6154649,0.1650261
71,0.6711834,0.6262753,"('diffident', 'self-confident')",1.7070022,1.7659978,0.36293525,0.3756377,0.9137069,0.9226369,0.00893
72,1.3465056,1.2929921,"('unambitious', 'ambitious')",0.37242627,0.3335056,-0.21868402,-0.07772706,0.5000827,0.5162569,0.0161742
73,0.55144346,0.52245164,"('helpless', 'self-reliant')",-0.56664616,-0.66670126,-3.5179963,-3.4771879,-1.177733,-1.2071458,-0.0294128
74,0.66748345,0.84479547,"('undedicated', 'dedicated')",1.2011932,1.4937328,-0.57250917,-0.60074437,0.4320558,0.5792613,0.1472055
75,-1.6229125,-1.4879364,"('meek', 'impulsive')",-1.6635724,-1.7170041,-0.8419477,-0.7704507,-1.3761443,-1.3251303,0.051014
76,1.4869106,1.576404,"('anxious', 'daring')",-0.12070634,0.1325868,-0.614048,-0.4955001,0.2507188,0.4044969,0.1537781
77,-0.4665713,-0.32066298,"('unmotivated', 'motivated')",0.76225686,0.97693574,-1.5192498,-1.4196651,-0.4078548,-0.2544641,0.1533907
78,0.3262316,0.42487994,"('nonresilient', 'resilient')",0.63912004,0.86387366,-0.31365025,-0.36210817,0.2172338,0.3088818,0.091648
79,-0.91268826,-0.9789955,"('wavering', 'unwavering')",-1.4596775,-1.4927418,-0.27251202,-0.19442669,-0.8816259,-0.8887214,-0.0070955
80,0.51470834,0.40966505,"('dominated', 'dominating')",0.5634079,0.69355166,-1.2477719,-1.2008002,-0.0565519,-0.0325278,0.0240241
81,-0.41951376,-0.48032093,"('submissive', 'aggressive')",1.0341978,1.0867748,-1.2603551,-1.1229376,-0.2152237,-0.1721612,0.0430625
82,-0.47446117,-0.26371425,"('poor', 'rich')",-0.37602922,-0.27496588,6.524417,6.577973,1.8913088,2.0130976,0.1217888
83,0.49077815,0.52616835,"('powerless', 'powerful')",-0.15553345,-0.022240646,-1.1299915,-1.0721892,-0.2649156,-0.1894205,0.0754951
84,0.5506093,0.29235783,"('inferior', 'superior')",-0.8607471,-0.92493224,0.25339705,0.14921579,-0.0189136,-0.1611196,-0.142206
85,0.117524505,0.060983285,"('insignificant', 'prestigious')",-1.042977,-1.2086222,-0.013083333,-0.09959157,-0.3128453,-0.4157435,-0.1028982
86,-0.01179947,0.06900722,"('uninfluential', 'influential')",0.6458577,0.75941384,-0.45920914,-0.4756395,0.058283,0.1175939,0.0593109
87,0.78942174,0.76923096,"('unsuccessful', 'successful')",1.3685809,1.2443259,0.4079908,0.3917971,0.8553311,0.8017847,-0.0535464
88,-0.18540698,-0.21870553,"('low', 'eminent')",-0.592028,-0.5480386,-0.68375033,-0.6539697,-0.4870618,-0.4735713,0.0134905
