,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
68,-0.10478165,-0.20367335,"('dependent', 'independent')",-0.07198442,-0.3588662,-0.43758106,-0.50591207,-0.2047824,-0.3561505,-0.1513681
69,-1.224516,-1.1951677,"('lazy', 'industrious')",0.18269426,0.26757064,-0.29992244,-0.17489317,-0.4472481,-0.3674967,0.0797514
70,0.81502795,0.8718534,"('lethargic', 'energetic')",0.6525868,0.7221529,0.39641643,0.40628842,0.6213437,0.6667649,0.0454212
71,1.159108,1.2090281,"('diffident', 'self-confident')",2.3618228,2.3340108,0.6444414,0.6373843,1.3884575,1.3934744,0.0050169
72,1.1690583,1.1992815,"('unambitious', 'ambitious')",-0.76750445,-0.72681814,-1.3089392,-1.2323054,-0.3024618,-0.2532807,0.0491811
73,0.20555866,0.19427063,"('helpless', 'self-reliant')",0.9692506,1.0644444,-2.815106,-2.776849,-0.5467656,-0.5060447,0.0407209
74,1.2991183,1.35023,"('undedicated', 'dedicated')",0.9175952,1.005767,0.2675874,0.2958424,0.8281003,0.8839465,0.0558462
75,-1.0459056,-0.9951001,"('meek', 'impulsive')",-1.4363011,-1.2164463,-0.3632882,-0.20073596,-0.9484983,-0.8040942,0.1444041
76,1.3076789,1.3777417,"('anxious', 'daring')",1.2972705,1.3673688,0.43962932,0.41754028,1.0148596,1.0542169,0.0393573
77,0.47520894,0.40862715,"('unmotivated', 'motivated')",0.39577138,0.38664612,-1.1939535,-1.1654153,-0.1076577,-0.1233807,-0.015723
78,0.21215561,0.3403425,"('nonresilient', 'resilient')",0.9942237,1.2034626,0.18303987,0.25510544,0.4631397,0.5996369,0.1364972
79,-0.37278134,-0.43375877,"('wavering', 'unwavering')",-1.2425734,-1.0989282,0.022497008,0.15213926,-0.5309526,-0.4601825,0.0707701
80,0.29647398,0.25478062,"('dominated', 'dominating')",0.7404176,0.61266094,-1.4770539,-1.4835923,-0.1467208,-0.2053836,-0.0586628
81,0.12448381,-0.07154245,"('submissive', 'aggressive')",0.6105889,0.3831674,-0.85912675,-0.9740004,-0.0413513,-0.2207918,-0.1794405
82,-0.25448036,-0.2959123,"('poor', 'rich')",0.5551436,0.5599195,5.763531,5.9018707,2.0213982,2.0552926,0.0338944
83,0.18544832,0.10693107,"('powerless', 'powerful')",0.62199414,0.6651279,-0.8249552,-0.89112073,-0.0058376,-0.0396873,-0.0338497
84,1.3032225,1.1367742,"('inferior', 'superior')",0.21590218,0.011513576,0.7437589,0.67623985,0.7542946,0.6081759,-0.1461187
85,-0.6276034,-0.6214338,"('insignificant', 'prestigious')",-0.20859826,-0.02400481,0.7515318,0.85902154,-0.0282233,0.0711943,0.0994176
86,0.054778084,-0.14252716,"('uninfluential', 'influential')",0.1014192,-0.020901881,-0.09667289,-0.31535894,0.0198415,-0.159596,-0.1794375
87,-0.016533285,-0.1322871,"('unsuccessful', 'successful')",1.8539048,1.7996997,0.6651782,0.7738883,0.8341832,0.813767,-0.0204162
88,0.57709795,0.37613228,"('low', 'eminent')",0.69691366,0.6122852,0.3739966,0.37237486,0.5493361,0.4535975,-0.0957386
