,mohawk_male,mohawk_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
78,-0.1351239,-0.12106767,"('nonresilient', 'resilient')",0.37835103,0.39138547,-0.2817699,-0.21953638,-0.0128476,0.0169271,0.0297747
79,-0.56592625,-0.60301733,"('wavering', 'unwavering')",-1.0728401,-1.1459218,0.14400293,0.21782692,-0.4982545,-0.5103707,-0.0121162
80,-0.3156755,-0.32891124,"('dominated', 'dominating')",0.1759432,0.19583277,-1.1796031,-1.1997547,-0.4397785,-0.4442777,-0.0044992
81,0.6202565,0.5751066,"('submissive', 'aggressive')",1.5075775,1.3384337,-0.9508938,-0.9353325,0.3923134,0.3260693,-0.0662441
82,0.16707529,0.1932885,"('poor', 'rich')",-0.0060969666,0.0146198645,5.9587445,6.063008,2.0399076,2.0903053,0.0503977
83,-0.06820296,-0.080810055,"('powerless', 'powerful')",-0.22579026,-0.16661009,-1.2592481,-1.3450252,-0.5177471,-0.5308151,-0.013068
84,0.095718265,0.011451296,"('inferior', 'superior')",-0.52674663,-0.5084321,0.61490583,0.5539272,0.0612925,0.0189821,-0.0423104
85,0.18238312,0.15036568,"('insignificant', 'prestigious')",-0.3547643,-0.3731205,0.4400671,0.5309056,0.0892286,0.1027169,0.0134883
86,0.8609486,0.8033652,"('uninfluential', 'influential')",0.15143666,-0.05231583,-0.055273138,-0.2656648,0.3190374,0.1617949,-0.1572425
87,-1.0247386,-1.0863482,"('unsuccessful', 'successful')",0.47614306,0.37303397,0.2610749,0.29959273,-0.0958402,-0.1379071,-0.0420669
88,-0.0724764,-0.082132295,"('low', 'eminent')",0.43233615,0.2436177,-0.053126983,-0.025700081,0.1022443,0.0452618,-0.0569825
