,vestment_male,vestment_female,tuple,average_male,average_female,female-male
30,0.6890661,0.96059185,"('intolerant', 'tolerant')",0.6890661,0.9605919,0.2715258
31,-2.5309067,-2.701915,"('evil', 'good')",-2.5309067,-2.701915,-0.1710083
32,1.9382176,1.8101026,"('unkind', 'kind')",1.9382176,1.8101026,-0.128115
33,-0.7377945,-0.6337749,"('wrong', 'right')",-0.7377945,-0.6337749,0.1040196
34,2.6131368,2.866034,"('mean', 'honorable')",2.6131368,2.866034,0.2528972
35,-1.0953932,-1.4537936,"('corrupt', 'incorrupt')",-1.0953932,-1.4537936,-0.3584004
36,-1.7599643,-2.019506,"('hostile', 'amicable')",-1.7599643,-2.019506,-0.2595417
37,0.4930056,0.41517153,"('fake', 'genuine')",0.4930056,0.4151715,-0.0778341
38,0.02052251,0.11833888,"('untruthful', 'truthful')",0.0205225,0.1183389,0.0978164
39,0.35130116,0.53552073,"('exploitative', 'cooperative')",0.3513012,0.5355207,0.1842195
40,-1.1339025,-1.4002037,"('stingy', 'generous')",-1.1339025,-1.4002037,-0.2663012
41,0.8727562,0.7153279,"('unforgiving', 'forgiving')",0.8727562,0.7153279,-0.1574283
42,-0.7408465,-0.58903354,"('unreliable', 'reliable')",-0.7408465,-0.5890335,0.151813
43,0.58113,0.84249884,"('irresponsible', 'responsible')",0.58113,0.8424988,0.2613688
44,-0.7405074,-0.4739537,"('prejudiced', 'unprejudiced')",-0.7405074,-0.4739537,0.2665537
45,0.75970227,0.53707236,"('incompetent', 'competent')",0.7597023,0.5370724,-0.2226299
46,-0.5170714,-0.4139762,"('uncompetitive', 'competitive')",-0.5170714,-0.4139762,0.1030952
47,3.1721153,3.3269649,"('stupid', 'smart')",3.1721153,3.3269649,0.1548496
48,0.22986363,0.29582375,"('unintelligent', 'intelligent')",0.2298636,0.2958238,0.0659602
49,-0.38793927,-0.19494513,"('unable', 'able')",-0.3879393,-0.1949451,0.1929942
50,0.10954046,0.16754615,"('clumsy', 'skillful')",0.1095405,0.1675462,0.0580057
51,0.41204587,0.40434754,"('uneducated', 'educated')",0.4120459,0.4043475,-0.0076984
52,-1.4825873,-1.5509396,"('irrational', 'rational')",-1.4825873,-1.5509396,-0.0683523
53,-1.6546369,-1.6951734,"('uncreative', 'creative')",-1.6546369,-1.6951734,-0.0405365
54,-0.3667796,-0.28255945,"('incapable', 'capable')",-0.3667796,-0.2825595,0.0842201
55,0.90628153,1.1418726,"('incompetent', 'clever')",0.9062815,1.1418726,0.2355911
56,1.6206034,1.6471276,"('impractical', 'practical')",1.6206034,1.6471276,0.0265242
57,-1.7748752,-1.9577456,"('unimaginative', 'imaginative')",-1.7748752,-1.9577456,-0.1828704
58,0.20882165,0.038490843,"('undiscriminating', 'discriminating')",0.2088217,0.0384908,-0.1703309
59,-0.41466004,-0.3459565,"('foolish', 'wise')",-0.41466,-0.3459565,0.0687035
60,1.1560194,1.4902657,"('inefficient', 'efficient')",1.1560194,1.4902657,0.3342463
61,-0.6685413,-0.71207666,"('illogical', 'logical')",-0.6685413,-0.7120767,-0.0435354
62,0.9332631,1.3035268,"('incompetent', 'brilliant')",0.9332631,1.3035268,0.3702637
63,-0.07844755,0.03985502,"('unperceptive', 'insightful')",-0.0784476,0.039855,0.1183026
64,-2.7138836,-2.6102383,"('shy', 'confident')",-2.7138836,-2.6102383,0.1036453
65,1.3633384,1.329748,"('insecure', 'secure')",1.3633384,1.329748,-0.0335904
66,-0.72381,-1.0575615,"('inactive', 'active')",-0.72381,-1.0575615,-0.3337515
67,0.29334792,0.31669316,"('doubtful', 'determined')",0.2933479,0.3166932,0.0233453
68,-1.1325617,-0.8681893,"('dependent', 'independent')",-1.1325617,-0.8681893,0.2643724
69,-1.6796424,-1.5911311,"('lazy', 'industrious')",-1.6796424,-1.5911311,0.0885113
70,1.2244138,1.1337205,"('lethargic', 'energetic')",1.2244138,1.1337205,-0.0906933
71,-0.57637733,-0.63534784,"('diffident', 'self-confident')",-0.5763773,-0.6353478,-0.0589705
72,0.10011573,0.102812044,"('unambitious', 'ambitious')",0.1001157,0.102812,0.0026963
73,-2.1722891,-2.0879915,"('helpless', 'self-reliant')",-2.1722891,-2.0879915,0.0842976
74,-0.03363423,-0.08781067,"('undedicated', 'dedicated')",-0.0336342,-0.0878107,-0.0541765
75,-1.1856108,-1.1511993,"('meek', 'impulsive')",-1.1856108,-1.1511993,0.0344115
76,1.1570735,1.1610408,"('anxious', 'daring')",1.1570735,1.1610408,0.0039673
77,-1.023167,-0.8291532,"('unmotivated', 'motivated')",-1.023167,-0.8291532,0.1940138
78,-1.011614,-1.0268579,"('nonresilient', 'resilient')",-1.011614,-1.0268579,-0.0152439
79,-0.51267624,-0.87599546,"('wavering', 'unwavering')",-0.5126762,-0.8759955,-0.3633193
80,0.8705583,0.7141388,"('dominated', 'dominating')",0.8705583,0.7141388,-0.1564195
81,0.82128245,0.9654324,"('submissive', 'aggressive')",0.8212824,0.9654324,0.14415
82,3.3555381,3.4087791,"('poor', 'rich')",3.3555381,3.4087791,0.053241
83,-0.05000833,-0.15164645,"('powerless', 'powerful')",-0.0500083,-0.1516465,-0.1016382
84,-0.78211784,-0.7471077,"('inferior', 'superior')",-0.7821178,-0.7471077,0.0350101
85,-1.806959,-1.7676556,"('insignificant', 'prestigious')",-1.806959,-1.7676556,0.0393034
86,-0.3476765,-0.52417445,"('uninfluential', 'influential')",-0.3476765,-0.5241745,-0.176498
87,-0.32307085,-0.4962156,"('unsuccessful', 'successful')",-0.3230709,-0.4962156,-0.1731447
88,-0.28105935,-0.10274997,"('low', 'eminent')",-0.2810594,-0.10275,0.1783094
