,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
79,-0.25162867,-0.269925,"('wavering', 'unwavering')",-0.60849875,-0.63596594,-0.44489413,-0.46652174,-0.4350072,-0.4574709,-0.0224637
80,0.49963802,0.44955122,"('dominated', 'dominating')",0.1215528,0.17419562,-0.3396131,-0.17858319,0.0938592,0.1483879,0.0545287
81,0.400442,0.07308362,"('submissive', 'aggressive')",0.51148593,0.5099311,-0.13805994,-0.048646286,0.257956,0.1781228,-0.0798332
82,-0.6229046,-0.6521333,"('poor', 'rich')",0.19074342,0.17278375,5.9613576,5.951831,1.8430654,1.8241604,-0.018905
83,-0.0076098777,-0.09085403,"('powerless', 'powerful')",0.5492927,0.53762555,-0.925921,-0.9667558,-0.1280794,-0.1733281,-0.0452487
84,0.2339593,0.20831674,"('inferior', 'superior')",0.5833522,0.4999204,0.6282657,0.63171315,0.481859,0.4466501,-0.0352089
85,-0.40274397,-0.37569204,"('insignificant', 'prestigious')",0.76141614,0.63806206,-0.29019034,-0.47467268,0.0228273,-0.0707676,-0.0935949
86,-1.41,-1.5817358,"('uninfluential', 'influential')",0.24806926,0.15632087,-0.21702796,-0.30727124,-0.4596529,-0.5775621,-0.1179092
87,-0.14531276,-0.20880456,"('unsuccessful', 'successful')",0.6868119,0.71931547,0.70431423,0.82992274,0.4152711,0.4468112,0.0315401
88,-0.46788087,-0.6738752,"('low', 'eminent')",-0.005443272,-0.14519827,-0.28353652,-0.4246582,-0.2522869,-0.4145772,-0.1622903
