,wells_male,wells_female,tuple,fargo_male,fargo_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
37,-0.5947558,-0.55241156,"('fake', 'genuine')",-0.63694865,-0.6823164,-1.084118,-1.0485468,-0.1106314,-0.22920518,-0.6066135,-0.6281199,-0.0215064
38,-0.03469779,-0.11391865,"('untruthful', 'truthful')",-0.6687739,-0.68156314,-0.090008736,-0.13428922,0.46824256,0.48592818,-0.0813095,-0.1109607,-0.0296512
39,0.46710113,0.60793644,"('exploitative', 'cooperative')",0.3436409,0.40731153,0.18727559,0.16886827,0.3527747,0.43673703,0.3376981,0.4052133,0.0675152
40,1.1213359,1.158254,"('stingy', 'generous')",0.6954592,0.71379936,0.08726289,0.17078152,-2.1050541,-2.0651338,-0.050249,-0.0055747,0.0446743
41,0.039646916,0.119964726,"('unforgiving', 'forgiving')",-0.32789916,-0.27259004,-0.19813472,-0.10952744,-0.15030318,-0.25274384,-0.1591725,-0.1287242,0.0304483
42,0.9858061,1.156945,"('unreliable', 'reliable')",0.29772484,0.3421889,0.81160456,0.86942565,-2.7421505,-2.4826398,-0.1617538,-0.0285201,0.1332337
43,-1.5925794,-1.4896158,"('irresponsible', 'responsible')",-1.050026,-1.0303754,-1.1687175,-1.1345881,-0.13166729,-0.21451506,-0.9857475,-0.9672735,0.018474
44,0.22777452,0.36201817,"('prejudiced', 'unprejudiced')",-1.2411808,-1.1191858,-1.3491875,-1.2204076,-1.4480724,-1.3014327,-0.9526665,-0.819752,0.1329145
45,-1.8524988,-1.8656944,"('incompetent', 'competent')",-1.7117883,-1.7071594,-1.2999531,-1.3724319,-1.4632118,-1.6122439,-1.5818629,-1.6393824,-0.0575195
46,-1.1091468,-1.273463,"('uncompetitive', 'competitive')",-0.052419282,-0.14326507,-0.4047379,-0.48820856,-0.15478747,-0.24894047,-0.4302728,-0.5384693,-0.1081965
47,-0.021684954,0.08880772,"('stupid', 'smart')",0.057528105,0.120804444,0.6508803,0.7024883,4.197578,4.0139,1.2210753,1.2315,0.0104247
48,-0.7781121,-0.7952314,"('unintelligent', 'intelligent')",-1.0258547,-1.0814031,-0.47000098,-0.49196988,-1.288644,-1.3958205,-0.8906529,-0.9411062,-0.0504533
49,-0.997482,-0.9106543,"('unable', 'able')",-0.54067105,-0.47300094,-0.41641247,-0.33324727,-0.52656996,-0.47731125,-0.6202838,-0.5485535,0.0717303
50,0.26686916,0.27189648,"('clumsy', 'skillful')",-0.6860748,-0.659211,1.3517282,1.3252757,0.75050676,0.62307906,0.4207573,0.39026,-0.0304973
51,-1.322015,-1.5540973,"('uneducated', 'educated')",-1.7725674,-1.872201,-0.6234422,-0.7970346,-0.3884837,-0.5460924,-1.0266271,-1.1923563,-0.1657292
52,1.498345,1.4598916,"('irrational', 'rational')",-0.11801091,-0.1472784,1.1988912,1.2165306,0.14893122,0.11444209,0.6820391,0.6608965,-0.0211426
53,0.50195897,0.55140203,"('uncreative', 'creative')",1.0567731,1.071103,1.0195818,1.0950141,1.261806,1.215387,0.96003,0.9832265,0.0231965
54,0.027641267,0.016336257,"('incapable', 'capable')",1.3293995,1.3637196,1.4441592,1.484476,0.9552333,0.9435227,0.9391083,0.9520136,0.0129053
55,-2.0716786,-2.0702531,"('incompetent', 'clever')",-1.7106608,-1.7369447,-1.5414474,-1.6056005,-1.3088673,-1.3670985,-1.6581635,-1.6949742,-0.0368107
56,-1.0215435,-1.086522,"('impractical', 'practical')",-0.12900516,-0.18861884,-0.90451586,-1.0238235,-0.67532116,-0.70563155,-0.6825964,-0.7511489,-0.0685525
57,-0.87571144,-0.9655236,"('unimaginative', 'imaginative')",-0.9888936,-1.066753,-0.81900173,-0.9180612,-3.0593467,-2.9541993,-1.4357383,-1.4761343,-0.040396
58,1.0256165,1.0989045,"('undiscriminating', 'discriminating')",0.53956336,0.5304775,0.7874308,0.8235098,0.85081106,0.8487859,0.8008554,0.8254194,0.024564
59,0.9323438,0.97890323,"('foolish', 'wise')",0.024977852,0.07386936,1.4968687,1.5395138,-0.29801852,-0.26732516,0.5390429,0.5812404,0.0421975
60,-2.0187333,-2.0332842,"('inefficient', 'efficient')",-0.8127979,-0.8362958,-1.3499876,-1.4287723,-0.6377475,-0.7009488,-1.2048166,-1.2498252,-0.0450086
61,0.39080966,0.2881793,"('illogical', 'logical')",0.3662568,0.30781776,0.84737617,0.780696,0.30790043,0.23477454,0.4780858,0.4028669,-0.0752189
62,-1.3004347,-1.225767,"('incompetent', 'brilliant')",-1.7579703,-1.7000576,-1.4110597,-1.4034176,-0.6909082,-0.6737447,-1.2900932,-1.2507467,0.0393465
63,-0.49992937,-0.5771784,"('unperceptive', 'insightful')",-0.16074887,-0.1619507,0.6728457,0.7077688,0.35489288,0.31087694,0.0917651,0.0698792,-0.0218859
64,-0.031745784,0.020364141,"('shy', 'confident')",-0.78605115,-0.76652706,-0.31506136,-0.291325,-5.6996026,-5.290268,-1.7081152,-1.581939,0.1261762
65,-1.0066298,-1.0837299,"('insecure', 'secure')",-0.7202023,-0.775406,-0.35227185,-0.47860208,-0.471977,-0.53327954,-0.6377702,-0.7177544,-0.0799842
66,1.6294293,1.7505473,"('inactive', 'active')",1.4161909,1.4763243,2.3369596,2.399879,2.3237424,2.3996112,1.9265805,2.0065904,0.0800099
67,0.070182994,0.020386249,"('doubtful', 'determined')",0.13648096,0.073909804,-0.018380415,-0.06337844,-0.61588246,-0.5906034,-0.1068997,-0.1399215,-0.0330218
68,-0.71875525,-0.7657336,"('dependent', 'independent')",-1.6791507,-1.7720135,-1.3554487,-1.4298799,-1.4324049,-1.4335167,-1.2964399,-1.350286,-0.0538461
69,1.3439106,1.5657893,"('lazy', 'industrious')",1.236587,1.4051313,1.1903324,1.2924851,-0.09692407,0.26784372,0.9184765,1.1328124,0.2143359
70,-1.469837,-1.4015808,"('lethargic', 'energetic')",-1.5743454,-1.6047734,-0.8599812,-0.8765965,-0.51719266,-0.5809413,-1.1053391,-1.115973,-0.0106339
71,1.6888666,1.7956063,"('diffident', 'self-confident')",2.3423257,2.4512653,1.1782218,1.2736763,0.56800133,0.6078336,1.4443538,1.5320954,0.0877416
72,-0.4231355,-0.32043156,"('unambitious', 'ambitious')",0.48255715,0.5071436,-0.7523223,-0.7772452,-1.2854288,-1.3572433,-0.4945824,-0.4869441,0.0076383
73,1.5704972,1.6266955,"('helpless', 'self-reliant')",0.37871638,0.3953346,-0.110882714,-0.10802469,-3.5117621,-3.2270832,-0.4183578,-0.3282695,0.0900883
74,0.19648498,0.2117573,"('undedicated', 'dedicated')",0.28624228,0.23395526,0.28766423,0.2146459,-0.1197304,-0.21253294,0.1626653,0.1119564,-0.0507089
75,0.5288218,0.6604679,"('meek', 'impulsive')",-0.9971225,-0.82809746,0.22181489,0.41493863,0.34468633,0.6465616,0.0245501,0.2234677,0.1989176
76,-0.8653096,-0.8332493,"('anxious', 'daring')",-0.24861541,-0.2549574,-0.16116288,-0.09064864,-0.3824172,-0.30320105,-0.4143763,-0.3705141,0.0438622
77,-1.51355,-1.5106004,"('unmotivated', 'motivated')",-0.14378619,-0.0294843,0.15091184,0.18550536,-0.13145289,0.03915392,-0.4094693,-0.3288563,0.080613
78,-0.16443464,-0.19768804,"('nonresilient', 'resilient')",1.1204026,1.1426718,0.6822717,0.6871641,1.3901592,1.3823609,0.7570997,0.7536272,-0.0034725
79,1.2125939,1.2586532,"('wavering', 'unwavering')",1.3377849,1.376586,1.4335861,1.4804934,0.45432216,0.48991695,1.1095718,1.1514124,0.0418406
80,-0.77241874,-0.9117651,"('dominated', 'dominating')",-1.1918507,-1.2340161,-0.75495625,-0.86815006,-0.44900346,-0.4219262,-0.7920573,-0.8589643,-0.066907
81,-1.5583993,-1.8082658,"('submissive', 'aggressive')",-1.8430973,-1.9635749,-0.7864281,-0.9483223,-1.6578313,-1.607066,-1.461439,-1.5818073,-0.1203683
82,-1.4749105,-1.5117766,"('poor', 'rich')",-1.4436789,-1.4218768,-1.1785656,-1.1639808,4.5372286,4.249368,0.1100184,0.0379335,-0.0720849
83,0.6380356,0.5885647,"('powerless', 'powerful')",1.1470449,1.1500695,0.82704383,0.88116866,-0.7532105,-0.6912732,0.4647284,0.4821324,0.017404
84,0.9396906,0.84210896,"('inferior', 'superior')",0.85727584,0.81491584,1.0090722,0.9448439,0.65074587,0.6514889,0.8641961,0.8133394,-0.0508567
85,2.419344,2.5445309,"('insignificant', 'prestigious')",1.3368425,1.5472416,2.5268345,2.7306223,0.8082525,0.9275223,1.7728183,1.9374793,0.164661
86,-1.5734056,-1.7600306,"('uninfluential', 'influential')",-0.39930767,-0.59537494,-0.43783522,-0.6242308,-0.81078917,-1.026563,-0.8053344,-1.0015498,-0.1962154
87,0.39389637,0.3278691,"('unsuccessful', 'successful')",0.4824097,0.4799679,1.4094208,1.2836674,0.6674604,0.74827224,0.7382969,0.7099442,-0.0283527
88,-0.14689268,-0.24818857,"('low', 'eminent')",-0.785485,-0.8093328,-0.45450312,-0.4991007,-1.007929,-1.1053531,-0.5987024,-0.6654938,-0.0667914
