,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,-0.103175074,-0.12016258,"('immoral', 'moral')",-0.5169108,-0.4630149,-0.3100429,-0.2915887,0.0184542
22,-0.3468889,-0.4119572,"('untrustworthy', 'trustworthy')",-0.6052004,-0.6735846,-0.4760447,-0.5427709,-0.0667262
23,-0.118293226,-0.15919264,"('insincere', 'sincere')",5.7194715,5.7369914,2.8005891,2.7888994,-0.0116897
24,0.51844126,0.50584275,"('dishonest', 'honest')",0.93047076,0.8480242,0.724456,0.6769335,-0.0475225
25,0.05064497,0.013952322,"('egoistic', 'altruistic')",1.6121769,1.5762264,0.8314109,0.7950894,-0.0363215
26,0.9759683,0.83801365,"('hardhearted', 'benevolent')",1.7605121,1.6818863,1.3682402,1.2599499,-0.1082903
27,0.11363054,0.24779767,"('hardhearted', 'softhearted')",1.7123855,1.6109264,0.913008,0.9293621,0.0163541
28,-0.33385617,-0.47207206,"('disloyal', 'loyal')",0.8601279,0.74317783,0.2631359,0.1355529,-0.127583
29,-0.27934495,-0.38330144,"('unfair', 'fair')",-0.2145188,-0.36288616,-0.2469319,-0.3730938,-0.1261619
30,0.782019,0.83308697,"('intolerant', 'tolerant')",1.1065638,1.1269817,0.9442914,0.9800344,0.035743
31,-0.8856251,-0.9315627,"('evil', 'good')",-0.90020823,-1.0290165,-0.8929167,-0.9802896,-0.0873729
32,-0.09628384,-0.07206753,"('unkind', 'kind')",1.0501548,0.91558903,0.4769355,0.4217607,-0.0551748
33,0.753574,0.64137435,"('wrong', 'right')",-0.30885938,-0.4474147,0.2223573,0.0969798,-0.1253775
34,0.4013153,0.49108517,"('mean', 'honorable')",5.745978,6.016922,3.0736465,3.2540035,0.180357
35,-0.4881396,-0.66565394,"('corrupt', 'incorrupt')",-0.1006914,-0.27834746,-0.2944155,-0.4720007,-0.1775852
36,-0.25829032,-0.4768292,"('hostile', 'amicable')",0.14927606,-0.04852397,-0.0545071,-0.2626766,-0.2081695
37,-0.39118794,-0.41157672,"('fake', 'genuine')",0.5419768,0.5427247,0.0753944,0.065574,-0.0098204
38,0.030664515,-0.059852056,"('untruthful', 'truthful')",-0.12159578,-0.084897965,-0.0454656,-0.072375,-0.0269094
39,0.7397913,0.826612,"('exploitative', 'cooperative')",0.22623356,0.20789424,0.4830124,0.5172531,0.0342407
40,0.39859265,0.40082818,"('stingy', 'generous')",-1.3512454,-1.5072215,-0.4763264,-0.5531967,-0.0768703
41,-0.2520292,-0.29465604,"('unforgiving', 'forgiving')",0.07428706,-0.06269971,-0.0888711,-0.1786779,-0.0898068
42,-0.7231681,-0.4655384,"('unreliable', 'reliable')",-3.238057,-3.119031,-1.9806125,-1.7922847,0.1883278
43,-0.22099935,-0.10439244,"('irresponsible', 'responsible')",0.49828762,0.532231,0.1386441,0.2139193,0.0752752
44,-0.25311923,-0.15770973,"('prejudiced', 'unprejudiced')",-1.4512967,-1.3846152,-0.852208,-0.7711625,0.0810455
45,-0.5241131,-0.537416,"('incompetent', 'competent')",0.022992548,-0.043959707,-0.2505603,-0.2906879,-0.0401276
46,-0.0053901896,-0.04660351,"('uncompetitive', 'competitive')",-0.5918196,-0.6441295,-0.2986049,-0.3453665,-0.0467616
47,0.9262618,1.026461,"('stupid', 'smart')",5.4133687,5.5821652,3.1698153,3.3043132,0.1344979
48,0.34118956,0.32802993,"('unintelligent', 'intelligent')",0.5561864,0.5993599,0.448688,0.4636949,0.0150069
49,-0.7210686,-0.56543505,"('unable', 'able')",-0.40945828,-0.25374258,-0.5652635,-0.4095888,0.1556747
50,-0.75073534,-0.6996108,"('clumsy', 'skillful')",0.068461046,0.050010648,-0.3411371,-0.3248001,0.016337
51,-0.72806144,-0.8104836,"('uneducated', 'educated')",0.5280635,0.52757895,-0.099999,-0.1414523,-0.0414533
52,0.2617358,-0.08252004,"('irrational', 'rational')",0.036666133,-0.14057998,0.149201,-0.11155,-0.260751
53,-0.5583845,-0.59516174,"('uncreative', 'creative')",0.71222234,0.69885653,0.0769189,0.0518474,-0.0250715
54,-0.7130279,-0.8181017,"('incapable', 'capable')",1.1678782,1.16659,0.2274251,0.1742441,-0.053181
55,-0.35646948,-0.29970336,"('incompetent', 'clever')",0.22784328,0.2343196,-0.0643131,-0.0326919,0.0316212
56,0.29654193,0.3737049,"('impractical', 'practical')",-0.61332613,-0.5251563,-0.1583921,-0.0757257,0.0826664
57,-0.2048077,-0.27911088,"('unimaginative', 'imaginative')",-2.211771,-2.3033564,-1.2082894,-1.2912337,-0.0829443
58,0.6053102,0.55343604,"('undiscriminating', 'discriminating')",0.46715775,0.38825902,0.536234,0.4708475,-0.0653865
59,0.11504753,0.06533411,"('foolish', 'wise')",0.02252549,0.008080667,0.0687865,0.0367074,-0.0320791
60,0.6215916,0.9194531,"('inefficient', 'efficient')",0.024117012,0.21760064,0.3228543,0.5685269,0.2456726
61,0.4431987,0.32223466,"('illogical', 'logical')",0.4583551,0.27065027,0.4507769,0.2964424,-0.1543345
62,0.3042344,0.44222042,"('incompetent', 'brilliant')",0.03569746,0.19181474,0.1699659,0.3170176,0.1470517
63,-0.3880386,-0.3127448,"('unperceptive', 'insightful')",0.7828573,0.8381138,0.1974093,0.2626845,0.0652752
64,-0.7019098,-0.689382,"('shy', 'confident')",-6.821686,-6.8870945,-3.7617979,-3.7882383,-0.0264404
65,-0.0940917,-0.13449977,"('insecure', 'secure')",-0.36466527,-0.2939389,-0.2293785,-0.2142193,0.0151592
66,-0.9141863,-1.0225496,"('inactive', 'active')",0.7518008,0.65540624,-0.0811928,-0.1835717,-0.1023789
67,-0.25148842,-0.19786769,"('doubtful', 'determined')",-0.6952471,-0.6269042,-0.4733678,-0.4123859,0.0609819
68,-0.5208436,-0.5971973,"('dependent', 'independent')",-0.40405858,-0.42153537,-0.4624511,-0.5093663,-0.0469152
69,0.29061556,0.28443736,"('lazy', 'industrious')",-0.63302374,-0.66509736,-0.1712041,-0.19033,-0.0191259
70,-0.38984033,-0.31165665,"('lethargic', 'energetic')",0.7302161,0.7543413,0.1701879,0.2213423,0.0511544
71,0.78731143,0.83012855,"('diffident', 'self-confident')",0.28488964,0.28186893,0.5361005,0.5559987,0.0198982
72,0.024663605,0.10767276,"('unambitious', 'ambitious')",-0.441879,-0.4457819,-0.2086077,-0.1690546,0.0395531
73,1.5072428,1.5152066,"('helpless', 'self-reliant')",-2.9441164,-2.9692938,-0.7184368,-0.7270436,-0.0086068
74,0.12014247,0.18050009,"('undedicated', 'dedicated')",0.06993321,0.018187314,0.0950378,0.0993437,0.0043059
75,0.082358085,0.01981574,"('meek', 'impulsive')",-0.18635544,-0.13942198,-0.0519987,-0.0598031,-0.0078044
76,0.06185263,0.24674319,"('anxious', 'daring')",0.2036638,0.35378617,0.1327582,0.3002647,0.1675065
77,-0.48128435,-0.47001883,"('unmotivated', 'motivated')",-1.1378727,-1.0667588,-0.8095785,-0.7683888,0.0411897
78,-0.80096686,-0.66574275,"('nonresilient', 'resilient')",-0.031565018,0.02490344,-0.4162659,-0.3204197,0.0958462
79,-0.6374111,-0.77422506,"('wavering', 'unwavering')",-0.16725472,-0.15662137,-0.4023329,-0.4654232,-0.0630903
80,0.0321469,0.097670086,"('dominated', 'dominating')",-0.91638356,-0.88012075,-0.4421183,-0.3912253,0.050893
81,0.10756725,0.1243846,"('submissive', 'aggressive')",-0.6455642,-0.54672986,-0.2689985,-0.2111726,0.0578259
82,-0.62468165,-0.66137356,"('poor', 'rich')",6.071627,6.246296,2.7234728,2.7924612,0.0689884
83,0.15496434,0.10232468,"('powerless', 'powerful')",-1.2244931,-1.2774959,-0.5347644,-0.5875856,-0.0528212
84,0.14768893,0.09579938,"('inferior', 'superior')",0.7056535,0.66212827,0.4266712,0.3789638,-0.0477074
85,0.34952685,0.28841323,"('insignificant', 'prestigious')",0.47379458,0.43482035,0.4116607,0.3616168,-0.0500439
86,-0.3028255,-0.4895333,"('uninfluential', 'influential')",0.31847852,0.13935351,0.0078265,-0.1750899,-0.1829164
87,0.19781438,0.08458631,"('unsuccessful', 'successful')",0.8159828,0.8339996,0.5068986,0.4592929,-0.0476057
88,-0.44330922,-0.46973094,"('low', 'eminent')",0.23803203,0.25592878,-0.1026386,-0.1069011,-0.0042625
