,gun_male,gun_female,tuple,average_male,average_female,female-male
77,-1.4653993,-1.2437111,"('unmotivated', 'motivated')",-1.4653993,-1.2437111,0.2216882
78,-0.8077479,-0.77564347,"('nonresilient', 'resilient')",-0.8077479,-0.7756435,0.0321044
79,-0.4148929,-0.26750943,"('wavering', 'unwavering')",-0.4148929,-0.2675094,0.1473835
80,-0.08938729,-0.3221244,"('dominated', 'dominating')",-0.0893873,-0.3221244,-0.2327371
81,0.19192865,0.22917289,"('submissive', 'aggressive')",0.1919287,0.2291729,0.0372442
82,6.9340386,7.1900253,"('poor', 'rich')",6.9340386,7.1900253,0.2559867
83,-0.33321428,-0.4248253,"('powerless', 'powerful')",-0.3332143,-0.4248253,-0.091611
84,0.7201017,0.7537631,"('inferior', 'superior')",0.7201017,0.7537631,0.0336614
85,-1.0294954,-0.980451,"('insignificant', 'prestigious')",-1.0294954,-0.980451,0.0490444
86,0.3717287,0.4147911,"('uninfluential', 'influential')",0.3717287,0.4147911,0.0430624
87,0.021887314,0.09380486,"('unsuccessful', 'successful')",0.0218873,0.0938049,0.0719176
88,0.045896314,0.09621612,"('low', 'eminent')",0.0458963,0.0962161,0.0503198
