,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
57,-1.3377194,-1.3354925,"('unimaginative', 'imaginative')",-0.229796,-0.30168962,-2.271493,-2.3930473,-1.2796694,-1.3434099,-0.0637405
58,0.99729925,1.0192314,"('undiscriminating', 'discriminating')",1.3113216,1.2105565,0.2470464,0.20093183,0.8518891,0.8102399,-0.0416492
59,0.4121807,0.34577715,"('foolish', 'wise')",0.06571747,0.041125417,0.30286318,0.28213033,0.2602538,0.223011,-0.0372428
60,-1.0355767,-0.94133866,"('inefficient', 'efficient')",0.59542817,0.6649059,0.00893482,0.07710992,-0.1437379,-0.0664409,0.077297
61,0.65412277,0.48723477,"('illogical', 'logical')",1.0596844,0.8350053,0.36351082,0.18641557,0.6924393,0.5028852,-0.1895541
62,-0.6801758,-0.5876637,"('incompetent', 'brilliant')",0.200387,0.21696661,0.09974267,0.21093252,-0.126682,-0.0532549,0.0734271
63,0.02738456,0.077419914,"('unperceptive', 'insightful')",1.118754,1.0722194,1.00097,1.008008,0.7157029,0.7192157,0.0035128
64,-0.9008644,-0.9898583,"('shy', 'confident')",-0.6991223,-0.7149503,-6.5915103,-6.6093187,-2.7304989,-2.7713757,-0.0408768
65,-1.350625,-1.3341066,"('insecure', 'secure')",-0.58808136,-0.54735655,-0.30269206,-0.32314122,-0.7471328,-0.734868,0.0122648
66,0.23081854,0.23674335,"('inactive', 'active')",0.18854101,0.10948108,1.1667447,1.14917,0.5287014,0.4984648,-0.0302366
67,0.19232129,0.23494989,"('doubtful', 'determined')",0.12703371,0.16071585,-0.67105263,-0.6009435,-0.1172325,-0.0684259,0.0488066
68,-0.84127617,-0.9112288,"('dependent', 'independent')",-0.86527723,-0.93322086,-0.49558207,-0.49941313,-0.7340452,-0.7812876,-0.0472424
69,1.9550271,1.8488561,"('lazy', 'industrious')",1.30197,1.2875884,-0.66231793,-0.57269937,0.864893,0.8545818,-0.0103112
70,-1.7616695,-1.651052,"('lethargic', 'energetic')",-0.48752382,-0.43252257,0.7216688,0.77927744,-0.5091749,-0.4347657,0.0744092
71,1.9402149,1.9354078,"('diffident', 'self-confident')",2.0726085,1.9331894,0.6305198,0.57640016,1.547781,1.4816658,-0.0661152
72,-0.66912585,-0.6250902,"('unambitious', 'ambitious')",-0.26707155,-0.28628567,-1.0205141,-1.0467306,-0.6522372,-0.6527022,-0.000465
73,0.6048017,0.66965145,"('helpless', 'self-reliant')",-0.06879498,-0.043720167,-3.1849868,-3.119512,-0.8829934,-0.8311936,0.0517998
74,0.48865467,0.518841,"('undedicated', 'dedicated')",1.2689296,1.16702,0.38868812,0.28133819,0.7154241,0.6557331,-0.059691
75,-0.8154671,-0.78589076,"('meek', 'impulsive')",-0.35863155,-0.34391207,-0.23395437,-0.11934788,-0.4693511,-0.4163836,0.0529675
76,-0.3872471,-0.2148669,"('anxious', 'daring')",0.6980065,0.8307065,0.5232926,0.61729354,0.2780173,0.4110444,0.1330271
77,-1.3897594,-1.4614843,"('unmotivated', 'motivated')",-0.039111357,-0.0776612,-0.98936427,-0.8827806,-0.8060784,-0.8073087,-0.0012303
78,0.21203415,0.1585401,"('nonresilient', 'resilient')",0.84207886,0.77052593,0.7823096,0.8487078,0.6121409,0.5925913,-0.0195496
79,0.032744993,0.006973628,"('wavering', 'unwavering')",0.30296174,0.23303387,-0.020822376,0.05485797,0.1049615,0.0982885,-0.006673
80,-0.32100636,-0.28970248,"('dominated', 'dominating')",0.18012756,0.15618643,-0.9501167,-0.9331609,-0.3636652,-0.355559,0.0081062
81,-2.2892044,-2.3275933,"('submissive', 'aggressive')",-0.7528959,-0.70179933,-1.009454,-0.99152875,-1.3505181,-1.3403072,0.0102109
82,-1.015511,-1.0083476,"('poor', 'rich')",-0.7979928,-0.7699071,5.939259,5.974138,1.3752518,1.3986276,0.0233758
83,0.2779334,0.3268412,"('powerless', 'powerful')",0.41376373,0.40631577,-0.78874344,-0.8143638,-0.0323488,-0.0270689,0.0052799
84,0.5576774,0.5203855,"('inferior', 'superior')",0.4198316,0.36844873,1.090786,1.0519525,0.6894317,0.6469289,-0.0425028
85,1.3359479,1.3090824,"('insignificant', 'prestigious')",0.81985915,0.7869004,0.5756634,0.5611567,0.9104901,0.8857132,-0.0247769
86,0.01818829,-0.17963824,"('uninfluential', 'influential')",0.6590661,0.41724584,0.016580202,-0.18637568,0.2312782,0.0170773,-0.2142009
87,0.9299611,0.930645,"('unsuccessful', 'successful')",1.8182036,1.7609233,1.0427998,0.98507,1.2636549,1.2255461,-0.0381088
88,0.20903513,0.13657886,"('low', 'eminent')",0.07245429,0.03372523,-0.054178685,-0.12705529,0.0757702,0.0144163,-0.0613539
