,xerox_male,xerox_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
28,-0.7945612,-0.9817494,"('disloyal', 'loyal')",0.07314631,-0.16622946,1.0779028,1.0259517,0.1188293,-0.0406757,-0.159505
29,0.10297105,-0.0056575276,"('unfair', 'fair')",-0.56153196,-0.5558786,-0.304422,-0.45652908,-0.2543276,-0.3393551,-0.0850275
30,-0.60782874,-0.690961,"('intolerant', 'tolerant')",1.3420589,1.2396367,0.6477111,0.57599187,0.4606471,0.3748892,-0.0857579
31,0.71102726,0.61042565,"('evil', 'good')",-1.3364661,-1.296103,-1.1595519,-1.2582297,-0.5949969,-0.647969,-0.0529721
32,-1.2827168,-1.3342162,"('unkind', 'kind')",-0.008050859,-0.19804876,0.44126078,0.27721602,-0.283169,-0.4183497,-0.1351807
33,1.098141,1.0035988,"('wrong', 'right')",0.6961117,0.6950481,-0.7554305,-0.7859496,0.3462741,0.3042324,-0.0420417
34,-0.5650804,-0.47349343,"('mean', 'honorable')",-0.33306703,-0.18450232,5.549906,5.7110395,1.5505861,1.6843479,0.1337618
35,1.8255959,1.7447587,"('corrupt', 'incorrupt')",-0.855413,-0.8228254,-0.23904948,-0.31659496,0.2437111,0.2017795,-0.0419316
36,1.5562154,1.3171786,"('hostile', 'amicable')",-0.7316652,-0.8233342,0.07177205,-0.053583235,0.2987741,0.1467537,-0.1520204
37,-1.1220036,-1.1437931,"('fake', 'genuine')",-0.25114548,-0.19854221,0.12670688,0.12359963,-0.4154807,-0.4062452,0.0092355
38,-1.475807,-1.51281,"('untruthful', 'truthful')",-0.9724092,-0.99140596,-0.54332614,-0.53358924,-0.9971808,-1.0126017,-0.0154209
39,0.4970307,0.541403,"('exploitative', 'cooperative')",0.3234178,0.31129295,0.30217624,0.3127473,0.3742083,0.3884811,0.0142728
40,0.4653303,0.37848046,"('stingy', 'generous')",0.38216713,0.34679848,-1.8234676,-2.0390017,-0.3253234,-0.4379076,-0.1125842
41,-1.6512406,-1.8152151,"('unforgiving', 'forgiving')",-0.54959637,-0.5968124,-0.172475,-0.3423012,-0.791104,-0.9181096,-0.1270056
42,-0.9102553,-0.84003437,"('unreliable', 'reliable')",1.2288605,1.2849268,-3.0902476,-3.1570516,-0.9238808,-0.9040531,0.0198277
43,-2.0383618,-1.9772373,"('irresponsible', 'responsible')",-0.488918,-0.3941764,0.08701373,0.03609346,-0.813422,-0.7784401,0.0349819
44,0.5046706,0.6803731,"('prejudiced', 'unprejudiced')",-0.3477048,-0.1664642,-1.1398998,-1.0935676,-0.3276447,-0.1932196,0.1344251
45,-2.6793344,-2.861542,"('incompetent', 'competent')",-0.37405974,-0.5232711,-0.3685597,-0.45520112,-1.1406512,-1.2800047,-0.1393535
46,-2.3754084,-2.4134178,"('uncompetitive', 'competitive')",0.6604576,0.6589581,-0.85047686,-0.9038808,-0.8551426,-0.8861135,-0.0309709
47,-0.95582736,-0.8949531,"('stupid', 'smart')",0.4467874,0.53860444,5.7972975,5.939739,1.7627525,1.8611302,0.0983777
48,-0.38702396,-0.45729902,"('unintelligent', 'intelligent')",-0.44360727,-0.5670059,0.31324723,0.34176075,-0.1724614,-0.2275147,-0.0550533
49,-0.47140318,-0.50979775,"('unable', 'able')",-0.5974858,-0.50572747,-0.62267315,-0.5055745,-0.563854,-0.5070333,0.0568207
50,0.2813972,0.22875828,"('clumsy', 'skillful')",-0.20735706,-0.17560682,-0.08503701,-0.10967824,-0.0036656,-0.0188423,-0.0151767
51,-1.8256264,-1.9092164,"('uneducated', 'educated')",0.9071761,0.7065561,0.3921863,0.33374256,-0.1754213,-0.2896393,-0.114218
52,1.2869178,1.0685351,"('irrational', 'rational')",-1.0005517,-1.0568568,0.07936736,-0.0050482154,0.1219112,0.00221,-0.1197012
53,-0.3813799,-0.56962115,"('uncreative', 'creative')",-0.11139833,-0.10003969,0.55174106,0.4359481,0.0196543,-0.0779042,-0.0975585
54,0.3458997,0.19025567,"('incapable', 'capable')",0.02683074,0.047748398,0.41543838,0.48507884,0.2627229,0.2410276,-0.0216953
55,-2.0726824,-2.0998094,"('incompetent', 'clever')",0.092270836,-0.029530523,0.1533185,0.15012923,-0.609031,-0.6597369,-0.0507059
56,-2.0066457,-2.0010676,"('impractical', 'practical')",0.50428087,0.3929519,-0.6374437,-0.6569252,-0.7132696,-0.7550136,-0.041744
57,-1.8165143,-1.9539385,"('unimaginative', 'imaginative')",-0.22096671,-0.3249456,-2.8279188,-2.95779,-1.6217999,-1.7455581,-0.1237582
58,-0.21436884,-0.33056262,"('undiscriminating', 'discriminating')",0.5988097,0.6801643,0.06338383,-0.0025921678,0.1492749,0.1156698,-0.0336051
59,1.1616913,1.0066053,"('foolish', 'wise')",-0.14260158,-0.13981993,-0.009388621,-0.010359585,0.336567,0.2854753,-0.0510917
60,-1.7595257,-1.7065413,"('inefficient', 'efficient')",0.3523537,0.31733757,-0.39714903,-0.27802685,-0.6014404,-0.5557435,0.0456969
61,-0.44061798,-0.6457968,"('illogical', 'logical')",0.15980636,0.060791932,0.57749945,0.47361678,0.0988959,-0.0371294,-0.1360253
62,-1.461194,-1.4220005,"('incompetent', 'brilliant')",0.21546692,0.29917058,-0.023571964,0.07176172,-0.4230997,-0.3503561,0.0727436
63,-2.374332,-2.4602277,"('unperceptive', 'insightful')",0.8525278,0.8825391,0.26688397,0.26329672,-0.4183067,-0.4381307,-0.019824
64,-1.5864604,-1.5588882,"('shy', 'confident')",1.1251268,1.0387021,-6.4830847,-6.628306,-2.314806,-2.3828306,-0.0680246
65,-1.4792702,-1.4676046,"('insecure', 'secure')",0.32985392,0.18013406,-0.11231268,-0.049916964,-0.4205763,-0.4457959,-0.0252196
66,0.51214254,0.41829306,"('inactive', 'active')",1.1786652,1.1669683,0.9963748,0.9589344,0.8957275,0.8480652,-0.0476623
67,-0.25084427,-0.21568763,"('doubtful', 'determined')",0.6174942,0.602596,-0.6373497,-0.58357686,-0.0902333,-0.0655562,0.0246771
68,-1.0543959,-1.1060141,"('dependent', 'independent')",-0.39866412,-0.425087,-0.9796675,-0.9855314,-0.8109092,-0.8388775,-0.0279683
69,1.7539243,1.7701505,"('lazy', 'industrious')",0.42732722,0.505538,-1.0529991,-1.0536566,0.3760841,0.407344,0.0312599
70,-2.0378904,-2.072924,"('lethargic', 'energetic')",0.83563274,0.83012414,0.5021102,0.49577713,-0.2333825,-0.2490075,-0.015625
71,0.45208797,0.4256359,"('diffident', 'self-confident')",0.9803329,0.9712405,0.19860062,0.19604266,0.5436738,0.530973,-0.0127008
72,-1.0946965,-0.9666111,"('unambitious', 'ambitious')",-0.15430738,-0.118643135,-0.6743075,-0.5604611,-0.6411038,-0.5485717,0.0925321
73,0.88672864,0.94348454,"('helpless', 'self-reliant')",0.2581477,0.42003018,-3.6781144,-3.6848145,-0.8444126,-0.7737666,0.070646
74,-1.1725602,-1.2749758,"('undedicated', 'dedicated')",0.22170614,0.18420474,-0.35015744,-0.48101386,-0.4336705,-0.5239283,-0.0902578
75,1.5224444,1.5375712,"('meek', 'impulsive')",-0.2573058,-0.07859652,-0.36280116,-0.31679553,0.3007791,0.3807264,0.0799473
76,-0.6572132,-0.5488126,"('anxious', 'daring')",0.4667683,0.5634415,-0.15802786,-0.12306834,-0.1161576,-0.0361465,0.0800111
77,-1.167717,-1.271384,"('unmotivated', 'motivated')",0.59913677,0.4927799,-1.450008,-1.2795941,-0.6728628,-0.6860661,-0.0132033
78,-0.7924745,-0.8019486,"('nonresilient', 'resilient')",-0.04126436,-0.0066924095,-0.042106234,0.014555471,-0.2919484,-0.2646952,0.0272532
79,1.0274125,0.93140477,"('wavering', 'unwavering')",-1.2150242,-1.1819855,-0.49063948,-0.4579979,-0.2260837,-0.2361929,-0.0101092
80,-1.1231724,-1.0663381,"('dominated', 'dominating')",0.54658633,0.54190373,-0.7139861,-0.5261906,-0.4301907,-0.3502083,0.0799824
81,-1.777384,-1.7553586,"('submissive', 'aggressive')",0.7110342,0.51088905,-0.86262405,-0.78208995,-0.6429913,-0.6755198,-0.0325285
82,-0.81711674,-0.8614578,"('poor', 'rich')",0.8073313,0.79832846,6.2514367,6.321939,2.0805505,2.0862699,0.0057194
83,0.53833175,0.45937058,"('powerless', 'powerful')",1.0955498,1.157473,-0.75814444,-0.7345966,0.2919124,0.2940823,0.0021699
84,0.9339582,0.9225243,"('inferior', 'superior')",0.42388123,0.40921688,1.0641954,1.0239532,0.8073449,0.7852314,-0.0221135
85,2.0574336,1.9352486,"('insignificant', 'prestigious')",0.64846975,0.7361179,0.19669443,0.09800474,0.9675326,0.9231238,-0.0444088
86,-1.591107,-1.8756114,"('uninfluential', 'influential')",-0.08338472,-0.35280126,-0.5334898,-0.6486198,-0.7359939,-0.9590108,-0.2230169
87,-0.1471236,-0.17839888,"('unsuccessful', 'successful')",0.4498803,0.48355392,0.5721605,0.6240823,0.291639,0.3097458,0.0181068
88,0.008035611,-0.0142843705,"('low', 'eminent')",0.3101945,0.1685211,-0.28669366,-0.3651129,0.0105121,-0.0702921,-0.0808042
