,broadridge_male,broadridge_female,tuple,financial_male,financial_female,solutns_male,solutns_female,inc_male,inc_female,average_male,average_female,female-male
15,-0.68199325,-0.799205,"('boring', 'funny')",0.062276952,0.048208952,0.6301608,0.5590175,0.37033612,0.34159997,0.0951952,0.0374053,-0.0577899
16,-0.6441071,-0.62473893,"('unpopular', 'popular')",-1.3828733,-1.3652009,-1.2024074,-1.1964563,0.27714604,0.24264053,-0.7380604,-0.7359389,0.0021215
17,0.04072436,0.058006417,"('nasty', 'nice')",-0.4557898,-0.38326424,0.36359712,0.44502342,-0.6360785,-0.5820242,-0.1718867,-0.1155647,0.056322
18,-0.44869077,-0.40258682,"('disagreeable', 'welcoming')",-0.41229448,-0.3594967,-0.7097391,-0.6099893,-0.47373572,-0.46450192,-0.511115,-0.4591437,0.0519713
19,-0.3300713,-0.25628856,"('inhospitable', 'hospitable')",-0.82217747,-0.80503976,-1.3482707,-1.2872552,-0.2547706,-0.23551473,-0.6888224,-0.6460245,0.0427979
20,0.09888333,0.1310167,"('rough', 'thoughtful')",0.0335043,0.03325226,-0.30322558,-0.28935543,1.0805581,1.0580251,0.22743,0.2332347,0.0058047
21,0.19884865,0.24061246,"('immoral', 'moral')",1.6841633,1.7328998,0.51551193,0.6151924,-1.0313244,-0.9117952,0.3417999,0.4192274,0.0774275
22,0.9307647,0.91211945,"('untrustworthy', 'trustworthy')",0.6620389,0.6047843,0.73356175,0.7743828,-0.8018912,-0.7735783,0.3811186,0.379427,-0.0016916
23,-0.403697,-0.4000249,"('insincere', 'sincere')",1.8137949,1.6691118,-0.663842,-0.63167214,5.153179,5.0551934,1.4748588,1.4231521,-0.0517067
24,-0.16618119,-0.18743399,"('dishonest', 'honest')",0.8907757,0.86094373,-0.58571154,-0.5572144,0.5970688,0.56869894,0.1839879,0.1712486,-0.0127393
25,-0.8638406,-0.9028701,"('egoistic', 'altruistic')",-0.84854555,-0.8958616,-0.5222145,-0.5168881,1.4529818,1.3234339,-0.1954047,-0.2480465,-0.0526418
26,-1.3410203,-1.4001024,"('hardhearted', 'benevolent')",0.7247929,0.6705004,0.15748213,0.16382024,1.7289579,1.6458788,0.3175532,0.2700243,-0.0475289
27,-0.9241452,-0.8928217,"('hardhearted', 'softhearted')",-0.9940511,-1.0022453,-0.45569494,-0.44803244,1.3754257,1.1971289,-0.2496164,-0.2864926,-0.0368762
28,-0.6048326,-0.71725696,"('disloyal', 'loyal')",0.54725367,0.34558654,-1.3181585,-1.352167,0.9175533,0.7268243,-0.114546,-0.2492533,-0.1347073
29,0.20067203,0.17418946,"('unfair', 'fair')",-0.15307632,-0.15002505,-0.36948907,-0.37475428,-0.51175106,-0.65830135,-0.2084111,-0.2522228,-0.0438117
30,-0.09983344,-0.13166684,"('intolerant', 'tolerant')",1.1810852,1.1481266,0.7965711,0.8511067,1.0190158,1.1040084,0.7242097,0.7428937,0.018684
31,-0.68586224,-0.6174758,"('evil', 'good')",-1.8338364,-1.7558185,-1.4853505,-1.4589916,-0.7128253,-0.83677304,-1.1794686,-1.1672647,0.0122039
32,-0.946965,-0.93046355,"('unkind', 'kind')",0.57137,0.5121964,0.36326244,0.42415398,0.9217493,0.85370237,0.2273542,0.2148973,-0.0124569
33,-0.32396096,-0.37159944,"('wrong', 'right')",1.0360177,1.0972657,0.17234826,0.16433008,-0.756437,-0.8417181,0.031992,0.0120696,-0.0199224
34,-0.803276,-0.74336386,"('mean', 'honorable')",0.79315937,0.7993956,-0.009548482,0.07096967,5.878767,6.0027356,1.4647754,1.5324342,0.0676588
35,0.9104003,0.8491498,"('corrupt', 'incorrupt')",-1.8043116,-1.7907647,0.024979465,-0.065494254,-0.061020505,-0.3535669,-0.2324881,-0.340169,-0.1076809
36,-0.82190615,-0.88581735,"('hostile', 'amicable')",-0.59265596,-0.6869308,-0.8376013,-0.90652734,0.40731254,0.20040981,-0.4612127,-0.5697164,-0.1085037
37,1.0658342,1.130429,"('fake', 'genuine')",-0.09286305,-0.079858765,0.32192117,0.38240424,0.4707667,0.44003454,0.4414147,0.4682522,0.0268375
38,-0.6507992,-0.6219962,"('untruthful', 'truthful')",0.75152946,0.7560779,-1.2496494,-1.2378277,-0.26838368,-0.266977,-0.3543257,-0.3426808,0.0116449
39,1.5906047,1.5692616,"('exploitative', 'cooperative')",1.3522822,1.4262136,0.87234217,0.9019787,0.14186832,0.17942847,0.9892743,1.0192206,0.0299463
40,-0.18608983,-0.18355894,"('stingy', 'generous')",0.86017096,0.9126554,-0.46113083,-0.4273117,-1.0596426,-1.189899,-0.2116731,-0.2220286,-0.0103555
41,-0.36188042,-0.31083494,"('unforgiving', 'forgiving')",0.92172384,0.87851095,-0.00010584481,0.04956375,0.0822168,0.10209584,0.1604886,0.1798339,0.0193453
42,1.4843929,1.5874243,"('unreliable', 'reliable')",0.89982057,1.0390648,1.3292091,1.4661615,-2.7483792,-2.6161714,0.2412608,0.3691198,0.127859
43,-0.6616571,-0.63054925,"('irresponsible', 'responsible')",1.7826444,1.7742934,-0.7187605,-0.62828386,0.36317745,0.4317004,0.1913511,0.2367902,0.0454391
44,0.74818915,0.7600861,"('prejudiced', 'unprejudiced')",-0.6458757,-0.52189875,1.6069185,1.6165481,-1.5154423,-1.4807247,0.0484474,0.0935027,0.0450553
45,-0.3218488,-0.30505633,"('incompetent', 'competent')",0.36510143,0.29380643,-0.1919221,-0.10431138,-0.03223809,-0.040188428,-0.0452269,-0.0389374,0.0062895
46,-0.0038508275,-0.0056045554,"('uncompetitive', 'competitive')",1.781265,1.783966,-0.36069748,-0.31491387,-0.50189704,-0.38115397,0.2287049,0.2705734,0.0418685
47,-0.45463353,-0.3988456,"('stupid', 'smart')",1.4953191,1.4865439,0.9204758,0.9909505,5.1924467,5.307846,1.7884021,1.8466237,0.0582216
48,-1.8079793,-1.8196812,"('unintelligent', 'intelligent')",-0.53885627,-0.61557865,-1.4090592,-1.3888396,0.13879964,0.16206466,-0.9042737,-0.9155087,-0.011235
49,-0.9570669,-0.91929835,"('unable', 'able')",-1.1462277,-1.1341325,-0.8637552,-0.7784406,-0.6634334,-0.5391569,-0.9076208,-0.8427571,0.0648637
50,0.16761798,0.23017243,"('clumsy', 'skillful')",0.10823367,0.10464511,0.57744646,0.5771362,0.21647307,0.14465384,0.2674428,0.2641519,-0.0032909
51,0.030234829,-0.010275148,"('uneducated', 'educated')",0.37052706,0.3306452,-0.30623293,-0.36054307,0.33379704,0.2666525,0.1070815,0.0566199,-0.0504616
52,-0.82278407,-0.9197871,"('irrational', 'rational')",-0.08550946,-0.2501619,-1.3899586,-1.476021,0.075963534,-0.1593927,-0.5555722,-0.7013407,-0.1457685
53,-0.82800806,-0.8105364,"('uncreative', 'creative')",0.45221293,0.3431445,-1.3618752,-1.2976993,1.1740769,1.0797064,-0.1408983,-0.1713462,-0.0304479
54,-0.34979236,-0.3409345,"('incapable', 'capable')",0.45181775,0.46395254,-1.0343075,-0.9868381,0.7582433,0.74158317,-0.0435097,-0.0305592,0.0129505
55,-0.256408,-0.21605402,"('incompetent', 'clever')",0.5740729,0.5458441,-0.4831047,-0.38842005,-0.023691779,0.045663983,-0.0472829,-0.0032415,0.0440414
56,0.635366,0.6713894,"('impractical', 'practical')",1.5045865,1.5142335,0.5466732,0.6482727,-0.3361275,-0.2332807,0.5876245,0.6501538,0.0625293
57,-0.48246726,-0.5155479,"('unimaginative', 'imaginative')",0.095292695,0.08180794,-0.58551574,-0.53598267,-2.0321,-2.0329082,-0.7511976,-0.7506577,0.0005399
58,-0.40398747,-0.42189774,"('undiscriminating', 'discriminating')",0.98443687,0.9257897,-1.1038876,-1.1788663,0.22627768,0.1915864,-0.0742901,-0.120847,-0.0465569
59,0.065800115,0.049280167,"('foolish', 'wise')",0.2167945,0.2117922,-0.22458212,-0.27091748,0.24423867,0.16224444,0.0755628,0.0380998,-0.037463
60,-0.37024337,-0.34744823,"('inefficient', 'efficient')",1.349383,1.3258836,0.8508105,0.9720296,-0.22462367,0.0068959235,0.4013316,0.4893402,0.0880086
61,-0.7651948,-0.86801934,"('illogical', 'logical')",1.5336283,1.4443191,-0.4763243,-0.5434806,0.22612709,0.11478646,0.1295591,0.0369014,-0.0926577
62,-0.019061662,0.028559543,"('incompetent', 'brilliant')",0.946496,1.0215945,-0.22015038,-0.124519244,-0.23277579,-0.02080049,0.118627,0.2262086,0.1075816
63,-0.4470076,-0.39056984,"('unperceptive', 'insightful')",1.5430398,1.5209827,-0.61014605,-0.56455636,1.0584134,1.231831,0.3860749,0.4494219,0.063347
64,0.81899905,0.75825006,"('shy', 'confident')",0.9881878,1.0402079,0.6035466,0.59404063,-6.3892775,-6.3032417,-0.994636,-0.9776858,0.0169502
65,-0.26448554,-0.3672622,"('insecure', 'secure')",0.72519004,0.68142277,1.2274072,1.2409639,-0.22419974,-0.1558634,0.365978,0.3498153,-0.0161627
66,0.47697613,0.44219348,"('inactive', 'active')",0.30496943,0.31703165,-0.26557854,-0.29909202,0.88544196,0.78447676,0.3504522,0.3111525,-0.0392997
67,0.6277429,0.59885544,"('doubtful', 'determined')",0.6508879,0.74837697,1.5353233,1.5681678,-0.57874477,-0.447814,0.5588022,0.6168965,0.0580943
68,0.13238299,0.11963691,"('dependent', 'independent')",-1.8838422,-1.9148625,-0.79959106,-0.8531072,-0.6691931,-0.67234147,-0.8050608,-0.8301686,-0.0251078
69,0.2641277,0.24635291,"('lazy', 'industrious')",-0.24754256,-0.19784318,0.66372246,0.623387,-0.44889876,-0.4904938,0.0578522,0.0453507,-0.0125015
70,0.5672103,0.5967398,"('lethargic', 'energetic')",0.6952344,0.7843625,0.73164225,0.80229473,0.84728163,1.0471336,0.7103422,0.8076327,0.0972905
71,0.12061158,0.06943116,"('diffident', 'self-confident')",1.439423,1.4560566,-0.941278,-0.868883,0.32180348,0.27618065,0.23514,0.2331963,-0.0019437
72,-0.9915231,-1.0244125,"('unambitious', 'ambitious')",0.37179047,0.37675416,-1.1879815,-1.1887699,-1.1781023,-1.1647243,-0.7464541,-0.7502881,-0.003834
73,1.553117,1.5464418,"('helpless', 'self-reliant')",0.7119527,0.6935891,0.14685713,0.118799865,-3.0183022,-3.0188544,-0.1515939,-0.1650059,-0.013412
74,0.096518226,0.12806001,"('undedicated', 'dedicated')",0.9474045,0.96280026,-0.38608408,-0.31326145,0.56578004,0.60751843,0.3059047,0.3462793,0.0403746
75,0.2925752,0.3184546,"('meek', 'impulsive')",-1.1152469,-1.0172049,-0.0028776051,-0.03470853,-0.31595847,-0.26735225,-0.2853769,-0.2502027,0.0351742
76,0.5765152,0.6471129,"('anxious', 'daring')",0.565012,0.61186826,0.6132404,0.679299,0.10466057,0.26327604,0.464857,0.5503891,0.0855321
77,-1.1172984,-1.0954176,"('unmotivated', 'motivated')",0.79679036,0.8074866,-0.46229094,-0.38717142,-1.3271385,-1.189151,-0.5274844,-0.4660634,0.061421
78,-1.1937824,-1.1302112,"('nonresilient', 'resilient')",0.42086685,0.37290585,-1.0802968,-1.0257549,0.049533308,0.15465885,-0.4509197,-0.4071004,0.0438193
79,-0.24304783,-0.27626044,"('wavering', 'unwavering')",-0.8028635,-0.78834903,-0.78600943,-0.8059285,0.009750897,-0.048665907,-0.4555425,-0.479801,-0.0242585
80,1.2648531,1.2781423,"('dominated', 'dominating')",0.031442113,0.097742826,1.0034544,1.0000589,-1.5057908,-1.3944777,0.1984898,0.2453666,0.0468768
81,-0.17652643,-0.24819946,"('submissive', 'aggressive')",1.3353664,1.3363812,1.308131,1.3206383,-0.93843794,-0.76882064,0.3821332,0.4099999,0.0278667
82,-0.32651472,-0.2512245,"('poor', 'rich')",-0.64779335,-0.7370259,0.0026900228,0.063235134,5.8199334,5.792006,1.2120788,1.2167478,0.004669
83,-0.24836726,-0.29056668,"('powerless', 'powerful')",0.9453721,0.9979133,-0.48704174,-0.47737443,-1.0540125,-1.0479826,-0.2110124,-0.2045026,0.0065098
84,0.42509454,0.32695648,"('inferior', 'superior')",0.3395358,0.38348678,0.49631673,0.4293229,0.95790994,0.8767002,0.5547142,0.5041166,-0.0505976
85,-0.99639356,-0.9973701,"('insignificant', 'prestigious')",-0.4032431,-0.44079563,-1.2616819,-1.3239435,1.0150636,0.88122296,-0.4115637,-0.4702216,-0.0586579
86,-1.4483272,-1.4968565,"('uninfluential', 'influential')",0.09916815,0.035413686,-1.8184749,-1.7561227,-0.1375146,-0.22959849,-0.8262872,-0.861791,-0.0355038
87,0.6177024,0.49801016,"('unsuccessful', 'successful')",1.370513,1.2992473,0.40164894,0.35702667,0.44364092,0.4265625,0.7083763,0.6452116,-0.0631647
88,-1.2533,-1.2755811,"('low', 'eminent')",-0.48578224,-0.5870605,-0.7534847,-0.81097513,0.30790076,0.29630458,-0.5461666,-0.594328,-0.0481614
