,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
35,2.7692828,2.6813805,"('corrupt', 'incorrupt')",0.6074942,0.4310548,1.6883885,1.5562177,-0.1321708
36,1.6025621,1.4823891,"('hostile', 'amicable')",1.0850365,0.849319,1.3437994,1.165854,-0.1779454
37,-0.27856112,-0.2718312,"('fake', 'genuine')",0.255604,0.24155259,-0.0114786,-0.0151393,-0.0036607
38,-1.2986441,-1.3104757,"('untruthful', 'truthful')",-0.16256997,-0.12406331,-0.730607,-0.7172695,0.0133375
39,0.123639256,0.11157121,"('exploitative', 'cooperative')",0.08764534,0.11550907,0.1056423,0.1135401,0.0078978
40,-0.07884836,-0.084343754,"('stingy', 'generous')",-1.0992233,-1.2558239,-0.5890358,-0.6700838,-0.081048
41,-1.2212285,-1.1992899,"('unforgiving', 'forgiving')",0.019873226,-0.06327022,-0.6006776,-0.6312801,-0.0306025
42,-0.8017955,-0.65889716,"('unreliable', 'reliable')",-3.244392,-3.160149,-2.0230937,-1.9095231,0.1135706
43,-2.0336792,-1.952293,"('irresponsible', 'responsible')",0.37951,0.43629965,-0.8270847,-0.7579967,0.069088
44,0.0446309,0.06429091,"('prejudiced', 'unprejudiced')",-1.5017097,-1.4965074,-0.7285394,-0.7161083,0.0124311
45,-2.2854197,-2.3108563,"('incompetent', 'competent')",-0.60482055,-0.6309314,-1.4451201,-1.4708939,-0.0257738
46,-2.8339953,-2.7793968,"('uncompetitive', 'competitive')",-1.2571987,-1.2773777,-2.0455971,-2.0283873,0.0172098
47,-0.27986586,-0.24263015,"('stupid', 'smart')",5.2223997,5.3395457,2.471267,2.5484579,0.0771909
48,-1.1737138,-1.1636834,"('unintelligent', 'intelligent')",0.6426706,0.71684325,-0.2655216,-0.2234201,0.0421015
49,-0.34065017,-0.29531482,"('unable', 'able')",-0.051867202,0.029867262,-0.1962587,-0.1327238,0.0635349
50,0.38026547,0.3843381,"('clumsy', 'skillful')",0.26859683,0.1929205,0.3244312,0.2886293,-0.0358019
51,-1.523399,-1.5419891,"('uneducated', 'educated')",0.4523107,0.43312988,-0.5355442,-0.5544296,-0.0188854
52,1.2804095,1.1580445,"('irrational', 'rational')",0.70617986,0.50969344,0.9932947,0.833869,-0.1594257
53,-0.51846015,-0.5209396,"('uncreative', 'creative')",1.1015071,1.0205026,0.2915235,0.2497815,-0.041742
54,0.8320924,0.8264105,"('incapable', 'capable')",1.3647844,1.3962394,1.0984384,1.1113249,0.0128865
55,-1.7924521,-1.7423078,"('incompetent', 'clever')",-0.19078803,-0.1561783,-0.9916201,-0.9492431,0.042377
56,-1.4260716,-1.3803347,"('impractical', 'practical')",-0.57231545,-0.5167911,-0.9991935,-0.9485629,0.0506306
57,-2.0333319,-2.0134397,"('unimaginative', 'imaginative')",-2.6033802,-2.62838,-2.318356,-2.32091,-0.002554
58,-0.40961558,-0.5134939,"('undiscriminating', 'discriminating')",0.40623084,0.3401814,-0.0016924,-0.0866562,-0.0849638
59,1.6782137,1.6472508,"('foolish', 'wise')",0.6905009,0.6423019,1.1843573,1.1447763,-0.039581
60,-1.8011711,-1.748025,"('inefficient', 'efficient')",-0.5376945,-0.3617346,-1.1694328,-1.0548798,0.114553
61,-0.6434403,-0.73339415,"('illogical', 'logical')",0.24796695,0.12259684,-0.1977367,-0.3053986,-0.1076619
62,-1.542558,-1.4538484,"('incompetent', 'brilliant')",-0.29992062,-0.13918366,-0.9212393,-0.796516,0.1247233
63,-1.826144,-1.7644924,"('unperceptive', 'insightful')",0.6218325,0.72543705,-0.6021557,-0.5195277,0.082628
64,-0.26705116,-0.24233651,"('shy', 'confident')",-6.952905,-6.907237,-3.6099782,-3.5747867,0.0351915
65,-2.042797,-2.0311017,"('insecure', 'secure')",-0.75342554,-0.6683572,-1.3981113,-1.3497294,0.0483819
66,0.63617456,0.62364745,"('inactive', 'active')",1.1628608,1.1576836,0.8995177,0.8906655,-0.0088522
67,-0.3519927,-0.33992398,"('doubtful', 'determined')",-0.64005,-0.5415145,-0.4960213,-0.4407192,0.0553021
68,-0.6618116,-0.7408698,"('dependent', 'independent')",-0.5135099,-0.52577186,-0.5876608,-0.6333208,-0.04566
69,2.5645123,2.572629,"('lazy', 'industrious')",-0.21278252,-0.22914967,1.1758648,1.1717397,-0.0041251
70,-2.1860676,-2.124414,"('lethargic', 'energetic')",-0.06068065,0.03565618,-1.1233741,-1.0443789,0.0789952
71,0.66946566,0.6813568,"('diffident', 'self-confident')",1.0307183,1.0153129,0.850092,0.8483348,-0.0017572
72,-0.9568887,-0.9533738,"('unambitious', 'ambitious')",-0.6722915,-0.64017147,-0.8145901,-0.7967726,0.0178175
73,1.4534452,1.4246093,"('helpless', 'self-reliant')",-2.7458887,-2.760753,-0.6462218,-0.6680718,-0.02185
74,-0.48823804,-0.5448418,"('undedicated', 'dedicated')",0.30109274,0.23285611,-0.0935726,-0.1559929,-0.0624203
75,0.68067485,0.7038734,"('meek', 'impulsive')",-0.14577945,-0.10441236,0.2674477,0.2997305,0.0322828
76,-0.86238176,-0.74682224,"('anxious', 'daring')",-0.024875209,0.081524566,-0.4436285,-0.3326488,0.1109797
77,-0.69075006,-0.65645933,"('unmotivated', 'motivated')",-1.5034091,-1.3248014,-1.0970796,-0.9906304,0.1064492
78,-0.6292581,-0.56244284,"('nonresilient', 'resilient')",0.3365579,0.38060445,-0.1463501,-0.0909192,0.0554309
79,1.1604217,1.1176727,"('wavering', 'unwavering')",0.4216635,0.40636298,0.7910426,0.7620178,-0.0290248
80,-1.0164871,-0.9716739,"('dominated', 'dominating')",-1.640939,-1.531976,-1.3287131,-1.251825,0.0768881
81,-1.6962686,-1.6131775,"('submissive', 'aggressive')",-1.2381623,-1.0890917,-1.4672154,-1.3511345,0.1160809
82,-1.5443295,-1.5051132,"('poor', 'rich')",5.6329436,5.698902,2.044307,2.0968945,0.0525875
83,0.27041295,0.21309012,"('powerless', 'powerful')",-0.9112293,-0.9051975,-0.3204082,-0.3460537,-0.0256455
84,0.2984323,0.2512638,"('inferior', 'superior')",1.2682579,1.1893296,0.7833451,0.7202967,-0.0630484
85,2.9204164,2.900892,"('insignificant', 'prestigious')",1.9994467,1.8954936,2.4599316,2.3981929,-0.0617387
86,-1.7537969,-1.8093452,"('uninfluential', 'influential')",-0.12408927,-0.2432976,-0.9389431,-1.0263214,-0.0873783
87,0.5797507,0.5508176,"('unsuccessful', 'successful')",1.0471295,1.0925206,0.8134401,0.8216691,0.008229
88,-0.26243132,-0.3001456,"('low', 'eminent')",0.47075903,0.46139824,0.1041639,0.0806263,-0.0235376
