,gilead_male,gilead_female,tuple,sciences_male,sciences_female,inc_male,inc_female,average_male,average_female,female-male
33,0.8928828,0.78402144,"('wrong', 'right')",0.008060686,-0.073300526,0.023251891,-0.09694623,0.3080651,0.2045916,-0.1034735
34,-0.15095593,-0.06961651,"('mean', 'honorable')",0.3371501,0.40797663,5.8219137,6.058236,2.0027026,2.1321988,0.1294962
35,0.7286826,0.6498058,"('corrupt', 'incorrupt')",-0.2839909,-0.3198646,0.14651458,-0.028418254,0.1970688,0.1005076,-0.0965612
36,0.432871,0.19548959,"('hostile', 'amicable')",-0.7245375,-0.9337256,0.6965969,0.4459682,0.1349768,-0.0974226,-0.2323994
37,-0.3016163,-0.23561655,"('fake', 'genuine')",-0.106278576,-0.049979273,0.3125819,0.35385823,-0.031771,0.0227541,0.0545251
38,-1.7048447,-1.7195764,"('untruthful', 'truthful')",-0.7025557,-0.7371263,-0.100145884,-0.02054569,-0.8358487,-0.8257495,0.0100992
39,0.40263176,0.49993896,"('exploitative', 'cooperative')",0.41322416,0.47777963,0.33504122,0.3377988,0.3836324,0.4385058,0.0548734
40,0.92610925,0.8949974,"('stingy', 'generous')",0.55526114,0.5953852,-0.6939803,-0.83424896,0.2624634,0.2187112,-0.0437522
41,0.12027651,0.00678821,"('unforgiving', 'forgiving')",-0.20894621,-0.25404403,0.3270194,0.14554928,0.0794499,-0.0339022,-0.1133521
42,-0.7899917,-0.71407723,"('unreliable', 'reliable')",-0.72974145,-0.6628541,-3.1130848,-3.0149896,-1.5442727,-1.4639737,0.080299
43,-1.615637,-1.5263488,"('irresponsible', 'responsible')",-0.98211193,-0.91855097,-0.30972275,-0.26807803,-0.9691571,-0.904326,0.0648311
44,0.06593651,0.10047101,"('prejudiced', 'unprejudiced')",-0.58931446,-0.5317157,-1.4214748,-1.434555,-0.6482843,-0.6219332,0.0263511
45,-0.9546143,-0.9819256,"('incompetent', 'competent')",0.3656382,0.3136485,-0.30866408,-0.33059418,-0.2992134,-0.3329571,-0.0337437
46,-0.71616113,-0.66610706,"('uncompetitive', 'competitive')",-0.48000753,-0.40270227,-0.9177899,-0.92478883,-0.7046529,-0.6645327,0.0401202
47,-0.7935758,-0.7080564,"('stupid', 'smart')",0.22002289,0.25589767,5.058872,5.239126,1.4951064,1.5956558,0.1005494
48,0.02061541,0.0003942959,"('unintelligent', 'intelligent')",1.5835898,1.626465,0.6889074,0.6697456,0.7643709,0.765535,0.0011641
49,0.046228755,0.1003641,"('unable', 'able')",0.6172077,0.7380689,0.36395028,0.57128656,0.3424623,0.4699065,0.1274442
50,-0.14517152,-0.10575572,"('clumsy', 'skillful')",0.005816845,0.0016381238,0.35589734,0.41856584,0.0721809,0.1048161,0.0326352
51,-0.77162313,-0.8349741,"('uneducated', 'educated')",0.26070124,0.17352128,0.64161664,0.6009841,0.0435649,-0.0201562,-0.0637211
52,0.8821946,0.7317578,"('irrational', 'rational')",0.37964863,0.20188376,0.49933273,0.3596336,0.5870586,0.4310917,-0.1559669
53,-0.8591193,-0.91909635,"('uncreative', 'creative')",-0.129359,-0.21417183,0.64952445,0.5962851,-0.1129846,-0.1789943,-0.0660097
54,-0.55945647,-0.5830844,"('incapable', 'capable')",-0.17526075,-0.27563146,0.9938914,1.1405448,0.0863914,0.093943,0.0075516
55,0.058283135,0.1412507,"('incompetent', 'clever')",1.0566041,1.1144836,0.096455425,0.15419686,0.4037809,0.4699771,0.0661962
56,-1.2502124,-1.1740323,"('impractical', 'practical')",0.046334557,0.11056216,-0.8520248,-0.7047339,-0.6853009,-0.5894013,0.0958996
57,-0.59412515,-0.64451885,"('unimaginative', 'imaginative')",-0.3054074,-0.34869438,-2.339467,-2.4216254,-1.0796665,-1.1382795,-0.058613
58,0.12901287,0.07883966,"('undiscriminating', 'discriminating')",0.19759312,0.13589789,0.021604756,0.03583671,0.1160702,0.0835248,-0.0325454
59,0.6274293,0.59252864,"('foolish', 'wise')",0.30407208,0.2427977,0.536352,0.592909,0.4892844,0.4760784,-0.013206
60,-0.69443923,-0.5681059,"('inefficient', 'efficient')",0.53877974,0.661929,-0.44210753,-0.3066059,-0.1992557,-0.0709276,0.1283281
61,-0.59895724,-0.7017963,"('illogical', 'logical')",0.6292716,0.52070206,0.30063692,0.136367,0.1103171,-0.0149091,-0.1252262
62,-0.1987232,-0.05274543,"('incompetent', 'brilliant')",1.2531888,1.3989941,-0.19025633,0.090172306,0.2880698,0.478807,0.1907372
63,-1.2642893,-1.2791185,"('unperceptive', 'insightful')",0.016407458,-0.00089757517,0.7933163,0.91073316,-0.1515218,-0.1230943,0.0284275
64,-0.16651219,-0.14114474,"('shy', 'confident')",-0.6285216,-0.6222585,-6.445519,-6.521606,-2.4135176,-2.4283365,-0.0148189
65,-0.37686968,-0.3003159,"('insecure', 'secure')",-0.013993798,-0.017631806,-0.49874258,-0.41213512,-0.2965354,-0.2433609,0.0531745
66,-0.20305598,-0.18430959,"('inactive', 'active')",-1.3605567,-1.4257628,1.0510266,0.98128474,-0.170862,-0.2095959,-0.0387339
67,-0.49800062,-0.47823137,"('doubtful', 'determined')",-0.6669799,-0.63084316,-0.66350955,-0.6574782,-0.6094967,-0.5888509,0.0206458
68,-0.16357511,-0.15099345,"('dependent', 'independent')",0.117971286,0.17227812,-0.08670066,-0.029678635,-0.0441015,-0.002798,0.0413035
69,1.4272277,1.4031383,"('lazy', 'industrious')",0.87910116,0.8942879,-0.15914153,-0.23776227,0.7157291,0.6865547,-0.0291744
70,-1.2084165,-1.1687391,"('lethargic', 'energetic')",-0.48715433,-0.43108875,0.014310971,0.13230258,-0.56042,-0.4891751,0.0712449
71,0.4154684,0.3953181,"('diffident', 'self-confident')",0.8312285,0.8499948,0.7445495,0.7472159,0.6637488,0.6641763,0.0004275
72,-0.47944695,-0.3204325,"('unambitious', 'ambitious')",-0.33176818,-0.29278794,-0.9051423,-0.82650435,-0.5721192,-0.4799083,0.0922109
73,0.38296437,0.39898914,"('helpless', 'self-reliant')",-0.080631115,-0.08757959,-2.8758671,-2.8080885,-0.8578446,-0.8322264,0.0256182
74,-0.07437182,-0.10169006,"('undedicated', 'dedicated')",-0.25970107,-0.2835847,-0.0045418255,-0.07379494,-0.1128716,-0.1530232,-0.0401516
75,0.076831065,0.016424721,"('meek', 'impulsive')",-0.53794813,-0.59509826,-0.09023018,0.001792606,-0.1837824,-0.1922936,-0.0085112
76,0.060497373,0.19706792,"('anxious', 'daring')",-0.4012807,-0.32268706,-0.1707707,-0.051236145,-0.170518,-0.0589518,0.1115662
77,-0.9064863,-0.84039617,"('unmotivated', 'motivated')",0.56343913,0.64672714,-0.92507994,-0.7892733,-0.422709,-0.3276474,0.0950616
78,-0.49593112,-0.4998579,"('nonresilient', 'resilient')",1.0407475,1.1334134,0.7510696,0.8761604,0.431962,0.5032386,0.0712766
79,0.039488442,-0.0863142,"('wavering', 'unwavering')",-1.3655412,-1.510454,0.38128465,0.40971354,-0.3149227,-0.3956849,-0.0807622
80,0.28867477,0.47024304,"('dominated', 'dominating')",0.42694324,0.6069374,-0.860353,-0.71695995,-0.048245,0.1200735,0.1683185
81,-0.67686486,-0.632411,"('submissive', 'aggressive')",0.26346195,0.29234296,-0.81483597,-0.7083817,-0.4094129,-0.3494833,0.0599296
82,-0.89124656,-0.88556886,"('poor', 'rich')",0.13495812,0.09199165,5.452655,5.6735497,1.5654554,1.6266575,0.0612021
83,-0.2517246,-0.19793096,"('powerless', 'powerful')",0.18865842,0.254205,-0.88477874,-0.8605825,-0.3159483,-0.2681028,0.0478455
84,0.60694414,0.6564771,"('inferior', 'superior')",0.55205053,0.5655014,0.8005393,0.82567286,0.653178,0.6825504,0.0293724
85,1.1524113,0.96942234,"('insignificant', 'prestigious')",0.58004534,0.45574936,1.1865469,1.1016397,0.9730012,0.8422705,-0.1307307
86,-1.2013209,-1.3256235,"('uninfluential', 'influential')",0.15208879,-0.012386656,-0.027676243,-0.20620365,-0.3589694,-0.514738,-0.1557686
87,0.4721074,0.5538724,"('unsuccessful', 'successful')",0.25854573,0.26134133,1.1742883,1.3608987,0.6349805,0.7253708,0.0903903
88,-0.53332055,-0.59918416,"('low', 'eminent')",-0.46827677,-0.61805564,-0.115839005,-0.07519844,-0.3724788,-0.4308128,-0.058334
