,tractor_male,tractor_female,tuple,supply_male,supply_female,co_male,co_female,average_male,average_female,female-male
48,0.23137978,0.28561762,"('unintelligent', 'intelligent')",-0.94362104,-0.812218,-0.4963784,-0.42006516,-0.4028732,-0.3155552,0.087318
49,-1.2636224,-1.1737976,"('unable', 'able')",-0.9499135,-0.8012321,-0.68537873,-0.5591096,-0.9663049,-0.8447131,0.1215918
50,-0.93869597,-0.86384267,"('clumsy', 'skillful')",-0.18307716,-0.10492711,-0.36970654,-0.38145265,-0.4971599,-0.4500742,0.0470857
51,-1.0760887,-1.1710191,"('uneducated', 'educated')",-0.86841375,-0.82703274,-0.45068625,-0.39383462,-0.7983962,-0.7972955,0.0011007
52,-0.3554078,-0.54016083,"('irrational', 'rational')",0.05447474,-0.24793136,-0.18977138,-0.33472767,-0.1635681,-0.3742733,-0.2107052
53,-0.24340303,-0.34917423,"('uncreative', 'creative')",-0.89599,-0.9234888,0.46866682,0.45373347,-0.2235754,-0.2729765,-0.0494011
54,-0.717333,-0.7938182,"('incapable', 'capable')",-0.29132947,-0.34461796,1.0544817,1.0572164,0.0152731,-0.0270732,-0.0423463
55,0.12758628,0.16858615,"('incompetent', 'clever')",-0.5585809,-0.3381605,-0.23836792,-0.16281997,-0.2231208,-0.1107981,0.1123227
56,2.3331769,2.351373,"('impractical', 'practical')",0.6710649,0.89140326,-0.9644937,-0.899724,0.679916,0.7810174,0.1011014
57,-0.10354324,-0.21035323,"('unimaginative', 'imaginative')",-0.43602836,-0.46193263,-2.8579073,-2.9434407,-1.1324929,-1.2052422,-0.0727493
58,0.4614352,0.39462936,"('undiscriminating', 'discriminating')",0.62825626,0.58950806,0.28152248,0.2794813,0.4570713,0.4212062,-0.0358651
59,-0.085706964,-0.0688809,"('foolish', 'wise')",0.5527164,0.38040394,-0.12848502,-0.07235637,0.1128415,0.0797222,-0.0331193
60,0.64193165,0.86137676,"('inefficient', 'efficient')",0.41938743,0.8704781,-1.0791321,-0.7977074,-0.0059377,0.3113825,0.3173202
61,0.08126336,0.00937853,"('illogical', 'logical')",-0.014044989,-0.07533737,-0.19280079,-0.36468175,-0.0418608,-0.1435469,-0.1016861
62,-0.2710812,-0.17725262,"('incompetent', 'brilliant')",-0.1962961,0.038191915,-0.5245548,-0.317776,-0.330644,-0.1522789,0.1783651
63,0.37077692,0.4063233,"('unperceptive', 'insightful')",-0.16904636,-0.05833538,0.192376,0.39265922,0.1313689,0.2468824,0.1155135
64,-0.22798705,-0.22053441,"('shy', 'confident')",-0.6659966,-0.5698835,-7.1829524,-7.2516003,-2.6923119,-2.6806726,0.0116393
65,0.023734055,0.043462917,"('insecure', 'secure')",0.80323803,0.854252,-0.36925521,-0.27706307,0.1525723,0.2068839,0.0543116
66,-0.7560488,-0.8682101,"('inactive', 'active')",-0.6494421,-0.7855012,0.6468866,0.53199524,-0.2528681,-0.3739053,-0.1210372
67,1.1484789,1.2053262,"('doubtful', 'determined')",0.43836692,0.5314464,-0.6576758,-0.5878507,0.3097233,0.3829739,0.0732506
68,-1.4894512,-1.5275277,"('dependent', 'independent')",-2.0020814,-1.9770682,-1.8506516,-1.8488069,-1.780728,-1.7844675,-0.0037395
69,-0.3628886,-0.38963878,"('lazy', 'industrious')",0.38303196,0.3386854,-1.1121548,-1.1722248,-0.3640038,-0.407726,-0.0437222
70,0.38966486,0.44625115,"('lethargic', 'energetic')",-0.041034684,0.08540177,0.22863345,0.24922842,0.1924212,0.2602938,0.0678726
71,0.96478397,1.0088637,"('diffident', 'self-confident')",1.0379593,1.0490897,0.21185188,0.2871986,0.7381984,0.7817173,0.0435189
72,0.1907955,0.23492876,"('unambitious', 'ambitious')",0.33779022,0.25776908,-0.09750723,-0.06652229,0.1436928,0.1420585,-0.0016343
73,0.31806964,0.31634155,"('helpless', 'self-reliant')",-0.04380507,0.01524394,-3.4343228,-3.4063601,-1.0533528,-1.0249249,0.0284279
74,0.6735052,0.695897,"('undedicated', 'dedicated')",0.95170724,1.0627152,0.002564365,-0.019278465,0.5425922,0.5797779,0.0371857
75,-0.8288263,-0.98103344,"('meek', 'impulsive')",-0.5576649,-0.7345921,0.0029166713,0.011561565,-0.4611915,-0.5680213,-0.1068298
76,-0.43323252,-0.29834855,"('anxious', 'daring')",-0.8565055,-0.6475526,-0.470593,-0.39792368,-0.586777,-0.4479416,0.1388354
77,-0.09656167,-0.00909985,"('unmotivated', 'motivated')",-0.45568955,-0.349033,-1.3769141,-1.1805936,-0.6430551,-0.5129088,0.1301463
78,-0.21605791,-0.17873952,"('nonresilient', 'resilient')",0.16894841,0.19266188,-0.37295905,-0.32181758,-0.1400229,-0.1026317,0.0373912
79,-0.14798993,-0.23811077,"('wavering', 'unwavering')",-0.45573995,-0.6435146,-0.054323908,-0.068754844,-0.2193513,-0.3167934,-0.0974421
80,0.94261503,0.9272627,"('dominated', 'dominating')",0.97927076,1.0818331,-0.3493602,-0.3432732,0.5241752,0.5552742,0.031099
81,-0.24134865,-0.27364892,"('submissive', 'aggressive')",-0.25231117,-0.16251704,-0.973153,-0.8656895,-0.4889376,-0.4339518,0.0549858
82,-0.08730011,-0.17063802,"('poor', 'rich')",-0.20992032,-0.18670712,6.665509,6.7573466,2.122763,2.1333338,0.0105708
83,-0.5751157,-0.57523155,"('powerless', 'powerful')",-0.6304041,-0.52820283,-1.6405965,-1.6547879,-0.9487054,-0.9194074,0.029298
84,0.06482972,0.07001509,"('inferior', 'superior')",0.4554625,0.377215,0.13001487,0.068509504,0.216769,0.1719132,-0.0448558
85,-0.64802766,-0.6855599,"('insignificant', 'prestigious')",-0.31048724,-0.5298301,-0.10862099,-0.09394087,-0.355712,-0.4364436,-0.0807316
86,0.39257956,0.29349282,"('uninfluential', 'influential')",-0.029604986,0.10844649,-0.064286105,-0.11748767,0.0995628,0.0948172,-0.0047456
87,0.020333149,-0.044799104,"('unsuccessful', 'successful')",1.3391927,1.2823861,0.48517442,0.52407795,0.6149001,0.5872216,-0.0276785
88,-0.7032851,-0.85273343,"('low', 'eminent')",-0.43793112,-0.4749895,-0.44727397,-0.45823008,-0.5294967,-0.5953177,-0.065821
