,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
20,0.21670185,0.27223966,"('rough', 'thoughtful')",-0.1249899,-0.030532934,0.53405213,0.50237167,0.208588,0.2480261,0.0394381
21,0.03766036,-0.07478898,"('immoral', 'moral')",-0.16545719,-0.19000179,-0.7202614,-0.68802,-0.2826861,-0.3176036,-0.0349175
22,-0.8674448,-0.86042243,"('untrustworthy', 'trustworthy')",-0.89528537,-0.90847623,-0.6802337,-0.6851597,-0.8143213,-0.8180195,-0.0036982
23,-0.26962304,-0.24040034,"('insincere', 'sincere')",-0.02732719,0.00292751,5.8893814,5.765825,1.8641437,1.8427839,-0.0213598
24,0.94870263,0.93499213,"('dishonest', 'honest')",0.6055116,0.54665583,0.8617529,0.8119057,0.8053224,0.7645179,-0.0408045
25,0.34469402,0.29636306,"('egoistic', 'altruistic')",0.9928641,0.997393,1.3301678,1.1753289,0.8892419,0.8230282,-0.0662137
26,1.0295329,0.94886446,"('hardhearted', 'benevolent')",1.6459866,1.5679749,1.1691792,1.0243239,1.2815662,1.1803878,-0.1011784
27,0.0049126893,0.14929874,"('hardhearted', 'softhearted')",-0.19856048,-0.066356175,0.7705095,0.6554578,0.1922872,0.2461334,0.0538462
28,0.20636335,0.020887531,"('disloyal', 'loyal')",-0.41778055,-0.53366655,1.1024332,0.9123428,0.2970053,0.1331879,-0.1638174
29,-1.085578,-1.1281629,"('unfair', 'fair')",-1.1311755,-1.242997,-0.5216787,-0.69074064,-0.9128107,-1.0206335,-0.1078228
30,-0.021727536,-0.013400622,"('intolerant', 'tolerant')",0.5055868,0.60927105,0.6195105,0.7085746,0.3677899,0.434815,0.0670251
31,-0.8243196,-0.60901016,"('evil', 'good')",-0.8232455,-0.7036699,-1.0038967,-0.9550398,-0.8838206,-0.7559066,0.127914
32,0.41591436,0.2548687,"('unkind', 'kind')",-0.10284531,-0.118753955,1.056682,0.8135195,0.4565837,0.3165447,-0.140039
33,0.78951955,0.6428903,"('wrong', 'right')",0.4467335,0.3740985,-0.43250045,-0.53180856,0.2679175,0.1617267,-0.1061908
34,-0.4869116,-0.18673229,"('mean', 'honorable')",-0.06361021,0.23448138,5.154042,5.333824,1.5345066,1.7938577,0.2593511
35,0.04482285,-0.022858426,"('corrupt', 'incorrupt')",-0.6042007,-0.69333905,-0.64470065,-0.75662494,-0.4013595,-0.4909408,-0.0895813
36,-0.608165,-0.5488988,"('hostile', 'amicable')",0.2432399,0.2384493,-0.08281776,-0.1291666,-0.1492476,-0.1465387,0.0027089
37,-0.24167141,-0.20734264,"('fake', 'genuine')",-0.2935721,-0.36865607,-0.01933394,0.030883435,-0.1848592,-0.1817051,0.0031541
38,0.34870768,0.36856404,"('untruthful', 'truthful')",0.052823573,0.13928221,0.08477296,0.14338848,0.1621014,0.2170782,0.0549768
39,1.0263855,1.0708576,"('exploitative', 'cooperative')",0.6301061,0.6265981,0.5247811,0.58875567,0.7270909,0.7620705,0.0349796
40,0.75861573,0.8248044,"('stingy', 'generous')",0.44466045,0.50016636,-2.6222198,-2.616803,-0.4729812,-0.4306107,0.0423705
41,-0.26771343,-0.092866346,"('unforgiving', 'forgiving')",0.35362238,0.45424384,0.23134115,0.3052265,0.10575,0.2222013,0.1164513
42,0.793327,0.99900734,"('unreliable', 'reliable')",-0.075774305,0.10181239,-2.852979,-2.6934035,-0.7118088,-0.5308613,0.1809475
43,-0.07748983,0.13474187,"('irresponsible', 'responsible')",-0.36256382,-0.19269916,0.23922753,0.4075976,-0.066942,0.1165468,0.1834888
44,0.15848528,0.14247248,"('prejudiced', 'unprejudiced')",-0.18359402,-0.102902934,-0.84851915,-0.92890376,-0.2912093,-0.2964447,-0.0052354
45,-1.3350148,-1.2100632,"('incompetent', 'competent')",-0.73615026,-0.55874467,-0.4315582,-0.56226516,-0.8342411,-0.7770243,0.0572168
46,-0.6209118,-0.5381306,"('uncompetitive', 'competitive')",0.12134851,0.23860686,-1.4168799,-1.2573662,-0.6388144,-0.5189633,0.1198511
47,-0.97789973,-0.91762775,"('stupid', 'smart')",0.21880648,0.34026346,5.3381214,5.3759193,1.5263427,1.5995183,0.0731756
48,0.28695598,0.25552872,"('unintelligent', 'intelligent')",0.15765513,0.18114382,-0.47034693,-0.3643545,-0.0085786,0.024106,0.0326846
49,-0.8636636,-0.6640512,"('unable', 'able')",-0.33799472,-0.1012045,-0.5317239,-0.3862368,-0.5777941,-0.3838308,0.1939633
50,0.30694264,0.38829005,"('clumsy', 'skillful')",-0.7699412,-0.686417,-0.22871827,-0.25082567,-0.2305723,-0.1829842,0.0475881
51,0.4505847,0.24615607,"('uneducated', 'educated')",-0.034776732,-0.17525098,0.6490471,0.4951362,0.3549517,0.1886804,-0.1662713
52,0.48462218,0.2309303,"('irrational', 'rational')",-0.34105685,-0.6361541,0.19095045,0.09751825,0.1115053,-0.1025685,-0.2140738
53,-0.33569762,-0.2565895,"('uncreative', 'creative')",-0.72610366,-0.69279045,0.5443378,0.64319897,-0.1724878,-0.1020603,0.0704275
54,0.21223739,0.14747232,"('incapable', 'capable')",-0.468797,-0.38066852,0.99742407,0.9412912,0.2469548,0.2360317,-0.0109231
55,-0.84526956,-0.7290449,"('incompetent', 'clever')",-0.37815717,-0.29382262,0.06314266,0.06466071,-0.3867613,-0.3194023,0.067359
56,0.641529,0.5913744,"('impractical', 'practical')",0.97581875,0.9842589,-0.101916045,-0.087109946,0.5051439,0.4961745,-0.0089694
57,-0.3623116,-0.3777174,"('unimaginative', 'imaginative')",-0.78837633,-0.7731627,-3.4442,-3.3246067,-1.5316292,-1.4918289,0.0398003
58,0.34169516,0.42583546,"('undiscriminating', 'discriminating')",-0.08468382,0.117776185,-0.05549099,0.019224064,0.0671735,0.1876119,0.1204384
59,0.088819206,-0.0109897405,"('foolish', 'wise')",-0.8345975,-0.9324535,0.25823498,0.30677956,-0.1625144,-0.2122212,-0.0497068
60,-0.38643515,-0.26154432,"('inefficient', 'efficient')",0.55380744,0.75558025,-0.28805727,-0.036914833,-0.0402283,0.1523737,0.192602
61,0.16492286,0.09996237,"('illogical', 'logical')",-0.63520914,-0.70551157,-0.21115755,-0.34221175,-0.2271479,-0.3159203,-0.0887724
62,-0.34329748,-0.21237497,"('incompetent', 'brilliant')",0.17626907,0.43562877,-0.1270721,0.06349998,-0.0980335,0.0955846,0.1936181
63,-0.00674415,0.1321407,"('unperceptive', 'insightful')",-0.18099594,0.0022672638,-0.24469796,-0.02740099,-0.144146,0.035669,0.179815
64,0.42398602,0.36575755,"('shy', 'confident')",-0.4554313,-0.48660207,-5.9919944,-5.752884,-2.0078133,-1.9579094,0.0499039
65,-0.2818805,-0.49308047,"('insecure', 'secure')",-0.25006342,-0.42877707,0.27956328,0.26730707,-0.0841269,-0.2181835,-0.1340566
66,0.7106273,0.7151619,"('inactive', 'active')",-0.41384658,-0.4846107,0.23321855,0.15839767,0.1766664,0.1296496,-0.0470168
67,0.7031427,0.58641917,"('doubtful', 'determined')",0.5457765,0.40442917,0.089745805,-0.028351437,0.4462217,0.3208323,-0.1253894
68,0.036369212,-0.057699747,"('dependent', 'independent')",-1.2951323,-1.3931427,-1.4323089,-1.3366699,-0.897024,-0.9291708,-0.0321468
69,0.14750639,0.23232985,"('lazy', 'industrious')",0.2045056,0.26344466,-1.1732756,-0.999759,-0.2737545,-0.1679948,0.1057597
70,-0.09596078,0.09498039,"('lethargic', 'energetic')",-0.66917247,-0.5572278,0.14665037,0.19979103,-0.206161,-0.0874855,0.1186755
71,0.2705465,0.31394652,"('diffident', 'self-confident')",0.5368717,0.6015579,0.2859742,0.21562019,0.3644641,0.3770415,0.0125774
72,0.5606412,0.51544255,"('unambitious', 'ambitious')",0.39489198,0.47322693,-0.23272546,-0.1276654,0.2409359,0.2870014,0.0460655
73,1.8539733,1.775725,"('helpless', 'self-reliant')",0.41247553,0.39573938,-3.1036248,-2.9816067,-0.2790587,-0.2700474,0.0090113
74,0.7447296,0.89256597,"('undedicated', 'dedicated')",0.014488816,0.12770727,-0.046141744,-0.06809493,0.2376922,0.3173928,0.0797006
75,0.2787146,0.34123465,"('meek', 'impulsive')",-0.31469935,-0.18253192,-0.25191894,-0.13193694,-0.0959679,0.0089219,0.1048898
76,0.5295981,0.65598947,"('anxious', 'daring')",0.25999323,0.38677078,0.06014573,-0.00014560972,0.2832457,0.3475382,0.0642925
77,-1.1312346,-1.0672534,"('unmotivated', 'motivated')",-0.44458053,-0.33537623,-1.2909839,-1.1474861,-0.9555997,-0.8500385,0.1055612
78,-1.2911018,-1.0269032,"('nonresilient', 'resilient')",-0.6958522,-0.54366034,-0.84480315,-0.717159,-0.943919,-0.7625742,0.1813448
79,0.389333,0.4598962,"('wavering', 'unwavering')",-0.87822556,-0.8676999,-0.49851823,-0.4667179,-0.3291369,-0.2915072,0.0376297
80,0.26309925,-0.028125878,"('dominated', 'dominating')",-0.041674808,-0.26897916,-0.67793167,-0.8192545,-0.1521691,-0.3721199,-0.2199508
81,0.5052361,0.20523773,"('submissive', 'aggressive')",0.6643726,0.60577196,-0.70640576,-0.8250244,0.154401,-0.0046716,-0.1590726
82,-0.53697014,-0.46393844,"('poor', 'rich')",-0.08100794,0.03356901,6.48687,6.366773,1.9562972,1.9788013,0.0225041
83,0.4062159,0.21710849,"('powerless', 'powerful')",0.82463646,0.8020962,-1.0209515,-1.1070321,0.069967,-0.0292758,-0.0992428
84,0.19490632,0.062877916,"('inferior', 'superior')",0.0076687057,-0.048791558,0.23613685,0.21344805,0.1462373,0.0758448,-0.0703925
85,0.8709889,0.93294764,"('insignificant', 'prestigious')",-0.112264976,0.010295995,-0.4412994,-0.4250464,0.1058082,0.1727324,0.0669242
86,-0.058992006,-0.17495525,"('uninfluential', 'influential')",-0.27489713,-0.46683735,-0.395819,-0.5188538,-0.243236,-0.3868821,-0.1436461
87,-0.12161048,-0.35359794,"('unsuccessful', 'successful')",0.14536841,0.08186589,0.0476751,-0.06887789,0.023811,-0.1135366,-0.1373476
88,0.8241721,0.6696034,"('low', 'eminent')",0.31224722,0.29969382,-0.2166802,-0.29504254,0.3065797,0.2247516,-0.0818281
