,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
79,-0.46027917,-0.42793596,"('wavering', 'unwavering')",-0.43586528,-0.35676858,-0.4480722,-0.3923523,0.0557199
80,0.73403394,0.6486563,"('dominated', 'dominating')",-1.1715624,-1.1722106,-0.2187642,-0.2617771,-0.0430129
81,0.11480273,0.03381952,"('submissive', 'aggressive')",-1.0010109,-0.9466504,-0.4431041,-0.4564154,-0.0133113
82,-0.9420577,-0.9765179,"('poor', 'rich')",6.7469487,6.8258133,2.9024456,2.9246478,0.0222022
83,0.39634085,0.35533088,"('powerless', 'powerful')",-0.7878127,-0.8358324,-0.1957359,-0.2402508,-0.0445149
84,0.84025,0.7693549,"('inferior', 'superior')",0.83054334,0.81871915,0.8353966,0.794037,-0.0413596
85,0.11790434,0.12931131,"('insignificant', 'prestigious')",0.39707,0.33197868,0.2574872,0.230645,-0.0268422
86,-1.0215017,-1.0912602,"('uninfluential', 'influential')",-0.13915049,-0.23295243,-0.5803261,-0.6621063,-0.0817802
87,0.67438036,0.5235675,"('unsuccessful', 'successful')",0.7245585,0.6800795,0.6994694,0.6018235,-0.0976459
88,-0.65388006,-0.69274646,"('low', 'eminent')",-0.29521292,-0.33764386,-0.4745465,-0.5151951,-0.0406486
