,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
36,0.17317441,0.0060697217,"('hostile', 'amicable')",-0.66089857,-0.90159893,0.3784666,0.19493353,-0.0364192,-0.2335319,-0.1971127
37,0.78883386,0.838754,"('fake', 'genuine')",0.42729554,0.3132529,0.49504083,0.4562079,0.5703901,0.5360716,-0.0343185
38,0.17144543,0.20958343,"('untruthful', 'truthful')",0.41514483,0.33075708,-0.09191518,-0.0834919,0.1648917,0.1522829,-0.0126088
39,1.3134313,1.3523394,"('exploitative', 'cooperative')",-0.0055965427,0.1408878,0.101974964,0.12509719,0.4699366,0.5394415,0.0695049
40,1.6909412,1.6590316,"('stingy', 'generous')",0.63682383,0.5793539,-1.2946154,-1.4400458,0.3443832,0.2661133,-0.0782699
41,0.011527944,0.072926074,"('unforgiving', 'forgiving')",-0.53582203,-0.64515,-0.04378814,-0.21468294,-0.1893607,-0.2623023,-0.0729416
42,-0.07331948,0.044779602,"('unreliable', 'reliable')",-0.07224782,0.011078376,-3.19379,-3.1289916,-1.1131191,-1.0243779,0.0887412
43,-0.1594992,-0.019035947,"('irresponsible', 'responsible')",0.9064428,1.0031154,0.24505433,0.22743666,0.330666,0.4038387,0.0731727
44,-1.7007588,-1.6248325,"('prejudiced', 'unprejudiced')",-0.450096,-0.32638502,-1.3642614,-1.2854295,-1.1717054,-1.0788824,0.092823
45,-1.1852607,-1.0602076,"('incompetent', 'competent')",-0.6315841,-0.70756054,-0.52955186,-0.6194565,-0.7821321,-0.7957416,-0.0136095
46,0.10739831,0.17115746,"('uncompetitive', 'competitive')",0.23722571,0.2645263,-1.1152854,-1.2088485,-0.2568871,-0.2577216,-0.0008345
47,-0.41455644,-0.36030197,"('stupid', 'smart')",0.44286317,0.54978794,5.183477,5.287414,1.7372611,1.8256334,0.0883723
48,-0.23707375,-0.23025443,"('unintelligent', 'intelligent')",1.3225849,1.2627227,0.20698717,0.18142086,0.4308327,0.4046297,-0.026203
49,-0.731592,-0.67425734,"('unable', 'able')",-0.13800675,-0.062488712,-0.41752005,-0.29346246,-0.4290396,-0.3434029,0.0856367
50,0.53510433,0.4819511,"('clumsy', 'skillful')",-0.20442058,-0.29292938,0.18704818,0.15819022,0.1725773,0.1157373,-0.05684
51,0.6886019,0.6034645,"('uneducated', 'educated')",0.14563942,-0.023158565,0.5052937,0.3870201,0.4465117,0.322442,-0.1240697
52,0.15695146,-0.005318217,"('irrational', 'rational')",-0.10247429,-0.32817316,0.2553291,0.11894797,0.1032688,-0.0715145,-0.1747833
53,1.4089032,1.3677121,"('uncreative', 'creative')",0.8414124,0.78338,0.7230014,0.6075613,0.9911057,0.9195511,-0.0715546
54,0.7427777,0.6797298,"('incapable', 'capable')",-0.16506235,-0.20970225,1.101066,1.0979818,0.5595938,0.5226698,-0.036924
55,-1.0284326,-0.9229799,"('incompetent', 'clever')",-0.24454987,-0.24160826,-0.48242325,-0.49751255,-0.5851352,-0.5540336,0.0311016
56,-0.1836088,-0.026229236,"('impractical', 'practical')",0.754278,0.79963076,-0.9776342,-0.9386679,-0.135655,-0.0550888,0.0805662
57,0.26791874,0.3045184,"('unimaginative', 'imaginative')",1.0151666,0.9339669,-2.517486,-2.603749,-0.4114669,-0.4550879,-0.043621
58,0.03750435,0.0043593347,"('undiscriminating', 'discriminating')",1.1042418,1.0465838,0.18270987,0.080838546,0.4414853,0.3772606,-0.0642247
59,1.156493,1.0459396,"('foolish', 'wise')",0.7494007,0.7331749,0.5012357,0.5143421,0.8023764,0.7644855,-0.0378909
60,-0.49063906,-0.3102277,"('inefficient', 'efficient')",1.712746,1.8500466,-0.5073001,-0.41910022,0.238269,0.3735729,0.1353039
61,0.42206517,0.34633702,"('illogical', 'logical')",1.2011037,1.1579226,0.11011269,-0.048554115,0.5777605,0.4852352,-0.0925253
62,-0.2286551,-0.03763833,"('incompetent', 'brilliant')",0.64371413,0.7715009,-0.3006028,-0.19024631,0.0381521,0.1812054,0.1430533
63,1.431558,1.4583932,"('unperceptive', 'insightful')",0.6942242,0.70392275,0.7769669,0.7344315,0.967583,0.9655825,-0.0020005
64,-0.17231855,-0.13065083,"('shy', 'confident')",0.8379522,0.8498657,-6.713204,-6.79656,-2.0158567,-2.0257816,-0.0099249
65,-1.4489396,-1.3665676,"('insecure', 'secure')",0.45069158,0.45796043,-0.6414765,-0.57840544,-0.5465748,-0.4956709,0.0509039
66,1.455515,1.3680798,"('inactive', 'active')",-0.6457547,-0.6577751,1.0994271,1.0889606,0.6363958,0.5997551,-0.0366407
67,0.24981125,0.24483733,"('doubtful', 'determined')",-0.5973449,-0.5641931,-0.6753078,-0.6267781,-0.3409472,-0.315378,0.0255692
68,-0.7387603,-0.8348327,"('dependent', 'independent')",-0.27583984,-0.29367337,-0.39758068,-0.4550126,-0.470727,-0.5278395,-0.0571125
69,0.28052536,0.21914722,"('lazy', 'industrious')",0.5474767,0.51801336,-0.3104521,-0.28269732,0.1725167,0.1514877,-0.021029
70,0.331651,0.44830266,"('lethargic', 'energetic')",0.4876354,0.5488542,0.49743575,0.5177046,0.4389074,0.5049538,0.0660464
71,1.3837006,1.3508066,"('diffident', 'self-confident')",1.3579459,1.3876393,0.51242745,0.48273662,1.0846914,1.0737274,-0.010964
72,1.33821,1.2677841,"('unambitious', 'ambitious')",0.7781774,0.82320255,-0.7761076,-0.77902937,0.4467599,0.4373191,-0.0094408
73,1.1564896,1.1522969,"('helpless', 'self-reliant')",1.4475533,1.3950245,-2.9841855,-2.9902158,-0.1267142,-0.1476315,-0.0209173
74,1.9505875,1.9893608,"('undedicated', 'dedicated')",-0.09163943,-0.11334674,-0.24906696,-0.33894327,0.5366271,0.512357,-0.0242701
75,0.5454607,0.5247162,"('meek', 'impulsive')",-0.026034307,-0.040781364,-0.0066015227,0.09485086,0.1709416,0.1929286,0.021987
76,-0.21252164,-0.06301366,"('anxious', 'daring')",0.10227266,0.22679986,-0.14446098,-0.00091483444,-0.0849033,0.0542905,0.1391938
77,0.18621846,0.2591211,"('unmotivated', 'motivated')",0.68134445,0.64226717,-1.2236072,-1.1687016,-0.1186814,-0.0891045,0.0295769
78,0.057032157,0.1359382,"('nonresilient', 'resilient')",0.23236947,0.26460087,0.0027647745,0.017230095,0.0973888,0.1392564,0.0418676
79,0.94795793,0.86179864,"('wavering', 'unwavering')",-0.48014525,-0.6134509,0.4381436,0.45967212,0.3019854,0.2360066,-0.0659788
80,0.7720936,0.86217153,"('dominated', 'dominating')",0.31888494,0.4512698,-0.9394715,-0.91017306,0.0505023,0.1344227,0.0839204
81,-0.72693133,-0.6521156,"('submissive', 'aggressive')",1.491195,1.4957657,-0.9977937,-0.9316498,-0.0778433,-0.0293332,0.0485101
82,-0.852305,-0.858356,"('poor', 'rich')",-0.3145932,-0.38213286,5.670475,5.781232,1.5011923,1.513581,0.0123887
83,0.18549442,0.14229031,"('powerless', 'powerful')",0.9525883,0.9692915,-1.3164532,-1.3855486,-0.0594568,-0.0913223,-0.0318655
84,1.0491753,0.9072019,"('inferior', 'superior')",0.14557481,0.09776887,0.70845544,0.65981364,0.6344018,0.5549281,-0.0794737
85,2.618282,2.5322742,"('insignificant', 'prestigious')",0.5267666,0.38690963,0.86787605,0.8629675,1.3376416,1.2607172,-0.0769244
86,0.7411113,0.7109202,"('uninfluential', 'influential')",0.90783995,0.7283599,-0.13089623,-0.33156762,0.5060184,0.3692375,-0.1367809
87,0.08332348,0.02204176,"('unsuccessful', 'successful')",0.1099771,0.039581195,0.4949367,0.50043803,0.2294124,0.1873537,-0.0420587
88,0.42156097,0.3504526,"('low', 'eminent')",0.071558714,-0.08509882,0.16595337,0.13623762,0.219691,0.1338638,-0.0858272
