,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,female-male
21,0.73989123,0.76522374,"('immoral', 'moral')",0.2120489,0.19288325,-0.5728907,-0.51403505,0.1263498,0.148024,0.0216742
22,-0.0618666,-0.028252285,"('untrustworthy', 'trustworthy')",0.33650023,0.36801094,-0.7077865,-0.6247139,-0.1443843,-0.0949851,0.0493992
23,-0.24307148,-0.20974237,"('insincere', 'sincere')",0.04951524,0.0740037,7.006257,6.9374976,2.2709002,2.2672529,-0.0036473
24,-0.06414395,-0.124334216,"('dishonest', 'honest')",-0.009841196,0.07558337,1.3409681,1.4782032,0.4223277,0.4764841,0.0541564
25,-0.85788953,-0.9310127,"('egoistic', 'altruistic')",0.21023926,0.13294289,1.1513119,0.9926504,0.1678872,0.0648602,-0.103027
26,-0.67453885,-0.8684926,"('hardhearted', 'benevolent')",1.8133599,1.7994381,1.4559311,1.3947093,0.8649174,0.7752183,-0.0896991
27,-0.9451447,-0.88267034,"('hardhearted', 'softhearted')",-0.5589157,-0.53084457,0.9089518,0.9234427,-0.1983695,-0.1633574,0.0350121
28,-0.58567154,-0.73489404,"('disloyal', 'loyal')",-0.25099954,-0.41460717,1.4512542,1.3596389,0.204861,0.0700459,-0.1348151
29,-0.109830596,-0.12884307,"('unfair', 'fair')",-0.35942757,-0.3930904,-0.8783075,-1.0322421,-0.4491886,-0.5180585,-0.0688699
30,0.96108747,0.8685241,"('intolerant', 'tolerant')",1.7615477,1.7435489,1.2379708,1.258892,1.320202,1.2903217,-0.0298803
31,-1.6914881,-1.721669,"('evil', 'good')",-0.5574954,-0.64327484,-1.0353148,-1.1863943,-1.0947661,-1.1837794,-0.0890133
32,-0.006239485,-0.07498605,"('unkind', 'kind')",0.8795483,0.8163185,1.4637778,1.4290785,0.7790289,0.7234703,-0.0555586
33,0.25360838,0.17092596,"('wrong', 'right')",0.22199824,0.09788604,0.14879504,0.12769419,0.2081339,0.1321687,-0.0759652
34,-0.014237961,0.06560668,"('mean', 'honorable')",0.67116266,0.8791517,5.4065676,5.431434,2.0211641,2.1253975,0.1042334
35,-1.1657598,-1.2833015,"('corrupt', 'incorrupt')",-1.1695455,-1.366641,-0.428584,-0.6527517,-0.9212964,-1.100898,-0.1796016
36,-1.385891,-1.5549634,"('hostile', 'amicable')",-0.91198385,-1.0846136,0.31344724,0.09073676,-0.6614759,-0.8496133,-0.1881374
37,-0.5184675,-0.5296743,"('fake', 'genuine')",-0.7400848,-0.76190853,-0.2206224,-0.1844697,-0.4930582,-0.4920175,0.0010407
38,-0.6111797,-0.66721106,"('untruthful', 'truthful')",-0.20852298,-0.17908584,0.81134653,0.843853,-0.0027854,-0.0008146,0.0019708
39,1.337115,1.325886,"('exploitative', 'cooperative')",0.94066274,1.0465931,-0.15191221,-0.048320666,0.7086218,0.7747194,0.0660976
40,-0.005185318,0.11737621,"('stingy', 'generous')",0.06979131,0.1283364,-1.8769406,-1.7459689,-0.6041116,-0.5000854,0.1040262
41,-0.39717624,-0.46686217,"('unforgiving', 'forgiving')",0.9633247,0.9565814,0.34801638,0.34215215,0.3047216,0.2772905,-0.0274311
42,0.33321974,0.46171477,"('unreliable', 'reliable')",0.5445462,0.59010565,-3.2021923,-2.9578366,-0.7748088,-0.6353387,0.1394701
43,0.2757358,0.34058815,"('irresponsible', 'responsible')",0.08429459,0.14193678,0.7055842,0.7842512,0.3552049,0.4222587,0.0670538
44,0.32360303,0.30436158,"('prejudiced', 'unprejudiced')",-0.5503105,-0.554974,-1.4989861,-1.5362794,-0.5752312,-0.5956306,-0.0203994
45,0.20674606,0.29760227,"('incompetent', 'competent')",0.3403827,0.39374775,0.29263905,0.30004954,0.2799226,0.3304665,0.0505439
46,0.31142908,0.42750826,"('uncompetitive', 'competitive')",-0.09434531,-0.03526956,-0.9701246,-0.8363438,-0.2510136,-0.148035,0.1029786
47,0.3395932,0.42345476,"('stupid', 'smart')",0.20994858,0.37288332,6.0437865,6.097674,2.1977762,2.298004,0.1002278
48,-0.07530371,-0.105399475,"('unintelligent', 'intelligent')",0.081202894,0.08393371,0.39499938,0.40779212,0.1336329,0.1287755,-0.0048574
49,0.009038886,0.047945246,"('unable', 'able')",-0.25645292,-0.20527941,-0.084288694,-0.08356326,-0.1105676,-0.0802991,0.0302685
50,0.05707134,0.09116674,"('clumsy', 'skillful')",-0.5231066,-0.5999375,0.3464727,0.37649745,-0.0398542,-0.0440911,-0.0042369
51,0.42093414,0.43398008,"('uneducated', 'educated')",1.0165176,0.8559205,0.712311,0.789648,0.7165876,0.6931829,-0.0234047
52,-0.6196694,-0.9041021,"('irrational', 'rational')",-0.28668994,-0.478854,0.40438735,0.2694941,-0.167324,-0.371154,-0.20383
53,-1.0206584,-1.0141506,"('uncreative', 'creative')",-0.44464865,-0.47335494,0.98754156,0.9204076,-0.1592551,-0.1890327,-0.0297776
54,-0.83008516,-0.9255002,"('incapable', 'capable')",-0.19254619,-0.34796697,1.3801062,1.3210196,0.1191583,0.0158508,-0.1033075
55,0.28383678,0.33160388,"('incompetent', 'clever')",0.4004845,0.4313728,0.23582056,0.32883787,0.3067139,0.3639382,0.0572243
56,1.4946214,1.4511709,"('impractical', 'practical')",0.80304575,0.87051797,0.008176472,0.07730617,0.7686145,0.7996651,0.0310506
57,-0.031026863,-0.105936505,"('unimaginative', 'imaginative')",-0.42242134,-0.53378874,-3.5455656,-3.4537342,-1.3330046,-1.3644865,-0.0314819
58,-0.072892144,-0.16285086,"('undiscriminating', 'discriminating')",0.4249855,0.37059027,-0.38267604,-0.39706165,-0.0101942,-0.0631074,-0.0529132
59,-0.14826384,-0.19649377,"('foolish', 'wise')",-0.36771208,-0.3794742,0.56721175,0.6116657,0.0170786,0.0118993,-0.0051793
60,1.4345094,1.4871299,"('inefficient', 'efficient')",0.2643835,0.42062682,0.10952798,0.24423437,0.6028069,0.7173304,0.1145235
61,0.93090814,0.8099601,"('illogical', 'logical')",0.51838535,0.41402632,0.7532105,0.69243324,0.734168,0.6388065,-0.0953615
62,1.609397,1.7906562,"('incompetent', 'brilliant')",1.4573926,1.5798308,0.8442018,1.0266521,1.3036638,1.465713,0.1620492
63,0.4268552,0.59483474,"('unperceptive', 'insightful')",0.6474498,0.73701596,1.1702113,1.3071109,0.7481721,0.8796539,0.1314818
64,0.5630065,0.5522042,"('shy', 'confident')",0.17002559,0.25451908,-6.85843,-6.592459,-2.0417992,-1.9285787,0.1132205
65,0.33537552,0.32498422,"('insecure', 'secure')",-0.22350499,-0.117197074,-0.3831723,-0.20080544,-0.0904339,0.0023272,0.0927611
66,-1.1209652,-1.1519558,"('inactive', 'active')",-0.7030976,-0.8610646,0.12323104,0.01485648,-0.5669439,-0.6660547,-0.0991108
67,0.78892064,0.7199173,"('doubtful', 'determined')",0.3713621,0.27685872,-0.4702456,-0.59118515,0.2300124,0.1351969,-0.0948155
68,0.073700815,0.09927976,"('dependent', 'independent')",-0.7444559,-0.7463445,-0.79164857,-0.7325146,-0.4874678,-0.4598598,0.027608
69,0.1865734,0.12744468,"('lazy', 'industrious')",0.55030733,0.5691846,-1.2012508,-1.2940487,-0.15479,-0.1991398,-0.0443498
70,0.31447083,0.43919867,"('lethargic', 'energetic')",0.13311908,0.18811321,0.23530792,0.33802265,0.2276326,0.3217782,0.0941456
71,-0.011330802,-0.022762826,"('diffident', 'self-confident')",0.001322588,0.021355566,0.683739,0.66879576,0.2245769,0.2224628,-0.0021141
72,0.049152717,0.09463104,"('unambitious', 'ambitious')",-0.4993643,-0.4087412,0.28880802,0.40236583,-0.0538012,0.0294186,0.0832198
73,0.9168024,0.8880891,"('helpless', 'self-reliant')",1.0239403,0.960603,-3.9837735,-3.8167968,-0.6810102,-0.6560349,0.0249753
74,0.073039405,0.111284226,"('undedicated', 'dedicated')",0.22242394,0.26676822,-0.10404092,-0.041200936,0.0638075,0.1122838,0.0484763
75,0.023415264,0.06942062,"('meek', 'impulsive')",-0.24816273,-0.21907812,-0.6693191,-0.6322879,-0.2980222,-0.2606485,0.0373737
76,0.7657387,0.8978658,"('anxious', 'daring')",-0.19497822,-0.14874573,-0.13426496,-0.05282996,0.1454985,0.2320967,0.0865982
77,0.36499944,0.37780467,"('unmotivated', 'motivated')",-0.6356729,-0.59502614,-1.0599196,-0.99814326,-0.443531,-0.4051216,0.0384094
78,-0.48651016,-0.3590904,"('nonresilient', 'resilient')",-0.7688581,-0.74488294,-0.037488844,-0.042124465,-0.4309524,-0.3820326,0.0489198
79,-0.971782,-1.0237372,"('wavering', 'unwavering')",-1.6650658,-1.7731055,-0.22305566,-0.1967712,-0.9533011,-0.9978712,-0.0445701
80,1.37526,1.4800615,"('dominated', 'dominating')",0.38823217,0.3443644,-0.32180277,-0.23992419,0.4805631,0.5281672,0.0476041
81,1.2010317,1.2016304,"('submissive', 'aggressive')",0.4839678,0.48663777,-0.5186537,-0.3274852,0.3887819,0.4535943,0.0648124
82,-0.7088253,-0.6318636,"('poor', 'rich')",0.89900255,0.8664622,7.116401,7.0935173,2.4355262,2.4427053,0.0071791
83,0.1369472,-0.029796362,"('powerless', 'powerful')",-0.14482504,-0.18248811,-0.8375394,-0.92351013,-0.2818057,-0.3785982,-0.0967925
84,0.47813043,0.3788901,"('inferior', 'superior')",0.502607,0.45594364,0.01974719,-0.0048050657,0.3334949,0.2766762,-0.0568187
85,-0.6980242,-0.78066945,"('insignificant', 'prestigious')",-0.06931708,-0.25572354,0.15771559,0.041593477,-0.2032086,-0.3315998,-0.1283912
86,-0.78561205,-0.8883806,"('uninfluential', 'influential')",-0.28891444,-0.30750495,0.3094574,0.3522345,-0.255023,-0.281217,-0.026194
87,0.7834635,0.74714184,"('unsuccessful', 'successful')",1.6884274,1.5257509,0.6177715,0.5979889,1.0298875,0.9569605,-0.072927
88,0.36938474,0.15925947,"('low', 'eminent')",0.35920984,0.005026964,-0.013375681,-0.022176687,0.2384063,0.0473699,-0.1910364
