,schering_male,schering_female,tuple,plough_male,plough_female,corp_male,corp_female,average_male,average_female,female-male
31,-0.26445627,-0.19962,"('evil', 'good')",0.15423314,0.25111502,-0.82699156,-0.9408834,-0.3124049,-0.2964628,0.0159421
32,-0.8731964,-0.9387651,"('unkind', 'kind')",-1.1506275,-1.2570006,0.86733764,0.70113987,-0.3854954,-0.4982086,-0.1127132
33,0.834573,0.7878281,"('wrong', 'right')",1.0055364,0.9935728,-0.5246878,-0.56440353,0.4384739,0.4056658,-0.0328081
34,-1.0753987,-0.92345977,"('mean', 'honorable')",-0.8721283,-0.69793934,5.6923356,5.915429,1.2482696,1.4313434,0.1830738
35,0.9293957,0.9041881,"('corrupt', 'incorrupt')",1.401135,1.2888643,-0.2049003,-0.273388,0.7085435,0.6398881,-0.0686554
36,-0.390642,-0.45581055,"('hostile', 'amicable')",0.050855808,0.019554421,0.020122163,-0.1630745,-0.1065547,-0.1997769,-0.0932222
37,-0.27488476,-0.29786253,"('fake', 'genuine')",-0.3751213,-0.35182595,-0.095790386,-0.050428532,-0.2485988,-0.2333723,0.0152265
38,-0.35394028,-0.38180134,"('untruthful', 'truthful')",-0.18723987,-0.21820964,-0.026420321,0.068664916,-0.1892001,-0.1771154,0.0120847
39,0.5274108,0.5493368,"('exploitative', 'cooperative')",0.52482057,0.6319362,0.112699665,0.18912335,0.3883103,0.4567988,0.0684885
40,-0.62440145,-0.7342655,"('stingy', 'generous')",-0.51837534,-0.39483654,-2.3803656,-2.5040207,-1.1743808,-1.2110409,-0.0366601
41,-0.9484794,-0.9406969,"('unforgiving', 'forgiving')",-0.83916765,-0.74426234,-0.19028991,-0.2769408,-0.6593123,-0.6539667,0.0053456
42,0.84886783,0.8950072,"('unreliable', 'reliable')",0.15936095,0.23114891,-3.3096333,-3.2831693,-0.7671348,-0.7190044,0.0481304
43,-0.63694566,-0.60137975,"('irresponsible', 'responsible')",-1.1426977,-1.0483388,0.41243386,0.469918,-0.4557365,-0.3932668,0.0624697
44,-0.1213654,-0.07824345,"('prejudiced', 'unprejudiced')",0.3326675,0.32532567,-1.4408484,-1.4198898,-0.4098488,-0.3909359,0.0189129
45,-0.7129173,-0.732759,"('incompetent', 'competent')",-0.6000889,-0.56697506,0.03530164,-0.04012867,-0.4259015,-0.4466209,-0.0207194
46,-1.3713578,-1.3594238,"('uncompetitive', 'competitive')",-1.6998031,-1.5673442,-1.43357,-1.4346598,-1.5015769,-1.4538093,0.0477676
47,-0.03705194,0.054507367,"('stupid', 'smart')",0.053823434,0.03814253,5.837178,5.9514794,1.9513165,2.0147098,0.0633933
48,-1.1509104,-1.1125239,"('unintelligent', 'intelligent')",-1.4491444,-1.3965728,0.49712658,0.5073018,-0.7009761,-0.6672649,0.0337112
49,-1.087923,-0.9869783,"('unable', 'able')",-0.5560338,-0.475249,-0.0051220264,0.063286245,-0.549693,-0.4663137,0.0833793
50,-0.03889421,-0.06120408,"('clumsy', 'skillful')",0.23307556,0.13496614,0.32867995,0.23324165,0.1742871,0.1023346,-0.0719525
51,0.032438885,-0.06711969,"('uneducated', 'educated')",-1.1346242,-1.2097868,0.07507497,0.023306463,-0.3423701,-0.4178667,-0.0754966
52,0.2696443,0.15299731,"('irrational', 'rational')",0.016634539,-0.1526717,0.5934546,0.47265127,0.2932445,0.157659,-0.1355855
53,-0.91652614,-1.0234213,"('uncreative', 'creative')",-1.1311935,-1.1858361,0.41293618,0.30031762,-0.5449278,-0.6363132,-0.0913854
54,-0.72141623,-0.81328887,"('incapable', 'capable')",-0.8087345,-0.9239921,0.8297239,0.87849426,-0.2334756,-0.2862622,-0.0527866
55,-0.09902113,-0.06188634,"('incompetent', 'clever')",-1.181993,-1.0538632,-0.13402167,-0.108429655,-0.4716786,-0.4080597,0.0636189
56,0.48012748,0.50237846,"('impractical', 'practical')",0.3632628,0.31598413,-0.3664453,-0.2997986,0.1589817,0.1728547,0.013873
57,-1.0031754,-1.1130028,"('unimaginative', 'imaginative')",-1.3774073,-1.419112,-3.4144049,-3.5025802,-1.9316626,-2.0115649,-0.0799023
58,-0.4929053,-0.50905436,"('undiscriminating', 'discriminating')",-0.94024783,-0.91418254,-0.43374923,-0.4334058,-0.6223008,-0.6188809,0.0034199
59,0.66916865,0.65398335,"('foolish', 'wise')",0.83880866,0.72621167,0.6221789,0.6434593,0.710052,0.6745515,-0.0355005
60,-0.34015554,-0.19381464,"('inefficient', 'efficient')",-0.75226533,-0.59152776,-0.4377879,-0.22784981,-0.5100696,-0.3377307,0.1723389
61,-0.53988403,-0.5867688,"('illogical', 'logical')",-0.6904038,-0.7739754,0.5048668,0.33132467,-0.241807,-0.3431398,-0.1013328
62,-0.71021265,-0.5618322,"('incompetent', 'brilliant')",-1.1694643,-0.9502001,0.2542361,0.44400698,-0.5418137,-0.3560085,0.1858052
63,-1.1189141,-1.0587418,"('unperceptive', 'insightful')",-1.10585,-1.0413331,0.4236984,0.47748777,-0.6003552,-0.5408623,0.0594929
64,-0.18446514,-0.21649432,"('shy', 'confident')",0.016901389,-0.03567372,-6.4905396,-6.554884,-2.2193678,-2.2690174,-0.0496496
65,-0.8800235,-0.91379356,"('insecure', 'secure')",-0.96525496,-1.0656872,-0.34321252,-0.2887355,-0.729497,-0.756072,-0.026575
66,-0.7107594,-0.77792686,"('inactive', 'active')",-0.1304599,-0.15914857,0.3519808,0.34108353,-0.1630795,-0.198664,-0.0355845
67,0.8101045,0.82314265,"('doubtful', 'determined')",1.1671357,1.0297583,-0.22360972,-0.21967286,0.5845435,0.5444094,-0.0401341
68,-0.5631166,-0.5143791,"('dependent', 'independent')",-0.7072037,-0.63844323,-0.94589025,-0.9283401,-0.7387369,-0.6937208,0.0450161
69,0.15821269,0.23827899,"('lazy', 'industrious')",1.7546529,1.7391527,-0.5959038,-0.5714224,0.4389873,0.4686697,0.0296824
70,-0.39505717,-0.36204216,"('lethargic', 'energetic')",-1.0390968,-0.97510546,-0.09001364,-0.050930776,-0.5080559,-0.4626928,0.0453631
71,-0.0002348274,-0.032712545,"('diffident', 'self-confident')",0.88028467,0.8045431,0.83277494,0.8066176,0.5709416,0.5261494,-0.0447922
72,-1.2090541,-1.1714562,"('unambitious', 'ambitious')",-1.3344109,-1.2827026,-0.51759577,-0.44484976,-1.0203536,-0.9663362,0.0540174
73,1.3463243,1.3013963,"('helpless', 'self-reliant')",1.252539,1.2121261,-3.2061303,-3.1898086,-0.2024223,-0.2254287,-0.0230064
74,0.45198348,0.4639804,"('undedicated', 'dedicated')",0.037540354,0.1398441,-0.47138456,-0.5332787,0.0060464,0.0235153,0.0174689
75,0.2618061,0.27438807,"('meek', 'impulsive')",0.4563421,0.5071979,-0.6583403,-0.5660423,0.019936,0.0718479,0.0519119
76,-0.43759698,-0.3883668,"('anxious', 'daring')",-0.792042,-0.74700636,-0.43423358,-0.33706343,-0.5546242,-0.4908122,0.063812
77,-0.780442,-0.7826408,"('unmotivated', 'motivated')",-1.0607635,-1.00484,-1.3213842,-1.2374232,-1.0541965,-1.0083013,0.0458952
78,-0.58107233,-0.49128,"('nonresilient', 'resilient')",-0.33323073,-0.20272243,0.15165648,0.15976429,-0.2542155,-0.1780794,0.0761361
79,-0.59138906,-0.6856966,"('wavering', 'unwavering')",-0.12754041,-0.22760448,-0.24472553,-0.18510433,-0.3212183,-0.3661352,-0.0449169
80,0.21429843,0.21472935,"('dominated', 'dominating')",-0.033691574,-0.0636223,-1.1422251,-0.9474267,-0.3205394,-0.2654399,0.0550995
81,-0.73265994,-0.7857447,"('submissive', 'aggressive')",-1.2849677,-1.4486963,-1.1156833,-0.989688,-1.044437,-1.0747097,-0.0302727
82,-0.60887784,-0.6644051,"('poor', 'rich')",-1.153655,-1.2059319,6.5588107,6.5566416,1.5987593,1.5621015,-0.0366578
83,0.1091577,0.124563634,"('powerless', 'powerful')",-0.2714044,-0.26325196,-1.2426835,-1.1953157,-0.4683101,-0.444668,0.0236421
84,-0.009318821,-0.035068486,"('inferior', 'superior')",0.37456417,0.2536866,0.74146736,0.7411638,0.3689042,0.3199273,-0.0489769
85,0.6636363,0.5831549,"('insignificant', 'prestigious')",0.41863787,0.35214692,0.26639453,0.15799639,0.4495562,0.3644327,-0.0851235
86,-1.1480731,-1.2455634,"('uninfluential', 'influential')",-1.6182404,-1.6583334,-0.6089091,-0.7212409,-1.1250742,-1.2083793,-0.0833051
87,0.08013867,-0.039839916,"('unsuccessful', 'successful')",0.34161654,0.09425227,1.0612845,1.1048377,0.4943466,0.3864167,-0.1079299
88,-0.99224067,-0.9727105,"('low', 'eminent')",-1.5703689,-1.6140761,-0.4011262,-0.39935312,-0.9879119,-0.9953799,-0.007468
