,versum_male,versum_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.84913033,-0.8447484,"('unpopular', 'popular')",-1.0556761,-1.0525624,0.6543068,0.6405948,-0.4168332,-0.4189053,-0.0020721
17,0.0302559,0.08612281,"('nasty', 'nice')",-0.60785764,-0.48779795,-0.2638816,-0.2666095,-0.2804945,-0.2227616,0.0577329
18,-0.59980094,-0.53884363,"('disagreeable', 'welcoming')",-0.49556312,-0.5081603,-0.32069227,-0.38841224,-0.4720188,-0.4784721,-0.0064533
19,-1.3934973,-1.3362495,"('inhospitable', 'hospitable')",-1.9988852,-2.0697713,-0.045909964,-0.07335335,-1.1460975,-1.1597913,-0.0136938
20,0.27114683,0.28615236,"('rough', 'thoughtful')",0.2407213,0.25894305,0.99740005,1.008173,0.5030894,0.5177561,0.0146667
21,0.29589736,0.24017534,"('immoral', 'moral')",1.0444944,1.100898,-0.8695372,-0.75480306,0.1569515,0.1954234,0.0384719
22,-0.023623765,0.019614104,"('untrustworthy', 'trustworthy')",-0.1870672,-0.16867696,-1.0959237,-1.087427,-0.4355382,-0.4121633,0.0233749
23,-0.8713099,-0.9002659,"('insincere', 'sincere')",1.0425389,1.0780424,5.1871834,5.096486,1.7861374,1.7580875,-0.0280499
24,-0.7615859,-0.7448308,"('dishonest', 'honest')",0.27069536,0.3036027,0.7910595,0.7712834,0.1000563,0.1100184,0.0099621
25,-0.1519551,-0.123788565,"('egoistic', 'altruistic')",1.0007548,1.0010026,1.613967,1.5831801,0.8209222,0.8201313,-0.0007909
26,0.09197997,-0.03844109,"('hardhearted', 'benevolent')",0.18495809,0.06416169,1.6347792,1.5520935,0.6372391,0.525938,-0.1113011
27,-0.26952446,-0.19433834,"('hardhearted', 'softhearted')",-0.3685484,-0.2526503,1.4236481,1.3655977,0.2618584,0.306203,0.0443446
28,-0.71174234,-0.85188293,"('disloyal', 'loyal')",0.23367497,0.0981018,0.8817562,0.74705034,0.1345629,-0.0022436,-0.1368065
29,-0.4125253,-0.43835598,"('unfair', 'fair')",-0.9376218,-1.0513556,-0.7670351,-0.9212441,-0.7057274,-0.8036519,-0.0979245
30,0.5985207,0.5709566,"('intolerant', 'tolerant')",1.4622322,1.4310803,1.4157717,1.3752948,1.1588415,1.1257772,-0.0330643
31,-1.3317294,-1.2917603,"('evil', 'good')",-1.3729707,-1.4547011,-0.58062273,-0.7485266,-1.0951076,-1.164996,-0.0698884
32,-0.4527107,-0.4435296,"('unkind', 'kind')",0.52081454,0.4915471,0.50218403,0.41194746,0.190096,0.1533217,-0.0367743
33,0.41016158,0.39730835,"('wrong', 'right')",0.8494886,0.7505299,0.02831677,-0.07703784,0.4293223,0.3569335,-0.0723888
34,-0.2842251,-0.248938,"('mean', 'honorable')",-0.08652025,-0.007361397,5.6266174,5.684054,1.7519574,1.8092515,0.0572941
35,1.0108906,0.95521843,"('corrupt', 'incorrupt')",-1.3416104,-1.4333017,0.15537211,-0.06584845,-0.0584492,-0.1813106,-0.1228614
36,-0.5275605,-0.6870991,"('hostile', 'amicable')",-1.9899485,-2.1905792,0.35514745,0.08991219,-0.7207872,-0.9292554,-0.2084682
37,0.1512358,0.2344974,"('fake', 'genuine')",-0.06542233,-0.03746988,0.16427843,0.20946808,0.083364,0.1354985,0.0521345
38,-1.1954428,-1.1792481,"('untruthful', 'truthful')",-0.14657766,-0.17842646,0.0046631824,-0.0014205631,-0.4457858,-0.4530317,-0.0072459
39,0.8012252,0.79649836,"('exploitative', 'cooperative')",0.35835236,0.4010681,0.16803236,0.17242752,0.4425367,0.4566647,0.014128
40,0.1425888,0.10669891,"('stingy', 'generous')",1.1204588,1.1187412,-1.01584,-1.072276,0.0824025,0.0510547,-0.0313478
41,-0.38163432,-0.37801662,"('unforgiving', 'forgiving')",0.60009754,0.5813778,0.04326601,-0.0447234,0.0872431,0.0528793,-0.0343638
42,0.55707306,0.72280294,"('unreliable', 'reliable')",0.20065172,0.33705828,-3.022972,-2.8271909,-0.7550824,-0.5891099,0.1659725
43,-1.1836351,-1.1074849,"('irresponsible', 'responsible')",0.45357537,0.5337876,0.1908164,0.20720722,-0.1797478,-0.1221634,0.0575844
44,1.1861181,1.2636725,"('prejudiced', 'unprejudiced')",-0.5277427,-0.4087877,-1.4554021,-1.414776,-0.2656756,-0.1866304,0.0790452
45,-1.1154616,-1.1321846,"('incompetent', 'competent')",0.59912086,0.7285271,-0.04013846,-0.0007350389,-0.1854931,-0.1347975,0.0506956
46,-0.89579046,-0.90570587,"('uncompetitive', 'competitive')",0.8484899,0.93403256,-0.9685451,-0.93763083,-0.3386152,-0.3031014,0.0355138
47,0.1041193,0.22249587,"('stupid', 'smart')",1.1016326,1.1884409,5.3380966,5.3446817,2.1812828,2.2518729,0.0705901
48,-0.15305217,-0.2886233,"('unintelligent', 'intelligent')",0.65142405,0.59216386,0.674767,0.67610204,0.3910463,0.3265475,-0.0644988
49,-0.037499193,0.0024667457,"('unable', 'able')",-0.7976919,-0.74361295,-0.12294003,0.0019680522,-0.319377,-0.2463927,0.0729843
50,0.062809706,0.11063337,"('clumsy', 'skillful')",-0.31139618,-0.22846234,0.26024678,0.2550933,0.0038868,0.0457548,0.041868
51,-0.7440634,-0.85833836,"('uneducated', 'educated')",0.07847713,-0.07841567,0.09043983,0.019468665,-0.1917155,-0.3057618,-0.1140463
52,-0.31261757,-0.46186543,"('irrational', 'rational')",-0.65004027,-0.86758685,0.3536122,0.19799122,-0.2030152,-0.3771537,-0.1741385
53,-1.3911897,-1.3922181,"('uncreative', 'creative')",-0.038122643,-0.17534447,0.92448026,0.8423837,-0.1682774,-0.2417263,-0.0734489
54,-0.7339069,-0.8000909,"('incapable', 'capable')",-1.0225228,-1.136172,1.0721594,1.0453382,-0.2280901,-0.2969749,-0.0688848
55,-0.24840628,-0.26740628,"('incompetent', 'clever')",0.52892315,0.61512804,-0.10311526,-0.020769153,0.0591339,0.1089842,0.0498503
56,-0.09923002,-0.08959414,"('impractical', 'practical')",1.9084044,1.962627,-0.30953822,-0.23709561,0.4998787,0.5453124,0.0454337
57,-1.2912112,-1.4078671,"('unimaginative', 'imaginative')",0.07029368,0.029013973,-2.139578,-2.1516914,-1.1201652,-1.1768482,-0.056683
58,-0.88782054,-0.9567683,"('undiscriminating', 'discriminating')",0.66482234,0.5574045,-0.096410386,-0.14661068,-0.1064695,-0.1819915,-0.075522
59,0.10798252,0.10702655,"('foolish', 'wise')",-0.57998866,-0.6448176,0.5680115,0.4991544,0.0320018,-0.0128789,-0.0448807
60,0.12395355,0.20408353,"('inefficient', 'efficient')",2.1043127,2.267731,-0.2426437,-0.079047956,0.6618742,0.7975888,0.1357146
61,-0.6982981,-0.76337636,"('illogical', 'logical')",0.1689899,0.03233123,-0.05157062,-0.18750891,-0.1936263,-0.3061847,-0.1125584
62,-0.42557642,-0.33176142,"('incompetent', 'brilliant')",0.86214256,0.971702,0.1682484,0.34553218,0.2016048,0.3284909,0.1268861
63,-1.3058676,-1.2902125,"('unperceptive', 'insightful')",0.5739527,0.6387973,0.5525967,0.67217934,-0.0597727,0.0069214,0.0666941
64,0.08824031,0.04212692,"('shy', 'confident')",0.44778243,0.40402988,-6.481496,-6.4089527,-1.9818244,-1.9875986,-0.0057742
65,0.19820316,0.14150973,"('insecure', 'secure')",0.34147578,0.36490273,-0.9195401,-0.8328555,-0.1266204,-0.1088144,0.017806
66,-0.8818098,-0.92750853,"('inactive', 'active')",-1.5084461,-1.6403105,0.97497195,0.88473403,-0.4717613,-0.5610284,-0.0892671
67,0.961794,1.0030844,"('doubtful', 'determined')",1.271533,1.2974627,0.018845946,0.023406152,0.7507243,0.7746511,0.0239268
68,0.10754563,0.015063476,"('dependent', 'independent')",-0.71777225,-0.73726857,-0.7741609,-0.7875114,-0.4614625,-0.5032388,-0.0417763
69,0.7985613,0.7914019,"('lazy', 'industrious')",0.80198693,0.79637784,0.32308456,0.24220043,0.641211,0.6099934,-0.0312176
70,-0.575086,-0.5608692,"('lethargic', 'energetic')",0.65928334,0.784641,0.2753963,0.4016786,0.1198645,0.2084835,0.088619
71,-0.65680164,-0.67331296,"('diffident', 'self-confident')",1.0152152,0.9993181,0.5802865,0.5235935,0.3129,0.2831995,-0.0297005
72,-0.85910195,-0.84119076,"('unambitious', 'ambitious')",0.06826908,0.06790035,-0.80176944,-0.77376175,-0.5308674,-0.515684,0.0151834
73,1.1642916,1.1731343,"('helpless', 'self-reliant')",-0.43091977,-0.47073483,-2.749907,-2.6747322,-0.6721784,-0.6574442,0.0147342
74,-0.7533008,-0.75108397,"('undedicated', 'dedicated')",0.50328755,0.5377778,-0.058274303,-0.04726809,-0.1027625,-0.0868581,0.0159044
75,0.04886248,0.06690807,"('meek', 'impulsive')",-1.5461317,-1.5850558,-0.13677204,-0.10301255,-0.5446804,-0.5403868,0.0042936
76,-0.15647146,-0.09281352,"('anxious', 'daring')",0.634755,0.8030643,0.15103352,0.34238034,0.2097723,0.350877,0.1411047
77,-0.11000893,-0.16689853,"('unmotivated', 'motivated')",0.9555295,0.91818196,-0.8611449,-0.80903196,-0.0052081,-0.0192495,-0.0140414
78,-1.0339583,-0.97943544,"('nonresilient', 'resilient')",0.46945283,0.5129323,0.13802317,0.20371988,-0.1421608,-0.0875944,0.0545664
79,-1.1001586,-1.1146135,"('wavering', 'unwavering')",-1.7720377,-1.8434739,0.22789297,0.16883644,-0.8814344,-0.9297504,-0.048316
80,0.195506,0.20988785,"('dominated', 'dominating')",0.04075084,0.17128369,-1.3418994,-1.1749775,-0.3685475,-0.264602,0.1039455
81,0.13635553,0.0056666397,"('submissive', 'aggressive')",1.5023841,1.4936879,-0.6577444,-0.50937366,0.3269984,0.3299936,0.0029952
82,-0.45415536,-0.4392367,"('poor', 'rich')",0.008593224,0.056528438,5.796113,5.850495,1.7835169,1.8225956,0.0390787
83,0.018095654,-0.03432678,"('powerless', 'powerful')",-0.2712596,-0.33184278,-1.2154604,-1.3046002,-0.4895415,-0.5569233,-0.0673818
84,0.85293025,0.76097,"('inferior', 'superior')",0.14001967,0.031454086,1.1726056,1.0937946,0.7218518,0.6287396,-0.0931122
85,-0.26940584,-0.31666788,"('insignificant', 'prestigious')",-0.91270596,-1.0901358,0.9664272,0.82854664,-0.0718948,-0.1927524,-0.1208576
86,-2.1056511,-2.2563572,"('uninfluential', 'influential')",0.116014205,-0.03736388,-0.12061504,-0.22086291,-0.7034173,-0.8381946,-0.1347773
87,-0.028738283,-0.17848948,"('unsuccessful', 'successful')",0.59735715,0.52074176,0.9604454,1.0321025,0.5096881,0.4581182,-0.0515699
88,-0.63645244,-0.7327883,"('low', 'eminent')",-0.09415354,-0.19796136,0.14372888,0.09940992,-0.1956257,-0.2771132,-0.0814875
