,cameron_male,cameron_female,tuple,international_male,international_female,corp_male,corp_female,average_male,average_female,female-male
18,-0.12762567,-0.069888204,"('disagreeable', 'welcoming')",0.9550953,1.0092934,-0.7307457,-0.8209831,0.0322413,0.039474,0.0072327
19,0.3060835,0.3136009,"('inhospitable', 'hospitable')",-0.7838148,-0.8106329,-0.9077726,-0.90075415,-0.4618346,-0.4659287,-0.0040941
20,0.1828516,0.12935263,"('rough', 'thoughtful')",-0.024203114,-0.019671522,0.6524174,0.6553549,0.2703553,0.255012,-0.0153433
21,0.4513961,0.5018562,"('immoral', 'moral')",-0.19891436,-0.16416326,-1.0768162,-1.0291094,-0.2747781,-0.2304721,0.044306
22,0.5733045,0.5563016,"('untrustworthy', 'trustworthy')",-0.2180877,-0.18554123,-0.95517707,-1.0007594,-0.1999868,-0.2099997,-0.0100129
23,0.6870785,0.6498209,"('insincere', 'sincere')",-0.54865026,-0.5921865,5.44487,5.4526725,1.8610994,1.8367689,-0.0243305
24,1.2669663,1.221793,"('dishonest', 'honest')",-0.3427145,-0.3365355,0.3570987,0.33890676,0.4271169,0.4080547,-0.0190622
25,0.32293224,0.29138568,"('egoistic', 'altruistic')",0.73780644,0.70745325,1.4252689,1.4330153,0.8286692,0.8106181,-0.0180511
26,1.7693263,1.6683742,"('hardhearted', 'benevolent')",1.8226293,1.7967527,1.9355383,1.8665969,1.842498,1.7772414,-0.0652566
27,0.84538615,0.8273092,"('hardhearted', 'softhearted')",-0.4258895,-0.42918292,0.5822941,0.55692816,0.3339303,0.3183515,-0.0155788
28,1.7903559,1.6859223,"('disloyal', 'loyal')",-0.10268511,-0.28081334,1.10985,1.022573,0.932507,0.8092273,-0.1232797
29,-0.4127786,-0.4613247,"('unfair', 'fair')",-0.5574395,-0.6148853,-0.3024449,-0.4190978,-0.424221,-0.4984359,-0.0742149
30,1.2734667,1.4029033,"('intolerant', 'tolerant')",0.09167194,0.11330247,0.36102986,0.35990533,0.5753895,0.6253704,0.0499809
31,0.09696898,0.16274992,"('evil', 'good')",0.25920478,0.28763422,-0.4731284,-0.520999,-0.0389849,-0.0235383,0.0154466
32,0.4884337,0.38691103,"('unkind', 'kind')",-0.74000525,-0.78014964,0.09781963,0.028319433,-0.0512506,-0.1216397,-0.0703891
33,1.4921932,1.3744979,"('wrong', 'right')",0.83873755,0.8087472,-0.48632455,-0.46291995,0.6148687,0.5734417,-0.041427
34,-0.77323645,-0.57144207,"('mean', 'honorable')",-0.26260513,-0.15636785,5.001924,5.161665,1.3220275,1.4779517,0.1559242
35,-0.24944255,-0.46502942,"('corrupt', 'incorrupt')",0.30059236,0.18184653,-0.2085608,-0.28563428,-0.0524703,-0.1896057,-0.1371354
36,0.22853321,0.18539612,"('hostile', 'amicable')",1.0909551,0.9332005,0.14979546,-0.0021914057,0.4897612,0.372135,-0.1176262
37,0.5142657,0.43188137,"('fake', 'genuine')",-0.4607962,-0.5273156,-0.24465315,-0.25313774,-0.0637279,-0.1161907,-0.0524628
38,1.4150842,1.4340147,"('untruthful', 'truthful')",-0.3172548,-0.29469782,-0.16618918,-0.12132829,0.3105468,0.3393295,0.0287827
39,2.344457,2.412121,"('exploitative', 'cooperative')",0.65548104,0.7268816,0.3531418,0.45164636,1.1176933,1.196883,0.0791897
40,0.63370687,0.63760936,"('stingy', 'generous')",-0.01715456,-0.023095816,-1.7252599,-1.8929176,-0.3695692,-0.4261347,-0.0565655
41,0.9524655,1.042198,"('unforgiving', 'forgiving')",-0.103514306,-0.09828526,0.07628761,-0.031538747,0.3084129,0.3041247,-0.0042882
42,0.98813474,1.0340573,"('unreliable', 'reliable')",0.42823517,0.49647617,-3.2418735,-3.2750113,-0.6085012,-0.5814926,0.0270086
43,1.6305937,1.7276291,"('irresponsible', 'responsible')",-0.16808079,-0.12558493,0.09963002,0.084752604,0.5207143,0.5622656,0.0415513
44,-1.7218887,-1.6547353,"('prejudiced', 'unprejudiced')",0.3143106,0.4489472,-1.2133079,-1.2162733,-0.8736286,-0.8073538,0.0662748
45,0.62383,0.7067852,"('incompetent', 'competent')",-0.3701415,-0.3972692,-0.09138313,-0.19148241,0.0541018,0.0393445,-0.0147573
46,0.14114593,0.25825262,"('uncompetitive', 'competitive')",-0.3856484,-0.3297603,-1.0752186,-1.12524,-0.439907,-0.3989159,0.0409911
47,-0.38100547,-0.35553712,"('stupid', 'smart')",-0.29369164,-0.18337254,5.1101775,5.23213,1.4784935,1.5644067,0.0859132
48,0.30876923,0.36445498,"('unintelligent', 'intelligent')",-0.7875886,-0.81496286,0.13435546,0.16588603,-0.1148213,-0.0948739,0.0199474
49,-0.18506995,-0.113285884,"('unable', 'able')",-0.7017983,-0.6492568,-0.6838641,-0.6318106,-0.5235775,-0.4647845,0.058793
50,-0.21038084,-0.29730976,"('clumsy', 'skillful')",-0.24808434,-0.2955453,-0.28381044,-0.40146446,-0.2474252,-0.3314399,-0.0840147
51,-0.028473757,-0.1065396,"('uneducated', 'educated')",-0.17563894,-0.21854816,-0.3158512,-0.39209166,-0.1733213,-0.2390598,-0.0657385
52,0.0075430945,-0.15938221,"('irrational', 'rational')",-0.16944265,-0.31532773,0.3654638,0.27549604,0.0678547,-0.0664046,-0.1342593
53,0.4751811,0.3614165,"('uncreative', 'creative')",-0.45596063,-0.5986972,0.4147772,0.26858932,0.1446659,0.0104362,-0.1342297
54,0.72623134,0.63615763,"('incapable', 'capable')",0.3288931,0.2719873,0.5470221,0.57358783,0.5340488,0.4939109,-0.0401379
55,0.809001,0.9179299,"('incompetent', 'clever')",-1.1497242,-1.1432621,-0.014329836,-0.012150794,-0.118351,-0.079161,0.03919
56,1.2317158,1.2402459,"('impractical', 'practical')",0.53515506,0.51201797,-0.6993385,-0.69468236,0.3558441,0.3525272,-0.0033169
57,0.4516508,0.38051212,"('unimaginative', 'imaginative')",-0.5334812,-0.6258357,-2.9925616,-3.085479,-1.0247973,-1.1102676,-0.0854703
58,0.9659114,0.9326592,"('undiscriminating', 'discriminating')",0.43459845,0.37772474,0.28702313,0.18319833,0.562511,0.4978607,-0.0646503
59,1.3889436,1.3352134,"('foolish', 'wise')",0.65090805,0.6294481,0.15921713,0.18919629,0.7330229,0.7179526,-0.0150703
60,-0.55457544,-0.36963493,"('inefficient', 'efficient')",-0.3831567,-0.32533813,-0.72921646,-0.6001185,-0.5556495,-0.4316972,0.1239523
61,1.2352017,1.1168696,"('illogical', 'logical')",-0.50022554,-0.58335924,0.45043948,0.34942883,0.3951385,0.2943131,-0.1008254
62,1.1271101,1.2299972,"('incompetent', 'brilliant')",0.19478089,0.2699294,0.2421703,0.34582275,0.5213538,0.6152498,0.093896
63,0.7253811,0.8112268,"('unperceptive', 'insightful')",0.29490513,0.34438342,0.12737104,0.11132969,0.3825524,0.4223133,0.0397609
64,0.454866,0.4799038,"('shy', 'confident')",0.09935351,0.13308337,-6.012112,-6.0843334,-1.8192975,-1.8237821,-0.0044846
65,-0.13086838,-0.13402842,"('insecure', 'secure')",-0.4216901,-0.45036918,-0.35688856,-0.2973435,-0.303149,-0.2939137,0.0092353
66,0.37781537,0.2965532,"('inactive', 'active')",1.3483189,1.2863686,0.6015514,0.5551187,0.7758953,0.7126802,-0.0632151
67,-0.4100957,-0.43507653,"('doubtful', 'determined')",0.12430465,0.12369996,-0.55079746,-0.5519066,-0.2788628,-0.2877611,-0.0088983
68,-1.0013165,-1.0400231,"('dependent', 'independent')",-0.5143978,-0.53524685,-1.691711,-1.709399,-1.0691418,-1.0948896,-0.0257478
69,0.58689713,0.56929725,"('lazy', 'industrious')",2.2563972,2.2435741,-0.27593765,-0.27095905,0.8557856,0.8473041,-0.0084815
70,0.49395382,0.5557144,"('lethargic', 'energetic')",0.14534174,0.1777619,-0.15113692,-0.15760487,0.1627195,0.1919572,0.0292377
71,1.3499267,1.348215,"('diffident', 'self-confident')",0.79707223,0.80445075,0.3955861,0.34801635,0.8475283,0.8335606,-0.0139677
72,0.68633175,0.7153198,"('unambitious', 'ambitious')",-0.80789554,-0.7523094,-0.68614584,-0.62175,-0.2692365,-0.2195799,0.0496566
73,1.7420838,1.7316053,"('helpless', 'self-reliant')",0.97121435,0.9468683,-3.0844002,-3.0955083,-0.1237007,-0.1390116,-0.0153109
74,2.2846522,2.266927,"('undedicated', 'dedicated')",0.573051,0.5472919,-0.14011647,-0.2514711,0.9058623,0.8542493,-0.051613
75,-0.13658483,-0.08399847,"('meek', 'impulsive')",0.44801012,0.50329703,-0.43634385,-0.392256,-0.0416395,0.0090142,0.0506537
76,0.12073032,0.14480123,"('anxious', 'daring')",0.34287205,0.40892723,-0.4362186,-0.42123136,0.0091279,0.0441657,0.0350378
77,-0.068446204,0.055931896,"('unmotivated', 'motivated')",-0.30916733,-0.2781563,-1.2315727,-1.0999602,-0.5363954,-0.4407282,0.0956672
78,0.11525437,0.17227831,"('nonresilient', 'resilient')",-0.07570713,-0.05191725,-0.005929904,-0.062168926,0.0112058,0.0193974,0.0081916
79,0.7396356,0.6265479,"('wavering', 'unwavering')",0.06996189,-0.032620326,-0.18134452,-0.2318842,0.2094177,0.1206811,-0.0887366
80,0.2419161,0.19503288,"('dominated', 'dominating')",-0.245563,-0.23449172,-0.6976017,-0.59254795,-0.2337495,-0.2106689,0.0230806
81,-0.68693393,-0.6949594,"('submissive', 'aggressive')",-0.20094518,-0.15640765,-0.89117694,-0.7957888,-0.5930187,-0.549052,0.0439667
82,-0.7237937,-0.6887428,"('poor', 'rich')",-1.2126467,-1.2386055,5.7030435,5.6525636,1.2555343,1.2417384,-0.0137959
83,0.5627688,0.57102025,"('powerless', 'powerful')",-0.08160629,-0.022524469,-0.8877522,-0.86454874,-0.1355299,-0.105351,0.0301789
84,1.3806905,1.2907565,"('inferior', 'superior')",0.2665878,0.18499473,0.947133,0.894859,0.8648038,0.7902034,-0.0746004
85,1.529509,1.4769076,"('insignificant', 'prestigious')",0.40200564,0.3785671,0.15962175,0.10224713,0.6970455,0.6525739,-0.0444716
86,0.4249284,0.34542853,"('uninfluential', 'influential')",-0.83457226,-0.93617696,-0.8585715,-0.97791135,-0.4227385,-0.5228866,-0.1001481
87,0.6550659,0.5417243,"('unsuccessful', 'successful')",0.8285639,0.79444695,0.9259795,0.91801524,0.8032031,0.7513955,-0.0518076
88,-0.30906335,-0.49437374,"('low', 'eminent')",-0.1258965,-0.236716,-0.58761394,-0.6477333,-0.3408579,-0.4596077,-0.1187498
