,zone_male,zone_female,tuple,average_male,average_female,female-male
77,-1.777507,-1.5683699,"('unmotivated', 'motivated')",-1.7775069,-1.5683699,0.209137
78,-0.97567815,-1.0360236,"('nonresilient', 'resilient')",-0.9756781,-1.0360236,-0.0603455
79,0.19193093,-0.045060903,"('wavering', 'unwavering')",0.1919309,-0.0450609,-0.2369918
80,-0.039036036,0.015700046,"('dominated', 'dominating')",-0.039036,0.0157,0.054736
81,-0.5512447,-0.1891118,"('submissive', 'aggressive')",-0.5512447,-0.1891118,0.3621329
82,6.3118987,6.359867,"('poor', 'rich')",6.3118987,6.3598671,0.0479684
83,-0.6044718,-0.45987186,"('powerless', 'powerful')",-0.6044718,-0.4598719,0.1445999
84,-0.40765268,-0.40670756,"('inferior', 'superior')",-0.4076527,-0.4067076,0.0009451
85,-0.6604754,-0.9674916,"('insignificant', 'prestigious')",-0.6604754,-0.9674916,-0.3070162
86,0.4996428,0.5534215,"('uninfluential', 'influential')",0.4996428,0.5534215,0.0537787
87,0.15592311,0.084598735,"('unsuccessful', 'successful')",0.1559231,0.0845987,-0.0713244
88,-0.0372954,-0.048490226,"('low', 'eminent')",-0.0372954,-0.0484902,-0.0111948
