,consolidated_male,consolidated_female,tuple,edison_male,edison_female,inc_male,inc_female,average_male,average_female,female-male
43,-0.7013184,-0.5578028,"('irresponsible', 'responsible')",-0.72480917,-0.6196166,0.72565436,0.7068228,-0.2334911,-0.1568655,0.0766256
44,-1.3810321,-1.3220109,"('prejudiced', 'unprejudiced')",-0.9837541,-0.9202345,-1.7971482,-1.7276942,-1.3873115,-1.3233132,0.0639983
45,-1.2089411,-1.1352834,"('incompetent', 'competent')",-0.974302,-0.9057303,-0.102331676,-0.21608785,-0.7618582,-0.7523672,0.009491
46,-0.35125667,-0.19559956,"('uncompetitive', 'competitive')",-1.0026008,-0.90398675,-0.34054473,-0.26606423,-0.5648007,-0.4552168,0.1095839
47,-0.49111834,-0.43050572,"('stupid', 'smart')",0.043966897,0.09943096,5.6181245,5.552412,1.7236576,1.7404458,0.0167882
48,-0.6127524,-0.56701255,"('unintelligent', 'intelligent')",0.16812515,0.12420586,0.56244814,0.52710027,0.0392736,0.0280979,-0.0111757
49,-1.6013198,-1.5352225,"('unable', 'able')",-0.89238346,-0.82332337,-0.7738902,-0.6576958,-1.0891979,-1.0054139,0.083784
50,-0.020366868,-0.035614606,"('clumsy', 'skillful')",-0.8769793,-0.90864295,0.09388408,0.0872335,-0.2678207,-0.2856747,-0.017854
51,0.6074356,0.5430359,"('uneducated', 'educated')",-0.6960067,-0.82934904,1.077339,1.0147699,0.3295893,0.2428189,-0.0867704
52,0.4455001,0.29499674,"('irrational', 'rational')",0.09296245,-0.09428495,-0.66075176,-0.83959836,-0.0407631,-0.2129622,-0.1721991
53,-0.12248638,-0.15746103,"('uncreative', 'creative')",0.22466382,0.13380858,0.54089826,0.52555734,0.2143586,0.1673016,-0.047057
54,-0.5682193,-0.59744495,"('incapable', 'capable')",-0.94456446,-0.9606079,0.81682485,0.770415,-0.2319863,-0.2625459,-0.0305596
55,-1.0430562,-0.8453944,"('incompetent', 'clever')",-0.66316444,-0.5709132,0.11295916,0.15884146,-0.5310872,-0.4191554,0.1119318
56,0.5814331,0.62510633,"('impractical', 'practical')",0.24335691,0.2512673,-0.038363956,-0.053302377,0.262142,0.2743571,0.0122151
57,-0.5502691,-0.51602197,"('unimaginative', 'imaginative')",0.024072409,-0.008033283,-2.4041665,-2.3981342,-0.9767877,-0.9740632,0.0027245
58,0.5457624,0.6200742,"('undiscriminating', 'discriminating')",0.6604001,0.70986176,0.29801348,0.31404004,0.501392,0.547992,0.0466
59,0.91639316,0.8524693,"('foolish', 'wise')",0.5255149,0.47173393,0.10583097,0.023612684,0.515913,0.449272,-0.066641
60,-0.9876112,-0.7621205,"('inefficient', 'efficient')",-0.6436648,-0.4324026,0.0491025,0.22875544,-0.5273911,-0.3219225,0.2054686
61,-0.71775925,-0.6814053,"('illogical', 'logical')",-0.3647696,-0.48432007,0.11755176,-0.016770585,-0.321659,-0.3941653,-0.0725063
62,-0.3616991,-0.21247979,"('incompetent', 'brilliant')",-0.3571905,-0.17963065,0.355704,0.44029826,-0.1210619,0.0160626,0.1371245
63,0.44456443,0.47460142,"('unperceptive', 'insightful')",-0.4371248,-0.38926604,1.1514287,1.2159338,0.3862894,0.4337564,0.047467
64,0.25888768,0.28573987,"('shy', 'confident')",-1.0399092,-1.0137436,-6.964593,-6.9208775,-2.5818715,-2.549627,0.0322445
65,-0.5252081,-0.39684027,"('insecure', 'secure')",-0.6141693,-0.5610392,-0.4085162,-0.44426155,-0.5159645,-0.4673804,0.0485841
66,-0.3278705,-0.41635922,"('inactive', 'active')",-0.18339889,-0.2599729,0.98864925,0.9415032,0.1591266,0.0883904,-0.0707362
67,1.1841136,1.1211177,"('doubtful', 'determined')",-0.19831283,-0.23822384,-0.39899683,-0.44486892,0.1956013,0.1460083,-0.049593
68,-0.818773,-0.8525054,"('dependent', 'independent')",-1.0539159,-1.1453904,-0.41440457,-0.43150324,-0.7623645,-0.8097997,-0.0474352
69,0.21614106,0.06756291,"('lazy', 'industrious')",1.1519086,1.0544716,-0.69431555,-0.69020915,0.2245781,0.1439418,-0.0806363
70,0.055932667,0.21366012,"('lethargic', 'energetic')",-0.96079785,-0.8060178,1.1886615,1.1862314,0.0945988,0.1979579,0.1033591
71,1.2900201,1.2212137,"('diffident', 'self-confident')",0.6722177,0.6847883,0.40270427,0.33599693,0.788314,0.747333,-0.040981
72,0.77854997,0.84007066,"('unambitious', 'ambitious')",0.49384102,0.55323005,-0.5690529,-0.5736601,0.234446,0.2732136,0.0387676
73,1.2097465,1.1787134,"('helpless', 'self-reliant')",0.7674332,0.7472903,-3.3320475,-3.156064,-0.4516226,-0.4100201,0.0416025
74,0.48332632,0.580695,"('undedicated', 'dedicated')",-0.4459027,-0.37145272,0.04282825,0.046510957,0.0267506,0.0852511,0.0585005
75,-0.4873212,-0.5864903,"('meek', 'impulsive')",-0.31487718,-0.37537372,-0.3340309,-0.27647772,-0.3787431,-0.4127806,-0.0340375
76,-1.0753725,-0.8377077,"('anxious', 'daring')",-1.3140095,-1.1811577,0.20637882,0.36220956,-0.7276676,-0.5522186,0.175449
77,-0.41006482,-0.42956623,"('unmotivated', 'motivated')",-1.8275335,-1.7601743,-1.0614731,-0.95528203,-1.0996905,-1.0483408,0.0513497
78,-0.8171035,-0.79938346,"('nonresilient', 'resilient')",-0.187903,-0.11607746,0.18669252,0.36373013,-0.2727713,-0.1839103,0.088861
79,0.5257228,0.38566488,"('wavering', 'unwavering')",0.30205968,0.16889139,0.12219389,0.04596531,0.3166588,0.2001739,-0.1164849
80,-0.52223784,-0.3490626,"('dominated', 'dominating')",-0.489517,-0.36938995,-0.58396894,-0.52480954,-0.531908,-0.4144207,0.1174873
81,-0.3847284,-0.26945683,"('submissive', 'aggressive')",-0.8039632,-0.78053075,-0.3030067,-0.25393867,-0.4972328,-0.4346421,0.0625907
82,-1.1586477,-1.099036,"('poor', 'rich')",-0.52650404,-0.55194426,6.1239233,6.0360155,1.4795906,1.4616785,-0.0179121
83,0.5559741,0.5483906,"('powerless', 'powerful')",-0.032160033,-0.028315388,-0.8474017,-0.8635215,-0.1078625,-0.1144821,-0.0066196
84,0.7445082,0.7521508,"('inferior', 'superior')",0.27221242,0.18427157,0.51805186,0.43599385,0.5115908,0.4574721,-0.0541187
85,0.11495522,0.009178892,"('insignificant', 'prestigious')",0.66021454,0.58524,-0.15414739,-0.1620843,0.2070074,0.1441115,-0.0628959
86,-0.14016199,-0.16075815,"('uninfluential', 'influential')",0.9241296,0.7918026,0.5123288,0.37809956,0.4320988,0.3363814,-0.0957174
87,-0.56874204,-0.5325463,"('unsuccessful', 'successful')",-0.013755355,0.009101786,0.47706705,0.5186371,-0.0351435,-0.0016025,0.033541
88,0.48567832,0.46099436,"('low', 'eminent')",0.29057807,0.22363786,0.39508477,0.33881128,0.3904471,0.3411478,-0.0492993
