,motorboat_male,motorboat_female,tuple,average_male,average_female,female-male
22,-0.16194487,-0.12914543,"('untrustworthy', 'trustworthy')",-0.1619449,-0.1291454,0.0327995
23,2.9107282,2.9733195,"('insincere', 'sincere')",2.9107282,2.9733195,0.0625913
24,0.7100927,0.72646254,"('dishonest', 'honest')",0.7100927,0.7264625,0.0163698
25,0.070067964,0.011566147,"('egoistic', 'altruistic')",0.070068,0.0115661,-0.0585019
26,0.67582184,0.47406667,"('hardhearted', 'benevolent')",0.6758218,0.4740667,-0.2017551
27,-0.13936855,-0.10018654,"('hardhearted', 'softhearted')",-0.1393685,-0.1001865,0.039182
28,0.26659855,0.19095683,"('disloyal', 'loyal')",0.2665986,0.1909568,-0.0756418
29,0.075257175,0.04914836,"('unfair', 'fair')",0.0752572,0.0491484,-0.0261088
30,0.47571102,0.4888131,"('intolerant', 'tolerant')",0.475711,0.4888131,0.0131021
31,-1.7626129,-1.7817318,"('evil', 'good')",-1.7626129,-1.7817318,-0.0191189
32,0.6046616,0.63396263,"('unkind', 'kind')",0.6046616,0.6339626,0.029301
33,0.2979452,0.23290616,"('wrong', 'right')",0.2979452,0.2329062,-0.065039
34,1.845423,1.9578345,"('mean', 'honorable')",1.845423,1.9578345,0.1124115
35,-0.6930891,-0.8509245,"('corrupt', 'incorrupt')",-0.6930891,-0.8509245,-0.1578354
36,-1.1662632,-1.2425858,"('hostile', 'amicable')",-1.1662632,-1.2425858,-0.0763226
37,-0.23188397,-0.19885245,"('fake', 'genuine')",-0.231884,-0.1988524,0.0330316
38,0.3426085,0.3090888,"('untruthful', 'truthful')",0.3426085,0.3090888,-0.0335197
39,0.47221977,0.5181312,"('exploitative', 'cooperative')",0.4722198,0.5181312,0.0459114
40,-1.2774817,-1.229709,"('stingy', 'generous')",-1.2774817,-1.229709,0.0477727
41,0.060595054,0.06666885,"('unforgiving', 'forgiving')",0.0605951,0.0666689,0.0060738
42,-1.589649,-1.3922498,"('unreliable', 'reliable')",-1.589649,-1.3922498,0.1973992
43,0.9677035,1.0706244,"('irresponsible', 'responsible')",0.9677035,1.0706244,0.1029209
44,-0.70636487,-0.6135814,"('prejudiced', 'unprejudiced')",-0.7063649,-0.6135814,0.0927835
45,0.3557282,0.47400448,"('incompetent', 'competent')",0.3557282,0.4740045,0.1182763
46,-0.16364193,-0.10363604,"('uncompetitive', 'competitive')",-0.1636419,-0.103636,0.0600059
47,2.589098,2.6644254,"('stupid', 'smart')",2.589098,2.6644254,0.0753274
48,0.436833,0.37812716,"('unintelligent', 'intelligent')",0.436833,0.3781272,-0.0587058
49,-0.3734876,-0.3162278,"('unable', 'able')",-0.3734876,-0.3162278,0.0572598
50,-0.22212876,-0.20876335,"('clumsy', 'skillful')",-0.2221288,-0.2087633,0.0133655
51,0.05813997,-0.01171099,"('uneducated', 'educated')",0.05814,-0.011711,-0.069851
52,0.052726597,-0.10418374,"('irrational', 'rational')",0.0527266,-0.1041837,-0.1569103
53,-0.27832806,-0.24851401,"('uncreative', 'creative')",-0.2783281,-0.248514,0.0298141
54,0.3258448,0.29918483,"('incapable', 'capable')",0.3258448,0.2991848,-0.02666
55,0.4246097,0.49522057,"('incompetent', 'clever')",0.4246097,0.4952206,0.0706109
56,1.3028127,1.3860056,"('impractical', 'practical')",1.3028127,1.3860056,0.0831929
57,-1.2038486,-1.1818693,"('unimaginative', 'imaginative')",-1.2038486,-1.1818693,0.0219793
58,-0.17637002,-0.19223043,"('undiscriminating', 'discriminating')",-0.17637,-0.1922304,-0.0158604
59,0.3713783,0.30997983,"('foolish', 'wise')",0.3713783,0.3099798,-0.0613985
60,0.96397287,1.1860093,"('inefficient', 'efficient')",0.9639729,1.1860093,0.2220364
61,0.3033975,0.2522157,"('illogical', 'logical')",0.3033975,0.2522157,-0.0511818
62,0.59465414,0.7254592,"('incompetent', 'brilliant')",0.5946541,0.7254592,0.1308051
63,-0.0027519967,0.08080393,"('unperceptive', 'insightful')",-0.002752,0.0808039,0.0835559
64,-1.915006,-1.8487659,"('shy', 'confident')",-1.915006,-1.8487659,0.0662401
65,0.22051986,0.27426857,"('insecure', 'secure')",0.2205199,0.2742686,0.0537487
66,-0.66274995,-0.7434388,"('inactive', 'active')",-0.6627499,-0.7434388,-0.0806889
67,1.0068095,0.99548334,"('doubtful', 'determined')",1.0068095,0.9954833,-0.0113262
68,-0.90283966,-0.867302,"('dependent', 'independent')",-0.9028397,-0.867302,0.0355377
69,-0.7086412,-0.75909066,"('lazy', 'industrious')",-0.7086412,-0.7590907,-0.0504495
70,0.2119186,0.2664148,"('lethargic', 'energetic')",0.2119186,0.2664148,0.0544962
71,0.33936828,0.39331335,"('diffident', 'self-confident')",0.3393683,0.3933133,0.053945
72,-0.20138429,-0.1480558,"('unambitious', 'ambitious')",-0.2013843,-0.1480558,0.0533285
73,-1.0035956,-0.97465056,"('helpless', 'self-reliant')",-1.0035956,-0.9746506,0.028945
74,0.21530646,0.22792444,"('undedicated', 'dedicated')",0.2153065,0.2279244,0.0126179
75,-0.20070584,-0.16991347,"('meek', 'impulsive')",-0.2007058,-0.1699135,0.0307923
76,0.20248014,0.29253426,"('anxious', 'daring')",0.2024801,0.2925343,0.0900542
77,0.065814674,0.1728863,"('unmotivated', 'motivated')",0.0658147,0.1728863,0.1070716
78,-0.8579969,-0.8623184,"('nonresilient', 'resilient')",-0.8579969,-0.8623184,-0.0043215
79,-0.63147354,-0.69969,"('wavering', 'unwavering')",-0.6314735,-0.69969,-0.0682165
80,-0.10780241,-0.1306344,"('dominated', 'dominating')",-0.1078024,-0.1306344,-0.022832
81,-0.09995894,-0.048777074,"('submissive', 'aggressive')",-0.0999589,-0.0487771,0.0511818
82,2.7558408,2.8773978,"('poor', 'rich')",2.7558408,2.8773978,0.121557
83,0.050411336,-0.042493977,"('powerless', 'powerful')",0.0504113,-0.042494,-0.0929053
84,0.6672164,0.5817312,"('inferior', 'superior')",0.6672164,0.5817312,-0.0854852
85,-0.15781647,-0.31782818,"('insignificant', 'prestigious')",-0.1578165,-0.3178282,-0.1600117
86,0.17748314,0.006985061,"('uninfluential', 'influential')",0.1774831,0.0069851,-0.170498
87,0.20050228,0.22313163,"('unsuccessful', 'successful')",0.2005023,0.2231316,0.0226293
88,-0.0351378,-0.122389115,"('low', 'eminent')",-0.0351378,-0.1223891,-0.0872513
