,nvr_male,nvr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
65,1.1346945,1.1121048,"('insecure', 'secure')",-0.11632644,-0.1307648,0.509184,0.49067,-0.018514
66,-1.6374688,-1.7609047,"('inactive', 'active')",0.11187947,0.093382314,-0.7627947,-0.8337612,-0.0709665
67,-0.024598215,-0.08586934,"('doubtful', 'determined')",-0.40176678,-0.45762184,-0.2131825,-0.2717456,-0.0585631
68,-0.31067544,-0.3515709,"('dependent', 'independent')",-0.17470118,-0.13634318,-0.2426883,-0.243957,-0.0012687
69,-0.96860206,-0.89466083,"('lazy', 'industrious')",-1.0244288,-0.9394603,-0.9965155,-0.9170606,0.0794549
70,0.66231024,0.67980826,"('lethargic', 'energetic')",0.882774,0.9288726,0.7725421,0.8043404,0.0317983
71,-0.7123749,-0.6308251,"('diffident', 'self-confident')",0.18822865,0.23132585,-0.2620731,-0.1997496,0.0623235
72,-0.17990373,-0.21268266,"('unambitious', 'ambitious')",-0.693117,-0.7914192,-0.4365104,-0.5020509,-0.0655405
73,0.6180124,0.5802939,"('helpless', 'self-reliant')",-3.0191832,-3.022107,-1.2005854,-1.2209065,-0.0203211
74,0.66140443,0.6121455,"('undedicated', 'dedicated')",0.25160807,0.17275351,0.4565063,0.3924495,-0.0640568
75,-0.5742898,-0.6277853,"('meek', 'impulsive')",-0.5691077,-0.4904421,-0.5716988,-0.5591137,0.0125851
76,0.5859781,0.6468794,"('anxious', 'daring')",0.36001655,0.43133572,0.4729973,0.5391076,0.0661103
77,-0.93206924,-0.7851386,"('unmotivated', 'motivated')",-0.7894174,-0.62513155,-0.8607433,-0.7051351,0.1556082
78,-1.344774,-1.2003454,"('nonresilient', 'resilient')",0.08011322,0.23258547,-0.6323304,-0.48388,0.1484504
79,-1.8414378,-1.8881603,"('wavering', 'unwavering')",-0.53833956,-0.47336537,-1.1898887,-1.1807629,0.0091258
80,0.9222722,0.8881673,"('dominated', 'dominating')",-0.82577723,-0.8662258,0.0482475,0.0109708,-0.0372767
81,0.6338716,0.54608846,"('submissive', 'aggressive')",-0.4857392,-0.47252893,0.0740662,0.0367798,-0.0372864
82,0.27420542,0.20975786,"('poor', 'rich')",6.300609,6.3931646,3.2874072,3.3014612,0.014054
83,-0.64363134,-0.7118712,"('powerless', 'powerful')",-0.8086218,-0.8956029,-0.7261266,-0.803737,-0.0776104
84,0.24257101,0.20079917,"('inferior', 'superior')",0.43007523,0.50718886,0.3363231,0.353994,0.0176709
85,-0.821987,-0.7456451,"('insignificant', 'prestigious')",0.29827008,0.34547514,-0.2618585,-0.200085,0.0617735
86,-0.5224025,-0.6611049,"('uninfluential', 'influential')",0.25041074,0.106771946,-0.1359959,-0.2771665,-0.1411706
87,0.6722284,0.5602244,"('unsuccessful', 'successful')",1.2064481,1.2277757,0.9393382,0.8940001,-0.0453381
88,-0.32667938,-0.49796328,"('low', 'eminent')",0.34758693,0.29867655,0.0104538,-0.0996434,-0.1100972
