,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,female-male
72,0.6981494,0.75919265,"('unambitious', 'ambitious')",-0.5018469,-0.5062561,-0.5702833,-0.5575022,-0.1246603,-0.1015219,0.0231384
73,0.8012485,0.74352425,"('helpless', 'self-reliant')",0.7358741,0.6701495,-3.3029885,-3.3320854,-0.588622,-0.6394705,-0.0508485
74,1.1031008,1.09125,"('undedicated', 'dedicated')",0.5670697,0.5449668,-0.43954232,-0.5334525,0.4102094,0.3675881,-0.0426213
75,-0.5901745,-0.58494866,"('meek', 'impulsive')",-0.7539173,-0.7487531,-0.76445585,-0.71787864,-0.7028492,-0.6838601,0.0189891
76,0.60850143,0.55246884,"('anxious', 'daring')",-0.28809643,-0.22718632,-0.6076255,-0.5723747,-0.0957402,-0.0823641,0.0133761
77,-0.6396689,-0.62199503,"('unmotivated', 'motivated')",-0.90201044,-0.8631877,-1.376967,-1.2508792,-0.9728821,-0.9120207,0.0608614
78,-1.4268017,-1.3477672,"('nonresilient', 'resilient')",-1.184199,-1.1208601,0.07979089,0.068380214,-0.8437366,-0.8000824,0.0436542
79,-0.87198,-0.9511081,"('wavering', 'unwavering')",-0.31685248,-0.4094424,-0.5955789,-0.61112523,-0.5948038,-0.6572253,-0.0624215
80,0.64504015,0.61292267,"('dominated', 'dominating')",-0.03993354,-0.04272026,-0.5770087,-0.46903232,0.009366,0.0337234,0.0243574
81,0.2849223,0.1880995,"('submissive', 'aggressive')",0.43743598,0.4491498,-0.87631357,-0.74530244,-0.0513184,-0.0360177,0.0153007
82,-1.0902954,-1.1512176,"('poor', 'rich')",-1.2733346,-1.2782238,5.7033744,5.6132445,1.1132481,1.0612677,-0.0519804
83,0.14382166,0.12440258,"('powerless', 'powerful')",0.09392907,0.085436404,-0.9871773,-0.9717368,-0.2498089,-0.2539659,-0.004157
84,0.5907296,0.4876398,"('inferior', 'superior')",0.45884246,0.35173428,0.74302065,0.64241123,0.5975309,0.4939284,-0.1036025
85,0.019617552,0.0102056,"('insignificant', 'prestigious')",0.055446845,0.0111125,-0.09628044,-0.17706272,-0.007072,-0.0519149,-0.0448429
86,-0.035310335,-0.08897938,"('uninfluential', 'influential')",-0.55562705,-0.6366706,-0.6006906,-0.6629704,-0.3972093,-0.4628735,-0.0656642
87,-0.46998975,-0.53699625,"('unsuccessful', 'successful')",0.6872049,0.6287248,0.7152778,0.7379288,0.310831,0.2765525,-0.0342785
88,-0.0998269,-0.27580857,"('low', 'eminent')",0.09623686,-0.049377065,-0.44196492,-0.49203467,-0.1485183,-0.2724068,-0.1238885
