,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
27,-1.1751299,-1.1881375,"('hardhearted', 'softhearted')",0.73368824,0.64616215,-0.2207208,-0.2709877,-0.0502669
28,0.10746087,-0.046216607,"('disloyal', 'loyal')",1.0556679,0.85361105,0.5815644,0.4036972,-0.1778672
29,-0.29092985,-0.35219172,"('unfair', 'fair')",-0.391499,-0.47450194,-0.3412144,-0.4133468,-0.0721324
30,0.89780736,0.80386513,"('intolerant', 'tolerant')",0.9657651,0.986091,0.9317862,0.894978,-0.0368082
31,-1.2957114,-1.0247115,"('evil', 'good')",-1.2341684,-1.2053525,-1.2649399,-1.115032,0.1499079
32,-0.13107692,-0.3285633,"('unkind', 'kind')",1.1594164,1.0206155,0.5141698,0.3460261,-0.1681437
33,0.15594308,0.15349025,"('wrong', 'right')",-0.67283684,-0.70930547,-0.2584469,-0.2779076,-0.0194607
34,-0.1586092,-0.044131063,"('mean', 'honorable')",5.221622,5.293046,2.5315063,2.6244574,0.0929511
35,-0.76849794,-0.8064928,"('corrupt', 'incorrupt')",-0.67372036,-0.7608351,-0.7211092,-0.783664,-0.0625548
36,-1.0623795,-0.9773837,"('hostile', 'amicable')",-0.29338208,-0.4373796,-0.6778808,-0.7073816,-0.0295008
37,0.51092887,0.44575062,"('fake', 'genuine')",0.13652945,0.11400504,0.3237292,0.2798778,-0.0438514
38,-0.10556877,-0.10296811,"('untruthful', 'truthful')",0.05705847,0.050116487,-0.0242551,-0.0264258,-0.0021707
39,1.1368337,1.1392285,"('exploitative', 'cooperative')",0.7872754,0.8521127,0.9620545,0.9956706,0.0336161
40,-0.07771284,-0.083577655,"('stingy', 'generous')",-2.4418786,-2.4893563,-1.2597957,-1.286467,-0.0266713
41,0.08950712,0.18093038,"('unforgiving', 'forgiving')",0.25310105,0.21036777,0.1713041,0.1956491,0.024345
42,1.2544262,1.230031,"('unreliable', 'reliable')",-2.9428828,-2.9490023,-0.8442283,-0.8594856,-0.0152573
43,-0.10070713,-0.051877733,"('irresponsible', 'responsible')",0.58498573,0.6583178,0.2421393,0.30322,0.0610807
44,0.24524531,0.29685584,"('prejudiced', 'unprejudiced')",-1.1815948,-1.1692649,-0.4681748,-0.4362046,0.0319702
45,0.41513452,0.47174242,"('incompetent', 'competent')",-0.28742677,-0.30057955,0.0638539,0.0855814,0.0217275
46,0.3531942,0.3231703,"('uncompetitive', 'competitive')",-0.9511125,-0.952525,-0.2989591,-0.3146774,-0.0157183
47,0.23590355,0.3079898,"('stupid', 'smart')",5.3063116,5.418344,2.7711077,2.8631668,0.0920591
48,-0.65973413,-0.72262233,"('unintelligent', 'intelligent')",-0.08704893,-0.11933398,-0.3733915,-0.4209782,-0.0475867
49,-0.79313725,-0.7184169,"('unable', 'able')",-0.60202414,-0.55402315,-0.6975807,-0.63622,0.0613607
50,-0.07846065,-0.15751593,"('clumsy', 'skillful')",-0.63244414,-0.7197703,-0.3554524,-0.4386431,-0.0831907
51,-0.09654848,-0.3251775,"('uneducated', 'educated')",0.4670152,0.3195781,0.1852334,-0.0027997,-0.1880331
52,-1.047016,-1.1136037,"('irrational', 'rational')",-0.123887576,-0.21578424,-0.5854518,-0.664694,-0.0792422
53,-0.32998303,-0.39758348,"('uncreative', 'creative')",0.32310656,0.2781052,-0.0034382,-0.0597391,-0.0563009
54,-0.3712814,-0.4246522,"('incapable', 'capable')",0.60192925,0.566538,0.1153239,0.0709429,-0.044381
55,0.59201187,0.5832919,"('incompetent', 'clever')",0.42974153,0.44637528,0.5108767,0.5148336,0.0039569
56,1.5111408,1.3578688,"('impractical', 'practical')",0.14520729,0.14763159,0.8281741,0.7527502,-0.0754239
57,0.6172249,0.58747345,"('unimaginative', 'imaginative')",-3.264963,-3.2314727,-1.323869,-1.3219997,0.0018693
58,0.22950248,0.272563,"('undiscriminating', 'discriminating')",0.12161296,0.15187554,0.1755577,0.2122193,0.0366616
59,-0.12705436,-0.03441746,"('foolish', 'wise')",0.06128468,0.074063,-0.0328848,0.0198228,0.0527076
60,0.96007496,0.84044063,"('inefficient', 'efficient')",0.09531589,0.22333173,0.5276954,0.5318862,0.0041908
61,0.13598096,-0.031828266,"('illogical', 'logical')",0.3298816,0.19213188,0.2329313,0.0801518,-0.1527795
62,1.2261348,1.2491088,"('incompetent', 'brilliant')",0.16922104,0.3081086,0.6976779,0.7786087,0.0809308
63,-0.016400767,0.036386527,"('unperceptive', 'insightful')",-0.13337508,-0.044210754,-0.0748879,-0.0039121,0.0709758
64,0.5321,0.4972416,"('shy', 'confident')",-5.6776047,-5.590752,-2.5727522,-2.5467553,0.0259969
65,0.59691393,0.4709556,"('insecure', 'secure')",0.4782888,0.46325165,0.5376014,0.4671036,-0.0704978
66,0.073418126,0.13533503,"('inactive', 'active')",0.11263355,0.07349008,0.0930258,0.1044126,0.0113868
67,0.45523295,0.39774704,"('doubtful', 'determined')",-0.34473553,-0.3189783,0.0552487,0.0393844,-0.0158643
68,-0.33396655,-0.38841313,"('dependent', 'independent')",-1.5271001,-1.5407279,-0.9305333,-0.9645705,-0.0340372
69,-0.27333626,-0.16688608,"('lazy', 'industrious')",-1.4179225,-1.3568118,-0.8456294,-0.7618489,0.0837805
70,0.6377256,0.68045753,"('lethargic', 'energetic')",0.31142122,0.33132547,0.4745734,0.5058915,0.0313181
71,-0.18617997,-0.17872792,"('diffident', 'self-confident')",0.42786723,0.39441112,0.1208436,0.1078416,-0.013002
72,-0.080688775,-0.08532918,"('unambitious', 'ambitious')",-0.44041166,-0.36276904,-0.2605502,-0.2240491,0.0365011
73,0.66556275,0.6412379,"('helpless', 'self-reliant')",-3.1385767,-3.1323798,-1.2365069,-1.2455709,-0.009064
74,0.6654251,0.59454197,"('undedicated', 'dedicated')",-0.007734663,-0.016124144,0.3288452,0.2892089,-0.0396363
75,-0.29440507,-0.17100142,"('meek', 'impulsive')",-0.8053345,-0.72450584,-0.5498698,-0.4477536,0.1021162
76,0.9948519,0.9821887,"('anxious', 'daring')",0.13470246,0.16466746,0.5647772,0.5734281,0.0086509
77,-0.6372409,-0.6445892,"('unmotivated', 'motivated')",-1.3254122,-1.22766,-0.9813265,-0.9361246,0.0452019
78,-0.8299366,-0.7767772,"('nonresilient', 'resilient')",-0.57516676,-0.53132206,-0.7025517,-0.6540496,0.0485021
79,-0.54221505,-0.46669617,"('wavering', 'unwavering')",-0.6569817,-0.6682238,-0.5995984,-0.56746,0.0321384
80,0.94234544,0.8079871,"('dominated', 'dominating')",-0.4315854,-0.4589474,0.25538,0.1745199,-0.0808601
81,0.7749527,0.5989101,"('submissive', 'aggressive')",-0.53701174,-0.51935023,0.1189705,0.0397799,-0.0791906
82,0.12015657,0.106750466,"('poor', 'rich')",5.5718346,5.524349,2.8459957,2.8155499,-0.0304458
83,0.28906834,0.27838266,"('powerless', 'powerful')",-1.1339612,-1.1640116,-0.4224464,-0.4428145,-0.0203681
84,-0.057432216,-0.15032843,"('inferior', 'superior')",0.30853775,0.26564407,0.1255528,0.0576578,-0.067895
85,-0.29931414,-0.21210803,"('insignificant', 'prestigious')",-0.75345725,-0.80385345,-0.5263857,-0.5079808,0.0184049
86,-0.43241316,-0.5543286,"('uninfluential', 'influential')",-0.47698182,-0.6003603,-0.4546975,-0.5773444,-0.1226469
87,0.45840162,0.36292243,"('unsuccessful', 'successful')",0.20987524,0.18011943,0.3341384,0.2715209,-0.0626175
88,-0.53043216,-0.6603206,"('low', 'eminent')",-0.40738663,-0.47737294,-0.4689094,-0.5688468,-0.0999374
