,alexandria_male,alexandria_female,tuple,real_male,real_female,est_male,est_female,equities_male,equities_female,inc_male,inc_female,average_male,average_female,female-male
10,0.9731604,0.8703106,"('unsympathetic', 'sympathetic')",0.8764377,0.699055,1.2598639,1.1821688,-2.0378947,-2.1208317,0.3637594,0.30361554,0.2870653,0.1868637,-0.1002016
11,0.22450674,0.25386822,"('unhelpful', 'helpful')",0.627415,0.56168133,0.5274164,0.58584404,-1.3584042,-1.3636991,2.432999,2.5753865,0.4907866,0.5226162,0.0318296
12,1.8025458,1.8185781,"('unsupportive', 'supportive')",0.63899106,0.59007746,0.41192782,0.3139047,-1.1590874,-1.1145693,-1.3155254,-1.2651547,0.0757704,0.0685673,-0.0072031
13,0.3934063,0.16865309,"('impolite', 'polite')",2.1379883,2.0537953,2.1780078,2.134243,-0.3463477,-0.3865084,0.342867,0.32068768,0.9411843,0.8581741,-0.0830102
14,1.3411766,1.3220809,"('antisocial', 'social')",2.7984955,2.808496,1.8441477,1.7072386,-0.48636103,-0.42043784,-0.15532073,-0.14777008,1.0684277,1.0539216,-0.0145061
15,-0.5185392,-0.59909844,"('boring', 'funny')",0.15098885,0.13789901,0.72649467,0.68807954,0.5486377,0.50076956,0.32008228,0.35461578,0.2455329,0.2164531,-0.0290798
16,-1.9961745,-1.9504424,"('unpopular', 'popular')",-1.180237,-1.1222051,-1.8696632,-1.7614635,-0.7280075,-0.68408555,0.29647082,0.33805102,-1.0955223,-1.0360291,0.0594932
17,-0.33550906,-0.2346059,"('nasty', 'nice')",0.41554537,0.50869673,-0.3095504,-0.30683786,0.30558878,0.3935313,-0.47466445,-0.38355097,-0.079718,-0.0045533,0.0751647
18,1.2094237,1.2069758,"('disagreeable', 'welcoming')",-0.33827695,-0.25633866,-0.48038164,-0.44175982,-0.9557378,-0.88862866,-0.38787884,-0.38209766,-0.1905703,-0.1523698,0.0382005
19,-1.539591,-1.462031,"('inhospitable', 'hospitable')",-1.9074655,-1.8148595,-1.4790773,-1.3705509,-1.5274018,-1.5100881,-0.49051005,-0.4426474,-1.3888091,-1.3200354,0.0687737
20,0.33629793,0.41738182,"('rough', 'thoughtful')",-0.19245112,-0.17090431,-0.27992707,-0.2649549,-0.5625997,-0.4966848,0.7071758,0.6855058,0.0016992,0.0340687,0.0323695
21,1.1389519,1.0621322,"('immoral', 'moral')",1.4541217,1.3604466,1.8626827,1.8886296,-1.0382267,-1.0742457,-0.38611105,-0.35182586,0.6062837,0.5770273,-0.0292564
22,0.18806317,0.22126168,"('untrustworthy', 'trustworthy')",1.1525483,1.1069697,0.9272,0.88540363,-0.5317633,-0.5373934,-0.8884847,-0.91293186,0.1695127,0.152662,-0.0168507
23,1.401886,1.4167387,"('insincere', 'sincere')",1.6758628,1.5561124,0.8317197,0.8349093,-1.4744924,-1.576173,6.1715107,6.214087,1.7212975,1.689135,-0.0321625
24,1.3914955,1.4153196,"('dishonest', 'honest')",0.8684666,0.92031974,0.75133187,0.7678594,-0.85191166,-0.8163204,1.0984663,1.0445691,0.6515697,0.6663495,0.0147798
25,-0.1508739,-0.065928,"('egoistic', 'altruistic')",-1.356884,-1.3066262,-0.23491618,-0.13674845,0.78605956,0.8350666,1.4258317,1.3571162,0.0938434,0.136576,0.0427326
26,1.5813949,1.4396464,"('hardhearted', 'benevolent')",0.39411184,0.2692657,0.42449933,0.2067026,0.34933594,0.20592391,1.3360033,1.0610483,0.8170691,0.6365174,-0.1805517
27,0.44697154,0.4825189,"('hardhearted', 'softhearted')",-1.8303593,-1.8098866,-0.49254858,-0.46734014,-1.0078721,-0.9648316,1.4197401,1.301629,-0.2928137,-0.2915821,0.0012316
28,-0.13106826,-0.14138919,"('disloyal', 'loyal')",-0.08874598,-0.15315883,0.2629759,0.32957008,-1.1006002,-1.1723047,1.0476443,1.015464,-0.0019589,-0.0243638,-0.0224049
29,-1.2095678,-1.204013,"('unfair', 'fair')",-0.78645325,-0.8116728,-0.5893752,-0.5470578,-1.014148,-0.95146435,-0.51826394,-0.60101473,-0.8235617,-0.8230446,0.0005171
30,1.2192289,1.1684979,"('intolerant', 'tolerant')",1.0748831,1.0545826,1.2069205,1.0636184,-0.49095953,-0.5148239,1.280025,1.262339,0.8580195,0.8068428,-0.0511767
31,-1.2704667,-1.0855768,"('evil', 'good')",-2.6249804,-2.435738,-2.0712864,-1.9574535,0.1326764,0.21525219,-1.1368831,-1.1649646,-1.3941881,-1.2856961,0.108492
32,1.4387068,1.3077655,"('unkind', 'kind')",1.4075207,1.3636438,1.4447103,1.4100852,-0.69789463,-0.7441002,1.6235502,1.4802558,1.0433186,0.96353,-0.0797886
33,-0.17371096,-0.31417295,"('wrong', 'right')",-0.12833594,-0.11389645,-0.7357964,-0.7950438,0.9456852,0.9371658,-0.6375143,-0.7524915,-0.1459345,-0.2076878,-0.0617533
34,0.78531146,1.0540439,"('mean', 'honorable')",-0.08167808,0.0077546258,0.41602635,0.615791,0.19414502,0.25009072,5.965018,6.1300793,1.4557645,1.6115519,0.1557874
35,-0.9176677,-0.7927046,"('corrupt', 'incorrupt')",-2.301907,-2.185606,-0.77106607,-0.7338031,1.7994328,1.8500006,-0.62615794,-0.7518166,-0.5634732,-0.5227859,0.0406873
36,-1.3644847,-1.1452422,"('hostile', 'amicable')",-1.8743371,-1.8303027,-1.5590688,-1.5410259,1.2545475,1.1584356,-0.53951687,-0.72427094,-0.816572,-0.8164813,9.07e-05
37,0.5047615,0.56644046,"('fake', 'genuine')",-0.93850404,-0.89829886,1.0103551,1.0307245,-0.8225912,-0.7846772,0.39201757,0.41092962,0.0292078,0.0650237,0.0358159
38,0.2544815,0.29272303,"('untruthful', 'truthful')",0.25440925,0.26484355,0.33200085,0.38616154,-0.034942053,-0.016693816,0.4301599,0.5096183,0.2472219,0.2873305,0.0401086
39,1.3985165,1.418147,"('exploitative', 'cooperative')",0.74518067,0.72151303,1.5103666,1.4389044,0.44559678,0.47478953,0.4767632,0.48455858,0.9152847,0.9075825,-0.0077022
40,1.7590187,1.7359114,"('stingy', 'generous')",0.06360907,0.059078842,-0.31350413,-0.35359886,0.03965933,0.08295677,-1.1748159,-1.2733623,0.0747934,0.0501972,-0.0245962
41,1.5353192,1.5946999,"('unforgiving', 'forgiving')",0.27391148,0.26701498,0.18616098,0.13558692,-1.0592015,-1.1061327,0.087263875,0.012540362,0.2046908,0.1807419,-0.0239489
42,0.14426923,0.14990339,"('unreliable', 'reliable')",1.0850257,1.0671965,0.80191696,0.79378027,-0.10833953,-0.062464464,-3.0207584,-2.9330642,-0.2195772,-0.1969297,0.0226475
43,0.832995,0.8620442,"('irresponsible', 'responsible')",0.3056905,0.2718823,0.7382646,0.7359901,-2.0639591,-2.0145407,0.80925965,0.8311224,0.1244501,0.1372997,0.0128496
44,-0.93912196,-0.9497096,"('prejudiced', 'unprejudiced')",-0.010964312,0.059341088,-0.08814087,-0.11648103,1.015305,1.0670972,-1.5807856,-1.5930175,-0.3207416,-0.306554,0.0141876
45,0.23001596,0.3744555,"('incompetent', 'competent')",0.36212033,0.27064675,1.5229936,1.4601963,-1.5475113,-1.5726329,0.06524276,0.060439635,0.1265723,0.1186211,-0.0079512
46,0.99183255,0.99193984,"('uncompetitive', 'competitive')",1.159631,1.025309,1.0182813,0.94137996,-1.1750897,-1.2199163,-0.2765012,-0.27544558,0.3436308,0.2926534,-0.0509774
47,-0.6766821,-0.7654657,"('stupid', 'smart')",1.2883805,1.3423905,0.6088939,0.5650485,0.3662839,0.43838847,5.5536156,5.578789,1.4280983,1.4318302,0.0037319
48,1.0538007,1.0028638,"('unintelligent', 'intelligent')",0.13700774,0.08989558,0.3596818,0.34197223,-2.3679454,-2.396947,0.36637536,0.348381,-0.090216,-0.1227669,-0.0325509
49,-0.42131504,-0.3070736,"('unable', 'able')",-0.91805536,-0.872681,-0.16703722,-0.015230929,-0.930748,-0.83028674,-0.17471446,0.060295325,-0.5223741,-0.3929954,0.1293787
50,-0.98356634,-0.9738282,"('clumsy', 'skillful')",0.2567101,0.23743212,0.4161614,0.40785658,0.8180747,0.7753541,0.16319564,0.16777846,0.1341151,0.1229186,-0.0111965
51,1.0453501,0.91609347,"('uneducated', 'educated')",0.67718565,0.5773992,1.0614034,1.0907731,-2.071596,-2.1622436,0.3719257,0.3205535,0.2168538,0.1485151,-0.0683387
52,-0.98361737,-1.1252422,"('irrational', 'rational')",-1.2327422,-1.3411894,-1.4004365,-1.4880632,-0.09802013,-0.1648228,-0.5177655,-0.68840927,-0.8465163,-0.9615454,-0.1150291
53,-0.2945207,-0.22464523,"('uncreative', 'creative')",-1.1547036,-1.1055491,-1.4528241,-1.2806785,-1.3015563,-1.2568033,0.9037558,0.83201045,-0.6599698,-0.6071331,0.0528367
54,-0.33576387,-0.46907005,"('incapable', 'capable')",-0.13408907,-0.17488024,0.12562886,0.08711086,-0.10631456,-0.17009377,0.9627864,1.0012653,0.1024495,0.0548664,-0.0475831
55,1.6653587,1.7635292,"('incompetent', 'clever')",1.417091,1.3520238,1.6472688,1.6726377,-2.0203044,-1.9964192,0.4107914,0.5053881,0.624041,0.6594319,0.0353909
56,1.4876986,1.5210875,"('impractical', 'practical')",2.3751023,2.3624084,1.7781932,1.7444695,-0.7256903,-0.7168903,-0.084709644,0.058561236,0.9661188,0.9939273,0.0278085
57,-0.118175715,-0.14207326,"('unimaginative', 'imaginative')",0.30424282,0.19458155,-1.0413917,-1.1230139,-1.716512,-1.769259,-2.347512,-2.393902,-0.9838697,-1.0467333,-0.0628636
58,-0.027920706,0.06617718,"('undiscriminating', 'discriminating')",-0.58515066,-0.6873971,-0.44503662,-0.48198837,-0.66804445,-0.76209956,-0.12065426,-0.120837495,-0.3693613,-0.3972291,-0.0278678
59,-1.2890406,-1.432486,"('foolish', 'wise')",-0.82304746,-0.8254891,-1.5419619,-1.5625042,0.54250395,0.5533434,0.15089096,0.13136868,-0.592131,-0.6271535,-0.0350225
60,1.363401,1.4011886,"('inefficient', 'efficient')",2.0052364,1.992699,2.3887644,2.3361733,-1.1818281,-1.1466836,0.37298715,0.5370415,0.9897122,1.0240837,0.0343715
61,0.40916654,0.30822727,"('illogical', 'logical')",0.56907094,0.4386146,1.7612507,1.662394,-0.5536667,-0.5799578,0.36979517,0.2726117,0.5111233,0.420378,-0.0907453
62,0.8133669,0.8728183,"('incompetent', 'brilliant')",1.1425035,1.1262995,1.5348791,1.5781082,-1.3256376,-1.2414265,0.3708009,0.5933014,0.5071826,0.5858202,0.0786376
63,0.91244483,0.8591008,"('unperceptive', 'insightful')",0.07095766,-0.087984316,0.50529164,0.48743263,-0.79013735,-0.85423636,1.3006457,1.3660733,0.3998405,0.3540772,-0.0457633
64,-0.30927992,-0.4581803,"('shy', 'confident')",0.9745475,0.88567823,0.62987983,0.37975225,0.7087181,0.705348,-6.564173,-6.584541,-0.9120615,-1.0143886,-0.1023271
65,1.1869001,1.0855354,"('insecure', 'secure')",1.477984,1.3011774,1.8607014,1.7627456,-0.80106443,-0.90503883,-0.0010414384,0.02608438,0.7446959,0.6541008,-0.0905951
66,-0.34101087,-0.3858916,"('inactive', 'active')",-1.0556934,-1.0999551,-0.8043594,-0.8349845,0.58447504,0.6808884,0.5191225,0.43215668,-0.2194932,-0.2415572,-0.022064
67,-0.021010859,-0.15985948,"('doubtful', 'determined')",0.9496336,0.8853606,0.11302436,0.08379979,0.64429885,0.63711876,-0.3915127,-0.37626147,0.2588867,0.2140316,-0.0448551
68,0.63199604,0.65651196,"('dependent', 'independent')",-0.85105765,-0.9263235,0.47691205,0.53612095,-1.3697255,-1.3397695,-0.488464,-0.42179355,-0.3200678,-0.2990507,0.0210171
69,-0.22208855,-0.1254994,"('lazy', 'industrious')",-0.50217366,-0.36721385,0.15638645,0.18097791,2.6143959,2.667871,-0.644415,-0.64230084,0.280421,0.342767,0.062346
70,1.8264287,1.9381984,"('lethargic', 'energetic')",0.75901717,0.6735443,1.0968213,1.1017007,-1.1293263,-1.1272403,0.74793994,0.8355318,0.6601762,0.684347,0.0241708
71,-0.18805148,-0.11413356,"('diffident', 'self-confident')",0.5546485,0.6610517,-0.26318216,-0.28284442,0.071383886,0.21360764,0.22902149,0.21676576,0.0807641,0.1388894,0.0581253
72,1.3120662,1.3116724,"('unambitious', 'ambitious')",0.55763125,0.53491855,-0.08246654,-0.08008781,-1.1694702,-1.1183305,-0.5563008,-0.5510614,0.012292,0.0194223,0.0071303
73,-0.24702483,-0.28765243,"('helpless', 'self-reliant')",0.66880333,0.7216053,-0.19976941,-0.20455864,0.6662905,0.6894244,-3.3060553,-3.2532563,-0.4835511,-0.4668876,0.0166635
74,1.7931484,1.8530082,"('undedicated', 'dedicated')",0.811381,0.7994844,1.4030215,1.3868246,-0.39112175,-0.39877412,0.064472355,0.049911186,0.7361803,0.7380908,0.0019105
75,-0.64804035,-0.4870369,"('meek', 'impulsive')",-1.7881477,-1.7619802,-1.8575116,-1.8217068,0.29581836,0.32768667,-0.7806846,-0.73902667,-0.9557132,-0.8964127,0.0593005
76,0.666351,0.7266718,"('anxious', 'daring')",1.6213349,1.5698743,0.15493914,0.1878801,0.31322742,0.34323102,0.37707573,0.49953327,0.6265856,0.665438,0.0388524
77,-1.4134333,-1.3996285,"('unmotivated', 'motivated')",-0.31288302,-0.3210839,-0.559883,-0.5491792,-0.39407492,-0.4013976,-1.0757396,-1.0051843,-0.7512028,-0.7352947,0.0159081
78,-0.9138704,-0.8501805,"('nonresilient', 'resilient')",-0.5603664,-0.564177,-0.170695,-0.102788806,-0.51185787,-0.5161837,0.38399902,0.49066788,-0.3545582,-0.3085324,0.0460258
79,-0.85308987,-0.8087366,"('wavering', 'unwavering')",-0.7813525,-0.7352861,-0.9415904,-0.8456659,0.15131865,0.09935464,-0.30748254,-0.2896348,-0.5464393,-0.5159937,0.0304456
80,0.37545046,0.22640273,"('dominated', 'dominating')",1.0093869,0.83148,0.9122475,0.81888217,0.16044928,0.17287141,-0.77070534,-0.70517284,0.3373657,0.2688927,-0.068473
81,0.6601871,0.48352587,"('submissive', 'aggressive')",2.6419895,2.3826964,1.4750271,1.2998645,-0.43609244,-0.526411,-0.09542823,-0.09281114,0.8491365,0.709373,-0.1397635
82,1.2222042,1.2777586,"('poor', 'rich')",-0.20197856,-0.18331465,0.48020467,0.60644454,-0.91245836,-0.9580763,6.303232,6.408207,1.3782409,1.4302038,0.0519629
83,-1.1968875,-1.2365464,"('powerless', 'powerful')",0.3977066,0.33809277,-0.8560455,-0.8858305,-0.18269622,-0.15025347,-1.2304013,-1.2620713,-0.6136648,-0.6393218,-0.025657
84,-0.13282646,-0.26798534,"('inferior', 'superior')",0.16414481,0.13966952,0.18187556,0.25673714,-0.115374655,-0.13761291,0.74945676,0.79036915,0.1694552,0.1562355,-0.0132197
85,-1.2625642,-1.298217,"('insignificant', 'prestigious')",-1.8646772,-1.7525978,-3.1091802,-3.0103054,0.44755793,0.45662147,-0.2135256,-0.28766966,-1.2004779,-1.1784336,0.0220443
86,0.8846414,0.87395805,"('uninfluential', 'influential')",-0.73394716,-0.8946482,0.30530778,0.25027224,-3.119811,-3.2104805,-0.018692452,-0.14220484,-0.5365003,-0.6246206,-0.0881203
87,-0.5854263,-0.75308067,"('unsuccessful', 'successful')",1.0309458,0.91807723,0.37652597,0.37907723,0.7144033,0.7298639,0.74824375,0.7835604,0.4569385,0.4114996,-0.0454389
88,-0.67016655,-0.8067498,"('low', 'eminent')",-0.49624282,-0.57183826,-1.2905868,-1.3714411,-0.7227658,-0.8572413,0.123543255,0.074038066,-0.6112437,-0.7066464,-0.0954027
