,trophy_male,trophy_female,tuple,average_male,average_female,female-male
77,-0.7148388,-0.5640303,"('unmotivated', 'motivated')",-0.7148388,-0.5640303,0.1508085
78,-0.57639956,-0.67486906,"('nonresilient', 'resilient')",-0.5763996,-0.6748691,-0.0984695
79,-0.9899954,-1.0204328,"('wavering', 'unwavering')",-0.9899954,-1.0204328,-0.0304374
80,1.7793499,1.6288383,"('dominated', 'dominating')",1.7793499,1.6288383,-0.1505116
81,1.1233033,1.2979691,"('submissive', 'aggressive')",1.1233033,1.2979691,0.1746658
82,5.813575,5.843349,"('poor', 'rich')",5.8135748,5.843349,0.0297742
83,0.1276181,0.18924186,"('powerless', 'powerful')",0.1276181,0.1892419,0.0616238
84,1.0815637,0.9903244,"('inferior', 'superior')",1.0815637,0.9903244,-0.0912393
85,-2.2379382,-2.3871095,"('insignificant', 'prestigious')",-2.2379382,-2.3871095,-0.1491713
86,1.7597039,1.5984968,"('uninfluential', 'influential')",1.7597039,1.5984968,-0.1612071
87,1.0238848,0.7865914,"('unsuccessful', 'successful')",1.0238848,0.7865914,-0.2372934
88,0.45996904,0.3804135,"('low', 'eminent')",0.459969,0.3804135,-0.0795555
