,orion_male,orion_female,tuple,office_male,office_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
19,-1.8418719,-1.7851347,"('inhospitable', 'hospitable')",-2.1757839,-2.0456696,-1.7815913,-1.643394,-0.7573551,-0.6102053,-1.6391506,-1.5211009,0.1180497
20,0.07242188,0.10594358,"('rough', 'thoughtful')",0.5365279,0.51816,0.36777562,0.31378394,1.0404037,0.981273,0.5042823,0.4797901,-0.0244922
21,1.1556618,1.0752939,"('immoral', 'moral')",2.6463265,2.692563,1.7431427,1.6215228,-0.025874047,-0.049142513,1.3798143,1.3350594,-0.0447549
22,0.07054927,-0.0780966,"('untrustworthy', 'trustworthy')",1.1725132,1.1915303,0.8974896,0.8136723,-0.38691285,-0.46132353,0.4384098,0.3664456,-0.0719642
23,1.3969741,1.3585798,"('insincere', 'sincere')",2.460288,2.292061,1.3451874,1.2865845,6.5112514,6.3424945,2.9284253,2.8199301,-0.1084952
24,1.3402407,1.2547406,"('dishonest', 'honest')",1.6638961,1.6811318,0.26125962,0.28385717,1.258558,1.2249533,1.1309886,1.1111708,-0.0198178
25,-0.68435585,-0.67853385,"('egoistic', 'altruistic')",-1.3008524,-1.2768393,-0.7670146,-0.7233051,1.1207732,1.040025,-0.4078625,-0.4096633,-0.0018008
26,1.0994185,0.9123157,"('hardhearted', 'benevolent')",-0.27838358,-0.35258132,1.1529664,1.1486876,1.4444561,1.3102131,0.8546144,0.7546588,-0.0999556
27,-0.1251062,-0.021724718,"('hardhearted', 'softhearted')",-1.7400866,-1.6382984,-0.2538096,-0.12183402,1.1198893,1.0559199,-0.2497783,-0.1814843,0.068294
28,-0.0017677769,-0.08183257,"('disloyal', 'loyal')",-0.03036445,-0.20821908,-0.3318145,-0.4761287,1.4390184,1.2519298,0.2687679,0.1214374,-0.1473305
29,-1.1113241,-1.0299743,"('unfair', 'fair')",-1.139996,-1.053489,-1.0572106,-1.0660882,-0.8050811,-0.93288434,-1.028403,-1.0206089,0.0077941
30,2.1812549,2.1665688,"('intolerant', 'tolerant')",1.8146574,1.8438115,1.6111338,1.6222014,1.3060254,1.3752276,1.7282679,1.7519523,0.0236844
31,-2.0957537,-1.9995078,"('evil', 'good')",-3.1265943,-3.052889,-2.1309257,-1.9457475,-2.044551,-2.0233939,-2.3494563,-2.2553844,0.0940719
32,1.0981334,0.96471417,"('unkind', 'kind')",0.80902505,0.8107624,1.1787689,1.1094447,1.9147335,1.7477902,1.2501652,1.1581779,-0.0919873
33,-0.47557133,-0.48477456,"('wrong', 'right')",-0.6251366,-0.5130801,-0.30363265,-0.2839243,-1.2937865,-1.3311805,-0.6745318,-0.6532398,0.021292
34,0.19775486,0.33660024,"('mean', 'honorable')",1.1284245,1.1450378,0.2833805,0.47588912,6.0316916,6.223057,1.9103129,2.045146,0.1348331
35,-2.0129888,-2.0056634,"('corrupt', 'incorrupt')",-2.342046,-2.267546,-1.3554541,-1.3112346,-1.1323502,-1.3069904,-1.7107098,-1.7228587,-0.0121489
36,-1.8474523,-1.8692731,"('hostile', 'amicable')",-2.4756591,-2.547785,-1.567712,-1.5604985,-0.70835894,-0.79864323,-1.6497955,-1.6940498,-0.0442543
37,-0.7656796,-0.65583163,"('fake', 'genuine')",-0.6458905,-0.5895787,-0.77609843,-0.7800443,0.5134003,0.48552388,-0.4185671,-0.3849826,0.0335845
38,0.07831832,0.04168203,"('untruthful', 'truthful')",0.07308252,0.068039864,-0.16242447,-0.092364915,-0.13443911,-0.109700166,-0.0363657,-0.0230858,0.0132799
39,1.0587014,1.0426396,"('exploitative', 'cooperative')",1.4186954,1.5072892,0.97374517,1.0598594,0.42411703,0.40517327,0.9688148,1.0037403,0.0349255
40,-0.24954294,-0.21736032,"('stingy', 'generous')",-0.64991367,-0.5995264,-0.9605813,-0.88648826,-2.1377506,-2.1685781,-0.9994471,-0.9679883,0.0314588
41,-0.24353984,-0.16792278,"('unforgiving', 'forgiving')",-0.05125107,-0.05008115,0.85452443,0.89278,0.013345366,0.14103207,0.1432697,0.203952,0.0606823
42,-0.07382247,0.10226175,"('unreliable', 'reliable')",0.54561424,0.72477794,0.74422127,0.8954141,-2.8679056,-2.6438727,-0.4129731,-0.2303547,0.1826184
43,1.7066108,1.8019446,"('irresponsible', 'responsible')",1.8673973,1.8937777,0.762984,0.84468275,1.3887525,1.4495426,1.4314361,1.4974869,0.0660508
44,-1.4884276,-1.4911817,"('prejudiced', 'unprejudiced')",-0.54653627,-0.49984434,-0.055528723,-0.032431453,-1.2953018,-1.3360007,-0.8464485,-0.8398646,0.0065839
45,-0.055022053,-0.06719069,"('incompetent', 'competent')",0.90054315,0.80695313,0.16038975,0.12290078,0.32498056,0.2612163,0.3327228,0.2809699,-0.0517529
46,0.93107533,0.82186824,"('uncompetitive', 'competitive')",2.7589133,2.6663308,0.70705837,0.65475774,0.08651256,0.14329112,1.1208899,1.0715619,-0.049328
47,0.37631696,0.42580512,"('stupid', 'smart')",2.3553588,2.3851233,1.1825558,1.2188387,5.895142,5.978006,2.4523435,2.5019431,0.0495996
48,1.6615053,1.6235297,"('unintelligent', 'intelligent')",0.12641498,0.041643165,-0.44999835,-0.54798007,0.8295457,0.7920735,0.5418669,0.4773166,-0.0645503
49,-0.0087194815,0.06985885,"('unable', 'able')",-1.7136288,-1.6589627,-0.7580343,-0.6234769,-0.4004532,-0.23494071,-0.7202089,-0.6118804,0.1083285
50,-1.0509709,-0.9840796,"('clumsy', 'skillful')",-0.8961461,-0.9227319,0.24714072,0.29974806,0.10071649,0.06823938,-0.399815,-0.384706,0.015109
51,0.1411826,0.07000025,"('uneducated', 'educated')",0.77245605,0.807196,-0.2803615,-0.5065587,0.5656707,0.4649906,0.299737,0.208907,-0.09083
52,-1.589934,-1.687847,"('irrational', 'rational')",-2.1160696,-2.263041,-1.1567737,-1.2065938,-0.6952995,-0.79099107,-1.3895192,-1.4871182,-0.097599
53,-0.40709978,-0.39738926,"('uncreative', 'creative')",-0.9834678,-1.0463103,-1.1771611,-1.0786026,1.2210402,1.2424552,-0.3366721,-0.3199617,0.0167104
54,-0.57946837,-0.6167829,"('incapable', 'capable')",-0.39203507,-0.39439845,-0.6168057,-0.6493418,0.9110445,0.9471352,-0.1693161,-0.178347,-0.0090309
55,1.0874555,1.0530329,"('incompetent', 'clever')",2.4130335,2.3497922,0.6366666,0.5409876,0.9161998,0.88095075,1.2633388,1.2061909,-0.0571479
56,1.9502908,1.9513565,"('impractical', 'practical')",3.3766575,3.4037771,1.4285462,1.3712114,0.32478195,0.36293942,1.770069,1.7723211,0.0022521
57,0.77625096,0.7088746,"('unimaginative', 'imaginative')",0.84431165,0.8373622,-0.44607696,-0.4563773,-2.359494,-2.3041928,-0.2962521,-0.3035833,-0.0073312
58,0.43520236,0.38522518,"('undiscriminating', 'discriminating')",0.2683056,0.20231327,-0.08164993,-0.13768609,-0.013316212,0.03233695,0.1521354,0.1205473,-0.0315881
59,-0.7518701,-0.6933973,"('foolish', 'wise')",-0.88675225,-0.8020868,-0.3624557,-0.3445823,-0.47613516,-0.47795382,-0.6193033,-0.5795051,0.0397982
60,2.1594787,2.2408457,"('inefficient', 'efficient')",3.6020985,3.6341796,1.6607652,1.7052128,0.9031894,1.0451205,2.081383,2.1563396,0.0749566
61,0.21326795,0.12550372,"('illogical', 'logical')",1.1763021,1.0917909,0.16337922,0.05207269,0.3219298,0.17106657,0.4687198,0.3601085,-0.1086113
62,1.744499,1.7531676,"('incompetent', 'brilliant')",2.1563308,2.1861815,0.70317304,0.8048049,0.6907496,0.8353934,1.3236881,1.3948869,0.0711988
63,0.33605963,0.3688097,"('unperceptive', 'insightful')",1.0836641,1.0819403,0.38404235,0.45507386,1.1311575,1.3059736,0.7337309,0.8029494,0.0692185
64,-1.0489485,-1.0517036,"('shy', 'confident')",0.81511295,0.9679114,-0.062015675,-0.03261833,-6.641344,-6.539532,-1.7342988,-1.6639856,0.0703132
65,1.4937791,1.3957266,"('insecure', 'secure')",1.8534789,1.6974854,1.5987777,1.3702998,0.60656977,0.52971226,1.3881514,1.248306,-0.1398454
66,-0.77651256,-0.7191866,"('inactive', 'active')",-0.64086545,-0.55901086,-1.3382039,-1.2812891,0.044571053,0.10924393,-0.6777527,-0.6125607,0.065192
67,0.6721781,0.6716038,"('doubtful', 'determined')",1.5355489,1.5967827,1.1821795,1.1919547,-0.19950019,-0.22655766,0.7976016,0.8084458,0.0108442
68,0.2986517,0.30697128,"('dependent', 'independent')",-0.81518716,-0.8034555,-1.6099296,-1.624868,-0.7688709,-0.76754546,-0.723834,-0.7222244,0.0016096
69,-1.8564788,-1.7520137,"('lazy', 'industrious')",-1.1789987,-0.98893976,-0.91149414,-0.7317866,-1.7750711,-1.6147156,-1.4305108,-1.2718639,0.1586469
70,0.9262483,0.9785004,"('lethargic', 'energetic')",2.0707626,2.1493776,0.72248995,0.7369284,1.465615,1.5693963,1.296279,1.3585507,0.0622717
71,0.11618408,0.14380707,"('diffident', 'self-confident')",-0.72334015,-0.63984895,-1.0767452,-0.96878713,0.026235629,0.05772622,-0.4144164,-0.3517757,0.0626407
72,1.6999129,1.7209191,"('unambitious', 'ambitious')",0.9974999,1.021407,-0.13983314,-0.1464281,-0.58357966,-0.57718307,0.4935,0.5046788,0.0111788
73,0.33671182,0.34457257,"('helpless', 'self-reliant')",0.31799078,0.4009065,-0.068425916,-0.057961646,-3.6198921,-3.5211556,-0.7584038,-0.7084095,0.0499943
74,0.5864403,0.6894819,"('undedicated', 'dedicated')",0.7582516,0.7619499,-0.28905618,-0.22741391,0.071554095,0.13725188,0.2817975,0.3403174,0.0585199
75,-0.16662921,-0.18713318,"('meek', 'impulsive')",-1.566771,-1.4997311,-0.7984086,-0.6827258,-0.6908165,-0.5844449,-0.8056563,-0.7385087,0.0671476
76,0.81251585,0.80647695,"('anxious', 'daring')",1.6504208,1.6715455,1.3107803,1.2756395,0.8748618,0.873163,1.1621447,1.1567063,-0.0054384
77,-0.2699105,-0.22038138,"('unmotivated', 'motivated')",0.53094864,0.54324186,0.022553157,0.03917376,-1.0976937,-0.9935777,-0.2035256,-0.1578859,0.0456397
78,-1.8913603,-1.8324906,"('nonresilient', 'resilient')",-1.6880879,-1.6539527,-0.64223033,-0.5134824,-0.22675249,-0.069615446,-1.1121078,-1.0173852,0.0947226
79,-1.0937461,-1.1068226,"('wavering', 'unwavering')",-1.910732,-1.9023564,-1.885012,-1.8275107,-0.8739836,-0.8379457,-1.4408684,-1.418659,0.0222094
80,0.5213194,0.39534187,"('dominated', 'dominating')",0.8718771,0.8144635,1.0932604,0.9323104,-1.2416841,-1.3081052,0.3111932,0.2085027,-0.1026905
81,1.0002614,0.91927505,"('submissive', 'aggressive')",2.802505,2.7727842,1.5896039,1.3988235,-0.035473913,-0.054511838,1.3392241,1.2590927,-0.0801314
82,0.10583708,0.03745456,"('poor', 'rich')",0.4040326,0.29321218,0.4066407,0.33885828,6.855066,6.860779,1.9428941,1.882576,-0.0603181
83,0.34363168,0.19133171,"('powerless', 'powerful')",0.7692673,0.7628077,-0.02593908,-0.07236476,-0.8953298,-1.0058559,0.0479075,-0.0310203,-0.0789278
84,0.7656428,0.7063692,"('inferior', 'superior')",-0.4666633,-0.43962768,-0.069708444,-0.16249616,0.24343333,0.22323248,0.1181761,0.0818695,-0.0363066
85,-1.8717557,-1.9193873,"('insignificant', 'prestigious')",-4.1273713,-4.1471877,-1.3405406,-1.2707956,-0.5046653,-0.5289916,-1.9610832,-1.9665906,-0.0055074
86,0.8355938,0.6431087,"('uninfluential', 'influential')",0.12975262,0.0743566,-1.3468362,-1.4700481,0.06940972,0.0074034166,-0.07802,-0.1862948,-0.1082748
87,-0.5219378,-0.64643645,"('unsuccessful', 'successful')",0.2482537,0.22206756,0.43896738,0.26187897,0.20666096,0.14493178,0.0929861,-0.0043895,-0.0973756
88,0.59421253,0.46190754,"('low', 'eminent')",-0.007037212,-0.07981005,-0.4071522,-0.4768542,0.48821664,0.41980827,0.1670599,0.0812629,-0.085797
