,macys_male,macys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
36,-0.5551782,-0.21911857,"('hostile', 'amicable')",0.2691071,0.20993963,-0.1430356,-0.0045895,0.1384461
37,0.76522624,0.84467775,"('fake', 'genuine')",0.5224121,0.522775,0.6438192,0.6837264,0.0399072
38,0.19070405,0.3489448,"('untruthful', 'truthful')",0.3949705,0.52429706,0.2928373,0.436621,0.1437837
39,1.182969,1.0755562,"('exploitative', 'cooperative')",0.049966175,-0.033806965,0.6164676,0.5208746,-0.095593
40,-0.275214,-0.18330865,"('stingy', 'generous')",-1.6310688,-1.7389729,-0.9531414,-0.9611408,-0.0079994
41,0.35326713,0.59396684,"('unforgiving', 'forgiving')",0.052448932,0.09090631,0.202858,0.3424366,0.1395786
42,0.39658538,0.5579391,"('unreliable', 'reliable')",-3.106097,-2.9530694,-1.3547558,-1.1975652,0.1571906
43,0.5167186,0.6614984,"('irresponsible', 'responsible')",0.6856468,0.68503267,0.6011827,0.6732656,0.0720829
44,-1.5231869,-1.6556787,"('prejudiced', 'unprejudiced')",-1.5483924,-1.5410976,-1.5357897,-1.5983882,-0.0625985
45,-0.43892807,-0.36120096,"('incompetent', 'competent')",-0.13990168,-0.26859468,-0.2894149,-0.3148978,-0.0254829
46,-0.1989713,-0.24200931,"('uncompetitive', 'competitive')",-0.41282305,-0.44526717,-0.3058972,-0.3436382,-0.037741
47,0.76704365,0.84246343,"('stupid', 'smart')",5.607962,5.599195,3.1875029,3.2208292,0.0333263
48,0.18389407,0.3678046,"('unintelligent', 'intelligent')",0.6381887,0.679,0.4110414,0.5234023,0.1123609
49,-0.24446252,-0.113579564,"('unable', 'able')",-0.23052286,-0.1314684,-0.2374927,-0.122524,0.1149687
50,0.006166905,0.021059081,"('clumsy', 'skillful')",0.3102591,0.25347945,0.158213,0.1372693,-0.0209437
51,-0.056166865,-0.253558,"('uneducated', 'educated')",0.88732684,0.77618027,0.41558,0.2613111,-0.1542689
52,-0.19236097,-0.3245356,"('irrational', 'rational')",0.2171491,0.09106955,0.0123941,-0.116733,-0.1291271
53,-0.53720534,-0.15952662,"('uncreative', 'creative')",0.82645905,0.82471466,0.1446269,0.332594,0.1879671
54,0.25882736,0.3027008,"('incapable', 'capable')",1.2216455,1.2097832,0.7402364,0.756242,0.0160056
55,-0.5200279,-0.50986624,"('incompetent', 'clever')",-0.028961483,-0.101712674,-0.2744947,-0.3057895,-0.0312948
56,1.4194869,1.4846529,"('impractical', 'practical')",-0.0019541327,-0.010237109,0.7087664,0.7372079,0.0284415
57,-1.4535658,-1.3216312,"('unimaginative', 'imaginative')",-2.8534746,-2.9227817,-2.1535201,-2.1222064,0.0313137
58,-0.16900967,-0.12356943,"('undiscriminating', 'discriminating')",0.07429476,0.029744605,-0.0473575,-0.0469124,0.0004451
59,-0.049936317,-0.124951184,"('foolish', 'wise')",0.24999729,0.21922283,0.1000305,0.0471358,-0.0528947
60,0.5823469,0.6022846,"('inefficient', 'efficient')",-0.016972853,0.1297941,0.282687,0.3660394,0.0833524
61,0.724562,0.65510225,"('illogical', 'logical')",0.5260511,0.38720277,0.6253065,0.5211525,-0.104154
62,-0.063088655,-0.03507494,"('incompetent', 'brilliant')",0.25098795,0.3854858,0.0939496,0.1752054,0.0812558
63,0.63395333,0.81764376,"('unperceptive', 'insightful')",1.0846283,1.1868155,0.8592908,1.0022297,0.1429389
64,-0.7698401,-0.9676088,"('shy', 'confident')",-6.885144,-6.8294644,-3.8274922,-3.8985367,-0.0710445
65,-0.34442973,-0.61879015,"('insecure', 'secure')",-0.37464157,-0.4532785,-0.3595356,-0.5360343,-0.1764987
66,-0.36061692,-0.27233276,"('inactive', 'active')",0.83634907,0.7965722,0.2378661,0.2621197,0.0242536
67,0.5354872,0.43837398,"('doubtful', 'determined')",-0.27612084,-0.31695622,0.1296832,0.0607089,-0.0689743
68,-0.50677836,-0.6920949,"('dependent', 'independent')",-0.3667441,-0.37097865,-0.4367612,-0.5315368,-0.0947756
69,0.43723676,0.49700642,"('lazy', 'industrious')",-1.0493016,-0.9376422,-0.3060324,-0.2203179,0.0857145
70,-0.0038243718,-0.008854516,"('lethargic', 'energetic')",0.66345143,0.6718445,0.3298135,0.331495,0.0016815
71,0.36104488,0.6334424,"('diffident', 'self-confident')",0.34212884,0.2883007,0.3515869,0.4608715,0.1092846
72,-0.5104685,-0.53317744,"('unambitious', 'ambitious')",-0.5243384,-0.4871832,-0.5174035,-0.5101804,0.0072231
73,0.89356023,0.90465724,"('helpless', 'self-reliant')",-3.4564457,-3.44182,-1.2814428,-1.2685814,0.0128614
74,0.9641594,0.98754936,"('undedicated', 'dedicated')",0.47255126,0.39110395,0.7183554,0.6893266,-0.0290288
75,-1.5310783,-1.4765117,"('meek', 'impulsive')",-0.23036796,-0.1488901,-0.8807231,-0.8127009,0.0680222
76,0.34507206,0.38156223,"('anxious', 'daring')",0.2942247,0.3096819,0.3196484,0.3456221,0.0259737
77,-0.9255403,-0.8859323,"('unmotivated', 'motivated')",-1.22629,-1.0925426,-1.0759151,-0.9892375,0.0866776
78,0.15701216,0.37701052,"('nonresilient', 'resilient')",0.1054397,0.25568527,0.1312259,0.3163479,0.185122
79,-0.573568,-0.4260791,"('wavering', 'unwavering')",0.018364286,0.08086439,-0.2776018,-0.1726073,0.1049945
80,0.6027084,0.2747082,"('dominated', 'dominating')",-0.9035208,-0.90977883,-0.1504062,-0.3175353,-0.1671291
81,0.11724659,-0.17598714,"('submissive', 'aggressive')",-0.76412404,-0.82496893,-0.3234387,-0.500478,-0.1770393
82,-0.21670401,-0.109842286,"('poor', 'rich')",6.554391,6.474243,3.1688435,3.1822004,0.0133569
83,-0.11361549,-0.21116516,"('powerless', 'powerful')",-0.76560086,-0.8315383,-0.4396082,-0.5213518,-0.0817436
84,-0.11466171,-0.2183577,"('inferior', 'superior')",0.73354805,0.69098514,0.3094432,0.2363137,-0.0731295
85,0.47693083,0.60970277,"('insignificant', 'prestigious')",0.6098515,0.5987237,0.5433912,0.6042132,0.060822
86,0.41984957,0.36668584,"('uninfluential', 'influential')",0.3511503,0.21474516,0.3855,0.2907155,-0.0947845
87,1.3088931,1.0909079,"('unsuccessful', 'successful')",0.86102176,0.7526316,1.0849574,0.9217697,-0.1631877
88,0.06742413,-0.012005463,"('low', 'eminent')",0.24719036,0.21102457,0.1573072,0.0995096,-0.0577976
