,denbury_male,denbury_female,tuple,inc_male,inc_female,average_male,average_female,female-male
42,0.39465943,0.47393668,"('unreliable', 'reliable')",-2.8701024,-2.791539,-1.2377214,-1.1588011,0.0789203
43,-0.2406196,-0.23048213,"('irresponsible', 'responsible')",0.8079523,0.79052806,0.2836663,0.280023,-0.0036433
44,0.50160694,0.54089063,"('prejudiced', 'unprejudiced')",-1.7220407,-1.6721244,-0.6102169,-0.5656168,0.0446001
45,0.0049303025,0.030225277,"('incompetent', 'competent')",-0.10199428,-0.14587218,-0.048532,-0.0578234,-0.0092914
46,0.19428311,0.13186404,"('uncompetitive', 'competitive')",-0.0373237,-0.04658652,0.0784797,0.0426388,-0.0358409
47,0.32220703,0.4305588,"('stupid', 'smart')",4.7871995,4.8132734,2.5547032,2.6219161,0.0672129
48,-0.4910515,-0.5731731,"('unintelligent', 'intelligent')",0.728223,0.72059965,0.1185858,0.0737133,-0.0448725
49,-0.35457832,-0.26023972,"('unable', 'able')",0.041364253,0.0907315,-0.156607,-0.0847541,0.0718529
50,-0.86288613,-0.7723032,"('clumsy', 'skillful')",0.05391684,0.009889439,-0.4044846,-0.3812069,0.0232777
51,-0.46574455,-0.6025152,"('uneducated', 'educated')",0.6008602,0.5532193,0.0675578,-0.024648,-0.0922058
52,-0.54196614,-0.5711921,"('irrational', 'rational')",0.23093657,0.114108786,-0.1555148,-0.2285416,-0.0730268
53,-1.2776757,-1.2227167,"('uncreative', 'creative')",0.7470444,0.70258623,-0.2653157,-0.2600652,0.0052505
54,-0.6870872,-0.6060296,"('incapable', 'capable')",0.7987168,0.8618481,0.0558148,0.1279092,0.0720944
55,0.3970605,0.34930643,"('incompetent', 'clever')",0.18809247,0.1645173,0.2925765,0.2569119,-0.0356646
56,0.5009601,0.41977417,"('impractical', 'practical')",0.17657045,0.17238536,0.3387653,0.2960798,-0.0426855
57,-0.25869286,-0.26806444,"('unimaginative', 'imaginative')",-1.8111476,-1.8253113,-1.0349202,-1.0466878,-0.0117676
58,-0.2707991,-0.24698283,"('undiscriminating', 'discriminating')",0.36967713,0.25283775,0.049439,0.0029275,-0.0465115
59,0.15443158,0.27724257,"('foolish', 'wise')",0.3391104,0.340488,0.246771,0.3088653,0.0620943
60,-0.11863625,-0.22250843,"('inefficient', 'efficient')",-0.067556344,0.030160453,-0.0930963,-0.096174,-0.0030777
61,-0.49256068,-0.5777488,"('illogical', 'logical')",0.66118723,0.5184149,0.0843133,-0.0296669,-0.1139802
62,-0.24460955,-0.20163544,"('incompetent', 'brilliant')",0.2533315,0.3836307,0.004361,0.0909976,0.0866366
63,-0.81699723,-0.73749715,"('unperceptive', 'insightful')",1.192307,1.2598952,0.1876549,0.261199,0.0735441
64,0.24006428,0.17739922,"('shy', 'confident')",-6.123299,-6.0377803,-2.9416175,-2.9301906,0.0114269
65,-0.54343885,-0.7273276,"('insecure', 'secure')",-0.39160687,-0.4070557,-0.4675229,-0.5671917,-0.0996688
66,-0.53392655,-0.418613,"('inactive', 'active')",0.91750026,0.9295635,0.1917869,0.2554753,0.0636884
67,0.13902758,0.16328566,"('doubtful', 'determined')",-0.72375727,-0.6992977,-0.2923648,-0.268006,0.0243588
68,-0.41852516,-0.43646252,"('dependent', 'independent')",-0.3207663,-0.3818015,-0.3696457,-0.409132,-0.0394863
69,0.24277607,0.3525005,"('lazy', 'industrious')",-0.5539408,-0.53711116,-0.1555824,-0.0923053,0.0632771
70,0.54047406,0.5812365,"('lethargic', 'energetic')",0.6168549,0.65579754,0.5786645,0.618517,0.0398525
71,-0.23078953,-0.22414663,"('diffident', 'self-confident')",0.6586736,0.6822976,0.213942,0.2290755,0.0151335
72,-1.0109001,-1.0301982,"('unambitious', 'ambitious')",-0.9525063,-0.98849595,-0.9817032,-1.0093471,-0.0276439
73,0.9352535,0.927414,"('helpless', 'self-reliant')",-2.458636,-2.4494958,-0.7616913,-0.7610409,0.0006504
74,-0.26826888,-0.24803671,"('undedicated', 'dedicated')",0.22056109,0.14966926,-0.0238539,-0.0491837,-0.0253298
75,-0.041622583,0.062032316,"('meek', 'impulsive')",-0.48262218,-0.46060333,-0.2621224,-0.1992855,0.0628369
76,-0.13008936,-0.116254844,"('anxious', 'daring')",0.04363115,0.13771155,-0.0432291,0.0107284,0.0539575
77,-1.3985726,-1.4003091,"('unmotivated', 'motivated')",-1.21087,-1.0791037,-1.3047214,-1.2397064,0.065015
78,-0.9216077,-0.8723254,"('nonresilient', 'resilient')",0.6972735,0.78439295,-0.1121671,-0.0439662,0.0682009
79,-1.0110235,-0.9069824,"('wavering', 'unwavering')",0.007175548,0.018751103,-0.501924,-0.4441157,0.0578083
80,0.73747736,0.65083575,"('dominated', 'dominating')",-0.96948797,-0.8924454,-0.1160053,-0.1208048,-0.0047995
81,0.028039176,-0.14613807,"('submissive', 'aggressive')",-0.61275876,-0.514812,-0.2923598,-0.330475,-0.0381152
82,-0.30931932,-0.28659743,"('poor', 'rich')",5.1537027,5.077339,2.4221916,2.395371,-0.0268206
83,-0.06373331,-0.10608985,"('powerless', 'powerful')",-0.55087006,-0.5878602,-0.3073017,-0.346975,-0.0396733
84,0.7574479,0.69291,"('inferior', 'superior')",0.90072787,0.8339006,0.8290879,0.7634053,-0.0656826
85,-0.09325397,0.04192524,"('insignificant', 'prestigious')",0.76883954,0.72206044,0.3377928,0.3819928,0.0442
86,-1.0131692,-1.0930308,"('uninfluential', 'influential')",0.15082511,0.0073563084,-0.431172,-0.5428373,-0.1116653
87,0.5838871,0.55915457,"('unsuccessful', 'successful')",1.2658553,1.3585442,0.9248712,0.9588494,0.0339782
88,-0.7668356,-0.7833401,"('low', 'eminent')",0.21889646,0.23091999,-0.2739696,-0.2762101,-0.0022405
