,kroger_male,kroger_female,tuple,company_male,company_female,average_male,average_female,female-male
78,-0.8952816,-0.8807431,"('nonresilient', 'resilient')",-0.4217323,-0.2747409,-0.658507,-0.577742,0.080765
79,-0.11940023,-0.19838448,"('wavering', 'unwavering')",-1.037297,-1.0743351,-0.5783486,-0.6363598,-0.0580112
80,-0.30711064,-0.262608,"('dominated', 'dominating')",-0.29023704,-0.1566429,-0.2986738,-0.2096255,0.0890483
81,-0.78922397,-0.72427344,"('submissive', 'aggressive')",0.0109205395,0.15947627,-0.3891517,-0.2823986,0.1067531
82,-0.5014107,-0.48756748,"('poor', 'rich')",6.0865965,5.9241157,2.792593,2.7182741,-0.0743189
83,-0.024734661,-0.07889293,"('powerless', 'powerful')",-0.5223444,-0.5251247,-0.2735395,-0.3020088,-0.0284693
84,-0.014939848,-0.016896974,"('inferior', 'superior')",0.1476546,0.12779315,0.0663574,0.0554481,-0.0109093
85,0.8707835,0.80712366,"('insignificant', 'prestigious')",-0.9105328,-0.98606,-0.0198746,-0.0894682,-0.0695936
86,-1.0366131,-1.1793736,"('uninfluential', 'influential')",0.13621923,0.08445491,-0.4501969,-0.5474594,-0.0972625
87,0.39258626,0.36385497,"('unsuccessful', 'successful')",0.7964973,0.8887939,0.5945418,0.6263244,0.0317826
88,-1.0008287,-1.0864795,"('low', 'eminent')",-0.21580371,-0.26883018,-0.6083162,-0.6776549,-0.0693387
