,wyeth_male,wyeth_female,tuple,average_male,average_female,female-male
27,0.5253993,0.5596497,"('hardhearted', 'softhearted')",0.5253993,0.5596497,0.0342504
28,-1.6115282,-1.7829742,"('disloyal', 'loyal')",-1.6115282,-1.7829742,-0.171446
29,0.09649791,-0.058147594,"('unfair', 'fair')",0.0964979,-0.0581476,-0.1546455
30,-0.6177506,-0.6716011,"('intolerant', 'tolerant')",-0.6177506,-0.6716011,-0.0538505
31,0.6332419,0.6966881,"('evil', 'good')",0.6332419,0.6966881,0.0634462
32,-0.72059506,-0.7702905,"('unkind', 'kind')",-0.7205951,-0.7702905,-0.0496954
33,0.36626506,0.4247283,"('wrong', 'right')",0.3662651,0.4247283,0.0584632
34,1.4695593,1.5708364,"('mean', 'honorable')",1.4695593,1.5708364,0.1012771
35,1.1780229,1.0375515,"('corrupt', 'incorrupt')",1.1780229,1.0375515,-0.1404714
36,1.4930739,1.314675,"('hostile', 'amicable')",1.4930739,1.314675,-0.1783989
37,-0.19921559,-0.24079093,"('fake', 'genuine')",-0.1992156,-0.2407909,-0.0415753
38,-0.66420233,-0.68516964,"('untruthful', 'truthful')",-0.6642023,-0.6851696,-0.0209673
39,-0.1594818,-0.12534909,"('exploitative', 'cooperative')",-0.1594818,-0.1253491,0.0341327
40,-0.60924435,-0.5508363,"('stingy', 'generous')",-0.6092443,-0.5508363,0.058408
41,0.20085754,0.026199542,"('unforgiving', 'forgiving')",0.2008575,0.0261995,-0.174658
42,-0.68899477,-0.7723317,"('unreliable', 'reliable')",-0.6889948,-0.7723317,-0.0833369
43,-1.2061874,-1.2907875,"('irresponsible', 'responsible')",-1.2061874,-1.2907875,-0.0846001
44,-0.58828324,-0.5450996,"('prejudiced', 'unprejudiced')",-0.5882832,-0.5450996,0.0431836
45,-1.3925108,-1.6946747,"('incompetent', 'competent')",-1.3925108,-1.6946747,-0.3021639
46,-1.4968436,-1.7928946,"('uncompetitive', 'competitive')",-1.4968436,-1.7928946,-0.296051
47,0.65449816,0.6462158,"('stupid', 'smart')",0.6544982,0.6462158,-0.0082824
48,-1.1272553,-1.0097514,"('unintelligent', 'intelligent')",-1.1272553,-1.0097514,0.1175039
49,-0.8083445,-0.75778025,"('unable', 'able')",-0.8083445,-0.7577803,0.0505642
50,-0.35882786,-0.29873326,"('clumsy', 'skillful')",-0.3588279,-0.2987333,0.0600946
51,-0.8647203,-0.84367985,"('uneducated', 'educated')",-0.8647203,-0.8436798,0.0210405
52,0.5302683,0.6363938,"('irrational', 'rational')",0.5302683,0.6363938,0.1061255
53,-0.6113427,-0.6472318,"('uncreative', 'creative')",-0.6113427,-0.6472318,-0.0358891
54,-0.13071246,-0.078662224,"('incapable', 'capable')",-0.1307125,-0.0786622,0.0520503
55,-1.3986236,-1.4493022,"('incompetent', 'clever')",-1.3986236,-1.4493022,-0.0506786
56,-0.5286853,-0.7188182,"('impractical', 'practical')",-0.5286853,-0.7188182,-0.1901329
57,-1.7263167,-2.1184793,"('unimaginative', 'imaginative')",-1.7263167,-2.1184793,-0.3921626
58,0.47347715,0.2647861,"('undiscriminating', 'discriminating')",0.4734772,0.2647861,-0.2086911
59,0.2656227,0.371663,"('foolish', 'wise')",0.2656227,0.371663,0.1060403
60,-1.3146356,-1.1923681,"('inefficient', 'efficient')",-1.3146356,-1.1923681,0.1222675
61,-0.43133608,-0.54446954,"('illogical', 'logical')",-0.4313361,-0.5444695,-0.1131334
62,-0.9131746,-0.8413904,"('incompetent', 'brilliant')",-0.9131746,-0.8413904,0.0717842
63,-0.5021262,-0.57893527,"('unperceptive', 'insightful')",-0.5021262,-0.5789353,-0.0768091
64,-1.6354803,-1.6702985,"('shy', 'confident')",-1.6354803,-1.6702985,-0.0348182
65,-0.5986978,-0.57902884,"('insecure', 'secure')",-0.5986978,-0.5790288,0.019669
66,0.6784363,0.53551954,"('inactive', 'active')",0.6784363,0.5355195,-0.1429168
67,-0.41952133,-0.37434155,"('doubtful', 'determined')",-0.4195213,-0.3743415,0.0451798
68,-0.8654516,-0.7745141,"('dependent', 'independent')",-0.8654516,-0.7745141,0.0909375
69,1.345252,1.4734006,"('lazy', 'industrious')",1.345252,1.4734006,0.1281486
70,-1.4733282,-1.6392909,"('lethargic', 'energetic')",-1.4733282,-1.6392909,-0.1659627
71,0.13432744,0.10405435,"('diffident', 'self-confident')",0.1343274,0.1040543,-0.0302731
72,-0.3297822,-0.2813391,"('unambitious', 'ambitious')",-0.3297822,-0.2813391,0.0484431
73,-0.24711953,-0.2244035,"('helpless', 'self-reliant')",-0.2471195,-0.2244035,0.022716
74,-0.52581066,-0.6608389,"('undedicated', 'dedicated')",-0.5258107,-0.6608389,-0.1350282
75,0.710102,0.63962394,"('meek', 'impulsive')",0.710102,0.6396239,-0.0704781
76,-0.4528154,-0.4080839,"('anxious', 'daring')",-0.4528154,-0.4080839,0.0447315
77,-2.0138094,-1.8431662,"('unmotivated', 'motivated')",-2.0138094,-1.8431662,0.1706432
78,-0.6694769,-0.6919917,"('nonresilient', 'resilient')",-0.6694769,-0.6919917,-0.0225148
79,0.61544174,0.59429884,"('wavering', 'unwavering')",0.6154417,0.5942988,-0.0211429
80,-0.41293648,-0.5336191,"('dominated', 'dominating')",-0.4129365,-0.5336191,-0.1206826
81,-1.925215,-1.7780476,"('submissive', 'aggressive')",-1.925215,-1.7780476,0.1471674
82,0.4231172,0.45097172,"('poor', 'rich')",0.4231172,0.4509717,0.0278545
83,-0.23128527,-0.41955692,"('powerless', 'powerful')",-0.2312853,-0.4195569,-0.1882716
84,-0.28492147,-0.29870167,"('inferior', 'superior')",-0.2849215,-0.2987017,-0.0137802
85,1.111038,1.165551,"('insignificant', 'prestigious')",1.111038,1.1655509,0.0545129
86,-1.408901,-1.5414742,"('uninfluential', 'influential')",-1.408901,-1.5414742,-0.1325732
87,0.41790953,0.33746922,"('unsuccessful', 'successful')",0.4179095,0.3374692,-0.0804403
88,-0.735044,-0.69619447,"('low', 'eminent')",-0.735044,-0.6961945,0.0388495
