,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
34,-0.15313596,-0.06977172,"('mean', 'honorable')",5.461114,5.634395,2.6539891,2.7823117,0.1283226
35,1.3154093,1.2276998,"('corrupt', 'incorrupt')",0.08635201,0.0013890807,0.7008806,0.6145444,-0.0863362
36,-0.13581844,-0.19126703,"('hostile', 'amicable')",0.2779587,0.084222525,0.0710701,-0.0535223,-0.1245924
37,0.20243298,0.22699629,"('fake', 'genuine')",-0.04955808,-0.042507406,0.0764374,0.0922444,0.015807
38,-0.37887833,-0.33613297,"('untruthful', 'truthful')",-0.37090474,-0.3120945,-0.3748915,-0.3241137,0.0507778
39,0.9580463,0.9249723,"('exploitative', 'cooperative')",0.24673875,0.27310228,0.6023926,0.5990373,-0.0033553
40,0.20683101,0.24489607,"('stingy', 'generous')",-1.581369,-1.6969341,-0.687269,-0.726019,-0.03875
41,-0.27239344,-0.24267022,"('unforgiving', 'forgiving')",0.05474275,-0.06874485,-0.1088253,-0.1557075,-0.0468822
42,0.49860302,0.6188935,"('unreliable', 'reliable')",-3.5290275,-3.5116868,-1.5152122,-1.4463966,0.0688156
43,-1.0503881,-0.99971277,"('irresponsible', 'responsible')",0.298868,0.32136494,-0.37576,-0.3391739,0.0365861
44,0.86933607,0.8498448,"('prejudiced', 'unprejudiced')",-1.4250425,-1.4445661,-0.2778532,-0.2973607,-0.0195075
45,-0.9504282,-0.944487,"('incompetent', 'competent')",-0.017807037,-0.051325932,-0.4841176,-0.4979064,-0.0137888
46,-0.6772783,-0.637689,"('uncompetitive', 'competitive')",-1.187908,-1.172641,-0.9325932,-0.905165,0.0274282
47,0.46719027,0.5135748,"('stupid', 'smart')",5.657243,5.770267,3.0622165,3.1419208,0.0797043
48,-1.5418582,-1.5632086,"('unintelligent', 'intelligent')",0.6678544,0.693185,-0.4370019,-0.4350118,0.0019901
49,0.035148583,0.062264625,"('unable', 'able')",-0.19362897,-0.16372938,-0.0792402,-0.0507324,0.0285078
50,0.47327706,0.48895445,"('clumsy', 'skillful')",-0.08120681,-0.15110222,0.1960351,0.1689261,-0.027109
51,-1.1613791,-1.1937648,"('uneducated', 'educated')",-0.033172943,-0.120200574,-0.597276,-0.6569827,-0.0597067
52,0.47723585,0.32544556,"('irrational', 'rational')",0.5680852,0.40764606,0.5226605,0.3665458,-0.1561147
53,-0.27982327,-0.36559242,"('uncreative', 'creative')",0.5779082,0.45658106,0.1490425,0.0454943,-0.1035482
54,0.45443338,0.3720285,"('incapable', 'capable')",0.8557551,0.8718754,0.6550943,0.6219519,-0.0331424
55,-1.0995018,-1.0868511,"('incompetent', 'clever')",0.11345324,0.106780194,-0.4930243,-0.4900355,0.0029888
56,0.22167024,0.2193059,"('impractical', 'practical')",-0.71400106,-0.7042176,-0.2461654,-0.2424559,0.0037095
57,-0.59597594,-0.64396447,"('unimaginative', 'imaginative')",-3.0248332,-3.0169537,-1.8104045,-1.8304591,-0.0200546
58,-0.39278466,-0.44165325,"('undiscriminating', 'discriminating')",0.3549655,0.2657489,-0.0189096,-0.0879522,-0.0690426
59,0.5205972,0.48441312,"('foolish', 'wise')",0.378198,0.3832141,0.4493976,0.4338136,-0.015584
60,0.39509702,0.43764716,"('inefficient', 'efficient')",-0.5356796,-0.44637123,-0.0702913,-0.004362,0.0659293
61,0.84042495,0.6799141,"('illogical', 'logical')",0.71933466,0.52264315,0.7798798,0.6012787,-0.1786011
62,-0.26758826,-0.19408214,"('incompetent', 'brilliant')",0.08930965,0.18952335,-0.0891393,-0.0022794,0.0868599
63,-0.41722324,-0.34489155,"('unperceptive', 'insightful')",0.33520964,0.41122356,-0.0410068,0.033166,0.0741728
64,0.54747266,0.5633701,"('shy', 'confident')",-6.679572,-6.738454,-3.0660498,-3.0875418,-0.021492
65,-0.70612246,-0.79905164,"('insecure', 'secure')",-0.6320127,-0.60293484,-0.6690676,-0.7009932,-0.0319256
66,-0.09347014,-0.07068326,"('inactive', 'active')",0.50520194,0.5175258,0.2058659,0.2234213,0.0175554
67,1.1636274,1.1645604,"('doubtful', 'determined')",-0.49556047,-0.4858908,0.3340335,0.3393348,0.0053013
68,0.030950584,-0.025842208,"('dependent', 'independent')",-0.8337557,-0.89399105,-0.4014025,-0.4599166,-0.0585141
69,1.8901404,1.9215685,"('lazy', 'industrious')",-0.2704789,-0.23432395,0.8098308,0.8436223,0.0337915
70,-0.32256863,-0.2547694,"('lethargic', 'energetic')",-0.17829433,-0.13916583,-0.2504315,-0.1969676,0.0534639
71,0.9088943,0.88309854,"('diffident', 'self-confident')",0.5981153,0.5769383,0.7535048,0.7300184,-0.0234864
72,-0.7147605,-0.69949627,"('unambitious', 'ambitious')",-0.6643464,-0.67035955,-0.6895534,-0.6849279,0.0046255
73,1.4137046,1.3952799,"('helpless', 'self-reliant')",-3.076675,-3.0795035,-0.8314852,-0.8421118,-0.0106266
74,-0.13725612,-0.12745112,"('undedicated', 'dedicated')",-0.12745431,-0.19658789,-0.1323552,-0.1620195,-0.0296643
75,0.39262012,0.41994175,"('meek', 'impulsive')",-0.74413437,-0.64683026,-0.1757571,-0.1134443,0.0623128
76,-0.5546996,-0.50740975,"('anxious', 'daring')",-0.83334404,-0.7523576,-0.6940218,-0.6298836,0.0641382
77,0.28138322,0.2960011,"('unmotivated', 'motivated')",-1.5292957,-1.3843513,-0.6239562,-0.5441751,0.0797811
78,-0.38275772,-0.3017429,"('nonresilient', 'resilient')",0.15480742,0.17191906,-0.1139752,-0.0649119,0.0490633
79,-0.13259347,-0.1622247,"('wavering', 'unwavering')",-0.38666314,-0.3684139,-0.2596283,-0.2653193,-0.005691
80,0.5808542,0.60345954,"('dominated', 'dominating')",-1.2243505,-1.0477575,-0.3217481,-0.222149,0.0995991
81,-0.13347372,-0.1393889,"('submissive', 'aggressive')",-1.2067063,-1.0705786,-0.67009,-0.6049837,0.0651063
82,-1.26497,-1.2829413,"('poor', 'rich')",6.255214,6.2535415,2.4951222,2.4853001,-0.0098221
83,0.27412573,0.25837454,"('powerless', 'powerful')",-1.0946901,-1.1104096,-0.4102822,-0.4260175,-0.0157353
84,0.92597294,0.8462762,"('inferior', 'superior')",1.0037723,0.96535045,0.9648726,0.9058133,-0.0590593
85,0.42777976,0.3931206,"('insignificant', 'prestigious')",0.7514193,0.6875487,0.5895995,0.5403346,-0.0492649
86,-1.1959801,-1.2380719,"('uninfluential', 'influential')",-0.33695167,-0.45948923,-0.7664659,-0.8487806,-0.0823147
87,0.79374164,0.68236285,"('unsuccessful', 'successful')",0.8172652,0.8912789,0.8055034,0.7868209,-0.0186825
88,-0.6553317,-0.7264825,"('low', 'eminent')",-0.4061729,-0.46868962,-0.5307523,-0.597586,-0.0668337
