,agilent_male,agilent_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
60,-0.92978555,-0.82382995,"('inefficient', 'efficient')",0.16830143,0.24184474,-1.0210147,-0.9583433,-0.5941663,-0.5134428,0.0807235
61,0.6820257,0.53430134,"('illogical', 'logical')",0.6053881,0.4326227,0.29229572,0.12987933,0.5265698,0.3656011,-0.1609687
62,-1.2040981,-1.1297312,"('incompetent', 'brilliant')",0.40964365,0.4927532,-0.56199974,-0.49451032,-0.4521514,-0.3771628,0.0749886
63,-0.07914663,-0.0013131821,"('unperceptive', 'insightful')",0.82388556,0.89008075,0.4835836,0.5158178,0.4094408,0.4681951,0.0587543
64,-0.453326,-0.4386373,"('shy', 'confident')",-0.37118426,-0.3201314,-6.642877,-6.719676,-2.4891291,-2.4928149,-0.0036858
65,-1.1584675,-1.1662962,"('insecure', 'secure')",-0.61481154,-0.5934633,-0.9652905,-0.962101,-0.9128565,-0.9072868,0.0055697
66,0.23802423,0.2954638,"('inactive', 'active')",-0.16827925,-0.14297828,1.4888834,1.5503576,0.5195428,0.5676144,0.0480716
67,0.5173876,0.63383037,"('doubtful', 'determined')",0.37547117,0.45358747,-0.84438986,-0.76630247,0.0161563,0.1070385,0.0908822
68,0.24310258,0.25414702,"('dependent', 'independent')",0.053012423,0.010015603,-0.5701353,-0.5368434,-0.0913401,-0.0908936,0.0004465
69,1.9742779,2.05354,"('lazy', 'industrious')",1.3767601,1.557151,0.098384246,0.20925471,1.1498074,1.2733153,0.1235079
70,-1.237557,-1.1655363,"('lethargic', 'energetic')",-0.46354157,-0.41039968,-0.06714618,-0.010274328,-0.589415,-0.5287368,0.0606782
71,1.3763874,1.3515012,"('diffident', 'self-confident')",1.0463972,1.0822308,0.8259659,0.836718,1.0829168,1.09015,0.0072332
72,-0.7867466,-0.7910895,"('unambitious', 'ambitious')",-1.173014,-1.178713,-1.3798661,-1.3640428,-1.1132089,-1.1112817,0.0019272
73,1.415817,1.4485918,"('helpless', 'self-reliant')",0.78703934,0.7485684,-2.9130633,-2.9539108,-0.2367357,-0.2522502,-0.0155145
74,-0.21638109,-0.17660874,"('undedicated', 'dedicated')",-0.048770007,-0.021384947,0.1759181,0.13627496,-0.0297443,-0.0205729,0.0091714
75,-0.14645076,-0.21699221,"('meek', 'impulsive')",-0.019330129,-0.026102517,-0.22163746,-0.12687191,-0.1291394,-0.1233222,0.0058172
76,-1.39266,-1.2272516,"('anxious', 'daring')",0.074438676,0.25453785,-0.28387034,-0.20502484,-0.5340306,-0.3925796,0.141451
77,0.1216141,0.018961087,"('unmotivated', 'motivated')",0.99464375,0.9562954,-1.3486233,-1.2492113,-0.0774551,-0.0913183,-0.0138632
78,0.30655354,0.33159795,"('nonresilient', 'resilient')",1.6407365,1.7212284,0.3434189,0.43068147,0.7635696,0.827836,0.0642664
79,0.00781376,-0.053386565,"('wavering', 'unwavering')",-0.9953808,-1.0778373,0.12309463,0.1343605,-0.2881575,-0.3322878,-0.0441303
80,-0.7307864,-0.58714694,"('dominated', 'dominating')",0.14821342,0.30745485,-1.4363081,-1.3449526,-0.6729604,-0.5415482,0.1314122
81,-1.7315702,-1.7346472,"('submissive', 'aggressive')",-0.011985242,-0.0067225248,-1.3354354,-1.2740031,-1.0263303,-1.0051243,0.021206
82,-1.7326236,-1.7946745,"('poor', 'rich')",-0.30704495,-0.3693386,5.5756626,5.641813,1.1786647,1.1592666,-0.0193981
83,0.5508,0.5738838,"('powerless', 'powerful')",0.28560826,0.31173927,-1.1778443,-1.18358,-0.113812,-0.099319,0.014493
84,1.3886647,1.3169577,"('inferior', 'superior')",0.6086991,0.5670565,0.8526979,0.8149474,0.9500206,0.8996538,-0.0503668
85,1.4933976,1.3675787,"('insignificant', 'prestigious')",1.064311,1.0171437,1.3790946,1.3438284,1.3122678,1.2428503,-0.0694175
86,-1.5169291,-1.7584605,"('uninfluential', 'influential')",-0.2625384,-0.5676219,-0.1788251,-0.32401586,-0.6527642,-0.8833661,-0.2306019
87,0.59670436,0.5430358,"('unsuccessful', 'successful')",1.06152,1.0597434,0.6293259,0.68746185,0.7625167,0.7634137,0.000897
88,0.032218195,0.025088117,"('low', 'eminent')",0.10232096,0.00983321,-0.015527578,-0.021839447,0.0396705,0.0043606,-0.0353099
