,baxter_male,baxter_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.23015007,-0.34270477,"('impolite', 'polite')",0.7186912,0.6630724,0.06737991,0.021191984,0.185307,0.1138532,-0.0714538
14,0.005474046,-0.04251242,"('antisocial', 'social')",0.66702294,0.6839601,-0.3721705,-0.4062974,0.1001088,0.0783834,-0.0217254
15,0.23293564,0.1967831,"('boring', 'funny')",0.09456463,0.05313041,0.7443069,0.7341457,0.357269,0.3280197,-0.0292493
16,-1.2807914,-1.2857621,"('unpopular', 'popular')",0.37508845,0.29709125,0.86476326,0.82229316,-0.0136466,-0.0554592,-0.0418126
17,-0.25664762,-0.1743057,"('nasty', 'nice')",-0.904499,-0.88888526,-0.19185281,-0.1244201,-0.4509998,-0.3958703,0.0551295
18,0.18522125,0.16520754,"('disagreeable', 'welcoming')",1.1146123,1.2005935,-0.31209522,-0.38209826,0.3292461,0.3279009,-0.0013452
19,-0.005579889,-0.01566707,"('inhospitable', 'hospitable')",-1.2369243,-1.2861278,-0.09239734,-0.07758775,-0.4449672,-0.4597942,-0.014827
20,-0.7667777,-0.74084103,"('rough', 'thoughtful')",0.25236872,0.20054764,0.9273164,0.8729241,0.1376358,0.1108769,-0.0267589
21,0.043667354,0.05574317,"('immoral', 'moral')",0.36609966,0.39172247,-0.7795026,-0.773483,-0.1232452,-0.1086724,0.0145728
22,0.14981492,0.15532708,"('untrustworthy', 'trustworthy')",-0.085717484,-0.015492294,-1.063605,-1.0453442,-0.3331692,-0.3018365,0.0313327
23,0.49628833,0.5179826,"('insincere', 'sincere')",0.32747793,0.33055073,5.8711185,5.8023124,2.2316283,2.2169485,-0.0146798
24,0.056404233,0.057059236,"('dishonest', 'honest')",-0.21672912,-0.107532844,0.7446199,0.7193717,0.194765,0.222966,0.028201
25,0.31437647,0.31971967,"('egoistic', 'altruistic')",0.27561986,0.29043025,1.2794379,1.2586102,0.6231447,0.62292,-0.0002247
26,1.601748,1.5010135,"('hardhearted', 'benevolent')",1.30535,1.3170989,1.5213898,1.4530553,1.4761626,1.4237226,-0.05244
27,0.671612,0.7420915,"('hardhearted', 'softhearted')",-0.113918155,-0.10472793,1.2640251,1.2062895,0.6072396,0.614551,0.0073114
28,0.5211165,0.45091304,"('disloyal', 'loyal')",-0.16613817,-0.25483066,0.7528008,0.6353927,0.3692597,0.2771584,-0.0921013
29,0.22017169,0.19833793,"('unfair', 'fair')",-0.50756085,-0.5216003,-0.51032734,-0.672463,-0.2659055,-0.3319085,-0.066003
30,0.41470653,0.356915,"('intolerant', 'tolerant')",0.37169343,0.35078546,1.5140054,1.462888,0.7668018,0.7235295,-0.0432723
31,0.09421556,0.062196903,"('evil', 'good')",-0.6925866,-0.71401715,-0.93208736,-1.0315793,-0.5101528,-0.5611331,-0.0509803
32,1.1188445,1.0804324,"('unkind', 'kind')",0.20127158,0.23032305,1.1018618,0.9845334,0.807326,0.7650963,-0.0422297
33,1.1187117,1.0442597,"('wrong', 'right')",0.4582988,0.47864154,-0.4595309,-0.42314398,0.3724932,0.3665857,-0.0059075
34,-0.6857811,-0.6067535,"('mean', 'honorable')",0.17811482,0.200899,6.0748625,6.0782013,1.8557321,1.8907822,0.0350501
35,-0.14490576,-0.18468475,"('corrupt', 'incorrupt')",-0.47643182,-0.5941097,-0.20800738,-0.2857311,-0.2764483,-0.3548419,-0.0783936
36,-0.2027258,-0.2771589,"('hostile', 'amicable')",0.067582145,-0.10089837,0.26275527,0.11083898,0.0425372,-0.0890728,-0.13161
37,-0.91482365,-0.8834382,"('fake', 'genuine')",-1.0942317,-1.0135373,0.1016073,0.10483954,-0.635816,-0.5973787,0.0384373
38,0.5765383,0.57233953,"('untruthful', 'truthful')",0.04351702,0.09311994,0.23025075,0.31116045,0.2834353,0.32554,0.0421047
39,1.4586514,1.4859905,"('exploitative', 'cooperative')",0.6781646,0.7326319,-0.08674872,-0.043989383,0.6833558,0.7248777,0.0415219
40,-0.4086069,-0.3884082,"('stingy', 'generous')",0.24950954,0.3558154,-1.4403617,-1.535701,-0.533153,-0.5227646,0.0103884
41,0.95359373,0.906751,"('unforgiving', 'forgiving')",0.20365968,0.21016397,0.22770266,0.11797822,0.461652,0.4116311,-0.0500209
42,0.199908,0.2762066,"('unreliable', 'reliable')",0.75095326,0.8694669,-2.967734,-2.86932,-0.672291,-0.5745488,0.0977422
43,0.76240766,0.7650752,"('irresponsible', 'responsible')",0.28709137,0.28624657,0.40780592,0.38391697,0.4857683,0.4784129,-0.0073554
44,-2.2049923,-2.1605473,"('prejudiced', 'unprejudiced')",0.06310091,0.12764756,-1.4680157,-1.4674628,-1.2033024,-1.1667875,0.0365149
45,-0.23065712,-0.23606242,"('incompetent', 'competent')",-0.0008702222,-0.037295844,-0.3585938,-0.4582794,-0.1967071,-0.2438792,-0.0471721
46,-1.1485543,-1.1455197,"('uncompetitive', 'competitive')",-0.0074608997,0.04366112,-0.72542274,-0.7875092,-0.627146,-0.6297893,-0.0026433
47,0.0010203142,0.021327794,"('stupid', 'smart')",0.11339386,0.18055457,5.6174293,5.6911216,1.9106145,1.9643346,0.0537201
48,0.9237862,0.9260226,"('unintelligent', 'intelligent')",0.5197641,0.4502001,0.8770723,0.783618,0.7735409,0.7199469,-0.053594
49,-0.66809213,-0.6522186,"('unable', 'able')",-0.32534662,-0.2951563,-0.16204084,-0.056984812,-0.3851599,-0.3347866,0.0503733
50,-0.68433505,-0.6134349,"('clumsy', 'skillful')",-0.17765309,-0.18669999,0.1831005,0.20544776,-0.2262959,-0.198229,0.0280669
51,-0.3211503,-0.3345682,"('uneducated', 'educated')",0.8137459,0.7163947,0.6712475,0.5640471,0.3879477,0.3152912,-0.0726565
52,-0.094328165,-0.16088697,"('irrational', 'rational')",-0.71944344,-0.7946651,0.074198686,0.039718915,-0.2465243,-0.3052777,-0.0587534
53,-0.111401916,-0.19131336,"('uncreative', 'creative')",-0.2991872,-0.390086,0.86104864,0.7455492,0.1501532,0.0547166,-0.0954366
54,0.26633424,0.27756807,"('incapable', 'capable')",0.25569853,0.27028576,1.1241289,1.2165804,0.5487206,0.5881447,0.0394241
55,-0.28169733,-0.29004472,"('incompetent', 'clever')",-0.47108367,-0.49622974,-0.13353314,-0.1926249,-0.2954381,-0.3262998,-0.0308617
56,1.1556271,1.0969257,"('impractical', 'practical')",1.3672943,1.3571295,0.13491228,0.11938786,0.8859446,0.8578144,-0.0281302
57,-1.2022504,-1.2627754,"('unimaginative', 'imaginative')",-0.4826713,-0.53057426,-2.649181,-2.7311835,-1.4447009,-1.5081778,-0.0634769
58,0.27541125,0.19910762,"('undiscriminating', 'discriminating')",0.0459518,-0.09167537,-0.16286431,-0.2639462,0.0528329,-0.0521713,-0.1050042
59,1.2685083,1.3006912,"('foolish', 'wise')",0.62481487,0.6439325,0.72734624,0.80123186,0.8735565,0.9152852,0.0417287
60,-0.29075482,-0.26985997,"('inefficient', 'efficient')",0.7838611,0.8256971,0.076837786,0.111541696,0.1899814,0.2224596,0.0324782
61,1.5423049,1.3990341,"('illogical', 'logical')",-0.26482406,-0.388701,0.37426126,0.24175556,0.5505807,0.4173629,-0.1332178
62,0.06491503,0.14492245,"('incompetent', 'brilliant')",1.1511178,1.2719921,0.40707847,0.5978609,0.5410371,0.6715918,0.1305547
63,0.37120855,0.3477605,"('unperceptive', 'insightful')",1.2087082,1.2079295,1.1310967,1.1530104,0.9036711,0.9029001,-0.000771
64,-0.88882023,-0.89276946,"('shy', 'confident')",0.18023527,0.2297055,-6.4349413,-6.39837,-2.3811754,-2.3538113,0.0273641
65,-0.30385774,-0.32195947,"('insecure', 'secure')",0.37345868,0.35372123,-0.2815241,-0.3249801,-0.0706411,-0.0977394,-0.0270983
66,-0.8871824,-0.89221406,"('inactive', 'active')",0.8284178,0.73112094,0.96038765,0.94114065,0.300541,0.2600158,-0.0405252
67,0.46659014,0.40689373,"('doubtful', 'determined')",0.4153417,0.38468885,-0.32749915,-0.35477155,0.1848109,0.1456037,-0.0392072
68,-0.85498196,-0.96467483,"('dependent', 'independent')",0.11869348,-0.015186433,-0.5356002,-0.63665986,-0.4239629,-0.5388404,-0.1148775
69,0.08503999,0.09184205,"('lazy', 'industrious')",1.6750299,1.6692686,-0.13733576,-0.08399391,0.5409114,0.5590389,0.0181275
70,-0.30997333,-0.28513753,"('lethargic', 'energetic')",0.34505874,0.42557493,0.5845462,0.6295934,0.2065439,0.2566769,0.050133
71,2.0976765,2.047206,"('diffident', 'self-confident')",1.0768983,1.1388032,0.5659643,0.5435157,1.2468464,1.243175,-0.0036714
72,-0.19232427,-0.09915864,"('unambitious', 'ambitious')",-0.32882512,-0.20242628,-1.0984261,-0.9820574,-0.5398585,-0.4278808,0.1119777
73,0.3498345,0.33481514,"('helpless', 'self-reliant')",-0.090426765,-0.08355633,-3.413577,-3.285706,-1.0513898,-1.0114824,0.0399074
74,1.3923802,1.3634077,"('undedicated', 'dedicated')",0.36702818,0.37179446,-0.059118405,-0.15837486,0.5667634,0.5256091,-0.0411543
75,-1.6899039,-1.6527466,"('meek', 'impulsive')",-0.24916798,-0.2208243,-0.36422414,-0.2472412,-0.7677654,-0.7069374,0.060828
76,-0.50494486,-0.41856748,"('anxious', 'daring')",0.7230661,0.7436156,0.37151933,0.4143507,0.1965469,0.2464663,0.0499194
77,-0.5509023,-0.48446238,"('unmotivated', 'motivated')",-0.25670907,-0.19445747,-1.0798109,-1.0149157,-0.6291407,-0.5646118,0.0645289
78,0.7472501,0.77380794,"('nonresilient', 'resilient')",0.9313914,0.9978794,0.40445706,0.42746872,0.6943662,0.733052,0.0386858
79,-0.3244337,-0.35677686,"('wavering', 'unwavering')",-0.57932824,-0.6606193,0.24861448,0.24175334,-0.2183825,-0.2585476,-0.0401651
80,-0.5593328,-0.48495787,"('dominated', 'dominating')",0.27749467,0.34567052,-1.316664,-1.2248573,-0.5328341,-0.4547149,0.0781192
81,-1.0804088,-1.0652405,"('submissive', 'aggressive')",0.99926317,1.0137367,-0.23324896,-0.20065543,-0.1047982,-0.0840531,0.0207451
82,-0.9010696,-0.89077634,"('poor', 'rich')",-0.9744112,-0.983941,6.088947,6.1043577,1.4044887,1.4098802,0.0053915
83,-0.5772183,-0.6754394,"('powerless', 'powerful')",-0.04456371,-0.03400556,-0.78237706,-0.84948343,-0.468053,-0.5196428,-0.0515898
84,0.9916212,0.9484803,"('inferior', 'superior')",0.6158214,0.49129936,1.0078596,0.952885,0.8717674,0.7975549,-0.0742125
85,0.58853024,0.5990807,"('insignificant', 'prestigious')",-0.4701913,-0.48136312,0.5924708,0.5611982,0.2369366,0.2263052,-0.0106314
86,0.12824309,-0.026718725,"('uninfluential', 'influential')",-0.28565985,-0.3458127,-0.35545522,-0.5010911,-0.1709573,-0.2912075,-0.1202502
87,-0.14823332,-0.11602387,"('unsuccessful', 'successful')",1.1353683,1.1216493,1.0309415,1.1024724,0.6726921,0.7026993,0.0300072
88,0.16107966,0.14380126,"('low', 'eminent')",0.047253493,-0.023224197,0.3729121,0.32571957,0.1937484,0.1487655,-0.0449829
