,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.5975172,-0.5310689,"('disagreeable', 'welcoming')",-0.667513,-0.7415746,-0.6325151,-0.6363218,-0.0038067
19,-1.3842181,-1.2368414,"('inhospitable', 'hospitable')",-0.77144426,-0.67979217,-1.0778311,-0.9583168,0.1195143
20,0.29319364,0.2817106,"('rough', 'thoughtful')",1.0329133,0.9824122,0.6630535,0.6320614,-0.0309921
21,0.53017527,0.4028995,"('immoral', 'moral')",-0.18793795,-0.11191317,0.1711187,0.1454932,-0.0256255
22,0.1284049,0.06672659,"('untrustworthy', 'trustworthy')",-0.9099441,-0.93723935,-0.3907696,-0.4352564,-0.0444868
23,-0.4674831,-0.5532601,"('insincere', 'sincere')",5.7417474,5.8604364,2.6371322,2.6535883,0.0164561
24,-0.37292308,-0.47969186,"('dishonest', 'honest')",0.34802312,0.3792639,-0.01245,-0.050214,-0.037764
25,-0.24012673,-0.16046412,"('egoistic', 'altruistic')",1.0692781,0.9788555,0.4145757,0.4091957,-0.00538
26,-0.6013406,-0.65971935,"('hardhearted', 'benevolent')",1.3010776,1.1234199,0.3498685,0.2318503,-0.1180182
27,-0.6367768,-0.6399016,"('hardhearted', 'softhearted')",1.2035317,1.0886354,0.2833775,0.2243669,-0.0590106
28,0.55408627,0.4696378,"('disloyal', 'loyal')",1.209167,1.1701291,0.8816266,0.8198835,-0.0617431
29,-0.55192906,-0.55261314,"('unfair', 'fair')",-0.35298464,-0.50627613,-0.4524568,-0.5294446,-0.0769878
30,0.8679944,0.80052626,"('intolerant', 'tolerant')",0.9241979,0.92203325,0.8960962,0.8612797,-0.0348165
31,-1.007414,-0.73095804,"('evil', 'good')",-0.9762518,-1.1855427,-0.9918329,-0.9582504,0.0335825
32,-0.21834163,-0.39812613,"('unkind', 'kind')",0.47606146,0.3657626,0.1288599,-0.0161818,-0.1450417
33,-0.05986112,-0.021791331,"('wrong', 'right')",-0.85211265,-0.88342553,-0.4559869,-0.4526084,0.0033785
34,-0.61879987,-0.46640155,"('mean', 'honorable')",5.552991,5.805199,2.4670956,2.6693988,0.2023032
35,-0.77181494,-0.77240545,"('corrupt', 'incorrupt')",-0.52838534,-0.64310265,-0.6501001,-0.707754,-0.0576539
36,-1.2141358,-0.9827647,"('hostile', 'amicable')",-0.16178867,-0.3589641,-0.6879622,-0.6708644,0.0170978
37,0.016683426,-0.05835694,"('fake', 'genuine')",0.19126043,0.21595821,0.1039719,0.0788006,-0.0251713
38,-0.4482941,-0.4189409,"('untruthful', 'truthful')",-0.416287,-0.33223417,-0.4322906,-0.3755875,0.0567031
39,0.68400556,0.6752869,"('exploitative', 'cooperative')",0.04316321,0.090164766,0.3635844,0.3827258,0.0191414
40,0.12332759,0.1428677,"('stingy', 'generous')",-2.029055,-2.1932747,-0.9528638,-1.0252035,-0.0723397
41,0.06877131,0.11580883,"('unforgiving', 'forgiving')",-0.0394798,-0.18609738,0.0146458,-0.0351443,-0.0497901
42,0.27665934,0.32350695,"('unreliable', 'reliable')",-3.0811732,-3.061244,-1.402257,-1.3688686,0.0333884
43,-0.7479769,-0.7511753,"('irresponsible', 'responsible')",0.36776465,0.43848926,-0.1901061,-0.156343,0.0337631
44,0.12169393,0.06408944,"('prejudiced', 'unprejudiced')",-1.4099953,-1.4261379,-0.6441507,-0.6810243,-0.0368736
45,-0.19816393,-0.18916552,"('incompetent', 'competent')",0.255083,0.19790938,0.0284595,0.0043719,-0.0240876
46,-0.1305271,-0.09160243,"('uncompetitive', 'competitive')",-0.6803287,-0.6001428,-0.4054279,-0.3458726,0.0595553
47,-0.1458439,-0.14988674,"('stupid', 'smart')",5.4612904,5.655013,2.6577232,2.7525632,0.09484
48,0.5921481,0.53519493,"('unintelligent', 'intelligent')",0.75826,0.83896893,0.675204,0.6870819,0.0118779
49,0.80085164,0.96333,"('unable', 'able')",0.08011511,0.22152582,0.4404834,0.5924279,0.1519445
50,-0.058143474,0.0020055939,"('clumsy', 'skillful')",0.2429183,0.22803605,0.0923874,0.1150208,0.0226334
51,-0.19182152,-0.33730096,"('uneducated', 'educated')",-0.06732001,-0.05486586,-0.1295708,-0.1960834,-0.0665126
52,-0.26453495,-0.2774037,"('irrational', 'rational')",0.17089695,-0.01727828,-0.046819,-0.147341,-0.100522
53,-1.1443627,-1.0202944,"('uncreative', 'creative')",0.29542023,0.23537686,-0.4244712,-0.3924588,0.0320124
54,-0.972345,-0.94858646,"('incapable', 'capable')",0.5779701,0.67424226,-0.1971875,-0.1371721,0.0600154
55,0.8380926,0.75149,"('incompetent', 'clever')",0.44691837,0.50056386,0.6425055,0.6260269,-0.0164786
56,0.30624467,0.1832039,"('impractical', 'practical')",-0.35826406,-0.26450068,-0.0260097,-0.0406484,-0.0146387
57,-0.5385499,-0.5144031,"('unimaginative', 'imaginative')",-3.2591166,-3.3135788,-1.8988333,-1.913991,-0.0151577
58,-0.7664704,-0.6948159,"('undiscriminating', 'discriminating')",0.17305489,0.09194215,-0.2967077,-0.3014369,-0.0047292
59,0.48226744,0.5798511,"('foolish', 'wise')",0.2764948,0.24984962,0.3793811,0.4148504,0.0354693
60,0.43969965,0.32415777,"('inefficient', 'efficient')",-0.056304924,0.15239196,0.1916974,0.2382749,0.0465775
61,-0.2624228,-0.34453672,"('illogical', 'logical')",0.43722156,0.27625057,0.0873994,-0.0341431,-0.1215425
62,0.9164105,0.9586854,"('incompetent', 'brilliant')",0.54337037,0.74050665,0.7298905,0.849596,0.1197055
63,-0.47171742,-0.37225914,"('unperceptive', 'insightful')",0.48618293,0.5405351,0.0072328,0.084138,0.0769052
64,0.295214,0.19096313,"('shy', 'confident')",-6.3940334,-6.507216,-3.0494096,-3.1581264,-0.1087168
65,0.19771482,-0.050713472,"('insecure', 'secure')",-0.13168252,-0.04233998,0.0330162,-0.0465267,-0.0795429
66,-1.532021,-1.5052391,"('inactive', 'active')",0.15059304,0.15042615,-0.690714,-0.6774065,0.0133075
67,0.28668252,0.16837326,"('doubtful', 'determined')",-0.544959,-0.5812909,-0.1291382,-0.2064588,-0.0773206
68,-0.40486994,-0.44858283,"('dependent', 'independent')",-0.7807649,-0.7848983,-0.5928174,-0.6167406,-0.0239232
69,-0.38270962,-0.1722607,"('lazy', 'industrious')",-0.77175343,-0.867802,-0.5772315,-0.5200313,0.0572002
70,-0.4827485,-0.4309495,"('lethargic', 'energetic')",0.23911257,0.33023435,-0.121818,-0.0503576,0.0714604
71,-0.25910684,-0.16428149,"('diffident', 'self-confident')",0.24290685,0.21670365,-0.0081,0.0262111,0.0343111
72,-0.41569608,-0.5625297,"('unambitious', 'ambitious')",-0.5384712,-0.45985737,-0.4770837,-0.5111935,-0.0341098
73,0.19198301,0.21701041,"('helpless', 'self-reliant')",-3.0887487,-3.1009142,-1.4483829,-1.4419519,0.006431
74,-0.17617308,-0.13072251,"('undedicated', 'dedicated')",-0.39490795,-0.4836666,-0.2855405,-0.3071946,-0.0216541
75,-0.7993564,-0.695133,"('meek', 'impulsive')",-0.7429802,-0.7013907,-0.7711683,-0.6982619,0.0729064
76,-0.11709775,-0.19065924,"('anxious', 'daring')",-0.066335216,0.08258854,-0.0917165,-0.0540354,0.0376811
77,-0.05898236,0.024099661,"('unmotivated', 'motivated')",-1.1126833,-0.95566857,-0.5858328,-0.4657845,0.1200483
78,-0.5278818,-0.38640875,"('nonresilient', 'resilient')",0.26068655,0.34103277,-0.1335976,-0.022688,0.1109096
79,-1.4604323,-1.4034141,"('wavering', 'unwavering')",-0.54718494,-0.5171432,-1.0038086,-0.9602786,0.04353
80,0.3720628,0.2057837,"('dominated', 'dominating')",-0.92506427,-0.7831711,-0.2765007,-0.2886937,-0.012193
81,1.1510344,0.8964714,"('submissive', 'aggressive')",-0.67436624,-0.52641606,0.2383341,0.1850277,-0.0533064
82,-0.47447935,-0.47435015,"('poor', 'rich')",6.4799557,6.5949836,3.0027382,3.0603168,0.0575786
83,-0.2502928,-0.31348062,"('powerless', 'powerful')",-0.881208,-0.84557074,-0.5657504,-0.5795257,-0.0137753
84,0.7236022,0.70630085,"('inferior', 'superior')",1.074089,1.0565414,0.8988456,0.8814211,-0.0174245
85,-1.0648401,-0.8747758,"('insignificant', 'prestigious')",-0.35376704,-0.5216955,-0.7093036,-0.6982356,0.011068
86,-1.4005188,-1.5003045,"('uninfluential', 'influential')",-0.3431009,-0.39783084,-0.8718098,-0.9490677,-0.0772579
87,0.2423046,0.12536328,"('unsuccessful', 'successful')",0.88237166,0.91866374,0.5623381,0.5220135,-0.0403246
88,-0.6844304,-0.7663081,"('low', 'eminent')",-0.45740244,-0.49064904,-0.5709164,-0.6284786,-0.0575622
