,cme_male,cme_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.8816764,-0.80057806,"('hardhearted', 'softhearted')",-0.5162698,-0.44159257,1.1956073,1.1093299,-0.0674463,-0.0442802,0.0231661
28,-0.4018629,-0.5548924,"('disloyal', 'loyal')",0.48952848,0.38896906,0.8025836,0.6762139,0.2967497,0.1700969,-0.1266528
29,-0.30542377,-0.35814348,"('unfair', 'fair')",-0.60260636,-0.72077286,-0.7945886,-1.0069869,-0.5675396,-0.6953011,-0.1277615
30,0.9983398,0.92847085,"('intolerant', 'tolerant')",0.94475967,0.86741835,1.5230818,1.5392365,1.1553938,1.1117086,-0.0436852
31,-0.7934252,-0.8482983,"('evil', 'good')",-1.2031447,-1.2961804,-1.0675884,-1.236211,-1.0213861,-1.1268965,-0.1055104
32,-0.196789,-0.26615348,"('unkind', 'kind')",0.8789029,0.8073442,0.8600193,0.7453291,0.5140444,0.4288399,-0.0852045
33,0.6135073,0.52539754,"('wrong', 'right')",-0.27094203,-0.3336106,-0.38105446,-0.41751486,-0.0128297,-0.0752426,-0.0624129
34,-0.48316747,-0.38497773,"('mean', 'honorable')",-0.08922696,0.040727258,5.925861,5.9822783,1.7844888,1.8793426,0.0948538
35,-0.71163,-0.7975033,"('corrupt', 'incorrupt')",-1.5136095,-1.6141269,-0.16029668,-0.37215424,-0.7951787,-0.9279281,-0.1327494
36,-1.1537143,-1.3887023,"('hostile', 'amicable')",-1.2560158,-1.4638463,0.12261527,-0.09536207,-0.7623715,-0.9826369,-0.2202654
37,0.15978903,0.1905394,"('fake', 'genuine')",-0.03810879,-0.012821186,0.358517,0.3586929,0.1600657,0.1788037,0.018738
38,-0.08476641,-0.13922629,"('untruthful', 'truthful')",-0.6204698,-0.6622796,0.19841665,0.22650313,-0.1689398,-0.1916676,-0.0227278
39,1.8124658,1.8662186,"('exploitative', 'cooperative')",1.9944546,2.0501523,0.3701285,0.4016097,1.3923497,1.4393269,0.0469772
40,-0.25652498,-0.32406428,"('stingy', 'generous')",0.32121837,0.39015862,-1.7626238,-1.7614833,-0.5659768,-0.5651297,0.0008471
41,0.081797086,-0.041006684,"('unforgiving', 'forgiving')",0.6338632,0.5952962,0.36673948,0.33674946,0.3607999,0.297013,-0.0637869
42,1.0484616,1.1458756,"('unreliable', 'reliable')",1.2396514,1.3882694,-3.0094442,-2.8632267,-0.2404437,-0.1096939,0.1307498
43,0.6035663,0.689355,"('irresponsible', 'responsible')",0.83712167,0.94599354,0.90120137,0.9273809,0.7806298,0.8542431,0.0736133
44,-0.07388378,0.034913138,"('prejudiced', 'unprejudiced')",-0.4623513,-0.4102232,-1.3639419,-1.3585478,-0.6333923,-0.5779526,0.0554397
45,0.21241666,0.17653291,"('incompetent', 'competent')",0.61498106,0.59973407,-0.25423533,-0.27361488,0.1910541,0.1675507,-0.0235034
46,0.23469026,0.2624157,"('uncompetitive', 'competitive')",1.4648857,1.5671481,-0.7266486,-0.60130596,0.3243091,0.4094193,0.0851102
47,0.15934946,0.27683464,"('stupid', 'smart')",0.38489926,0.49837127,5.668366,5.660158,2.0708715,2.1451214,0.0742499
48,-0.72617453,-0.80868995,"('unintelligent', 'intelligent')",-0.15418077,-0.17907916,0.37610903,0.39051273,-0.1680821,-0.1990855,-0.0310034
49,-0.5993158,-0.54403853,"('unable', 'able')",-0.9076148,-0.84790784,-0.412566,-0.35344782,-0.6398322,-0.581798,0.0580342
50,0.40282038,0.42619103,"('clumsy', 'skillful')",0.024926959,0.016261648,-0.045721717,-0.057962857,0.1273419,0.1281633,0.0008214
51,-0.12875795,-0.2911996,"('uneducated', 'educated')",0.6842876,0.55425125,0.5685715,0.5658589,0.3747004,0.2763035,-0.0983969
52,-0.058893174,-0.3045003,"('irrational', 'rational')",-0.6572132,-0.8520331,-0.042878218,-0.19488281,-0.2529949,-0.450472,-0.1974771
53,-0.6713066,-0.6954336,"('uncreative', 'creative')",0.07242383,0.028475843,0.9011345,0.8994604,0.1007506,0.0775009,-0.0232497
54,-0.433213,-0.5997191,"('incapable', 'capable')",-0.09721227,-0.19536522,1.0943344,1.0250859,0.1879697,0.0766672,-0.1113025
55,0.12871599,0.15491566,"('incompetent', 'clever')",1.0538458,1.0544418,-0.013424702,0.047003265,0.3897123,0.4187869,0.0290746
56,1.3829128,1.3639107,"('impractical', 'practical')",1.1196398,1.0472938,0.31265074,0.32950714,0.9384011,0.9135705,-0.0248306
57,-0.6427133,-0.7591969,"('unimaginative', 'imaginative')",-0.08982573,-0.11694016,-2.51704,-2.467241,-1.083193,-1.1144594,-0.0312664
58,0.14471842,0.081951074,"('undiscriminating', 'discriminating')",0.89900416,0.91426927,0.16133943,0.18357652,0.4016873,0.3932656,-0.0084217
59,0.12106296,0.1374011,"('foolish', 'wise')",-0.7216142,-0.78148663,0.44300428,0.40641513,-0.0525157,-0.0792235,-0.0267078
60,0.9631097,1.0619695,"('inefficient', 'efficient')",1.5087444,1.5958292,-0.07770338,0.14292412,0.7980502,0.9335743,0.1355241
61,0.6755747,0.56491476,"('illogical', 'logical')",-0.0003806129,-0.11278122,0.20113717,0.11478704,0.2921104,0.1889735,-0.1031369
62,1.1101022,1.1620959,"('incompetent', 'brilliant')",1.3463888,1.436585,0.5546433,0.703275,1.0037114,1.100652,0.0969406
63,0.6390117,0.6872071,"('unperceptive', 'insightful')",1.3438002,1.4185797,0.8796041,1.0377662,0.9541387,1.047851,0.0937123
64,0.5528663,0.55299526,"('shy', 'confident')",0.7101149,0.68340284,-6.668976,-6.544623,-1.8019981,-1.7694082,0.0325899
65,0.19328049,0.21854451,"('insecure', 'secure')",0.62874186,0.65757275,-0.5877857,-0.4983306,0.0780789,0.1259289,0.04785
66,-0.97492564,-1.0407889,"('inactive', 'active')",0.35362872,0.2598018,0.955875,0.94637424,0.111526,0.0551291,-0.0563969
67,1.1182388,1.160533,"('doubtful', 'determined')",0.5985702,0.6039405,-0.12902482,-0.055651538,0.5292614,0.5696073,0.0403459
68,-0.7335403,-0.75708365,"('dependent', 'independent')",-0.5453857,-0.62479544,-0.8873859,-0.8730673,-0.722104,-0.7516488,-0.0295448
69,0.66595495,0.67733306,"('lazy', 'industrious')",0.04792343,-0.0025266781,-0.56498647,-0.5865811,0.0496306,0.0294084,-0.0202222
70,0.41129112,0.479837,"('lethargic', 'energetic')",0.8092571,0.9795507,0.8546453,0.9510199,0.6917311,0.8034692,0.1117381
71,-0.028565813,-0.017256819,"('diffident', 'self-confident')",0.16777825,0.1366292,0.46337497,0.4105876,0.2008625,0.1766533,-0.0242092
72,-0.014848299,-0.003393691,"('unambitious', 'ambitious')",0.7128526,0.719158,-0.52981097,-0.47204578,0.0560644,0.0812395,0.0251751
73,1.157753,1.1886194,"('helpless', 'self-reliant')",0.2404486,0.22279587,-3.1859667,-3.1112967,-0.5959217,-0.5666271,0.0292946
74,0.5059248,0.49326968,"('undedicated', 'dedicated')",1.5037961,1.5448025,0.094629765,0.12502187,0.7014502,0.7210313,0.0195811
75,0.052415766,-0.0075528026,"('meek', 'impulsive')",-1.0663958,-1.0409185,-0.18628435,-0.15056495,-0.4000881,-0.3996787,0.0004094
76,0.72348404,0.89601713,"('anxious', 'daring')",0.70521784,0.9388552,0.334726,0.4701673,0.5878093,0.7683465,0.1805372
77,-0.026936151,-0.08389417,"('unmotivated', 'motivated')",0.39169464,0.39553422,-1.1258097,-1.0025401,-0.2536837,-0.2303,0.0233837
78,-0.9636585,-0.9312503,"('nonresilient', 'resilient')",0.5781605,0.6383608,-0.28454256,-0.19362782,-0.2233468,-0.1621724,0.0611744
79,-0.71947056,-0.843035,"('wavering', 'unwavering')",-1.5788454,-1.652154,-0.1495364,-0.23419838,-0.8159508,-0.9097958,-0.093845
80,0.46085337,0.48767266,"('dominated', 'dominating')",1.3816161,1.4341089,-0.9398327,-0.8397435,0.3008789,0.3606793,0.0598004
81,0.48576146,0.426926,"('submissive', 'aggressive')",1.7712016,1.7594922,-0.55322236,-0.3659933,0.5679135,0.6068083,0.0388948
82,-0.4201644,-0.43316823,"('poor', 'rich')",-0.08094107,-0.026259761,6.154037,6.0824213,1.8843106,1.8743312,-0.0099794
83,0.025829092,-0.025539368,"('powerless', 'powerful')",-0.10287665,-0.15349156,-0.8330224,-0.9007415,-0.3033566,-0.3599242,-0.0565676
84,0.46911594,0.40276575,"('inferior', 'superior')",-0.09618502,-0.15683703,0.5412822,0.53765225,0.3047377,0.2611937,-0.043544
85,-0.37379026,-0.41921458,"('insignificant', 'prestigious')",-0.30099398,-0.3369181,0.41592044,0.32551488,-0.0862879,-0.1435393,-0.0572514
86,-0.83319336,-0.9934286,"('uninfluential', 'influential')",-0.07115762,-0.13386518,-0.20203564,-0.22663336,-0.3687956,-0.451309,-0.0825134
87,0.743458,0.67050695,"('unsuccessful', 'successful')",1.496487,1.4840227,0.7717972,0.83049804,1.003914,0.9950092,-0.0089048
88,0.12827572,-0.021358779,"('low', 'eminent')",-0.29264343,-0.41672266,0.29111567,0.22705542,0.0422493,-0.070342,-0.1125913
